date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1922-12-16","Ottawa Senators","OTS","3","Hamilton Tigers","HAM","4",
"1922-12-16","Montreal Canadiens","MTL","2","Toronto St. Patricks","TRS","7",
"1922-12-20","Hamilton Tigers","HAM","3","Montreal Canadiens","MTL","7",
"1922-12-20","Toronto St. Patricks","TRS","2","Ottawa Senators","OTS","7",
"1922-12-23","Ottawa Senators","OTS","3","Montreal Canadiens","MTL","0",
"1922-12-23","Hamilton Tigers","HAM","4","Toronto St. Patricks","TRS","9",
"1922-12-27","Toronto St. Patricks","TRS","6","Hamilton Tigers","HAM","9",
"1922-12-27","Montreal Canadiens","MTL","2","Ottawa Senators","OTS","2",
"1922-12-30","Toronto St. Patricks","TRS","2","Montreal Canadiens","MTL","8",
"1922-12-30","Hamilton Tigers","HAM","1","Ottawa Senators","OTS","4",
"1923-01-03","Montreal Canadiens","MTL","4","Hamilton Tigers","HAM","1",
"1923-01-03","Ottawa Senators","OTS","2","Toronto St. Patricks","TRS","3",
"1923-01-06","Hamilton Tigers","HAM","3","Montreal Canadiens","MTL","2",
"1923-01-06","Toronto St. Patricks","TRS","1","Ottawa Senators","OTS","2",
"1923-01-10","Toronto St. Patricks","TRS","7","Hamilton Tigers","HAM","6",
"1923-01-10","Montreal Canadiens","MTL","2","Ottawa Senators","OTS","6",
"1923-01-13","Ottawa Senators","OTS","1","Hamilton Tigers","HAM","8",
"1923-01-13","Montreal Canadiens","MTL","2","Toronto St. Patricks","TRS","2",
"1923-01-17","Ottawa Senators","OTS","1","Montreal Canadiens","MTL","2",
"1923-01-17","Hamilton Tigers","HAM","5","Toronto St. Patricks","TRS","2",
"1923-01-20","Toronto St. Patricks","TRS","1","Montreal Canadiens","MTL","3",
"1923-01-20","Hamilton Tigers","HAM","0","Ottawa Senators","OTS","2",
"1923-01-24","Montreal Canadiens","MTL","5","Hamilton Tigers","HAM","1",
"1923-01-24","Ottawa Senators","OTS","1","Toronto St. Patricks","TRS","2",
"1923-01-27","Ottawa Senators","OTS","6","Hamilton Tigers","HAM","5",
"1923-01-27","Montreal Canadiens","MTL","2","Toronto St. Patricks","TRS","4",
"1923-01-31","Hamilton Tigers","HAM","4","Montreal Canadiens","MTL","5",
"1923-01-31","Toronto St. Patricks","TRS","1","Ottawa Senators","OTS","2",
"1923-02-03","Ottawa Senators","OTS","1","Montreal Canadiens","MTL","4",
"1923-02-03","Hamilton Tigers","HAM","5","Toronto St. Patricks","TRS","6",
"1923-02-07","Toronto St. Patricks","TRS","4","Hamilton Tigers","HAM","2",
"1923-02-07","Montreal Canadiens","MTL","0","Ottawa Senators","OTS","3",
"1923-02-10","Toronto St. Patricks","TRS","3","Montreal Canadiens","MTL","5",
"1923-02-10","Hamilton Tigers","HAM","3","Ottawa Senators","OTS","8",
"1923-02-14","Montreal Canadiens","MTL","2","Hamilton Tigers","HAM","4",
"1923-02-14","Ottawa Senators","OTS","4","Toronto St. Patricks","TRS","6",
"1923-02-17","Toronto St. Patricks","TRS","3","Hamilton Tigers","HAM","2",
"1923-02-17","Montreal Canadiens","MTL","0","Ottawa Senators","OTS","2",
"1923-02-21","Hamilton Tigers","HAM","3","Montreal Canadiens","MTL","5",
"1923-02-21","Toronto St. Patricks","TRS","1","Ottawa Senators","OTS","6",
"1923-02-24","Ottawa Senators","OTS","5","Hamilton Tigers","HAM","1",
"1923-02-24","Montreal Canadiens","MTL","3","Toronto St. Patricks","TRS","4",
"1923-02-28","Toronto St. Patricks","TRS","0","Montreal Canadiens","MTL","3",
"1923-02-28","Hamilton Tigers","HAM","3","Ottawa Senators","OTS","6",
"1923-03-03","Ottawa Senators","OTS","0","Montreal Canadiens","MTL","1",
"1923-03-03","Hamilton Tigers","HAM","3","Toronto St. Patricks","TRS","4",
"1923-03-05","Montreal Canadiens","MTL","4","Hamilton Tigers","HAM","1",
"1923-03-05","Ottawa Senators","OTS","0","Toronto St. Patricks","TRS","2",
