rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Ottawa Senators"1,"OTS","24"2,"14"3,"9"4,"1"5,"29"6,".604"7,"77"8,"54"9,"0.72"10,"-0.24"11,"5.46"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Montreal Canadiens"1,"MTL","24"2,"13"3,"9"4,"2"5,"28"6,".583"7,"73"8,"61"9,"0.38"10,"-0.13"11,"5.58"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Toronto St. Patricks"1,"TRS","24"2,"13"3,"10"4,"1"5,"27"6,".563"7,"82"8,"88"9,"-0.19"10,"0.06"11,"7.08"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Hamilton Tigers"1,"HAM","24"2,"6"3,"18"4,"0"5,"12"6,".250"7,"81"8,"110"9,"-0.91"10,"0.30"11,"7.96"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
