rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"52","Leo Gravelle","21","MTL","RW","53","16","14","30","","12","","","","","","","","","","",""
"53","Don Grosso","31","BOS","LW","33","0","2","2","","2","","","","","","","","","","",""
"54","Bep Guidolin","21","BOS","LW","56","10","13","23","","73","","","","","","","","","","",""
"55","Red Hamill","30","CBH","LW","60","21","19","40","","12","","","","","","","","","","",""
"56","Reg Hamilton","32","CBH","D","10","0","3","3","","2","","","","","","","","","","",""
"57","Glen Harmon","26","MTL","D","57","5","9","14","","53","","","","","","","","","","",""
"58","Murray Henderson","25","BOS","D","57","5","12","17","","63","","","","","","","","","","",""
"59","Bryan Hextall","33","NYR","RW","60","20","10","30","","18","","","","","","","","","","",""
"60","Pete Horeck","23","TOT","LW","56","16","19","35","","71","","","","","","","","","","",""
"61","Gordie Howe","18","DET","RW","58","7","15","22","","52","","","","","","","","","","",""
"62","Harold Jackson","28","DET","D","37","1","5","6","","39","","","","","","","","","","",""
"63","Jack Jackson","21","CBH","D","48","2","5","7","","38","","","","","","","","","","",""
"64","George Johnston","26","CBH","RW","10","3","1","4","","0","","","","","","","","","","",""
"65","Bill Juzda","26","NYR","D","45","3","5","8","","60","","","","","","","","","","",""
"66","Alex Kaleta","27","CBH","RW","57","24","20","44","","37","","","","","","","","","","",""
"67","Ted Kennedy","21","TOR","C","60","28","32","60","","27","","","","","","","","","","",""
"68","Joe Klukay","24","TOR","LW","55","9","20","29","","12","","","","","","","","","","",""
"69","Elmer Lach","29","MTL","C","31","14","16","30","","22","","","","","","","","","","",""
"70","Jean-Paul Lamirande","22","NYR","LW","14","1","1","2","","14","","","","","","","","","","",""
"71","Leo Lamoureux","30","MTL","D","50","2","11","13","","14","","","","","","","","","","",""
"72","Jack Lancien","23","NYR","D","1","0","0","0","","0","","","","","","","","","","",""
"73","Edgar Laprade","27","NYR","C","58","15","25","40","","9","","","","","","","","","","",""
"74","Norm Larson","26","NYR","RW","1","0","0","0","","0","","","","","","","","","","",""
"75","Hal Laycoe","24","NYR","D","58","1","12","13","","25","","","","","","","","","","",""
"76","Roger Leger","27","MTL","D","49","4","18","22","","12","","","","","","","","","","",""
"77","Tony Leswick","23","NYR","LW","59","27","14","41","","51","","","","","","","","","","",""
"78","Joe Levandoski","25","NYR","RW","8","1","1","2","","0","","","","","","","","","","",""
"79","Doug Lewis","25","MTL","LW","3","0","0","0","","0","","","","","","","","","","",""
"80","Tony Licari","25","DET","RW","9","0","1","1","","0","","","","","","","","","","",""
"81","Ted Lindsay","21","DET","LW","59","27","15","42","","57","","","","","","","","","","",""
"82","Pat Lundy","22","DET","C","59","17","17","34","","10","","","","","","","","","","",""
"83","Vic Lynn","22","TOR","D","31","6","14","20","","44","","","","","","","","","","",""
"84","Hub Macey","25","MTL","LW","12","0","1","1","","0","","","","","","","","","","",""
"85","Calum MacKay","20","DET","LW","5","0","0","0","","0","","","","","","","","","","",""
"86","John Mariucci","30","CBH","D","52","2","9","11","","110","","","","","","","","","","",""
"87","Mark Marquess","21","BOS","RW","27","5","4","9","","6","","","","","","","","","","",""
"88","Clare Martin","24","BOS","D","6","3","0","3","","0","","","","","","","","","","",""
"89","Norm McAtee","25","BOS","C","13","0","1","1","","0","","","","","","","","","","",""
"90","Doug McCaig","27","DET","D","47","2","4","6","","62","","","","","","","","","","",""
"91","Jack McGill","26","BOS","LW","24","5","9","14","","19","","","","","","","","","","",""
"92","Howie Meeker","22","TOR","RW","55","27","18","45","","76","","","","","","","","","","",""
"93","Don Metz","31","TOR","RW","40","4","9","13","","10","","","","","","","","","","",""
"94","Nick Metz","32","TOR","LW","60","12","16","28","","15","","","","","","","","","","",""
"95","Hugh Millar","25","DET","D","4","0","0","0","","0","","","","","","","","","","",""
"96","Bill Moe","30","NYR","D","59","4","10","14","","44","","","","","","","","","","",""
"97","Gus Mortson","22","TOR","D","60","5","13","18","","133","","","","","","","","","","",""
"98","Ken Mosdell","24","MTL","C","54","5","10","15","","50","","","","","","","","","","",""
"99","Bill Mosienko","25","CBH","RW","59","25","27","52","","2","","","","","","","","","","",""
"100","Ralph Nattrass","21","CBH","D","35","4","5","9","","34","","","","","","","","","","",""
"101","Buddy O'Connor","30","MTL","C","46","10","20","30","","6","","","","","","","","","","",""
"102","George Pargeter","23","MTL","LW","4","0","0","0","","0","","","","","","","","","","",""
"103","Johnny Peirson","21","BOS","RW","5","0","0","0","","0","","","","","","","","","","",""
"104","Jimmy Peters","24","MTL","RW","60","11","13","24","","27","","","","","","","","","","",""
"105","Alf Pike","29","NYR","LW","31","7","11","18","","2","","","","","","","","","","",""
"106","Bud Poile","22","TOR","RW","59","19","17","36","","19","","","","","","","","","","",""
"107","Babe Pratt","31","BOS","D","31","4","4","8","","25","","","","","","","","","","",""
"108","Bill Quackenbush","24","DET","D","44","5","17","22","","6","","","","","","","","","","",""
"109","John Quilty","26","MTL","C","3","1","1","2","","0","","","","","","","","","","",""
"110","Mel Read","24","NYR","C","1","0","0","0","","0","","","","","","","","","","",""
"111","Ken Reardon","25","MTL","D","52","5","17","22","","84","","","","","","","","","","",""
"112","Terry Reardon","27","BOS","C","60","6","14","20","","17","","","","","","","","","","",""
"113","Billy Reay","28","MTL","C","59","22","20","42","","17","","","","","","","","","","",""
"114","Leo Reise","24","TOT","D","48","4","6","10","","32","","","","","","","","","","",""
"115","Maurice Richard","25","MTL","RW","60","45","26","71","","69","","","","","","","","","","",""
"116","Church Russell","23","NYR","LW","54","20","8","28","","8","","","","","","","","","","",""
"117","Milt Schmidt","28","BOS","C","59","27","35","62","","40","","","","","","","","","","",""
"118","Bill Shill","23","BOS","RW","27","2","0","2","","2","","","","","","","","","","",""
"119","Thain Simon","24","DET","D","3","0","0","0","","0","","","","","","","","","","",""
"120","Cliff Simpson","23","DET","C","6","0","1","1","","0","","","","","","","","","","",""
"121","Clint Smith","33","CBH","C","52","9","17","26","","6","","","","","","","","","","",""
"122","Ken Smith","22","BOS","LW","60","14","7","21","","4","","","","","","","","","","",""
"123","Sid Smith","21","TOR","LW","14","2","1","3","","0","","","","","","","","","","",""
"124","Wally Stanowski","27","TOR","D","51","3","16","19","","12","","","","","","","","","","",""
"125","Gaye Stewart","23","TOR","LW","60","19","14","33","","15","","","","","","","","","","",""
"126","Jack Stewart","29","DET","D","55","5","9","14","","83","","","","","","","","","","",""
"127","Billy Taylor","27","DET","C","60","17","46","63","","35","","","","","","","","","","",""
"128","Harry Taylor","20","TOR","C","9","0","2","2","","0","","","","","","","","","","",""
"129","Jimmy Thomson","19","TOR","D","60","2","14","16","","97","","","","","","","","","","",""
"130","Rene Trudell","28","NYR","RW","59","8","16","24","","38","","","","","","","","","","",""
"131","Eddie Wares","31","CBH","RW","60","4","7","11","","21","","","","","","","","","","",""
"132","Grant Warwick","25","NYR","RW","54","20","20","40","","24","","","","","","","","","","",""
"133","Harry Watson","23","TOR","LW","44","19","15","34","","10","","","","","","","","","","",""
"134","Phil Watson","32","NYR","C","48","6","12","18","","17","","","","","","","","","","",""
"135","Sherman White","23","NYR","C","1","0","0","0","","0","","","","","","","","","","",""
"136","Steve Wojciechowski","24","DET","RW","5","0","0","0","","0","","","","","","","","","","",""
