date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1948-10-13","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1948-10-14","New York Rangers","NYR","1","Montreal Canadiens","MTL","1",
"1948-10-16","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","8",
"1948-10-16","Boston Bruins","BOS","4","Toronto Maple Leafs","TOR","1",
"1948-10-17","New York Rangers","NYR","0","Detroit Red Wings","DET","7",
"1948-10-20","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","8",
"1948-10-21","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","5",
"1948-10-23","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","0",
"1948-10-23","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","6",
"1948-10-24","New York Rangers","NYR","1","Boston Bruins","BOS","4",
"1948-10-24","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","2",
"1948-10-27","Detroit Red Wings","DET","3","New York Rangers","NYR","2",
"1948-10-27","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","3",
"1948-10-28","Boston Bruins","BOS","5","Chicago Black Hawks","CBH","1",
"1948-10-30","Boston Bruins","BOS","3","Montreal Canadiens","MTL","3",
"1948-10-30","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","2",
"1948-10-31","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","2",
"1948-10-31","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","4",
"1948-10-31","Boston Bruins","BOS","0","New York Rangers","NYR","2",
"1948-11-06","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","2",
"1948-11-06","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","3",
"1948-11-07","New York Rangers","NYR","2","Chicago Black Hawks","CBH","4",
"1948-11-07","Boston Bruins","BOS","3","Detroit Red Wings","DET","7",
"1948-11-10","Chicago Black Hawks","CBH","3","New York Rangers","NYR","4",
"1948-11-11","Detroit Red Wings","DET","1","Boston Bruins","BOS","4",
"1948-11-11","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","4",
"1948-11-13","Montreal Canadiens","MTL","3","New York Rangers","NYR","1",
"1948-11-13","Chicago Black Hawks","CBH","6","Toronto Maple Leafs","TOR","3",
"1948-11-14","Montreal Canadiens","MTL","2","Boston Bruins","BOS","3",
"1948-11-14","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","1",
"1948-11-14","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","4",
"1948-11-17","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","2",
"1948-11-17","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","4",
"1948-11-17","New York Rangers","NYR","4","Detroit Red Wings","DET","4",
"1948-11-20","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","2",
"1948-11-21","New York Rangers","NYR","4","Boston Bruins","BOS","1",
"1948-11-21","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","3",
"1948-11-21","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","0",
"1948-11-24","Boston Bruins","BOS","5","Detroit Red Wings","DET","3",
"1948-11-24","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","3",
"1948-11-25","New York Rangers","NYR","4","Chicago Black Hawks","CBH","6",
"1948-11-25","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","0",
"1948-11-27","Chicago Black Hawks","CBH","5","Detroit Red Wings","DET","3",
"1948-11-27","Boston Bruins","BOS","2","Montreal Canadiens","MTL","0",
"1948-11-27","New York Rangers","NYR","0","Toronto Maple Leafs","TOR","3",
"1948-11-28","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","6",
"1948-11-28","Detroit Red Wings","DET","9","Chicago Black Hawks","CBH","6",
"1948-11-30","Chicago Black Hawks","CBH","4","New York Rangers","NYR","2",
"1948-12-01","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","5",
"1948-12-01","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","5",
"1948-12-04","Detroit Red Wings","DET","3","Boston Bruins","BOS","2",
"1948-12-04","New York Rangers","NYR","1","Montreal Canadiens","MTL","3",
"1948-12-04","Chicago Black Hawks","CBH","6","Toronto Maple Leafs","TOR","4",
"1948-12-05","Montreal Canadiens","MTL","1","Boston Bruins","BOS","2",
"1948-12-05","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","0",
"1948-12-05","Detroit Red Wings","DET","3","New York Rangers","NYR","1",
"1948-12-07","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1948-12-08","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","4",
"1948-12-08","Detroit Red Wings","DET","4","Toronto Maple Leafs","TOR","3",
"1948-12-11","New York Rangers","NYR","3","Detroit Red Wings","DET","5",
"1948-12-11","Chicago Black Hawks","CBH","5","Montreal Canadiens","MTL","2",
"1948-12-11","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","3",
"1948-12-12","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","3",
"1948-12-12","Montreal Canadiens","MTL","4","Chicago Black Hawks","CBH","4",
"1948-12-12","Detroit Red Wings","DET","0","New York Rangers","NYR","2",
"1948-12-15","Montreal Canadiens","MTL","4","Boston Bruins","BOS","2",
"1948-12-15","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","5",
"1948-12-15","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","3",
"1948-12-18","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","5",
"1948-12-18","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","3",
"1948-12-19","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","7",
"1948-12-19","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","5",
"1948-12-19","Montreal Canadiens","MTL","2","New York Rangers","NYR","3",
"1948-12-22","Detroit Red Wings","DET","2","Boston Bruins","BOS","5",
"1948-12-23","New York Rangers","NYR","3","Chicago Black Hawks","CBH","2",
"1948-12-23","Boston Bruins","BOS","2","Montreal Canadiens","MTL","4",
"1948-12-25","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","2",
"1948-12-25","New York Rangers","NYR","2","Montreal Canadiens","MTL","0",
"1948-12-25","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","2",
"1948-12-26","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","3",
"1948-12-26","Chicago Black Hawks","CBH","2","New York Rangers","NYR","1",
"1948-12-29","Boston Bruins","BOS","2","Detroit Red Wings","DET","10",
"1948-12-30","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","3",
"1948-12-31","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1949-01-01","New York Rangers","NYR","1","Boston Bruins","BOS","4",
"1949-01-01","Detroit Red Wings","DET","3","Chicago Black Hawks","CBH","5",
"1949-01-01","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","5",
