rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Steve Baker","24","NYR","6","","1","5","0","33","","","","6.04","0","328","","","","","","0","0","0""0"
"2","Murray Bannerman","24","CBH","29","","11","12","4","116","","","","4.17","1","1671","","","","","","0","1","1""0"
"3","Marco Baron","22","BOS","44","","22","16","4","144","","","","3.44","1","2515","","","","","","0","2","2""35"
"4","Don Beaupre","20","MNS","29","","11","8","9","101","","","","3.71","0","1634","","","","","","0","0","0""19"
"5","Mike Blake","25","LAK","2","","0","0","0","2","","","","2.35","0","51","","","","","","0","0","0""0"
"6","Dan Bouchard","31","QUE","60","","27","22","11","230","","","","3.86","1","3572","","","","","","0","3","3""36"
"7","Richard Brodeur","29","VAN","52","","20","18","12","168","","","","3.35","2","3010","","","","","","0","2","2""0"
"8","Jacques Cloutier","22","BUF","7","","5","1","0","13","","","","2.51","0","311","","","","","","0","0","0""0"
"9","John Davidson","28","NYR","1","","1","0","0","1","","","","1.00","0","60","","","","","","0","0","0""2"
"10","Michel Dion","27","PIT","62","","25","24","12","226","","","","3.79","0","3580","","","","","","0","1","1""4"
"11","Don Edwards","26","BUF","62","","26","23","9","205","","","","3.51","0","3500","","","","","","0","2","2""2"
"12","Gary Edwards","34","TOT","16","","4","7","2","67","","","","4.79","1","840","","","","","","0","1","1""2"
"13","Tony Esposito","38","CBH","52","","19","25","8","231","","","","4.52","1","3069","","","","","","0","2","2""0"
"14","Grant Fuhr","19","EDM","48","","28","5","14","157","","","","3.31","0","2847","","","","","","0","6","6""0"
"15","John Garrett","30","TOT","28","","9","11","7","125","","","","4.64","0","1618","","","","","","0","1","1""2"
"16","Gilles Gilbert","32","DET","27","","6","10","6","105","","","","4.26","0","1478","","","","","","0","0","0""2"
"17","Glen Hanlon","24","TOT","30","","8","15","5","114","","","","4.06","1","1686","","","","","","0","0","0""22"
"18","Paul Harrison","26","TOT","19","","5","8","1","78","","","","5.04","0","929","","","","","","0","0","0""2"
"19","Rick Heinz","26","TOT","12","","4","6","0","44","","","","4.31","1","613","","","","","","0","0","0""0"
"20","Denis Herron","29","MTL","27","","12","6","8","68","","","","2.64","3","1547","","","","","","0","0","0""4"
"21","Mark Holden","24","MTL","1","","0","0","0","0","","","","0.00","0","20","","","","","","0","0","0""0"
"22","Steve Janaszak","25","CLR","2","","0","1","0","13","","","","7.80","0","100","","","","","","0","0","0""0"
"23","Al Jensen","23","WSH","26","","8","8","4","81","","","","3.81","0","1274","","","","","","0","2","2""6"
"24","Doug Keans","24","LAK","31","","8","10","7","103","","","","4.30","0","1436","","","","","","0","0","0""0"
"25","Rick LaFerriere","21","CLR","1","","0","0","0","1","","","","3.00","0","20","","","","","","0","0","0""0"
"26","Michel Larocque","29","TOR","50","","10","24","8","207","","","","4.69","0","2647","","","","","","0","3","3""2"
"27","Claude Legris","25","DET","1","","0","0","1","0","","","","0.00","0","28","","","","","","0","0","0""0"
"28","Reggie Lemelin","27","CGY","34","","10","15","6","135","","","","4.34","0","1866","","","","","","0","1","1""0"
"29","Mario Lessard","27","LAK","52","","13","28","8","213","","","","4.36","2","2933","","","","","","0","2","2""6"
"30","Pelle Lindbergh","22","PHI","8","","2","4","2","35","","","","4.37","0","480","","","","","","0","0","0""0"
"31","Mike Liut","26","STL","64","","28","28","7","250","","","","4.06","2","3691","","","","","","0","2","2""2"
"32","Ron Low","31","EDM","29","","17","7","1","100","","","","3.86","0","1554","","","","","","0","0","0""2"
"33","Clint Malarchuk","20","QUE","2","","0","1","1","14","","","","7.00","0","120","","","","","","0","0","0""0"
"34","Roland Melanson","21","NYI","36","","22","7","6","114","","","","3.23","0","2115","","","","","","0","0","0""14"
"35","Gilles Meloche","31","MNS","51","","26","15","9","175","","","","3.47","1","3026","","","","","","0","1","1""6"
"36","Corrado Micalef","20","DET","18","","4","10","1","63","","","","4.67","0","809","","","","","","0","0","0""9"
"37","Lindsay Middlebrook","26","MNS","3","","0","0","2","7","","","","3.00","0","140","","","","","","0","0","0""0"
"38","Greg Millen","24","HAR","55","","11","30","12","229","","","","4.29","0","3201","","","","","","0","0","0""2"
"39","Eddie Mio","28","NYR","25","","13","6","5","89","","","","3.56","0","1500","","","","","","0","0","0""4"
"40","Mike Moffat","19","BOS","2","","2","0","0","6","","","","3.00","0","120","","","","","","0","0","0""0"
"41","Andy Moog","21","EDM","8","","3","5","0","32","","","","4.81","0","399","","","","","","0","1","1""2"
"42","Phil Myre","33","CLR","24","","2","17","2","112","","","","5.35","0","1256","","","","","","0","2","2""0"
"43","Mike Palmateer","28","WSH","11","","2","7","2","47","","","","4.83","0","584","","","","","","0","1","1""6"
"44","Bob Parent","23","TOR","2","","0","2","0","13","","","","6.50","0","120","","","","","","0","0","0""0"
"45","Dave Parro","24","WSH","52","","16","26","7","206","","","","4.20","1","2942","","","","","","0","1","1""4"
"46","Pete Peeters","24","PHI","44","","23","18","3","160","","","","3.71","0","2591","","","","","","0","1","1""19"
"47","Michel Plasse","33","QUE","8","","2","3","1","35","","","","5.41","0","388","","","","","","0","1","1""0"
"48","Glenn Resch","33","CLR","61","","16","31","11","230","","","","4.03","0","3424","","","","","","0","2","2""8"
"49","Nick Ricci","22","PIT","3","","0","3","0","14","","","","5.25","0","160","","","","","","0","0","0""0"
"50","Pat Riggin","22","CGY","52","","19","19","11","207","","","","4.23","2","2934","","","","","","0","5","5""4"
"51","Jim Rutherford","32","LAK","7","","3","3","0","43","","","","6.79","0","380","","","","","","0","0","0""0"
"52","Bob Sauve","26","TOT","55","","17","26","9","200","","","","3.84","0","3125","","","","","","0","0","0""2"
"53","Richard Sevigny","24","MTL","19","","11","4","2","53","","","","3.10","0","1027","","","","","","0","0","0""10"
"54","Paul Skidmore","25","STL","2","","1","1","0","6","","","","3.00","0","120","","","","","","0","0","0""0"
"55","Warren Skorodenski","21","CBH","1","","0","1","0","5","","","","5.00","0","60","","","","","","0","0","0""0"
"56","Billy Smith","31","NYI","46","","32","9","4","133","","","","2.97","0","2685","","","","","","0","1","1""24"
"57","Doug Soetaert","26","WIN","39","","13","14","8","155","","","","4.31","2","2157","","","","","","0","2","2""14"
"58","Rick St. Croix","27","PHI","29","","13","9","6","112","","","","3.89","0","1729","","","","","","0","1","1""2"
"59","Ed Staniowski","26","WIN","45","","20","19","6","174","","","","3.95","1","2643","","","","","","0","5","5""4"
"60","Greg Stefan","20","DET","2","","0","2","0","10","","","","5.00","0","120","","","","","","0","0","0""0"
"61","Vincent Tremblay","22","TOR","40","","10","18","8","153","","","","4.52","1","2033","","","","","","0","2","2""2"
"62","Rogie Vachon","36","BOS","38","","19","11","6","132","","","","3.66","1","2165","","","","","","0","1","1""0"
"63","John Vanbiesbrouck","18","NYR","1","","1","0","0","1","","","","1.00","0","60","","","","","","0","0","0""0"
"64","Mike Veisor","29","HAR","13","","5","5","2","53","","","","4.54","0","701","","","","","","0","1","1""0"
"65","Rick Wamsley","22","MTL","38","","23","7","7","101","","","","2.75","2","2206","","","","","","0","2","2""4"
"66","Steve Weeks","23","NYR","49","","23","16","9","179","","","","3.77","1","2852","","","","","","0","3","3""0"
