rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Keith Acton","23","MTL","C","78","36","52","88","48","88","26","10","0","5","42","10","0","218","16.5","",""
"2","Greg Adams","21","PHI","LW","33","4","15","19","7","105","4","0","0","0","15","0","0","29","13.8","",""
"3","Mike Allison","20","NYR","LW","48","7","15","22","-3","74","7","0","0","0","13","1","1","62","11.3","",""
"4","Ray Allison","22","PHI","RW","51","17","37","54","13","104","12","5","0","2","27","10","0","131","13.0","",""
"5","Glenn Anderson","21","EDM","RW","80","38","67","105","46","71","29","9","0","8","52","15","0","252","15.1","",""
"6","John Anderson","24","TOR","LW","69","31","26","57","8","30","24","7","0","3","22","3","1","191","16.2","",""
"7","Perry Anderson","20","STL","LW","5","1","2","3","1","0","1","0","0","0","2","0","0","9","11.1","",""
"8","Russ Anderson","26","TOT","D","56","1","4","5","-21","183","1","0","0","1","4","0","0","37","2.7","",""
"9","Kent-Erik Andersson","30","MNS","RW","70","9","12","21","-5","18","9","0","0","2","7","0","5","78","11.5","",""
"10","Mike Antonovich","30","MNS","C","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"11","Scott Arniel","19","WIN","C","17","1","8","9","2","14","0","1","0","0","7","1","0","18","5.6","",""
"12","Fred Arthur","20","PHI","D","74","1","7","8","-8","47","1","0","0","0","6","0","1","33","3.0","",""
"13","Brent Ashton","21","CLR","LW","80","24","36","60","-31","26","21","3","0","4","26","9","1","182","13.2","",""
"14","Norm Aubin","21","TOR","C","43","14","12","26","-16","22","11","3","0","1","10","2","0","62","22.6","",""
"15","Pierre Aubry","21","QUE","C","62","10","13","23","-9","27","9","0","1","1","11","2","0","62","16.1","",""
"16","Dave Babych","20","WIN","D","79","19","49","68","-11","92","8","11","0","2","22","27","0","262","7.3","",""
"17","Wayne Babych","23","STL","RW","51","19","25","44","-12","51","15","4","0","3","19","6","0","142","13.4","",""
"18","Mike Backman","27","NYR","RW","3","0","2","2","7","4","0","0","0","0","2","0","0","1","0.0","",""
"19","Reid Bailey","25","PHI","D","10","0","0","0","-5","23","0","0","0","0","0","0","0","7","0.0","",""
"20","Bill Baker","25","TOT","D","49","3","8","11","-21","67","2","1","0","0","7","1","0","55","5.5","",""
"21","Bill Barber","29","PHI","LW","80","45","44","89","4","85","28","13","4","6","18","26","0","350","12.9","",""
"22","Norm Barnes","28","HAR","D","20","1","4","5","-4","19","1","0","0","0","4","0","0","25","4.0","",""
"23","Dave Barr","21","BOS","C","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"24","Fred Barrett","32","MNS","D","69","1","15","16","-12","89","1","0","0","0","15","0","0","43","2.3","",""
"25","John Barrett","23","DET","D","69","1","12","13","-31","93","1","0","0","0","12","0","0","97","1.0","",""
"26","Frank Bathe","27","PHI","D","28","1","3","4","11","68","1","0","0","0","3","0","0","36","2.8","",""
"27","Paul Baxter","26","PIT","D","76","9","34","43","-9","409","5","4","0","2","23","11","0","177","5.1","",""
"28","Barry Beck","24","NYR","D","60","9","29","38","19","111","4","5","0","0","12","15","2","160","5.6","",""
"29","Eddy Beers","22","CGY","LW","5","1","1","2","0","21","1","0","0","0","1","0","0","7","14.3","",""
"30","Neil Belland","20","VAN","D","28","3","6","9","-1","16","2","1","0","0","2","4","0","33","9.1","",""
"31","Jim Benning","18","TOR","D","74","7","24","31","-27","46","5","2","0","0","10","14","0","90","7.8","",""
"32","Ken Berry","21","EDM","LW","15","2","3","5","-6","9","2","0","0","0","2","1","0","9","22.2","",""
"33","Todd Bidner","20","WSH","LW","12","2","1","3","0","7","2","0","0","1","1","0","0","5","40.0","",""
"34","Mike Blaisdell","22","DET","RW","80","23","32","55","-15","48","18","5","0","3","30","2","0","165","13.9","",""
"35","Timo Blomqvist","21","WSH","D","44","1","11","12","-17","62","1","0","0","0","5","6","0","53","1.9","",""
"36","Fred Boimistruck","20","TOR","D","57","2","11","13","9","32","2","0","0","1","11","0","0","48","4.2","",""
"37","Ivan Boldirev","32","VAN","C","78","33","40","73","-17","45","23","10","0","4","22","18","0","202","16.3","",""
"38","Michel Bolduc","20","QUE","D","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"39","Dan Bonar","25","LAK","C","79","13","23","36","-4","111","12","1","0","0","23","0","0","123","10.6","",""
"40","Laurie Boschman","21","TOT","C","65","11","22","33","-1","187","10","1","0","1","21","1","0","68","16.2","",""
"41","Mike Bossy","25","NYI","RW","80","64","83","147","69","22","47","17","0","10","54","29","0","301","21.3","",""
"42","Mark Botell","20","PHI","D","32","4","10","14","8","31","4","0","0","1","5","5","0","50","8.0","",""
"43","Tim Bothwell","26","NYR","D","13","0","3","3","-5","10","0","0","0","0","3","0","0","6","0.0","",""
"44","Pierre Bouchard","33","WSH","D","1","0","0","0","-2","10","0","0","0","0","0","0","0","1","0.0","",""
"45","Bruce Boudreau","27","TOR","C","12","0","2","2","-6","6","0","0","0","0","2","0","0","5","0.0","",""
"46","Dan Bourbonnais","19","HAR","LW","24","3","9","12","-8","11","3","0","0","0","7","2","0","30","10.0","",""
"47","Charlie Bourgeois","22","CGY","D","54","2","13","15","5","112","2","0","0","0","13","0","0","33","6.1","",""
"48","Bob Bourne","27","NYI","LW","76","27","26","53","27","77","20","5","2","2","21","3","2","173","15.6","",""
"49","Raymond Bourque","21","BOS","D","65","17","49","66","22","51","13","4","0","2","25","21","3","211","8.1","",""
"50","Pat Boutette","29","PIT","LW","80","23","51","74","-23","230","8","14","1","2","24","26","1","140","16.4","",""
"51","Paul Boutilier","18","NYI","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"52","Randy Boyd","20","PIT","D","23","0","2","2","-5","49","0","0","0","0","1","1","0","26","0.0","",""
"53","Steve Bozek","21","LAK","C","71","33","23","56","-6","68","23","10","0","5","17","6","0","182","18.1","",""
"54","Curt Brackenbury","30","EDM","RW","14","0","2","2","2","12","0","0","0","0","2","0","0","2","0.0","",""
"55","Per-Olov Brasar","31","VAN","LW","53","6","12","18","-9","6","6","0","0","1","10","2","0","90","6.7","",""
"56","Mel Bridgman","26","TOT","LW/C","72","33","54","87","16","141","22","9","2","4","41","12","1","163","20.2","",""
"57","Aaron Broten","21","CLR","LW","58","15","24","39","-11","6","9","5","1","5","17","7","0","67","22.4","",""
"58","Neal Broten","22","MNS","C","73","38","60","98","14","42","29","7","2","4","40","18","2","188","20.2","",""
"59","Keith Brown","21","CBH","D","33","4","20","24","4","26","2","2","0","0","12","7","1","87","4.6","",""
"60","Jack Brownschidle","26","STL","D","80","5","33","38","-5","26","2","3","0","1","20","12","1","149","3.4","",""
"61","Jeff Brownschidle","22","HAR","D","3","0","1","1","-3","2","0","0","0","0","0","1","0","4","0.0","",""
"62","Jeff Brubaker","23","MTL","LW","3","0","1","1","1","32","0","0","0","0","1","0","0","3","0.0","",""
"63","Murray Brumwell","21","MNS","D","21","0","3","3","0","18","0","0","0","0","2","1","0","12","0.0","",""
"64","Jiri Bubla","32","VAN","D","23","1","1","2","8","16","1","0","0","0","1","0","0","23","4.3","",""
"65","Mike Bullard","20","PIT","C","75","36","27","63","-1","91","26","10","0","5","18","9","0","145","24.8","",""
"66","Ted Bulley","26","CBH","LW","59","12","18","30","-1","120","10","2","0","2","18","0","0","83","14.5","",""
"67","Garth Butcher","19","VAN","D","5","0","0","0","4","9","0","0","0","0","0","0","0","7","0.0","",""
"68","Jerry Butler","30","VAN","RW","25","3","1","4","-5","15","3","0","0","0","1","0","0","21","14.3","",""
"69","Eric Calder","18","WSH","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"70","Brett Callighen","28","EDM","C","46","8","19","27","16","28","5","3","0","1","19","0","0","87","9.2","",""
"71","Tony Camazzola","19","WSH","D","3","0","0","0","0","4","0","0","0","0","0","0","0","0","","",""
"72","Dave Cameron","23","CLR","C","66","11","12","23","-14","103","10","0","1","0","7","5","0","65","16.9","",""
"73","Colin Campbell","29","VAN","D","47","0","8","8","4","131","0","0","0","0","7","0","1","35","0.0","",""
"74","Scott Campbell","24","STL","D","3","0","0","0","-1","52","0","0","0","0","0","0","0","4","0.0","",""
"75","Jack Carlson","27","MNS","LW","57","8","4","12","-5","103","7","1","0","1","4","0","0","39","20.5","",""
"76","Randy Carlyle","25","PIT","D","73","11","64","75","-16","131","3","7","1","0","34","30","0","193","5.7","",""
"77","Bob Carpenter","18","WSH","LW","80","32","35","67","-23","69","24","7","1","3","30","5","0","263","12.2","",""
"78","Billy Carroll","23","NYI","C","72","9","20","29","12","32","6","0","3","1","15","0","5","42","21.4","",""
"79","Lindsay Carson","21","PHI","C","18","0","1","1","-15","32","0","0","0","0","1","0","0","24","0.0","",""
"80","Wayne Cashman","36","BOS","LW","64","12","31","43","-17","59","9","3","0","1","21","10","0","90","13.3","",""
"81","Tony Cassolato","25","WSH","RW","12","1","4","5","1","4","1","0","0","0","3","1","0","15","6.7","",""
"82","Blair Chapman","25","STL","RW","18","6","11","17","1","8","4","2","0","0","7","4","0","28","21.4","",""
"83","Rick Chartraw","27","LAK","D","33","2","8","10","-11","56","1","1","0","0","8","0","0","32","6.3","",""
"84","Rich Chernomaz","18","CLR","RW","2","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","",""
"85","Marc Chorney","22","PIT","D","60","1","6","7","-11","63","1","0","0","1","6","0","0","37","2.7","",""
"86","Guy Chouinard","25","CGY","C","64","23","57","80","-5","12","10","13","0","4","35","22","0","182","12.6","",""
"87","Dave Christian","22","WIN","C","80","25","51","76","-41","28","18","6","1","3","28","23","0","218","11.5","",""
"88","Steve Christoff","24","MNS","C","69","26","29","55","9","14","22","4","0","1","28","1","0","178","14.6","",""
"89","Dino Ciccarelli","21","MNS","RW","76","55","51","106","14","138","35","20","0","4","34","17","0","289","19.0","",""
"90","Joe Cirella","18","CLR","D","65","7","12","19","-36","52","5","2","0","1","10","2","0","71","9.9","",""
"91","Bobby Clarke","32","PHI","C","62","17","46","63","28","154","14","2","1","3","33","11","2","110","15.5","",""
"92","Bill Clement","31","CGY","C","69","4","12","16","-2","28","4","0","0","0","11","0","1","56","7.1","",""
