rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"118","Kelly Chase","32","STL","RW","25","0","1","1","-5","118","0","0","0","0","1","0","0","14","0.0","194","7:46"
"119","Vladimir Chebaturkin","24","NYI","D","17","1","1","2","-3","8","1","0","0","0","1","0","0","9","11.1","288","16:57"
"120","Chris Chelios","38","DET","D","81","3","31","34","48","103","3","0","0","0","25","4","2","135","2.2","2047","25:16"
"121","Tom Chorske","33","PIT","LW","33","1","5","6","-2","2","1","0","0","0","4","0","1","14","7.1","259","7:50"
"122","Ryan Christie","21","DAL","LW","5","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","12","2:29"
"123","Artem Chubarov","20","VAN","C","49","1","8","9","-4","10","1","0","0","1","8","0","0","53","1.9","574","11:43"
"124","Marian Cisar","21","NSH","RW","3","0","0","0","-2","4","0","0","0","0","0","0","0","2","0.0","25","8:18"
"125","Brett Clark","23","ATL","D","14","0","1","1","-12","4","0","0","0","0","1","0","0","13","0.0","236","16:51"
"126","Chris Clark","23","CGY","RW","22","0","1","1","-3","14","0","0","0","0","1","0","0","17","0.0","199","9:02"
"127","Wendel Clark","33","TOT","LW","33","4","2","6","-5","34","4","0","0","1","2","0","0","63","6.3","401","12:09"
"128","Dan Cleary","21","EDM","LW","17","3","2","5","-1","8","3","0","0","1","1","1","0","18","16.7","166","9:44"
"129","Ben Clymer","21","TBL","D","60","2","6","8","-26","87","0","2","0","0","5","1","0","98","2.0","1177","19:37"
"130","Paul Coffey","38","CAR","D","69","11","29","40","-6","40","5","6","0","3","13","16","0","155","7.1","1558","22:35"
"131","Paul Comrie","22","EDM","C","15","1","2","3","-2","4","1","0","0","0","2","0","0","11","9.1","155","10:21"
"132","Tim Connolly","18","NYI","C","81","14","20","34","-25","44","11","2","1","1","16","4","0","114","12.3","1321","16:18"
"133","Craig Conroy","28","STL","C","79","12","15","27","5","36","9","1","2","3","13","0","2","98","12.2","1170","14:48"
"134","Matt Cooke","21","VAN","LW","51","5","7","12","3","39","4","0","1","1","7","0","0","58","8.6","602","11:48"
"135","Rene Corbet","26","TOT","LW","52","5","10","15","-11","60","4","1","0","0","8","2","0","109","4.6","605","11:38"
"136","Bob Corkum","32","LAK","RW","45","5","6","11","0","14","5","0","0","0","5","0","1","45","11.1","650","14:26"
"137","Shayne Corson","33","MTL","LW","70","8","20","28","-2","115","6","2","0","1","7","12","1","121","6.6","1336","19:05"
"138","Patrick Cote","25","NSH","LW","21","0","0","0","-7","70","0","0","0","0","0","0","0","8","0.0","110","5:13"
"139","Sylvain Cote","34","TOT","D","76","8","27","35","3","28","3","5","0","2","14","13","0","128","6.3","1625","21:23"
"140","Geoff Courtnall","37","STL","LW","6","2","2","4","3","6","2","0","0","1","1","1","0","15","13.3","86","14:20"
"141","Jeff Cowan","23","CGY","LW","13","4","1","5","2","16","4","0","0","0","1","0","0","26","15.4","135","10:22"
"142","Murray Craven","35","SJS","C","19","0","2","2","-2","4","0","0","0","0","1","1","0","18","0.0","249","13:06"
"143","Cory Cross","29","TOR","D","71","4","11","15","13","64","4","0","0","1","10","0","1","60","6.7","1135","15:59"
"144","Phil Crowe","29","NSH","RW","4","0","0","0","0","10","0","0","0","0","0","0","0","1","0.0","16","4:06"
"145","Matt Cullen","23","MDA","C","80","13","26","39","5","24","12","1","0","1","18","7","1","137","9.5","1352","16:54"
"146","Jassen Cullimore","27","TBL","D","46","1","1","2","-12","66","1","0","0","0","1","0","0","23","4.3","719","15:38"
"147","Jim Cummins","29","MTL","RW","47","3","5","8","-5","92","3","0","0","0","4","1","0","33","9.1","422","8:58"
"148","Mariusz Czerkawski","27","NYI","RW","79","35","35","70","-16","34","19","16","0","4","22","13","0","276","12.7","1402","17:45"
"149","Andreas Dackell","27","OTT","RW","82","10","25","35","5","18","10","0","0","1","20","5","0","99","10.1","1335","16:17"
"150","Ulf Dahlen","33","WSH","RW","75","15","23","38","11","8","10","5","0","4","21","2","0","106","14.2","949","12:40"
"151","Alexandre Daigle","24","NYR","RW","58","8","18","26","-5","23","7","1","0","1","13","5","0","52","15.4","637","10:59"
"152","J.J. Daigneault","34","PHX","D","53","1","6","7","-16","22","1","0","0","0","5","1","0","44","2.3","753","14:12"
"153","Vincent Damphousse","32","SJS","C","82","21","49","70","4","58","17","3","1","1","17","27","5","204","10.3","1676","20:26"
"154","Mathieu Dandenault","23","DET","D","81","6","12","18","-12","20","6","0","0","0","11","0","1","98","6.1","986","12:10"
"155","Ken Daneyko","35","NJD","D","78","0","6","6","13","98","0","0","0","0","5","0","1","74","0.0","1411","18:06"
"156","Jeff Daniels","31","CAR","LW","69","3","4","7","-8","10","3","0","0","0","4","0","0","28","10.7","531","7:42"
"157","Craig Darby","27","MTL","C","76","7","10","17","-14","14","6","0","1","2","10","0","0","90","7.8","1045","13:45"
"158","Johan Davidsson","24","TOT","C","19","3","4","7","0","2","3","0","0","1","3","1","0","29","10.3","215","11:19"
"159","Jason Dawe","26","NYR","RW","3","0","1","1","0","2","0","0","0","0","1","0","0","8","0.0","41","13:35"
"160","Eric Daze","24","CHI","RW","59","23","13","36","-16","28","17","6","0","1","7","5","1","143","16.1","959","16:15"
"161","Greg de Vries","27","COL","D","69","2","7","9","-7","73","2","0","0","0","7","0","0","40","5.0","1034","14:59"
"162","Adam Deadmarsh","24","COL","RW","71","18","27","45","-10","106","13","5","0","4","12","14","1","153","11.8","1452","20:27"
"163","Kevin Dean","30","TOT","D","64","3","8","11","3","36","2","0","1","0","7","1","0","47","6.4","1049","16:24"
"164","Louie DeBrusk","28","PHX","LW","61","4","3","7","1","78","4","0","0","0","3","0","0","24","16.7","327","5:21"
"165","Andy Delmore","23","PHI","D","27","2","5","7","-1","8","2","0","0","1","4","1","0","55","3.6","467","17:17"
"166","Pavol Demitra","25","STL","RW","71","28","47","75","34","8","20","8","0","4","32","15","0","241","11.6","1365","19:13"
"167","Nathan Dempsey","25","TOR","LW","6","0","2","2","2","2","0","0","0","0","2","0","0","3","0.0","82","13:40"
"168","Eric Desjardins","30","PHI","D","81","14","41","55","20","32","6","8","0","4","25","16","0","207","6.8","2188","27:01"
"169","Boyd Devereaux","21","EDM","C","76","8","19","27","7","20","7","0","1","2","19","0","0","108","7.4","958","12:36"
"170","Gerald Diduck","34","TOR","D","26","0","3","3","2","33","0","0","0","0","3","0","0","18","0.0","401","15:25"
"171","Rob DiMaio","31","TOT","RW","62","6","19","25","-9","50","6","0","0","0","18","1","0","111","5.4","1025","16:32"
"172","Kevin Dineen","36","OTT","RW","67","4","8","12","2","57","4","0","0","1","8","0","0","71","5.6","638","9:31"
"173","Chris Dingman","23","COL","LW","68","8","3","11","-2","132","6","2","0","1","1","2","0","54","14.8","441","6:29"
"174","Shane Doan","23","PHX","RW","81","26","25","51","6","66","24","1","1","4","23","2","0","221","11.8","1365","16:51"
"175","Jason Doig","23","NYR","D","7","0","1","1","-2","22","0","0","0","0","1","0","0","3","0.0","62","8:50"
"176","Bobby Dollas","35","TOT","D","50","3","7","10","6","28","2","1","0","0","7","0","0","36","8.3","1004","20:05"
"177","Robert Dome","21","PIT","C","22","2","5","7","1","0","2","0","0","0","4","1","0","27","7.4","217","9:51"
"178","Hnat Domenichelli","23","TOT","C","59","11","18","29","-21","16","10","1","0","1","11","7","0","125","8.8","861","14:36"
"179","Tie Domi","30","TOR","RW","70","5","9","14","-5","198","5","0","0","2","8","1","0","64","7.8","698","9:58"
"180","Ted Donato","30","MDA","LW","81","11","19","30","-3","26","9","2","0","3","15","3","1","138","8.0","1181","14:35"
"181","Shean Donovan","25","TOT","RW","51","5","7","12","-17","26","4","1","0","1","5","2","0","66","7.6","569","11:09"
"182","Jim Dowd","31","EDM","C","69","5","18","23","10","45","3","2","0","1","13","5","0","103","4.9","906","13:08"
"183","Aaron Downey","25","BOS","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","9","8:31"
"184","Dallas Drake","30","PHX","RW","79","15","30","45","11","62","13","0","2","5","26","1","3","127","11.8","1248","15:48"
"185","Kris Draper","28","DET","C","51","5","7","12","3","28","5","0","0","3","7","0","0","76","6.6","691","13:33"
"186","Harold Druken","21","VAN","C","33","7","9","16","14","10","5","2","0","0","9","0","0","69","10.1","429","13:01"
"187","Stan Drulia","32","TBL","RW","68","11","22","33","-18","24","8","1","2","1","17","5","0","94","11.7","1130","16:37"
"188","Chris Drury","23","COL","C","82","20","47","67","8","42","13","7","0","2","31","16","0","213","9.4","1521","18:33"
"189","Ted Drury","28","TOT","C","66","3","2","5","-9","37","2","1","0","0","2","0","0","57","5.3","487","7:23"
"190","Steve Dubinsky","29","CGY","C","23","0","1","1","-12","4","0","0","0","0","1","0","0","29","0.0","278","12:05"
"191","Steve Duchesne","34","DET","D","79","10","31","41","12","42","9","1","0","1","17","14","0","154","6.5","1677","21:14"
"192","Dave Duerden","22","FLA","LW","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","3","1:35"
"193","J.P. Dumont","21","CHI","LW","47","10","8","18","-6","18","10","0","0","1","8","0","0","86","11.6","606","12:54"
"194","Radek Dvorak","22","TOT","RW","81","18","32","50","5","16","15","2","1","1","20","9","3","157","11.5","1386","17:07"
"195","Gordie Dwyer","22","TBL","LW","24","0","1","1","-6","135","0","0","0","0","1","0","0","7","0.0","119","4:57"
"196","Karl Dykhuis","27","TOT","D","72","7","13","20","-5","46","3","3","1","0","9","4","0","69","10.1","1406","19:32"
"197","Mike Eagles","36","WSH","LW","25","2","0","2","-7","15","2","0","0","1","0","0","0","13","15.4","190","7:37"
"198","Dallas Eakins","32","NYI","D","2","0","1","1","3","2","0","0","0","0","1","0","0","4","0.0","43","21:28"
"199","Mike Eastwood","32","STL","C","79","19","15","34","5","32","15","1","3","3","13","0","2","83","22.9","1196","15:08"
"200","Mark Eaton","22","PHI","D","27","1","1","2","1","8","1","0","0","1","0","1","0","25","4.0","494","18:17"
"201","Nils Ekman","23","TBL","RW","28","2","2","4","-8","36","1","1","0","0","1","1","0","42","4.8","313","11:12"
"202","Patrik Elias","23","NJD","LW","72","35","37","72","16","58","26","9","0","9","22","15","0","183","19.1","1257","17:28"
"203","Matt Elich","20","TBL","RW","8","1","1","2","-1","0","1","0","0","0","1","0","0","5","20.0","49","6:07"
"204","Dave Ellett","35","STL","D","52","2","8","10","-4","12","2","0","0","1","4","4","0","41","4.9","701","13:28"
"205","Miika Elomo","22","WSH","LW","2","0","1","1","1","2","0","0","0","0","1","0","0","3","0.0","22","11:12"
"206","Mikko Eloranta","27","BOS","LW","50","6","12","18","-10","36","5","1","0","0","12","0","0","59","10.2","615","12:18"
"207","Nelson Emerson","32","TOT","RW","63","15","20","35","-23","47","11","4","0","0","14","5","1","196","7.7","1185","18:49"
"208","John Emmons","25","OTT","C","10","0","0","0","-2","6","0","0","0","0","0","0","0","3","0.0","74","7:27"
"209","Anders Eriksson","25","CHI","D","73","3","25","28","4","20","3","0","0","1","15","10","0","86","3.5","1537","21:03"
"210","Pat Falloon","27","TOT","RW","63","9","22","31","4","14","8","1","0","0","18","4","0","92","9.8","776","12:19"
"211","Rico Fata","19","CGY","RW","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","20","10:06"
"212","Sergei Fedorov","30","DET","C","68","27","35","62","8","22","19","4","4","7","19","15","1","263","10.3","1366","20:05"
"213","Andrew Ference","20","PIT","D","30","2","4","6","3","20","2","0","0","1","4","0","0","26","7.7","490","16:19"
"214","Brad Ference","20","FLA","D","13","0","2","2","2","46","0","0","0","0","2","0","0","10","0.0","178","13:40"
"215","Craig Ferguson","29","FLA","RW","3","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","17","5:34"
"216","Chris Ferraro","27","NYI","C","11","1","3","4","1","8","1","0","0","0","2","1","0","15","6.7","105","9:30"
"217","Peter Ferraro","27","BOS","RW","5","0","1","1","-1","0","0","0","0","0","1","0","0","3","0.0","41","8:11"
"218","Ray Ferraro","35","ATL","C","81","19","25","44","-33","88","9","10","0","3","17","8","0","170","11.2","1309","16:10"
"219","Jeff Finley","32","STL","D","74","2","8","10","26","38","2","0","0","2","5","2","1","31","6.5","1318","17:49"
"220","Jiri Fischer","19","DET","D","52","0","8","8","1","45","0","0","0","0","8","0","0","41","0.0","564","10:51"
"221","Mike Fisher","19","OTT","C","32","4","5","9","-6","15","4","0","0","1","5","0","0","49","8.2","414","12:57"
"222","Tom Fitzgerald","31","NSH","RW","82","13","9","22","-18","66","10","0","3","1","8","0","1","119","10.9","1144","13:57"
"223","Theoren Fleury","31","NYR","RW","80","15","49","64","-4","68","14","1","0","1","29","20","0","246","6.1","1575","19:41"
"224","Adam Foote","28","COL","D","59","5","13","18","5","98","4","1","0","2","10","3","0","63","7.9","1526","25:51"
"225","Colin Forbes","23","TOT","LW","53","2","5","7","-5","30","2","0","0","0","5","0","0","57","3.5","457","8:37"
"226","Peter Forsberg","26","COL","C","49","14","37","51","9","52","11","3","0","2","25","12","0","105","13.3","1025","20:55"
"227","Ron Francis","36","CAR","C","78","23","50","73","10","18","16","7","0","4","28","22","0","150","15.3","1714","21:58"
"228","Kyle Freadrich","21","TBL","RW","10","0","0","0","-1","39","0","0","0","0","0","0","0","0","","23","2:19"
"229","Jeff Friesen","23","SJS","LW","82","26","35","61","-2","47","12","11","3","7","19","13","3","191","13.6","1623","19:48"
