date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1999-10-01","Pittsburgh Penguins","PIT","4","Dallas Stars","DAL","6",
"1999-10-01","New York Rangers","NYR","1","Edmonton Oilers","EDM","1",
"1999-10-02","New Jersey Devils","NJD","4","Atlanta Thrashers","ATL","1",
"1999-10-02","Carolina Hurricanes","CAR","3","Boston Bruins","BOS","1",
"1999-10-02","Mighty Ducks of Anaheim","MDA","0","Dallas Stars","DAL","2",
"1999-10-02","Buffalo Sabres","BUF","0","Detroit Red Wings","DET","2",
"1999-10-02","Washington Capitals","WSH","3","Florida Panthers","FLA","4",
"1999-10-02","Toronto Maple Leafs","TOR","4","Montreal Canadiens","MTL","1",
"1999-10-02","Los Angeles Kings","LAK","2","Nashville Predators","NSH","0",
"1999-10-02","Ottawa Senators","OTT","3","Philadelphia Flyers","PHI","0",
"1999-10-02","Calgary Flames","CGY","3","San Jose Sharks","SJS","5",
"1999-10-02","Phoenix Coyotes","PHX","2","St. Louis Blues","STL","1",
"1999-10-02","New York Islanders","NYI","2","Tampa Bay Lightning","TBL","4",
"1999-10-02","New York Rangers","NYR","1","Vancouver Canucks","VAN","2",
"1999-10-04","Chicago Blackhawks","CHI","1","San Jose Sharks","SJS","7",
"1999-10-04","Los Angeles Kings","LAK","3","St. Louis Blues","STL","2",
"1999-10-04","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","4",
"1999-10-05","Dallas Stars","DAL","3","Detroit Red Wings","DET","2",
"1999-10-05","Colorado Avalanche","COL","3","Nashville Predators","NSH","2",
"1999-10-05","Ottawa Senators","OTT","2","New York Rangers","NYR","1",
"1999-10-05","Mighty Ducks of Anaheim","MDA","0","Phoenix Coyotes","PHX","4",
"1999-10-06","St. Louis Blues","STL","4","Calgary Flames","CGY","1",
"1999-10-06","Montreal Canadiens","MTL","1","Edmonton Oilers","EDM","2",
"1999-10-06","Los Angeles Kings","LAK","2","Florida Panthers","FLA","4",
"1999-10-06","Colorado Avalanche","COL","1","Toronto Maple Leafs","TOR","2",
"1999-10-06","Chicago Blackhawks","CHI","4","Vancouver Canucks","VAN","5",
"1999-10-07","Detroit Red Wings","DET","7","Atlanta Thrashers","ATL","1",
"1999-10-07","Pittsburgh Penguins","PIT","7","New Jersey Devils","NJD","5",
"1999-10-07","Boston Bruins","BOS","3","Ottawa Senators","OTT","4",
"1999-10-07","Carolina Hurricanes","CAR","2","Philadelphia Flyers","PHI","0",
"1999-10-07","Edmonton Oilers","EDM","2","San Jose Sharks","SJS","3",
"1999-10-07","Los Angeles Kings","LAK","5","Tampa Bay Lightning","TBL","2",
"1999-10-08","Washington Capitals","WSH","3","Buffalo Sabres","BUF","2",
"1999-10-08","Montreal Canadiens","MTL","4","Calgary Flames","CGY","1",
"1999-10-08","Phoenix Coyotes","PHX","3","Chicago Blackhawks","CHI","3",
"1999-10-08","Dallas Stars","DAL","0","Mighty Ducks of Anaheim","MDA","3",
"1999-10-08","Carolina Hurricanes","CAR","1","New York Rangers","NYR","3",
"1999-10-08","Colorado Avalanche","COL","3","Pittsburgh Penguins","PIT","3",
"1999-10-09","Buffalo Sabres","BUF","5","Atlanta Thrashers","ATL","5",
"1999-10-09","Philadelphia Flyers","PHI","1","Boston Bruins","BOS","1",
"1999-10-09","St. Louis Blues","STL","4","Edmonton Oilers","EDM","2",
"1999-10-09","Detroit Red Wings","DET","2","Florida Panthers","FLA","2",
"1999-10-09","Tampa Bay Lightning","TBL","0","New Jersey Devils","NJD","1",
"1999-10-09","Toronto Maple Leafs","TOR","3","Ottawa Senators","OTT","4",
"1999-10-09","Dallas Stars","DAL","3","San Jose Sharks","SJS","2",
"1999-10-09","Montreal Canadiens","MTL","1","Vancouver Canucks","VAN","4",
"1999-10-09","Los Angeles Kings","LAK","2","Washington Capitals","WSH","2",
"1999-10-10","Nashville Predators","NSH","3","Chicago Blackhawks","CHI","3",
"1999-10-10","Colorado Avalanche","COL","2","New York Islanders","NYI","4",
"1999-10-10","Phoenix Coyotes","PHX","2","New York Rangers","NYR","4",
"1999-10-11","Colorado Avalanche","COL","3","Boston Bruins","BOS","3",
"1999-10-11","Phoenix Coyotes","PHX","2","Buffalo Sabres","BUF","2",
"1999-10-11","Carolina Hurricanes","CAR","3","Calgary Flames","CGY","3",
"1999-10-11","San Jose Sharks","SJS","3","Mighty Ducks of Anaheim","MDA","5",
"1999-10-11","New York Rangers","NYR","4","New York Islanders","NYI","2",
"1999-10-11","New Jersey Devils","NJD","2","Ottawa Senators","OTT","2",
"1999-10-11","Nashville Predators","NSH","4","Toronto Maple Leafs","TOR","2",
"1999-10-12","Florida Panthers","FLA","2","Montreal Canadiens","MTL","1",
"1999-10-12","Philadelphia Flyers","PHI","4","Washington Capitals","WSH","5",
"1999-10-13","Boston Bruins","BOS","1","Colorado Avalanche","COL","2",
"1999-10-13","San Jose Sharks","SJS","2","Dallas Stars","DAL","0",
"1999-10-13","St. Louis Blues","STL","2","Detroit Red Wings","DET","4",
"1999-10-13","Carolina Hurricanes","CAR","3","Edmonton Oilers","EDM","3",
"1999-10-13","Mighty Ducks of Anaheim","MDA","2","New Jersey Devils","NJD","3",
"1999-10-13","Florida Panthers","FLA","2","Toronto Maple Leafs","TOR","3",
"1999-10-13","Calgary Flames","CGY","4","Vancouver Canucks","VAN","3",
"1999-10-14","San Jose Sharks","SJS","5","Nashville Predators","NSH","1",
"1999-10-14","Atlanta Thrashers","ATL","2","New York Islanders","NYI","0",
