date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1982-10-05","Calgary Flames","CGY","5","Edmonton Oilers","EDM","7",
"1982-10-05","Pittsburgh Penguins","PIT","3","New Jersey Devils","NJD","3",
"1982-10-05","New York Islanders","NYI","1","Vancouver Canucks","VAN","2",
"1982-10-06","Quebec Nordiques","QUE","6","Buffalo Sabres","BUF","4",
"1982-10-06","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","3",
"1982-10-06","St. Louis Blues","STL","2","Detroit Red Wings","DET","1",
"1982-10-06","Vancouver Canucks","VAN","3","Los Angeles Kings","LAK","3",
"1982-10-06","Hartford Whalers","HAR","1","Montreal Canadiens","MTL","2",
"1982-10-06","Washington Capitals","WSH","5","New York Rangers","NYR","4",
"1982-10-06","Minnesota North Stars","MNS","5","Winnipeg Jets","WIN","4",
"1982-10-07","Montreal Canadiens","MTL","5","Boston Bruins","BOS","1",
"1982-10-07","New York Islanders","NYI","5","Calgary Flames","CGY","4",
"1982-10-07","Quebec Nordiques","QUE","5","Philadelphia Flyers","PHI","9",
"1982-10-07","Toronto Maple Leafs","TOR","2","St. Louis Blues","STL","3",
"1982-10-08","New York Islanders","NYI","6","Edmonton Oilers","EDM","4",
"1982-10-08","Detroit Red Wings","DET","3","Minnesota North Stars","MNS","3",
"1982-10-08","New York Rangers","NYR","2","New Jersey Devils","NJD","3",
"1982-10-09","Winnipeg Jets","WIN","8","Detroit Red Wings","DET","0",
"1982-10-09","Boston Bruins","BOS","5","Hartford Whalers","HAR","4",
"1982-10-09","Calgary Flames","CGY","1","Los Angeles Kings","LAK","3",
"1982-10-09","Chicago Black Hawks","CBH","8","Montreal Canadiens","MTL","7",
"1982-10-09","New York Rangers","NYR","5","Pittsburgh Penguins","PIT","3",
"1982-10-09","Buffalo Sabres","BUF","4","Quebec Nordiques","QUE","6",
"1982-10-09","Minnesota North Stars","MNS","6","St. Louis Blues","STL","3",
"1982-10-09","New Jersey Devils","NJD","5","Toronto Maple Leafs","TOR","5",
"1982-10-09","Edmonton Oilers","EDM","6","Vancouver Canucks","VAN","3",
"1982-10-09","Philadelphia Flyers","PHI","3","Washington Capitals","WSH","2",
"1982-10-10","Pittsburgh Penguins","PIT","3","Boston Bruins","BOS","4",
"1982-10-10","Hartford Whalers","HAR","4","Buffalo Sabres","BUF","4",
"1982-10-10","Winnipeg Jets","WIN","5","Chicago Black Hawks","CBH","3",
"1982-10-10","Washington Capitals","WSH","4","Philadelphia Flyers","PHI","6",
"1982-10-11","New York Islanders","NYI","4","New York Rangers","NYR","3",
"1982-10-11","Montreal Canadiens","MTL","4","Quebec Nordiques","QUE","3",
"1982-10-12","Edmonton Oilers","EDM","4","Calgary Flames","CGY","9",
"1982-10-12","Boston Bruins","BOS","2","New Jersey Devils","NJD","2",
"1982-10-12","Vancouver Canucks","VAN","4","Pittsburgh Penguins","PIT","5",
"1982-10-12","Los Angeles Kings","LAK","5","Winnipeg Jets","WIN","3",
"1982-10-13","St. Louis Blues","STL","4","Chicago Black Hawks","CBH","6",
"1982-10-13","Philadelphia Flyers","PHI","2","New York Rangers","NYR","5",
"1982-10-13","Washington Capitals","WSH","5","Toronto Maple Leafs","TOR","3",
"1982-10-14","Vancouver Canucks","VAN","1","Boston Bruins","BOS","2",
"1982-10-14","Detroit Red Wings","DET","4","Calgary Flames","CGY","6",
"1982-10-14","Edmonton Oilers","EDM","4","Hartford Whalers","HAR","4",
"1982-10-14","Toronto Maple Leafs","TOR","2","Minnesota North Stars","MNS","6",
"1982-10-14","Montreal Canadiens","MTL","5","New Jersey Devils","NJD","3",
"1982-10-14","Pittsburgh Penguins","PIT","0","New York Islanders","NYI","9",
"1982-10-14","Buffalo Sabres","BUF","2","Philadelphia Flyers","PHI","4",
"1982-10-14","Los Angeles Kings","LAK","4","Quebec Nordiques","QUE","4",
"1982-10-14","Winnipeg Jets","WIN","5","St. Louis Blues","STL","2",
"1982-10-16","Edmonton Oilers","EDM","6","Boston Bruins","BOS","6",
