date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1936-01-07","Detroit Red Wings","DET","2","New York Rangers","NYR","1",
"1936-01-09","Montreal Maroons","MTM","1","Montreal Canadiens","MTL","1",
"1936-01-09","Chicago Black Hawks","CBH","4","New York Americans","NYA","1",
"1936-01-11","New York Americans","NYA","2","Montreal Maroons","MTM","3",
"1936-01-11","Montreal Canadiens","MTL","7","Toronto Maple Leafs","TOR","3",
"1936-01-12","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","1",
"1936-01-12","Montreal Maroons","MTM","0","Detroit Red Wings","DET","6",
"1936-01-12","Boston Bruins","BOS","6","New York Rangers","NYR","3",
"1936-01-14","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","4",
"1936-01-14","New York Rangers","NYR","2","Montreal Maroons","MTM","1",
"1936-01-14","Montreal Canadiens","MTL","1","New York Americans","NYA","0",
"1936-01-16","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","4",
"1936-01-16","New York Americans","NYA","8","Montreal Canadiens","MTL","3",
"1936-01-16","Toronto Maple Leafs","TOR","0","New York Rangers","NYR","1",
"1936-01-18","New York Rangers","NYR","1","Montreal Canadiens","MTL","3",
"1936-01-18","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","5",
"1936-01-19","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","2",
"1936-01-19","Toronto Maple Leafs","TOR","0","Detroit Red Wings","DET","4",
"1936-01-19","Montreal Maroons","MTM","2","New York Americans","NYA","1",
"1936-01-21","Montreal Maroons","MTM","0","Boston Bruins","BOS","1",
"1936-01-21","Chicago Black Hawks","CBH","1","New York Rangers","NYR","0",
"1936-01-23","New York Rangers","NYR","2","Detroit Red Wings","DET","4",
"1936-01-23","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","1",
"1936-01-23","Toronto Maple Leafs","TOR","2","New York Americans","NYA","3",
"1936-01-25","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","4",
"1936-01-25","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","6",
"1936-01-26","New York Rangers","NYR","1","Chicago Black Hawks","CBH","2",
"1936-01-26","Boston Bruins","BOS","2","New York Americans","NYA","1",
"1936-01-28","Detroit Red Wings","DET","0","Boston Bruins","BOS","2",
"1936-01-28","Montreal Canadiens","MTL","2","New York Rangers","NYR","3",
"1936-01-30","Chicago Black Hawks","CBH","4","Detroit Red Wings","DET","3",
"1936-01-30","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","3",
"1936-01-30","Montreal Maroons","MTM","3","New York Americans","NYA","2",
"1936-02-01","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","1",
"1936-02-01","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","3",
"1936-02-02","New York Americans","NYA","1","Boston Bruins","BOS","2",
"1936-02-02","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","2",
"1936-02-02","Montreal Maroons","MTM","2","New York Rangers","NYR","4",
"1936-02-04","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","0",
"1936-02-04","New York Americans","NYA","1","Montreal Maroons","MTM","1",
"1936-02-04","Detroit Red Wings","DET","4","New York Rangers","NYR","4",
"1936-02-06","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","0",
"1936-02-06","Boston Bruins","BOS","4","Montreal Canadiens","MTL","3",
"1936-02-06","Toronto Maple Leafs","TOR","3","New York Americans","NYA","4",
"1936-02-08","Montreal Canadiens","MTL","2","Montreal Maroons","MTM","7",
"1936-02-08","New York Americans","NYA","0","Toronto Maple Leafs","TOR","3",
"1936-02-09","New York Americans","NYA","4","Chicago Black Hawks","CBH","1",
"1936-02-09","Boston Bruins","BOS","0","New York Rangers","NYR","2",
"1936-02-11","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","7",
"1936-02-11","Montreal Maroons","MTM","3","Detroit Red Wings","DET","7",
"1936-02-11","New York Rangers","NYR","1","Montreal Canadiens","MTL","1",
"1936-02-13","Boston Bruins","BOS","0","Detroit Red Wings","DET","1",
"1936-02-13","Toronto Maple Leafs","TOR","1","Montreal Maroons","MTM","2",
"1936-02-13","Chicago Black Hawks","CBH","2","New York Americans","NYA","2",
"1936-02-15","New York Americans","NYA","4","Montreal Maroons","MTM","4",
"1936-02-15","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","3",
"1936-02-16","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","4",
"1936-02-16","Montreal Canadiens","MTL","1","New York Rangers","NYR","1",
"1936-02-18","Detroit Red Wings","DET","2","Boston Bruins","BOS","1",
"1936-02-18","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","3",
"1936-02-19","Montreal Maroons","MTM","8","New York Americans","NYA","8",
"1936-02-20","Detroit Red Wings","DET","3","Montreal Maroons","MTM","6",
"1936-02-20","Chicago Black Hawks","CBH","1","New York Rangers","NYR","1",
"1936-02-20","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","2",
"1936-02-22","New York Americans","NYA","0","Montreal Canadiens","MTL","1",
"1936-02-22","Montreal Maroons","MTM","0","Toronto Maple Leafs","TOR","1",
"1936-02-23","New York Rangers","NYR","4","Boston Bruins","BOS","3",
"1936-02-23","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","5",
"1936-02-23","New York Americans","NYA","3","Detroit Red Wings","DET","4",
"1936-02-25","New York Americans","NYA","2","Boston Bruins","BOS","3",
"1936-02-25","Chicago Black Hawks","CBH","2","Montreal Maroons","MTM","0",
"1936-02-25","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","2",
"1936-02-27","New York Rangers","NYR","2","Detroit Red Wings","DET","4",
"1936-02-27","Boston Bruins","BOS","2","Montreal Maroons","MTM","1",
"1936-02-29","Montreal Maroons","MTM","4","Montreal Canadiens","MTL","2",
"1936-02-29","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","4",
"1936-03-01","New York Rangers","NYR","1","Chicago Black Hawks","CBH","2",
"1936-03-01","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","3",
"1936-03-01","Boston Bruins","BOS","2","New York Americans","NYA","5",
"1936-03-03","Montreal Maroons","MTM","3","Boston Bruins","BOS","3",
"1936-03-03","New York Americans","NYA","1","Montreal Canadiens","MTL","3",
"1936-03-03","Toronto Maple Leafs","TOR","0","New York Rangers","NYR","0",
"1936-03-05","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","2",
"1936-03-05","Detroit Red Wings","DET","4","New York Americans","NYA","1",
"1936-03-07","Detroit Red Wings","DET","3","Montreal Maroons","MTM","5",
"1936-03-07","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","8",
"1936-03-08","Montreal Canadiens","MTL","0","Chicago Black Hawks","CBH","2",
"1936-03-08","Boston Bruins","BOS","5","Detroit Red Wings","DET","2",
"1936-03-08","New York Americans","NYA","1","New York Rangers","NYR","0",
"1936-03-10","Detroit Red Wings","DET","0","Boston Bruins","BOS","1",
"1936-03-10","New York Rangers","NYR","0","Montreal Maroons","MTM","0",
"1936-03-10","Toronto Maple Leafs","TOR","2","New York Americans","NYA","3",
"1936-03-12","Montreal Maroons","MTM","3","Chicago Black Hawks","CBH","3",
"1936-03-12","Toronto Maple Leafs","TOR","6","Montreal Canadiens","MTL","3",
"1936-03-12","Detroit Red Wings","DET","3","New York Rangers","NYR","4",
"1936-03-14","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","1",
"1936-03-14","Montreal Maroons","MTM","1","Toronto Maple Leafs","TOR","0",
"1936-03-15","Chicago Black Hawks","CBH","0","Boston Bruins","BOS","1",
"1936-03-15","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","1",
"1936-03-15","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","3",
"1936-03-15","New York Rangers","NYR","2","New York Americans","NYA","1",
"1936-03-17","Montreal Canadiens","MTL","0","Boston Bruins","BOS","1",
"1936-03-17","Toronto Maple Leafs","TOR","1","Montreal Maroons","MTM","2",
"1936-03-17","Chicago Black Hawks","CBH","2","New York Rangers","NYR","4",
"1936-03-19","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","5",
"1936-03-19","Montreal Canadiens","MTL","1","New York Americans","NYA","4",
"1936-03-19","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","2",
"1936-03-21","Chicago Black Hawks","CBH","1","Montreal Maroons","MTM","3",
"1936-03-21","New York Americans","NYA","1","Toronto Maple Leafs","TOR","4",
"1936-03-22","New York Rangers","NYR","3","Boston Bruins","BOS","1",
"1936-03-22","New York Americans","NYA","2","Detroit Red Wings","DET","7",
