rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"46","John Doran","24","NYA","D","25","4","2","6","","44","","","","","","","","","","",""
"47","Polly Drouin","20","MTL","C/LW","30","1","8","9","","19","","","","","","","","","","",""
"48","Lorne Duguid","25","TOT","LW","34","1","4","5","","2","","","","","","","","","","",""
"49","Woody Dumart","19","BOS","LW","1","0","0","0","","0","","","","","","","","","","",""
"50","Red Dutton","37","NYA","D","46","5","8","13","","69","","","","","","","","","","",""
"51","Hap Emms","31","NYA","LW/D","32","1","5","6","","12","","","","","","","","","","",""
"52","Stewart Evans","27","MTM","D","48","3","5","8","","57","","","","","","","","","","",""
"53","Ed Finnigan","22","BOS","F","3","0","0","0","","0","","","","","","","","","","",""
"54","Frank Finnigan","32","TOR","RW","48","2","6","8","","10","","","","","","","","","","",""
"55","Irv Frew","28","MTL","D","18","0","2","2","","16","","","","","","","","","","",""
"56","Johnny Gagnon","30","MTL","RW","48","7","9","16","","42","","","","","","","","","","",""
"57","Ray Getliffe","21","BOS","LW/C","1","0","0","0","","2","","","","","","","","","","",""
"58","Art Giroux","27","DET","RW","4","0","2","2","","0","","","","","","","","","","",""
"59","Leroy Goldsworthy","29","MTL","RW","47","15","11","26","","8","","","","","","","","","","",""
"60","Ebbie Goodfellow","28","DET","C/D","48","5","18","23","","69","","","","","","","","","","",""
"61","Johnny Gottselig","30","CBH","LW","40","14","15","29","","4","","","","","","","","","","",""
"62","Red Goupille","20","MTL","D","4","0","0","0","","0","","","","","","","","","","",""
"63","Bob Gracie","25","MTM","C/LW","48","11","14","25","","31","","","","","","","","","","",""
"64","Ted Graham","30","BOS","D","48","4","1","5","","37","","","","","","","","","","",""
"65","Reg Hamilton","21","TOR","D","7","0","0","0","","0","","","","","","","","","","",""
"66","Paul Haynes","25","MTL","C","48","5","19","24","","24","","","","","","","","","","",""
"67","Ott Heller","25","NYR","D","43","2","11","13","","40","","","","","","","","","","",""
"68","Tony Hemmerling","21","NYA","LW","3","0","0","0","","0","","","","","","","","","","",""
"69","Fred Hergerts","23","NYA","C","1","0","0","0","","0","","","","","","","","","","",""
"70","Flash Hollett","23","TOT","D","17","2","6","8","","10","","","","","","","","","","",""
"71","Red Horner","26","TOR","D","43","2","9","11","","167","","","","","","","","","","",""
"72","Syd Howe","24","DET","LW/C","48","16","14","30","","26","","","","","","","","","","",""
"73","Art Jackson","20","TOR","C","48","5","15","20","","14","","","","","","","","","","",""
"74","Busher Jackson","25","TOR","LW","47","11","11","22","","19","","","","","","","","","","",""
"75","Walter Jackson","27","BOS","F","2","0","0","0","","0","","","","","","","","","","",""
"76","Roger Jenkins","24","BOS","RW/D","40","2","6","8","","51","","","","","","","","","","",""
"77","Joe Jerwa","29","NYA","D","47","9","12","21","","65","","","","","","","","","","",""
"78","Ching Johnson","37","NYR","D","47","5","3","8","","58","","","","","","","","","","",""
"79","Aurele Joliat","34","MTL","LW","48","15","8","23","","16","","","","","","","","","","",""
"80","Walter Kalbfleisch","24","NYA","D","4","0","0","0","","2","","","","","","","","","","",""
"81","Max Kaminsky","22","BOS","C","36","1","2","3","","20","","","","","","","","","","",""
"82","Butch Keeling","30","NYR","C/LW","46","13","5","18","","22","","","","","","","","","","",""
"83","Pep Kelly","22","TOR","RW","42","11","8","19","","24","","","","","","","","","","",""
"84","Pete Kelly","22","DET","RW","46","6","8","14","","30","","","","","","","","","","",""
"85","Bill Kendall","25","CBH","RW","22","2","1","3","","0","","","","","","","","","","",""
"86","Hec Kilrea","28","DET","LW","48","6","17","23","","37","","","","","","","","","","",""
"87","Wally Kilrea","26","DET","C","48","4","10","14","","10","","","","","","","","","","",""
"88","Lloyd Klein","26","NYA","RW","42","4","8","12","","14","","","","","","","","","","",""
"89","Joe Lamb","29","MTM","C/RW","35","0","3","3","","12","","","","","","","","","","",""
"90","Wildor Larochelle","29","TOT","RW","40","2","3","5","","14","","","","","","","","","","",""
"91","Pit Lepine","34","MTL","C","32","6","10","16","","4","","","","","","","","","","",""
"92","Gaston Leroux","23","MTL","F","2","0","0","0","","0","","","","","","","","","","",""
"93","Art Lesieur","28","MTL","D","38","1","0","1","","24","","","","","","","","","","",""
"94","Alex Levinsky","25","CBH","D","48","1","7","8","","69","","","","","","","","","","",""
"95","Herbie Lewis","29","DET","LW","45","14","23","37","","25","","","","","","","","","","",""
"96","Norm Locking","24","CBH","LW","13","0","1","1","","7","","","","","","","","","","",""
"97","Rod Lorrain","21","MTL","RW","1","0","0","0","","2","","","","","","","","","","",""
"98","Georges Mantha","27","MTL","LW","35","1","12","13","","14","","","","","","","","","","",""
"99","Sylvio Mantha","33","MTL","D","42","2","4","6","","25","","","","","","","","","","",""
"100","Mush March","27","CBH","RW","48","16","19","35","","42","","","","","","","","","","",""
"101","Gus Marker","28","MTM","RW","48","7","12","19","","10","","","","","","","","","","",""
"102","Jack Markle","28","TOR","RW","8","0","1","1","","0","","","","","","","","","","",""
"103","Charley Mason","23","NYR","RW/LW","28","1","5","6","","30","","","","","","","","","","",""
"104","Bucko McDonald","21","DET","D","47","4","6","10","","32","","","","","","","","","","",""
"105","Don McFadyen","28","CBH","F","48","4","16","20","","33","","","","","","","","","","",""
"106","Jack McGill","25","MTL","W","46","13","7","20","","28","","","","","","","","","","",""
"107","Bert McInenly","29","BOS","D","3","0","0","0","","0","","","","","","","","","","",""
"108","Nick Metz","21","TOR","LW/C","38","14","6","20","","14","","","","","","","","","","",""
"109","Bill Miller","27","TOT","C","25","1","2","3","","2","","","","","","","","","","",""
"110","Armand Mondou","30","MTL","LW/C","36","7","11","18","","10","","","","","","","","","","",""
"111","Howie Morenz","33","TOT","C","42","6","15","21","","26","","","","","","","","","","",""
"112","Alex Motter","22","BOS","C/D","23","1","4","5","","4","","","","","","","","","","",""
"113","Murray Murdoch","31","NYR","C/LW","48","2","9","11","","9","","","","","","","","","","",""
"114","Allan Murray","27","NYA","D","48","1","0","1","","33","","","","","","","","","","",""
"115","Baldy Northcott","27","MTM","LW","48","15","21","36","","41","","","","","","","","","","",""
"116","Jim O'Neil","22","BOS","RW/C","48","2","11","13","","49","","","","","","","","","","",""
"117","Harry Oliver","37","NYA","RW","45","9","16","25","","12","","","","","","","","","","",""
"118","Eddie Ouellette","24","CBH","LW","43","3","2","5","","11","","","","","","","","","","",""
"119","Lynn Patrick","23","NYR","LW","48","11","14","25","","29","","","","","","","","","","",""
"120","Gord Pettinger","24","DET","LW/C","30","8","7","15","","6","","","","","","","","","","",""
"121","Jack Portland","23","BOS","D","2","0","0","0","","0","","","","","","","","","","",""
"122","Babe Pratt","20","NYR","D","17","1","1","2","","16","","","","","","","","","","",""
"123","Joe Primeau","30","TOR","C","45","4","13","17","","10","","","","","","","","","","",""
"124","Jean Pusie","25","MTL","D","31","0","2","2","","11","","","","","","","","","","",""
"125","Jack Riley","25","BOS","C","8","0","0","0","","0","","","","","","","","","","",""
"126","Earl Robinson","28","MTM","RW","39","6","14","20","","27","","","","","","","","","","",""
"127","Doc Romnes","27","CBH","LW/C","48","13","25","38","","6","","","","","","","","","","",""
"128","Rolly Roulston","24","DET","D","1","0","0","0","","0","","","","","","","","","","",""
"129","Paul Runge","27","TOT","LW","45","8","4","12","","18","","","","","","","","","","",""
"130","Charlie Sands","24","BOS","C/RW","40","6","4","10","","8","","","","","","","","","","",""
"131","Sweeney Schriner","24","NYA","LW","48","19","26","45","","8","","","","","","","","","","",""
"132","Earl Seibert","24","TOT","D","32","5","9","14","","25","","","","","","","","","","",""
"133","Gerry Shannon","25","BOS","LW","23","0","1","1","","6","","","","","","","","","","",""
"134","John Sherf","22","DET","LW","1","0","0","0","","0","","","","","","","","","","",""
"135","Alex Shibicky","21","NYR","LW","18","4","2","6","","6","","","","","","","","","","",""
"136","Al Shields","28","MTM","D","45","2","7","9","","81","","","","","","","","","","",""
"137","Jack Shill","23","TOR","LW/C","3","0","1","1","","0","","","","","","","","","","",""
"138","Eddie Shore","33","BOS","D","45","3","16","19","","61","","","","","","","","","","",""
"139","Babe Siebert","32","BOS","LW/D","45","12","9","21","","66","","","","","","","","","","",""
"140","Hooley Smith","33","MTM","C","47","19","19","38","","75","","","","","","","","","","",""
"141","John Sorrell","30","DET","LW","48","13","15","28","","8","","","","","","","","","","",""
"142","Harold Starr","29","NYR","D","16","0","0","0","","12","","","","","","","","","","",""
"143","Wilf Starr","26","DET","LW","9","1","0","1","","0","","","","","","","","","","",""
"144","Nels Stewart","33","NYA","C","48","14","15","29","","16","","","","","","","","","","",""
"145","Paul Thompson","29","CBH","LW","45","17","23","40","","19","","","","","","","","","","",""
"146","Bill Thoms","25","TOR","C","48","23","15","38","","29","","","","","","","","","","",""
"147","Dave Trottier","29","MTM","LW","46","10","10","20","","25","","","","","","","","","","",""
"148","Lou Trudel","23","CBH","LW","47","3","4","7","","27","","","","","","","","","","",""
"149","Carl Voss","29","NYA","C","46","3","9","12","","10","","","","","","","","","","",""
"150","Jimmy Ward","29","MTM","RW","48","12","19","31","","30","","","","","","","","","","",""
"151","Phil Watson","21","NYR","C","24","0","2","2","","24","","","","","","","","","","",""
"152","Cooney Weiland","31","BOS","C","48","14","13","27","","15","","","","","","","","","","",""
"153","Cy Wentworth","31","MTM","D","48","4","5","9","","24","","","","","","","","","","",""
"154","Art Wiebe","23","CBH","D","46","1","0","1","","25","","","","","","","","","","",""
"155","Eddie Wiseman","23","TOT","RW","45","12","16","28","","15","","","","","","","","","","",""
"156","Doug Young","27","DET","D","47","5","12","17","","54","","","","","","","","","","",""
