rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Sid Abel","20","DET","LW","15","1","1","2","","0","","","","","","","","","","",""
"2","George Allen","24","NYR","LW","19","6","6","12","","10","","","","","","","","","","",""
"3","Tom Anderson","28","NYA","LW","47","13","27","40","","14","","","","","","","","","","",""
"4","Syl Apps","24","TOR","C","44","15","25","40","","4","","","","","","","","","","",""
"5","Murray Armstrong","23","TOR","C","3","0","1","1","","0","","","","","","","","","","",""
"6","Larry Aurie","33","DET","RW","1","1","0","1","","0","","","","","","","","","","",""
"7","Marty Barry","33","DET","C","48","13","28","41","","4","","","","","","","","","","",""
"8","Bobby Bauer","23","BOS","RW","48","13","18","31","","4","","","","","","","","","","",""
"9","Red Beattie","31","NYA","LW","17","0","0","0","","5","","","","","","","","","","",""
"10","Phil Besler","25","TOT","RW","22","1","4","5","","18","","","","","","","","","","",""
"11","Toe Blake","26","MTL","LW","48","24","23","47","","10","","","","","","","","","","",""
"12","Russ Blinco","30","CBH","C","48","3","12","15","","2","","","","","","","","","","",""
"13","Buzz Boll","27","TOR","LW","11","0","0","0","","0","","","","","","","","","","",""
"14","Ralph Bowman","27","DET","D","43","2","3","5","","26","","","","","","","","","","",""
"15","Connie Brown","22","DET","C","2","1","0","1","","0","","","","","","","","","","",""
"16","George Brown","26","MTL","C","18","1","9","10","","10","","","","","","","","","","",""
"17","Mud Bruneteau","24","DET","RW","20","3","7","10","","0","","","","","","","","","","",""
"18","Eddie Bush","20","DET","D","8","0","0","0","","0","","","","","","","","","","",""
"19","Walt Buswell","31","MTL","D","46","3","7","10","","10","","","","","","","","","","",""
"20","Herb Cain","26","MTL","LW","45","13","14","27","","26","","","","","","","","","","",""
"21","Lorne Carr","28","NYA","RW","46","19","18","37","","16","","","","","","","","","","",""
"22","Bill Carse","24","NYR","C","1","0","1","1","","0","","","","","","","","","","",""
"23","Murph Chamberlain","23","TOR","LW","48","10","16","26","","32","","","","","","","","","","",""
"24","Art Chapman","32","NYA","C","45","3","19","22","","2","","","","","","","","","","",""
"25","Jack Church","23","TOR","D","3","0","2","2","","2","","","","","","","","","","",""
"26","Dit Clapper","31","BOS","D","42","13","13","26","","22","","","","","","","","","","",""
"27","Mac Colville","23","NYR","RW","48","7","21","28","","24","","","","","","","","","","",""
"28","Neil Colville","24","NYR","C","47","18","19","37","","12","","","","","","","","","","",""
"29","Roy Conacher","22","BOS","LW","47","26","11","37","","12","","","","","","","","","","",""
"30","Joe Cooper","24","CBH","D","17","3","3","6","","10","","","","","","","","","","",""
"31","Art Coulter","29","NYR","D","44","4","8","12","","58","","","","","","","","","","",""
"32","Bill Cowley","26","BOS","C","34","8","34","42","","2","","","","","","","","","","",""
"33","Jack Crawford","22","BOS","D","48","4","8","12","","12","","","","","","","","","","",""
"34","Cully Dahlstrom","26","CBH","C","48","6","14","20","","2","","","","","","","","","","",""
"35","Bob Davidson","26","TOR","LW","47","4","10","14","","29","","","","","","","","","","",""
"36","Don Deacon","25","DET","LW","8","1","3","4","","2","","","","","","","","","","",""
"37","Ab DeMarco","22","CBH","C","2","1","0","1","","0","","","","","","","","","","",""
"38","Joffre Desilets","23","CBH","RW","48","11","13","24","","28","","","","","","","","","","",""
"39","Cecil Dillon","30","NYR","RW","48","12","15","27","","6","","","","","","","","","","",""
"40","Gordie Drillon","25","TOR","RW","40","18","16","34","","15","","","","","","","","","","",""
"41","Polly Drouin","23","MTL","LW","28","7","11","18","","2","","","","","","","","","","",""
"42","Woody Dumart","22","BOS","LW","46","14","15","29","","2","","","","","","","","","","",""
"43","Stewart Evans","30","MTL","D","43","2","7","9","","58","","","","","","","","","","",""
"44","Wilf Field","23","NYA","D","47","1","3","4","","37","","","","","","","","","","",""
"45","Jimmy Fowler","23","TOR","D","39","1","6","7","","9","","","","","","","","","","",""
