rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"22","Kent Douglas","26","TOR","D","70","7","15","22","","105","","","","","","","","","","",""
"23","Bruce Draper","22","TOR","F","1","0","0","0","","0","","","","","","","","","","",""
"24","Dick Duff","26","TOR","LW","69","16","19","35","","56","","","","","","","","","","",""
"25","Bo Elik","33","DET","LW","3","0","0","0","","0","","","","","","","","","","",""
"26","Aut Erickson","25","CBH","D","3","0","0","0","","8","","","","","","","","","","",""
"27","Jack Evans","34","CBH","D","68","0","8","8","","46","","","","","","","","","","",""
"28","Alex Faulkner","26","DET","C","70","10","10","20","","6","","","","","","","","","","",""
"29","Reggie Fleming","26","CBH","W/D","64","7","7","14","","99","","","","","","","","","","",""
"30","Val Fonteyne","29","DET","LW","67","6","14","20","","2","","","","","","","","","","",""
"31","Lou Fontinato","31","MTL","D","63","2","8","10","","141","","","","","","","","","","",""
"32","Bill Gadsby","35","DET","D","70","4","24","28","","116","","","","","","","","","","",""
"33","Jean Gauthier","25","MTL","D","65","1","17","18","","46","","","","","","","","","","",""
"34","Jean-Guy Gendron","28","BOS","LW","66","21","22","43","","42","","","","","","","","","","",""
"35","Bernie Geoffrion","31","MTL","RW","51","23","18","41","","73","","","","","","","","","","",""
"36","Jeannot Gilbert","22","BOS","C","5","0","0","0","","4","","","","","","","","","","",""
"37","Rod Gilbert","21","NYR","RW","70","11","20","31","","20","","","","","","","","","","",""
"38","Warren Godfrey","31","BOS","D","66","2","9","11","","56","","","","","","","","","","",""
"39","Pete Goegan","28","DET","D","62","1","8","9","","48","","","","","","","","","","",""
"40","Phil Goyette","29","MTL","C","32","5","8","13","","2","","","","","","","","","","",""
"41","Ted Green","22","BOS","D","70","1","11","12","","117","","","","","","","","","","",""
"42","Vic Hadfield","22","NYR","LW","36","5","6","11","","32","","","","","","","","","","",""
"43","Ted Hampson","26","NYR","C","46","4","2","6","","2","","","","","","","","","","",""
"44","Terry Harper","23","MTL","D","14","1","1","2","","10","","","","","","","","","","",""
"45","Billy Harris","27","TOR","C","65","8","24","32","","22","","","","","","","","","","",""
"46","Ron Harris","20","DET","D","1","0","1","1","","0","","","","","","","","","","",""
"47","Doug Harvey","38","NYR","D","68","4","35","39","","92","","","","","","","","","","",""
"48","Bill Hay","27","CBH","C","64","12","33","45","","36","","","","","","","","","","",""
"49","Andy Hebenton","33","NYR","RW","70","15","22","37","","8","","","","","","","","","","",""
"50","Paul Henderson","20","DET","RW","2","0","0","0","","9","","","","","","","","","","",""
"51","Camille Henry","30","NYR","C","60","37","23","60","","8","","","","","","","","","","",""
"52","Bryan Hextall","21","NYR","F","21","0","2","2","","10","","","","","","","","","","",""
"53","Bill Hicke","24","MTL","RW","70","17","22","39","","39","","","","","","","","","","",""
"54","Wayne Hicks","25","BOS","RW","65","7","9","16","","14","","","","","","","","","","",""
"55","Larry Hillman","25","TOR","D","5","0","0","0","","2","","","","","","","","","","",""
"56","Wayne Hillman","24","CBH","D","67","3","5","8","","74","","","","","","","","","","",""
"57","Tim Horton","33","TOR","D","70","6","19","25","","69","","","","","","","","","","",""
"58","Bronco Horvath","32","TOT","C","51","7","19","26","","46","","","","","","","","","","",""
"59","Gordie Howe","34","DET","RW","70","38","48","86","","100","","","","","","","","","","",""
"60","Harry Howell","30","NYR","D","70","5","20","25","","55","","","","","","","","","","",""
"61","Bobby Hull","24","CBH","LW","65","31","31","62","","27","","","","","","","","","","",""
"62","Earl Ingarfield","28","NYR","C","69","19","24","43","","40","","","","","","","","","","",""
"63","Larry Jeffrey","22","DET","LW","53","5","11","16","","62","","","","","","","","","","",""
"64","Don Johns","25","NYR","D","6","0","4","4","","6","","","","","","","","","","",""
"65","Allan Johnson","27","DET","RW","2","0","0","0","","0","","","","","","","","","","",""
"66","Tom Johnson","34","MTL","D","43","3","5","8","","28","","","","","","","","","","",""
"67","Eddie Joyal","22","DET","C","14","2","8","10","","0","","","","","","","","","","",""
"68","Ralph Keller","26","NYR","D","3","1","0","1","","6","","","","","","","","","","",""
"69","Red Kelly","35","TOR","C","66","20","40","60","","8","","","","","","","","","","",""
"70","Forbes Kennedy","27","BOS","C","49","12","18","30","","46","","","","","","","","","","",""
"71","Dave Keon","22","TOR","C","68","28","28","56","","2","","","","","","","","","","",""
"72","Roger Lafreniere","20","DET","D","3","0","0","0","","4","","","","","","","","","","",""
"73","Albert Langlois","28","NYR","D","60","2","14","16","","62","","","","","","","","","","",""
"74","Jacques Laperriere","21","MTL","D","6","0","2","2","","2","","","","","","","","","","",""
"75","Claude Larose","20","MTL","RW","4","0","0","0","","0","","","","","","","","","","",""
"76","Bobby Leiter","21","BOS","C","51","9","13","22","","34","","","","","","","","","","",""
"77","Ed Litzenberger","30","TOR","RW","58","5","13","18","","10","","","","","","","","","","",""
"78","Dave Lucas","30","DET","D","1","0","0","0","","0","","","","","","","","","","",""
"79","Len Lunde","26","CBH","C","60","6","22","28","","30","","","","","","","","","","",""
"80","Lowell MacDonald","21","DET","RW","26","2","1","3","","8","","","","","","","","","","",""
"81","Parker MacDonald","29","DET","C","69","33","28","61","","32","","","","","","","","","","",""
"82","Bruce MacGregor","21","DET","C","67","11","11","22","","12","","","","","","","","","","",""
"83","John MacMillan","27","TOR","RW","6","1","1","2","","6","","","","","","","","","","",""
"84","Al MacNeil","27","CBH","D","70","2","19","21","","100","","","","","","","","","","",""
"85","Frank Mahovlich","25","TOR","C/LW","67","36","37","73","","56","","","","","","","","","","",""
"86","Chico Maki","23","CBH","RW","65","7","17","24","","35","","","","","","","","","","",""
"87","Lou Marcon","27","DET","D","1","0","0","0","","0","","","","","","","","","","",""
"88","Don Marshall","30","MTL","C","65","13","20","33","","6","","","","","","","","","","",""
"89","Bill McCreary","28","MTL","LW/RW","14","2","3","5","","0","","","","","","","","","","",""
"90","Ab McDonald","26","CBH","LW","69","20","41","61","","12","","","","","","","","","","",""
"91","Don McKenney","28","TOT","C","62","22","35","57","","6","","","","","","","","","","",""
"92","Billy McNeill","27","DET","RW","42","3","7","10","","12","","","","","","","","","","",""
"93","Stan Mikita","22","CBH","RW","65","31","45","76","","69","","","","","","","","","","",""
"94","Jim Mikol","24","TOR","D/RW","4","0","1","1","","2","","","","","","","","","","",""
"95","Doug Mohns","29","BOS","D/LW","68","7","23","30","","63","","","","","","","","","","",""
"96","Dickie Moore","32","MTL","LW","67","24","26","50","","61","","","","","","","","","","",""
"97","Ron Murphy","29","CBH","LW","68","18","16","34","","28","","","","","","","","","","",""
"98","Jim Neilson","22","NYR","D","69","5","11","16","","38","","","","","","","","","","",""
"99","Eric Nesterenko","29","CBH","C","67","12","15","27","","103","","","","","","","","","","",""
"100","Bob Nevin","24","TOR","RW","58","12","21","33","","4","","","","","","","","","","",""
"101","Gerry Odrowski","24","DET","D","1","0","0","0","","0","","","","","","","","","","",""
"102","Murray Oliver","25","BOS","C","65","22","40","62","","38","","","","","","","","","","",""
"103","Mel Pearson","24","NYR","F","5","1","0","1","","6","","","","","","","","","","",""
"104","Cliff Pennington","22","BOS","C","27","7","10","17","","4","","","","","","","","","","",""
"105","Pierre Pilote","31","CBH","D","59","8","18","26","","57","","","","","","","","","","",""
"106","Dean Prentice","30","TOT","LW","68","19","34","53","","22","","","","","","","","","","",""
"107","Andre Pronovost","26","TOT","LW","68","13","7","20","","24","","","","","","","","","","",""
"108","Marcel Pronovost","32","DET","D","69","4","9","13","","48","","","","","","","","","","",""
"109","Claude Provost","29","MTL","RW","67","20","30","50","","26","","","","","","","","","","",""
"110","Bob Pulford","26","TOR","C","70","19","25","44","","49","","","","","","","","","","",""
"111","Jean Ratelle","22","NYR","C","48","11","9","20","","8","","","","","","","","","","",""
"112","Matt Ravlich","24","BOS","D","2","1","0","1","","0","","","","","","","","","","",""
"113","Henri Richard","26","MTL","C","67","23","50","73","","57","","","","","","","","","","",""
"114","Leon Rochefort","23","NYR","RW","23","5","4","9","","6","","","","","","","","","","",""
"115","Bobby Rousseau","22","MTL","RW","62","19","18","37","","15","","","","","","","","","","",""
"116","Duane Rupp","24","NYR","D","2","0","0","0","","0","","","","","","","","","","",""
"117","Ken Schinkel","30","NYR","RW","69","6","9","15","","15","","","","","","","","","","",""
"118","Rod Seiling","18","TOR","LW/D","1","0","1","1","","0","","","","","","","","","","",""
"119","Eddie Shack","25","TOR","LW","63","16","9","25","","97","","","","","","","","","","",""
"120","Floyd Smith","27","DET","RW","51","9","17","26","","10","","","","","","","","","","",""
"121","Irv Spencer","25","BOS","D/LW","69","5","17","22","","34","","","","","","","","","","",""
"122","Allan Stanley","36","TOR","D","61","4","15","19","","22","","","","","","","","","","",""
"123","Pat Stapleton","22","BOS","D","21","0","3","3","","8","","","","","","","","","","",""
"124","Vic Stasiuk","33","DET","LW","36","6","11","17","","37","","","","","","","","","","",""
"125","Ron Stewart","30","TOR","C","63","16","16","32","","26","","","","","","","","","","",""
"126","Jean-Guy Talbot","30","MTL","D","70","3","22","25","","51","","","","","","","","","","",""
"127","Jerry Toppazzini","31","BOS","RW","65","17","18","35","","6","","","","","","","","","","",""
"128","Gilles Tremblay","24","MTL","LW","60","25","24","49","","42","","","","","","","","","","",""
"129","J.C. Tremblay","24","MTL","D","69","1","17","18","","10","","","","","","","","","","",""
"130","Bob Turner","29","CBH","D","70","3","3","6","","20","","","","","","","","","","",""
"131","Norm Ullman","27","DET","C","70","26","30","56","","53","","","","","","","","","","",""
"132","Moose Vasko","27","CBH","D","64","4","9","13","","70","","","","","","","","","","",""
"133","Ed Westfall","22","BOS","D","48","1","11","12","","34","","","","","","","","","","",""
"134","Kenny Wharram","29","CBH","RW","55","20","18","38","","17","","","","","","","","","","",""
"135","Tommy Williams","22","BOS","RW/C","69","23","20","43","","11","","","","","","","","","","",""
"136","Howie Young","25","DET","D","64","4","5","9","","273","","","","","","","","","","",""
