rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Hank Bassen","30","DET","16","","6","5","5","51","","","","3.19","0","960","","","","","","0","1","1""14"
"2","Johnny Bower","38","TOR","42","","20","15","7","109","","","","2.60","1","2520","","","","","","0","0","0""2"
"3","Denis DeJordy","24","CBH","5","","2","1","2","12","","","","2.48","0","290","","","","","","0","0","0""0"
"4","Glenn Hall","31","CBH","66","","30","20","15","161","","","","2.47","5","3910","","","","","","0","0","0""0"
"5","Eddie Johnston","27","BOS","50","","11","27","10","193","","","","3.98","1","2913","","","","","","0","0","0""10"
"6","Cesare Maniago","24","MTL","14","","5","5","4","42","","","","3.07","0","820","","","","","","0","0","0""2"
"7","Marcel Paille","30","NYR","3","","0","1","2","10","","","","3.33","0","180","","","","","","0","0","0""0"
"8","Marcel Pelletier","35","NYR","2","","0","1","0","3","","","","4.50","0","40","","","","","","0","0","0""0"
"9","Bob Perreault","32","BOS","22","","3","12","7","82","","","","3.82","1","1287","","","","","","0","0","0""0"
"10","Jacques Plante","34","MTL","56","","22","14","19","138","","","","2.49","5","3320","","","","","","0","1","1""2"
"11","Dennis Riggin","26","DET","9","","4","4","1","22","","","","2.88","0","459","","","","","","0","0","0""0"
"12","Terry Sawchuk","33","DET","48","","22","16","7","118","","","","2.55","3","2781","","","","","","0","0","0""14"
"13","Don Simmons","31","TOR","28","","15","8","5","69","","","","2.46","1","1680","","","","","","0","0","0""0"
"14","Ernie Wakely","22","MTL","1","","1","0","0","3","","","","3.00","0","60","","","","","","0","0","0""0"
"15","Gump Worsley","33","NYR","67","","22","34","10","217","","","","3.27","2","3980","","","","","","0","0","0""14"
