rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Murray Bannerman","28","CBH","48","","20","19","6","201","1538","1337",".869","4.48","1","2689","","","","104","-7.64","0","2","2""6"
"2","Tom Barrasso","20","BUF","60","","29","24","5","214","1778","1564",".880","3.61","2","3561","","","","96","9.53","0","4","4""28"
"3","Don Beaupre","24","MNS","52","","25","20","6","182","1690","1508",".892","3.55","1","3073","","","","86","30.47","0","0","0""34"
"4","Marc Behrend","25","WIN","9","","2","5","0","41","220","179",".814","5.83","0","422","","","","","","0","0","0""0"
"5","Tim Bernhardt","28","TOR","23","","4","12","3","107","727","620",".853","5.07","0","1266","","","","117","-15.60","0","1","1""0"
"6","Allan Bester","21","TOR","1","","0","0","0","2","5","3",".600","6.00","0","20","","","","","","0","0","0""0"
"7","Craig Billington","19","NJD","18","","4","9","1","77","482","405",".840","5.13","0","901","","","","127","-16.40","0","1","1""0"
"8","Dan Bouchard","35","WIN","32","","11","14","2","107","790","683",".865","3.79","2","1696","","","","108","-7.68","0","1","1""38"
"9","Richard Brodeur","33","VAN","64","","19","32","8","240","1724","1484",".861","4.07","2","3541","","","","111","-23.26","0","2","2""16"
"10","Frank Caprice","23","VAN","7","","0","3","2","28","155","127",".819","5.45","0","308","","","","","","0","1","1""0"
"11","Jon Casey","23","MNS","26","","11","11","1","91","789","698",".885","3.89","0","1402","","","","92","8.19","0","0","0""6"
"12","Alain Chevrier","24","NJD","37","","11","18","2","143","951","808",".850","4.61","0","1862","","","","120","-23.44","0","3","3""0"
"13","Jacques Cloutier","26","BUF","15","","5","9","1","49","428","379",".886","3.37","1","872","","","","91","4.81","0","2","2""2"
"14","Marc D'Amour","24","CGY","15","","2","4","2","32","310","278",".897","3.43","0","560","","","","","","0","0","0""22"
"15","Cleon Daskalakis","23","BOS","2","","0","2","0","10","63","53",".841","5.00","0","120","","","","","","0","0","0""0"
"16","Don Edwards","30","TOR","38","","12","23","0","160","1140","980",".860","4.78","0","2009","","","","112","-16.68","0","0","0""4"
"17","Darren Eliot","24","LAK","27","","5","17","3","121","801","680",".849","4.90","0","1481","","","","120","-20.30","0","1","1""4"
"18","Bob Froese","27","PHI","51","","31","10","3","116","1270","1154",".909","2.55","5","2728","","","","73","43.67","0","1","1""8"
"19","Grant Fuhr","23","EDM","40","","29","8","0","143","1296","1153",".890","3.93","0","2184","","","","88","19.94","0","2","2""0"
"20","Mario Gosselin","22","QUE","31","","14","14","1","111","796","685",".861","3.86","2","1726","","","","111","-10.93","0","3","3""2"
"21","Glen Hanlon","28","NYR","23","","5","12","1","65","608","543",".893","3.33","0","1170","","","","85","11.44","0","1","1""4"
"22","Brian Hayward","25","WIN","52","","13","28","5","217","1373","1156",".842","4.79","0","2721","","","","126","-44.38","0","2","2""25"
"23","Glenn Healy","23","LAK","1","","0","0","0","6","35","29",".829","7.06","0","51","","","","","","0","0","0""0"
"24","Denis Herron","33","PIT","3","","0","3","0","14","92","78",".848","4.67","0","180","","","","","","0","0","0""0"
"25","Kelly Hrudey","25","NYI","45","","19","15","8","137","1455","1318",".906","3.21","1","2563","","","","75","45.92","0","3","3""14"
"26","Bob Janecyk","28","LAK","38","","14","16","4","162","1130","968",".857","4.67","0","2083","","","","114","-19.93","0","2","2""11"
"27","Al Jensen","27","WSH","44","","28","9","3","129","1168","1039",".890","3.18","2","2437","","","","88","17.84","0","1","1""4"
"28","Darren Jensen","25","PHI","29","","15","9","1","88","756","668",".884","3.68","2","1436","","","","93","7.05","0","1","1""2"
"29","Doug Keans","28","BOS","30","","14","13","3","107","782","675",".863","3.65","0","1757","","","","109","-8.69","0","1","1""12"
"30","Terry Kleisinger","25","NYR","4","","0","2","0","14","109","95",".872","4.40","0","191","","","","","","0","0","0""2"
"31","Mark LaForest","23","DET","28","","4","21","0","114","742","628",".846","4.95","1","1383","","","","122","-20.71","0","0","0""23"
"32","Reggie Lemelin","31","CGY","60","","29","24","4","229","1787","1558",".872","4.08","1","3369","","","","102","-4.34","0","4","4""10"
"33","Pelle Lindbergh","26","PHI","8","","6","2","0","23","199","176",".884","2.87","1","480","","","","","","0","0","0""0"
"34","Mike Liut","30","HAR","57","","27","23","4","198","1574","1376",".874","3.62","2","3282","","","","100","-0.11","0","2","2""0"
"35","Clint Malarchuk","24","QUE","46","","26","12","4","142","1358","1216",".895","3.21","4","2657","","","","83","28.73","0","2","2""21"
"36","Bob Mason","24","WSH","1","","1","0","0","0","5","5","1.000","0.00","0","16","","","","","","0","0","0""0"
"37","Darrell May","23","STL","3","","1","2","0","13","86","73",".849","4.24","0","184","","","","","","0","1","1""2"
"38","Kirk McLean","19","NJD","2","","1","1","0","11","59","48",".814","5.95","0","111","","","","","","0","0","0""0"
"39","Roland Melanson","25","TOT","28","","6","17","3","111","829","718",".866","4.24","0","1571","","","","107","-6.78","0","1","1""8"
"40","Gilles Meloche","35","PIT","34","","13","15","5","119","1003","884",".881","3.59","0","1989","","","","94","7.10","0","1","1""2"
"41","Corrado Micalef","24","DET","11","","1","9","1","52","342","290",".848","5.52","0","565","","","","121","-9.00","0","0","0""8"
"42","Greg Millen","28","STL","36","","14","16","6","129","1140","1011",".887","3.57","1","2168","","","","90","14.32","0","1","1""8"
"43","Eddie Mio","32","DET","18","","2","7","0","83","453","370",".817","6.32","0","788","","","","146","-26.05","0","1","1""17"
"44","Andy Moog","25","EDM","47","","27","9","7","164","1480","1316",".889","3.69","1","2664","","","","88","22.07","0","2","2""8"
"45","Pete Peeters","28","TOT","42","","22","15","4","144","1155","1011",".875","3.45","1","2506","","","","99","1.21","0","2","2""12"
"46","Steve Penney","24","MTL","18","","6","8","2","72","447","375",".839","4.36","0","990","","","","128","-15.80","0","0","0""0"
"47","Daren Puppa","20","BUF","7","","3","4","0","21","184","163",".886","3.14","1","401","","","","","","0","0","0""0"
"48","Chris Pusey","20","DET","1","","0","0","0","3","12","9",".750","4.50","0","40","","","","","","0","0","0""0"
"49","Bill Ranford","19","BOS","4","","3","1","0","10","106","96",".906","2.50","0","240","","","","","","0","0","0""0"
"50","Glenn Resch","37","TOT","36","","11","22","0","136","969","833",".860","4.17","0","1956","","","","112","-14.18","0","0","0""14"
"51","Pat Riggin","26","TOT","46","","19","14","9","150","1106","956",".864","3.41","1","2641","","","","108","-10.95","0","0","0""6"
"52","Roberto Romano","23","PIT","46","","21","20","3","159","1394","1235",".886","3.55","2","2684","","","","91","16.26","0","1","1""4"
"53","Patrick Roy","20","MTL","47","","23","18","3","148","1185","1037",".875","3.35","1","2651","","","","99","0.98","0","3","3""4"
"54","Bob Sauve","30","CBH","38","","19","13","2","138","1210","1072",".886","3.94","0","2099","","","","91","14.12","0","1","1""27"
"55","Ron Scott","25","NYR","4","","0","3","0","11","56","45",".804","4.23","0","156","","","","","","0","0","0""0"
"56","Richard Sevigny","28","QUE","11","","3","5","1","33","242","209",".864","4.23","0","468","","","","","","0","0","0""8"
"57","Warren Skorodenski","25","CBH","1","","0","1","0","6","45","39",".867","6.00","0","60","","","","","","0","0","0""0"
"58","Billy Smith","35","NYI","41","","20","14","4","143","1204","1061",".881","3.72","1","2308","","","","94","8.37","0","3","3""49"
"59","Doug Soetaert","30","MTL","23","","11","7","2","56","533","477",".895","2.77","3","1215","","","","84","11.01","0","0","0""6"
"60","Sam St. Laurent","26","NJD","4","","2","1","0","13","111","98",".883","4.15","1","188","","","","","","0","0","0""0"
"61","Greg Stefan","24","DET","37","","10","20","5","155","1080","925",".856","4.50","1","2068","","","","114","-19.22","0","2","2""23"
"62","Kari Takko","23","MNS","1","","0","1","0","3","34","31",".912","3.00","0","60","","","","","","0","0","0""0"
"63","John Vanbiesbrouck","22","NYR","61","","31","21","5","184","1625","1441",".887","3.32","3","3326","","","","90","20.30","0","3","3""16"
"64","Mike Vernon","22","CGY","18","","9","3","3","52","417","365",".875","3.39","1","921","","","","99","0.43","0","1","1""4"
"65","Rick Wamsley","26","STL","42","","22","16","3","144","1354","1210",".894","3.43","1","2517","","","","85","26.23","0","0","0""2"
"66","Steve Weeks","27","HAR","27","","13","13","0","99","723","624",".863","3.85","1","1544","","","","109","-8.10","0","1","1""9"
"67","Ken Wregget","21","TOR","30","","9","13","4","113","901","788",".875","4.33","0","1566","","","","100","0.28","0","0","0""16"
"68","Wendell Young","22","VAN","22","","4","9","3","61","536","475",".886","3.58","0","1023","","","","91","6.39","0","0","0""0"
