rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Detroit Red Wings"1,"DET","70"2,"44"3,"14"4,"12"5,"100"6,".714"7,"215"8,"133"9,"0.98"10,"-0.20"11,"4.97"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Montreal Canadiens"1,"MTL","70"2,"34"3,"26"4,"10"5,"78"6,".557"7,"195"8,"164"9,"0.37"10,"-0.07"11,"5.13"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Toronto Maple Leafs"1,"TOR","70"2,"29"3,"25"4,"16"5,"74"6,".529"7,"168"8,"157"9,"0.13"10,"-0.03"11,"4.64"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Boston Bruins"1,"BOS","70"2,"25"3,"29"4,"16"5,"66"6,".471"7,"162"8,"176"9,"-0.17"10,"0.03"11,"4.83"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"New York Rangers"1,"NYR","70"2,"23"3,"34"4,"13"5,"59"6,".421"7,"192"8,"219"9,"-0.32"10,"0.06"11,"5.87"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"Chicago Black Hawks"1,"CBH","70"2,"17"3,"44"4,"9"5,"43"6,".307"7,"158"8,"241"9,"-0.99"10,"0.20"11,"5.70"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
