date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1951-10-11","Boston Bruins","BOS","0","Detroit Red Wings","DET","1",
"1951-10-11","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","4",
"1951-10-13","Boston Bruins","BOS","2","Montreal Canadiens","MTL","1",
"1951-10-13","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","1",
"1951-10-14","Montreal Canadiens","MTL","4","Boston Bruins","BOS","3",
"1951-10-14","New York Rangers","NYR","2","Chicago Black Hawks","CBH","3",
"1951-10-14","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","2",
"1951-10-17","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","4",
"1951-10-18","Detroit Red Wings","DET","6","Chicago Black Hawks","CBH","1",
"1951-10-18","New York Rangers","NYR","2","Montreal Canadiens","MTL","3",
"1951-10-20","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","3",
"1951-10-20","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","2",
"1951-10-21","New York Rangers","NYR","1","Boston Bruins","BOS","1",
"1951-10-21","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","1",
"1951-10-22","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","1",
"1951-10-24","Boston Bruins","BOS","3","New York Rangers","NYR","1",
"1951-10-25","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","2",
"1951-10-27","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","1",
"1951-10-28","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","0",
"1951-10-28","Montreal Canadiens","MTL","1","New York Rangers","NYR","2",
"1951-10-29","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","2",
"1951-10-29","New York Rangers","NYR","1","Montreal Canadiens","MTL","6",
"1951-10-31","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","1",
"1951-11-01","New York Rangers","NYR","2","Chicago Black Hawks","CBH","4",
"1951-11-01","Boston Bruins","BOS","3","Detroit Red Wings","DET","2",
"1951-11-01","Toronto Maple Leafs","TOR","4","Montreal Canadiens","MTL","2",
"1951-11-03","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","2",
"1951-11-03","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","1",
"1951-11-04","Boston Bruins","BOS","4","Chicago Black Hawks","CBH","2",
"1951-11-04","New York Rangers","NYR","2","Detroit Red Wings","DET","4",
"1951-11-06","Detroit Red Wings","DET","0","Boston Bruins","BOS","0",
"1951-11-07","Detroit Red Wings","DET","4","New York Rangers","NYR","4",
"1951-11-07","Chicago Black Hawks","CBH","0","Toronto Maple Leafs","TOR","1",
"1951-11-08","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","1",
"1951-11-08","Boston Bruins","BOS","2","Montreal Canadiens","MTL","4",
"1951-11-10","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","4",
"1951-11-10","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","3",
"1951-11-11","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","1",
"1951-11-11","Montreal Canadiens","MTL","3","Detroit Red Wings","DET","3",
"1951-11-11","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1951-11-13","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","1",
"1951-11-14","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","2",
"1951-11-15","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1951-11-17","New York Rangers","NYR","2","Montreal Canadiens","MTL","3",
"1951-11-17","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","1",
"1951-11-18","Montreal Canadiens","MTL","3","Boston Bruins","BOS","3",
"1951-11-18","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","1",
"1951-11-18","Detroit Red Wings","DET","5","New York Rangers","NYR","2",
"1951-11-20","Detroit Red Wings","DET","2","Boston Bruins","BOS","0",
"1951-11-21","Boston Bruins","BOS","3","New York Rangers","NYR","3",
"1951-11-21","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","5",
"1951-11-22","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","5",
"1951-11-22","New York Rangers","NYR","1","Detroit Red Wings","DET","2",
"1951-11-24","Chicago Black Hawks","CBH","6","Detroit Red Wings","DET","2",
"1951-11-24","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","4",
"1951-11-25","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","1",
"1951-11-25","Detroit Red Wings","DET","5","Chicago Black Hawks","CBH","2",
"1951-11-25","Montreal Canadiens","MTL","1","New York Rangers","NYR","2",
"1951-11-27","New York Rangers","NYR","1","Boston Bruins","BOS","1",
"1951-11-28","Chicago Black Hawks","CBH","3","New York Rangers","NYR","6",
"1951-11-29","Boston Bruins","BOS","1","Detroit Red Wings","DET","1",
"1951-11-29","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","5",
"1951-12-01","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","4",
"1951-12-01","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","8",
"1951-12-02","Montreal Canadiens","MTL","1","Boston Bruins","BOS","4",
"1951-12-02","New York Rangers","NYR","4","Chicago Black Hawks","CBH","6",
"1951-12-02","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","1",
"1951-12-04","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","3",
"1951-12-05","Boston Bruins","BOS","3","New York Rangers","NYR","2",
"1951-12-05","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","2",
"1951-12-08","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","0",
"1951-12-08","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","3",
"1951-12-09","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","4",
"1951-12-09","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","3",
"1951-12-09","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","7",
"1951-12-11","New York Rangers","NYR","2","Boston Bruins","BOS","4",
"1951-12-12","Boston Bruins","BOS","3","New York Rangers","NYR","6",
"1951-12-13","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","1",
"1951-12-13","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","3",
"1951-12-15","Chicago Black Hawks","CBH","0","Detroit Red Wings","DET","3",
"1951-12-15","Boston Bruins","BOS","1","Montreal Canadiens","MTL","3",
"1951-12-15","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","4",
"1951-12-16","Montreal Canadiens","MTL","4","Boston Bruins","BOS","2",
"1951-12-16","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","4",
"1951-12-16","Detroit Red Wings","DET","3","New York Rangers","NYR","1",
"1951-12-18","Detroit Red Wings","DET","5","Boston Bruins","BOS","5",
"1951-12-19","Montreal Canadiens","MTL","2","New York Rangers","NYR","4",
"1951-12-20","Detroit Red Wings","DET","6","Chicago Black Hawks","CBH","4",
"1951-12-20","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","4",
"1951-12-22","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","5",
"1951-12-22","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","3",
"1951-12-23","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","4",
"1951-12-23","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","4",
"1951-12-23","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1951-12-25","Chicago Black Hawks","CBH","6","Boston Bruins","BOS","2",
"1951-12-25","New York Rangers","NYR","1","Detroit Red Wings","DET","2",
"1951-12-26","Detroit Red Wings","DET","0","New York Rangers","NYR","1",
"1951-12-26","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","2",
"1951-12-29","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1951-12-29","New York Rangers","NYR","2","Montreal Canadiens","MTL","7",
"1951-12-29","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","4",
"1951-12-30","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","2",
"1951-12-31","Montreal Canadiens","MTL","5","Detroit Red Wings","DET","3",
"1952-01-01","New York Rangers","NYR","4","Boston Bruins","BOS","2",
"1952-01-01","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","0",
"1952-01-02","Detroit Red Wings","DET","0","New York Rangers","NYR","1",
"1952-01-03","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","3",
"1952-01-05","Boston Bruins","BOS","3","Montreal Canadiens","MTL","2",
"1952-01-05","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","2",
"1952-01-06","Boston Bruins","BOS","2","Detroit Red Wings","DET","4",
"1952-01-06","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1952-01-08","Boston Bruins","BOS","7","Chicago Black Hawks","CBH","2",
"1952-01-09","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","1",
"1952-01-10","New York Rangers","NYR","2","Detroit Red Wings","DET","5",
"1952-01-12","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","8",
"1952-01-12","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","5",
"1952-01-13","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","5",
"1952-01-13","Toronto Maple Leafs","TOR","1","Detroit Red Wings","DET","2",
"1952-01-13","Montreal Canadiens","MTL","2","New York Rangers","NYR","2",
"1952-01-15","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","0",
"1952-01-16","Chicago Black Hawks","CBH","6","New York Rangers","NYR","4",
"1952-01-17","New York Rangers","NYR","6","Chicago Black Hawks","CBH","6",
