rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Ottawa Senators"1,"OTS","18"2,"12"3,"6"4,"0"5,"24"6,".667"7,"71"8,"53"9,"0.67"10,"-0.33"11,"6.89"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Montreal Canadiens"1,"MTL","18"2,"10"3,"8"4,"0"5,"20"6,".556"7,"88"8,"78"9,"0.37"10,"-0.19"11,"9.22"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Toronto Arenas"1,"TRA","18"2,"5"3,"13"4,"0"5,"10"6,".278"7,"64"8,"92"9,"-1.04"10,"0.52"11,"8.67"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
