rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Jack Adams","23","TRA","C","17","3","3","6","","35","","","","","","","","","","",""
"2","Amos Arbour","24","MTL","LW","1","0","0","0","","0","","","","","","","","","","",""
"3","Billy Bell","27","MTL","F","1","0","0","0","","0","","","","","","","","","","",""
"4","Louis Berlinguette","31","MTL","LW","18","5","3","8","","9","","","","","","","","","","",""
"5","George Boucher","22","OTS","D","17","3","2","5","","29","","","","","","","","","","",""
"6","Punch Broadbent","26","OTS","RW","8","4","3","7","","12","","","","","","","","","","",""
"7","Harry Cameron","28","TOT","D","14","11","3","14","","35","","","","","","","","","","",""
"8","Odie Cleghorn","27","MTL","C","17","22","6","28","","22","","","","","","","","","","",""
"9","Bert Corbeau","24","MTL","D","16","2","3","5","","51","","","","","","","","","","",""
"10","Billy Coutu","26","MTL","D","15","1","2","3","","18","","","","","","","","","","",""
"11","Rusty Crawford","33","TRA","RW","18","7","4","11","","51","","","","","","","","","","",""
"12","Jack Darragh","28","OTS","RW/LW","14","11","3","14","","33","","","","","","","","","","",""
"13","Corb Denneny","25","TRA","C","16","8","3","11","","15","","","","","","","","","","",""
"14","Cy Denneny","27","OTS","LW","18","18","4","22","","58","","","","","","","","","","",""
"15","Fred Doherty","31","MTL","F","1","0","0","0","","0","","","","","","","","","","",""
"16","Eddie Gerard","28","OTS","D","18","4","6","10","","17","","","","","","","","","","",""
"17","Joe Hall","37","MTL","D","16","7","2","9","","135","","","","","","","","","","",""
"18","Paul Jacobs","24","TRA","F","1","0","0","0","","0","","","","","","","","","","",""
"19","Newsy Lalonde","31","MTL","C","17","23","10","33","","40","","","","","","","","","","",""
"20","Ed Lowrey","27","OTS","F","10","0","1","1","","3","","","","","","","","","","",""
"21","Joe Malone","28","MTL","LW/C","8","7","2","9","","3","","","","","","","","","","",""
"22","Jack McDonald","31","MTL","C","18","8","4","12","","9","","","","","","","","","","",""
"23","Harry Meeking","24","TRA","LW","14","7","3","10","","32","","","","","","","","","","",""
"24","Harry Mummery","29","TRA","D","13","2","0","2","","30","","","","","","","","","","",""
"25","Frank Nighbor","26","OTS","C","18","19","9","28","","27","","","","","","","","","","",""
"26","Reg Noble","22","TRA","LW/D","17","10","5","15","","35","","","","","","","","","","",""
"27","Didier Pitre","35","MTL","RW","17","14","4","18","","15","","","","","","","","","","",""
"28","Ken Randall","30","TRA","D","14","8","6","14","","27","","","","","","","","","","",""
"29","Dave Ritchie","27","TRA","D","4","0","0","0","","9","","","","","","","","","","",""
"30","Skene Ronan","29","OTS","C","11","0","0","0","","6","","","","","","","","","","",""
"31","Alf Skinner","23","TRA","RW","17","12","4","16","","26","","","","","","","","","","",""
