rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Doug Acomb","20","TOR","C","2","0","1","1","1","0","0","0","0","0","1","0","0","0","","",""
"2","Ron Anderson","24","STL","RW","59","9","9","18","11","36","9","0","0","0","8","1","0","197","4.6","",""
"3","Lou Angotti","32","CBH","C","70","12","26","38","2","25","7","5","0","2","19","7","0","97","12.4","",""
"4","Al Arbour","37","STL","D","68","0","3","3","7","85","0","0","0","0","3","0","0","30","0.0","",""
"5","George Armstrong","39","TOR","RW","49","13","15","28","9","12","11","2","0","3","14","0","1","93","14.0","",""
"6","Don Awrey","26","BOS","D","73","3","10","13","27","120","3","0","0","0","9","1","0","96","3.1","",""
"7","Ralph Backstrom","32","MTL","C","72","19","24","43","4","20","18","1","0","2","22","2","0","187","10.2","",""
"8","Garnet Bailey","21","BOS","LW","58","11","11","22","16","82","9","2","0","2","11","0","0","78","14.1","",""
"9","Terry Ball","25","PHI","D","61","7","18","25","-7","20","3","3","1","0","5","13","0","98","7.1","",""
"10","Dave Balon","31","NYR","LW","76","33","37","70","40","100","28","4","1","3","31","5","1","202","16.3","",""
"11","Bob Barlow","34","MNS","C","70","16","17","33","-3","10","9","6","1","1","12","5","0","157","10.2","",""
"12","Bob Baun","33","DET","D","71","1","18","19","7","112","1","0","0","0","17","1","0","112","0.9","",""
"13","Jean Beliveau","38","MTL","C","63","19","30","49","1","10","16","3","0","1","12","18","0","169","11.2","",""
"14","Red Berenson","30","STL","C","67","33","39","72","-3","38","17","16","0","8","21","17","1","282","11.7","",""
"15","Gary Bergman","31","DET","D","69","6","17","23","4","122","5","1","0","1","12","3","2","146","4.1","",""
"16","Serge Bernier","22","PHI","C","1","0","1","1","-1","0","0","0","0","0","1","0","0","2","0.0","",""
"17","Nick Beverley","22","BOS","D","2","0","0","0","0","2","0","0","0","0","0","0","0","0","","",""
"18","Bob Blackburn","31","PIT","D","60","4","7","11","-14","51","4","0","0","1","6","1","0","49","8.2","",""
"19","Don Blackburn","31","NYR","LW","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"20","Leo Boivin","37","MNS","D","69","3","12","15","-2","30","3","0","0","0","11","0","1","95","3.2","",""
"21","Christian Bordeleau","22","MTL","LW","48","2","13","15","2","18","2","0","0","0","12","1","0","51","3.9","",""
"22","Andre Boudrias","26","STL","C","50","3","14","17","7","20","2","1","0","2","14","0","0","95","3.2","",""
"23","Barry Boughner","22","OAK","LW","4","0","0","0","0","2","0","0","0","0","0","0","0","5","0.0","",""
"24","Wally Boyer","32","PIT","C","72","11","12","23","-5","34","9","2","0","1","8","4","0","112","9.8","",""
"25","Carl Brewer","31","DET","D","70","2","37","39","44","51","2","0","0","0","23","13","1","109","1.8","",""
"26","Michel Briere","20","PIT","C","76","12","32","44","-15","20","8","4","0","3","19","13","0","223","5.4","",""
"27","Arnie Brown","28","NYR","D","73","15","21","36","28","78","12","3","0","2","17","4","0","220","6.8","",""
"28","Larry Brown","22","NYR","D","15","0","3","3","6","8","0","0","0","0","2","1","0","17","0.0","",""
"29","Ron Buchanan","25","STL","C","2","0","0","0","-1","0","0","0","0","0","0","0","0","4","0.0","",""
"30","John Bucyk","34","BOS","LW","76","31","38","69","19","13","17","14","0","6","20","18","0","190","16.3","",""
"31","Charlie Burns","33","MNS","LW","50","3","13","16","-4","10","2","0","1","0","9","0","4","61","4.9","",""
"32","Terry Caffery","20","CBH","C","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"33","Larry Cahan","36","LAK","D","70","4","8","12","-25","52","2","2","0","0","7","0","1","95","4.2","",""
"34","Bryan Campbell","25","TOT","C","45","5","5","10","-13","6","5","0","0","0","3","2","0","61","8.2","",""
"35","Wayne Carleton","23","TOT","LW","49","6","20","26","7","29","6","0","0","1","16","4","0","86","7.0","",""
"36","Wayne Cashman","24","BOS","LW","70","9","26","35","22","79","9","0","0","1","22","4","0","104","8.7","",""
"37","Guy Charron","21","MTL","LW","5","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","",""
"38","Dick Cherry","32","PHI","D","68","3","4","7","-24","23","3","0","0","1","2","2","0","99","3.0","",""
"39","Terry Clancy","26","TOR","RW","52","6","5","11","4","31","6","0","0","1","5","0","0","77","7.8","",""
"40","Bobby Clarke","20","PHI","C","76","15","31","46","1","68","9","5","1","0","19","11","1","214","7.0","",""
"41","Bill Collins","26","MNS","RW","74","29","9","38","4","48","21","2","6","2","6","2","1","186","15.6","",""
"42","Wayne Connelly","30","DET","RW","76","23","36","59","27","10","18","5","0","5","22","14","0","242","9.5","",""
"43","Mike Corrigan","24","LAK","RW","36","6","4","10","-17","30","4","2","0","1","3","1","0","67","9.0","",""
"44","Yvan Cournoyer","26","MTL","RW","72","27","36","63","1","23","17","10","0","4","22","14","0","233","11.6","",""
"45","Terry Crisp","26","STL","C","26","5","6","11","0","2","5","0","0","1","5","1","0","44","11.4","",""
"46","Gary Croteau","23","TOT","LW","13","0","2","2","-1","2","0","0","0","0","2","0","0","6","0.0","",""
"47","Ray Cullen","28","MNS","C","74","17","28","45","-3","8","14","3","0","3","22","6","0","143","11.9","",""
"48","Paul Curtis","22","MTL","D","1","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
"49","Billy Dea","36","DET","C","70","10","3","13","3","6","10","0","0","3","3","0","0","63","15.9","",""
"50","Alex Delvecchio","37","DET","C","73","21","47","68","26","24","17","4","0","3","27","17","3","218","9.6","",""
