rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Justin Abdelkader","23","DET","LW","74","7","12","19","15","61","7","0","0","1","11","0","1","129","5.4","910","12:18"
"2","Luke Adam","20","BUF","LW","19","3","1","4","-6","12","3","0","0","1","0","1","0","31","9.7","213","11:13"
"3","Craig Adams","33","PIT","RW","80","4","11","15","-5","76","2","0","2","1","9","0","2","90","4.4","975","12:11"
"4","Andrew Alberts","29","VAN","D","42","1","6","7","0","41","1","0","0","0","6","0","0","21","4.8","637","15:10"
"5","Daniel Alfredsson","38","OTT","RW","54","14","17","31","-19","18","7","7","0","1","12","5","0","96","14.6","1041","19:17"
"6","Bryan Allen","30","TOT","D","72","4","13","17","-1","82","4","0","0","1","13","0","0","58","6.9","1319","18:19"
"7","Cody Almond","21","MIN","C","8","0","0","0","0","2","0","0","0","0","0","0","0","3","0.0","56","7:02"
"8","Karl Alzner","22","WSH","D","82","2","10","12","14","24","2","0","0","0","10","0","0","64","3.1","1641","20:01"
"9","Jonas Andersson","29","VAN","RW","4","0","0","0","1","0","0","0","0","0","0","0","0","1","0.0","24","6:03"
"10","Artem Anisimov","22","NYR","C","82","18","26","44","3","20","15","3","0","2","21","5","0","190","9.5","1329","16:12"
"11","Nik Antropov","30","ATL","C","76","16","25","41","-17","42","11","5","0","2","14","11","0","105","15.2","1189","15:39"
"12","Colby Armstrong","28","TOR","RW","50","8","15","23","-1","38","8","0","0","0","15","0","0","69","11.6","806","16:07"
"13","Jamie Arniel","21","BOS","C","1","0","0","0","-1","0","0","0","0","0","0","0","0","3","0.0","12","12:26"
"14","Jason Arnott","36","TOT","C","73","17","14","31","-6","40","13","4","0","1","10","4","0","169","10.1","1133","15:31"
"15","Arron Asham","32","PIT","RW","44","5","6","11","0","46","5","0","0","0","6","0","0","60","8.3","420","9:33"
"16","Adrian Aucoin","37","PHX","D","75","3","19","22","18","52","3","0","0","0","17","2","0","99","3.0","1625","21:40"
"17","Keith Aucoin","32","WSH","C","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","12","11:47"
"18","Keith Aulie","21","TOR","D","40","2","0","2","-1","32","2","0","0","0","0","0","0","32","6.3","765","19:08"
"19","Sean Avery","30","NYR","C","76","3","21","24","-4","174","3","0","0","1","20","1","0","137","2.2","854","11:14"
"20","Anton Babchuk","26","TOT","D","82","11","24","35","14","32","4","6","1","2","16","7","1","132","8.3","1340","16:21"
"21","David Backes","26","STL","RW","82","31","31","62","32","93","26","5","0","2","20","10","1","211","14.7","1616","19:42"
"22","Mikael Backlund","21","CGY","C","73","10","15","25","4","18","8","2","0","1","12","2","1","144","6.9","882","12:05"
"23","Nicklas Backstrom","23","WSH","C","77","18","47","65","24","40","13","4","1","2","29","18","0","202","8.9","1586","20:36"
"24","Drew Bagnall","27","MIN","D","2","0","0","0","-2","4","0","0","0","0","0","0","0","1","0.0","26","13:01"
"25","Josh Bailey","21","NYI","C","70","11","17","28","-13","37","6","5","0","2","10","4","3","102","10.8","1248","17:50"
"26","Keith Ballard","28","VAN","D","65","2","5","7","10","53","2","0","0","0","5","0","0","53","3.8","1034","15:54"
"27","Krys Barch","30","DAL","RW","44","2","1","3","-7","80","2","0","0","0","1","0","0","16","12.5","230","5:13"
"28","Cam Barker","24","MIN","D","52","1","4","5","-10","34","1","0","0","1","2","2","0","44","2.3","853","16:24"
"29","Matt Bartkowski","22","BOS","D","6","0","0","0","-1","4","0","0","0","0","0","0","0","2","0.0","55","9:10"
"30","Oskars Bartulis","24","PHI","D","13","0","0","0","-4","4","0","0","0","0","0","0","0","7","0.0","169","13:01"
"31","Cody Bass","24","OTT","C","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","7","7:09"
"32","Jay Beagle","25","WSH","C","31","2","1","3","-2","8","2","0","0","2","1","0","0","27","7.4","326","10:30"
"33","Francois Beauchemin","30","TOT","D","81","5","12","17","-8","32","4","1","0","0","10","2","0","106","4.7","1869","23:04"
"34","Steve Begin","32","NSH","C","2","0","0","0","-2","4","0","0","0","0","0","0","0","2","0.0","20","9:49"
"35","Wade Belak","34","NSH","D","15","0","0","0","-1","18","0","0","0","0","0","0","0","4","0.0","57","3:47"
"36","Eric Belanger","33","PHX","C","82","13","27","40","11","36","11","1","1","2","23","4","0","127","10.2","1422","17:21"
"37","Matt Beleskey","22","ANA","LW","35","3","7","10","-10","36","3","0","0","0","6","0","1","58","5.2","454","12:59"
"38","Shawn Belle","26","TOT","D","9","0","0","0","-1","2","0","0","0","0","0","0","0","8","0.0","154","17:09"
"39","Jamie Benn","21","DAL","LW","69","22","34","56","-5","52","12","6","4","3","27","5","2","177","12.4","1243","18:01"
"40","Andre Benoit","27","OTT","D","8","0","1","1","-1","6","0","0","0","0","0","1","0","17","0.0","135","16:50"
"41","Sean Bergenheim","26","TBL","LW","80","14","15","29","0","56","12","2","0","1","13","2","0","182","7.7","1118","13:59"
"42","Marc-Andre Bergeron","30","TBL","D","23","2","6","8","-10","8","2","0","0","1","3","3","0","37","5.4","329","14:19"
"43","Patrice Bergeron","25","BOS","C","80","22","35","57","20","26","17","3","2","4","26","8","1","211","10.4","1431","17:53"
"44","Niclas Bergfors","23","TOT","RW","72","12","24","36","-9","8","9","3","0","1","18","6","0","152","7.9","1062","14:45"
"45","Patrik Berglund","22","STL","C","81","22","30","52","-3","26","14","8","0","1","20","9","1","175","12.6","1392","17:11"
"46","Steve Bernier","25","FLA","RW","68","5","10","15","-14","21","2","3","0","0","10","0","0","97","5.2","886","13:02"
"47","Todd Bertuzzi","35","DET","RW","81","16","29","45","-7","71","14","2","0","2","24","5","0","138","11.6","1293","15:57"
"48","Blair Betts","30","PHI","C","75","5","7","12","-3","8","4","0","1","2","6","0","1","51","9.8","784","10:27"
"49","Bryan Bickell","24","CHI","LW","78","17","20","37","6","40","15","2","0","2","19","1","0","130","13.1","1079","13:50"
"50","Kevin Bieksa","29","VAN","D","66","6","16","22","32","73","5","1","0","2","14","2","0","105","5.7","1483","22:28"
"51","Paul Bissonnette","25","PHX","LW","48","1","0","1","6","71","1","0","0","0","0","0","0","18","5.6","252","5:15"
"52","Jason Blake","37","ANA","C","76","16","16","32","-5","41","13","3","0","3","12","4","0","187","8.6","1122","14:46"
"53","Mario Bliznak","23","VAN","C","4","1","0","1","1","0","1","0","0","0","0","0","0","1","100.0","26","6:37"
"54","Jonathon Blum","22","NSH","D","23","3","5","8","8","8","2","1","0","1","5","0","0","18","16.7","408","17:45"
"55","Mike Blunden","24","CBJ","RW","1","0","0","0","-1","0","0","0","0","0","0","0","0","2","0.0","11","10:31"
"56","Troy Bodie","26","TOT","RW","59","1","3","4","-7","61","1","0","0","0","3","0","0","44","2.3","403","6:50"
"57","Mikkel Boedker","21","PHX","LW","34","4","10","14","11","8","4","0","0","0","8","2","0","39","10.3","371","10:54"
"58","Zach Bogosian","20","ATL","D","71","5","12","17","-27","29","5","0","0","1","8","4","0","155","3.2","1591","22:24"
"59","Alexandre Bolduc","25","VAN","C","24","2","2","4","1","21","2","0","0","1","2","0","0","21","9.5","178","7:26"
"60","Jared Boll","24","CBJ","RW","73","7","5","12","-2","182","7","0","0","2","5","0","0","66","10.6","560","7:40"
"61","Dave Bolland","24","CHI","C","61","15","22","37","11","34","11","4","0","1","14","8","0","102","14.7","1076","17:39"
"62","Nick Bonino","22","ANA","C","26","0","0","0","-3","4","0","0","0","0","0","0","0","23","0.0","255","9:48"
"63","Derek Boogaard","28","NYR","LW","22","1","1","2","0","45","1","0","0","0","1","0","0","4","25.0","100","4:33"
"64","David Booth","26","FLA","LW","82","23","17","40","-31","26","15","8","0","3","15","2","0","280","8.2","1550","18:54"
"65","Pierre-Marc Bouchard","26","MIN","C","59","12","26","38","-3","14","12","0","0","2","16","10","0","98","12.2","927","15:43"
"66","Francis Bouillon","35","NSH","D","44","1","9","10","-3","27","1","0","0","0","7","2","0","47","2.1","890","20:14"
"67","Eric Boulton","34","ATL","LW","69","6","4","10","1","87","6","0","0","1","4","0","0","51","11.8","618","8:57"
"68","Lance Bouma","20","CGY","C","16","0","1","1","-1","2","0","0","0","0","1","0","0","9","0.0","94","5:52"
"69","Rene Bourque","29","CGY","LW","80","27","23","50","-17","42","20","6","1","6","12","9","2","218","12.4","1420","17:45"
"70","Jay Bouwmeester","27","CGY","D","82","4","20","24","-2","44","3","1","0","1","13","7","0","121","3.3","2131","25:59"
"71","Drayson Bowman","21","CAR","C","23","0","1","1","0","12","0","0","0","0","1","0","0","28","0.0","226","9:49"
"72","Darryl Boyce","26","TOR","C","46","5","8","13","8","33","5","0","0","1","8","0","0","27","18.5","524","11:23"
"73","Johnny Boychuk","27","BOS","D","69","3","13","16","15","45","2","1","0","1","12","1","0","154","1.9","1415","20:30"
"74","Zach Boychuk","21","CAR","C","23","4","3","7","-2","4","3","1","0","1","3","0","0","44","9.1","247","10:43"
"75","Dustin Boyd","24","MTL","C","10","1","0","1","-6","2","1","0","0","0","0","0","0","8","12.5","98","9:50"
"76","Brad Boyes","28","TOT","C","83","17","38","55","13","36","11","6","0","3","31","7","0","178","9.6","1410","16:00"
"77","Brian Boyle","26","NYR","C","82","21","14","35","2","74","16","4","1","2","11","0","3","218","9.6","1291","15:44"
"78","Dan Boyle","34","SJS","D","76","9","41","50","2","67","5","4","0","2","18","23","0","199","4.5","1994","26:14"
"79","Nick Boynton","32","TOT","D","51","1","7","8","-1","40","1","0","0","0","7","0","0","43","2.3","747","14:39"
"80","Tyler Bozak","24","TOR","C","82","15","17","32","-29","14","8","6","1","4","12","5","0","120","12.5","1581","19:17"
"81","Matt Bradley","32","WSH","RW","61","4","7","11","-3","68","4","0","0","0","7","0","0","58","6.9","640","10:29"
"82","Derick Brassard","23","CBJ","C","74","17","30","47","-11","55","11","6","0","3","20","10","0","183","9.3","1260","17:02"
"83","Justin Braun","23","SJS","D","28","2","9","11","-1","2","0","2","0","0","9","0","0","44","4.5","462","16:30"
"84","Tim Brent","26","TOR","C","79","8","12","20","-4","33","7","0","1","1","7","4","1","60","13.3","920","11:39"
"85","Eric Brewer","31","TOT","D","76","9","7","16","6","81","9","0","0","1","7","0","0","110","8.2","1675","22:03"
"86","Daniel Briere","33","PHI","C","77","34","34","68","20","87","28","6","0","6","25","9","0","246","13.8","1410","18:19"
"87","T.J. Brodie","20","CGY","D","3","0","0","0","-3","2","0","0","0","0","0","0","0","1","0.0","48","16:00"
"88","Kyle Brodziak","26","MIN","C","80","16","21","37","-4","56","13","2","1","1","16","2","3","126","12.7","1262","15:47"
"89","Sheldon Brookbank","30","ANA","D","40","0","0","0","-8","63","0","0","0","0","0","0","0","29","0.0","533","13:20"
"90","Evan Brophey","24","CHI","C","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","7","7:09"
"91","Troy Brouwer","25","CHI","RW","79","17","19","36","-2","38","10","7","0","5","13","6","0","122","13.9","1193","15:06"
"92","Dustin Brown","26","LAK","RW","82","28","29","57","17","67","21","7","0","2","21","8","0","228","12.3","1588","19:22"
"93","Mike Brown","25","TOR","RW","50","3","5","8","1","69","2","1","0","0","4","0","1","59","5.1","505","10:06"
"94","Gilbert Brule","24","EDM","C","41","7","2","9","-7","41","6","1","0","1","2","0","0","72","9.7","565","13:48"
"95","Andrew Brunette","37","MIN","LW","82","18","28","46","-7","16","10","8","0","3","18","10","0","117","15.4","1378","16:48"
"96","Adam Burish","28","DAL","C","63","8","6","14","2","91","8","0","0","1","6","0","0","89","9.0","904","14:21"
"97","Alexander Burmistrov","19","ATL","C","74","6","14","20","-12","27","6","0","0","2","13","0","1","92","6.5","978","13:13"
"98","Brent Burns","25","MIN","D","80","17","29","46","-10","98","9","8","0","3","22","6","1","170","10.0","2004","25:03"
"99","Alexandre Burrows","29","VAN","LW","72","26","22","48","26","77","24","1","1","4","21","0","1","152","17.1","1226","17:02"
