date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"2010-10-11","Chicago Blackhawks","CHI","4","Buffalo Sabres","BUF","3",
"2010-10-11","Pittsburgh Penguins","PIT","3","New Jersey Devils","NJD","1",
"2010-10-11","New York Rangers","NYR","4","New York Islanders","NYI","6",
"2010-10-11","Colorado Avalanche","COL","2","Philadelphia Flyers","PHI","4",
"2010-10-11","Anaheim Ducks","ANA","1","St. Louis Blues","STL","5",
"2010-10-11","Florida Panthers","FLA","1","Vancouver Canucks","VAN","2",
"2010-10-11","Ottawa Senators","OTT","2","Washington Capitals","WSH","3",
"2010-10-12","Colorado Avalanche","COL","5","Detroit Red Wings","DET","4",
"2010-10-12","Atlanta Thrashers","ATL","1","Los Angeles Kings","LAK","3",
"2010-10-13","Vancouver Canucks","VAN","3","Anaheim Ducks","ANA","4",
"2010-10-13","New Jersey Devils","NJD","1","Buffalo Sabres","BUF","0",
"2010-10-13","Nashville Predators","NSH","3","Chicago Blackhawks","CHI","2",
"2010-10-13","Tampa Bay Lightning","TBL","4","Montreal Canadiens","MTL","3",
"2010-10-13","Toronto Maple Leafs","TOR","4","Pittsburgh Penguins","PIT","3",
"2010-10-13","New York Islanders","NYI","1","Washington Capitals","WSH","2",
"2010-10-14","Florida Panthers","FLA","3","Calgary Flames","CGY","0",
"2010-10-14","Detroit Red Wings","DET","1","Dallas Stars","DAL","4",
"2010-10-14","Edmonton Oilers","EDM","2","Minnesota Wild","MIN","4",
"2010-10-14","St. Louis Blues","STL","3","Nashville Predators","NSH","4",
"2010-10-14","Carolina Hurricanes","CAR","2","Ottawa Senators","OTT","3",
"2010-10-14","Tampa Bay Lightning","TBL","3","Philadelphia Flyers","PHI","2",
"2010-10-15","Atlanta Thrashers","ATL","5","Anaheim Ducks","ANA","4",
"2010-10-15","Montreal Canadiens","MTL","2","Buffalo Sabres","BUF","1",
"2010-10-15","Chicago Blackhawks","CHI","5","Columbus Blue Jackets","CBJ","2",
"2010-10-15","Vancouver Canucks","VAN","1","Los Angeles Kings","LAK","4",
"2010-10-15","Colorado Avalanche","COL","3","New Jersey Devils","NJD","2",
"2010-10-15","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","3",
"2010-10-15","New York Islanders","NYI","2","Pittsburgh Penguins","PIT","3",
"2010-10-16","Edmonton Oilers","EDM","3","Calgary Flames","CGY","5",
"2010-10-16","Buffalo Sabres","BUF","3","Chicago Blackhawks","CHI","4",
"2010-10-16","St. Louis Blues","STL","2","Dallas Stars","DAL","3",
"2010-10-16","Tampa Bay Lightning","TBL","0","Florida Panthers","FLA","6",
"2010-10-16","Columbus Blue Jackets","CBJ","3","Minnesota Wild","MIN","2",
"2010-10-16","Ottawa Senators","OTT","3","Montreal Canadiens","MTL","4",
"2010-10-16","Boston Bruins","BOS","4","New Jersey Devils","NJD","1",
"2010-10-16","Washington Capitals","WSH","3","Nashville Predators","NSH","2",
"2010-10-16","Colorado Avalanche","COL","2","New York Islanders","NYI","5",
"2010-10-16","Pittsburgh Penguins","PIT","5","Philadelphia Flyers","PHI","1",
"2010-10-16","Detroit Red Wings","DET","2","Phoenix Coyotes","PHX","1",
"2010-10-16","Atlanta Thrashers","ATL","4","San Jose Sharks","SJS","2",
"2010-10-17","Phoenix Coyotes","PHX","2","Anaheim Ducks","ANA","3",
"2010-10-17","Carolina Hurricanes","CAR","1","Vancouver Canucks","VAN","5",
"2010-10-18","St. Louis Blues","STL","2","Chicago Blackhawks","CHI","3",
"2010-10-18","Colorado Avalanche","COL","3","New York Rangers","NYR","1",
"2010-10-18","Ottawa Senators","OTT","2","Pittsburgh Penguins","PIT","5",
"2010-10-18","Dallas Stars","DAL","4","Tampa Bay Lightning","TBL","5",
"2010-10-18","New York Islanders","NYI","2","Toronto Maple Leafs","TOR","1",
"2010-10-19","Vancouver Canucks","VAN","2","Minnesota Wild","MIN","6",
"2010-10-19","Calgary Flames","CGY","1","Nashville Predators","NSH","0",
"2010-10-19","Carolina Hurricanes","CAR","5","San Jose Sharks","SJS","2",
"2010-10-19","Boston Bruins","BOS","3","Washington Capitals","WSH","1",
"2010-10-20","Buffalo Sabres","BUF","4","Atlanta Thrashers","ATL","1",
"2010-10-20","Anaheim Ducks","ANA","1","Columbus Blue Jackets","CBJ","3",
"2010-10-20","Vancouver Canucks","VAN","1","Chicago Blackhawks","CHI","2",
"2010-10-20","Carolina Hurricanes","CAR","3","Los Angeles Kings","LAK","4",
"2010-10-21","Washington Capitals","WSH","1","Boston Bruins","BOS","4",
"2010-10-21","San Jose Sharks","SJS","4","Colorado Avalanche","COL","2",
"2010-10-21","Calgary Flames","CGY","2","Detroit Red Wings","DET","4",
"2010-10-21","Minnesota Wild","MIN","4","Edmonton Oilers","EDM","2",
"2010-10-21","Dallas Stars","DAL","4","Florida Panthers","FLA","1",
"2010-10-21","New Jersey Devils","NJD","3","Montreal Canadiens","MTL","0",
"2010-10-21","Pittsburgh Penguins","PIT","4","Nashville Predators","NSH","3",
"2010-10-21","Anaheim Ducks","ANA","3","Philadelphia Flyers","PHI","2",
"2010-10-21","Los Angeles Kings","LAK","2","Phoenix Coyotes","PHX","4",
"2010-10-21","New York Islanders","NYI","3","Tampa Bay Lightning","TBL","2",
"2010-10-21","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","1",
"2010-10-22","Tampa Bay Lightning","TBL","5","Atlanta Thrashers","ATL","2",
"2010-10-22","Ottawa Senators","OTT","4","Buffalo Sabres","BUF","2",
"2010-10-22","Calgary Flames","CGY","6","Columbus Blue Jackets","CBJ","2",
"2010-10-22","Chicago Blackhawks","CHI","2","St. Louis Blues","STL","4",
"2010-10-22","Minnesota Wild","MIN","1","Vancouver Canucks","VAN","5",
"2010-10-23","New York Rangers","NYR","3","Boston Bruins","BOS","2",
"2010-10-23","Columbus Blue Jackets","CBJ","3","Chicago Blackhawks","CHI","2",
"2010-10-23","Los Angeles Kings","LAK","6","Colorado Avalanche","COL","4",
"2010-10-23","Nashville Predators","NSH","1","Dallas Stars","DAL","0",
"2010-10-23","Anaheim Ducks","ANA","4","Detroit Red Wings","DET","5",
"2010-10-23","San Jose Sharks","SJS","6","Edmonton Oilers","EDM","1",
"2010-10-23","New York Islanders","NYI","3","Florida Panthers","FLA","4",
"2010-10-23","Buffalo Sabres","BUF","6","New Jersey Devils","NJD","1",
"2010-10-23","Montreal Canadiens","MTL","3","Ottawa Senators","OTT","0",
"2010-10-23","Toronto Maple Leafs","TOR","2","Philadelphia Flyers","PHI","5",
"2010-10-23","Carolina Hurricanes","CAR","4","Phoenix Coyotes","PHX","3",
"2010-10-23","Pittsburgh Penguins","PIT","0","St. Louis Blues","STL","1",
"2010-10-23","Atlanta Thrashers","ATL","3","Washington Capitals","WSH","4",
"2010-10-24","San Jose Sharks","SJS","0","Calgary Flames","CGY","4",
"2010-10-24","New Jersey Devils","NJD","1","New York Rangers","NYR","3",
"2010-10-24","Nashville Predators","NSH","4","Tampa Bay Lightning","TBL","3",
"2010-10-25","Philadelphia Flyers","PHI","1","Columbus Blue Jackets","CBJ","2",
"2010-10-25","Los Angeles Kings","LAK","3","Minnesota Wild","MIN","2",
"2010-10-25","Phoenix Coyotes","PHX","2","Montreal Canadiens","MTL","3",
"2010-10-26","Edmonton Oilers","EDM","4","Calgary Flames","CGY","5",
"2010-10-26","Anaheim Ducks","ANA","5","Dallas Stars","DAL","2",
"2010-10-26","Phoenix Coyotes","PHX","2","Ottawa Senators","OTT","5",
"2010-10-26","Buffalo Sabres","BUF","3","Philadelphia Flyers","PHI","6",
"2010-10-26","Florida Panthers","FLA","1","Toronto Maple Leafs","TOR","3",
"2010-10-26","Colorado Avalanche","COL","3","Vancouver Canucks","VAN","4",
"2010-10-27","Washington Capitals","WSH","3","Carolina Hurricanes","CAR","0",
"2010-10-27","Los Angeles Kings","LAK","1","Chicago Blackhawks","CHI","3",
"2010-10-27","New York Islanders","NYI","3","Montreal Canadiens","MTL","5",
"2010-10-27","Atlanta Thrashers","ATL","6","New York Rangers","NYR","4",
"2010-10-27","New Jersey Devils","NJD","2","San Jose Sharks","SJS","5",
"2010-10-27","Pittsburgh Penguins","PIT","3","Tampa Bay Lightning","TBL","5",
"2010-10-28","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","2",
"2010-10-28","Edmonton Oilers","EDM","2","Columbus Blue Jackets","CBJ","3",
"2010-10-28","Colorado Avalanche","COL","6","Calgary Flames","CGY","5",
"2010-10-28","Los Angeles Kings","LAK","5","Dallas Stars","DAL","2",
"2010-10-28","Phoenix Coyotes","PHX","4","Detroit Red Wings","DET","2",
"2010-10-28","Washington Capitals","WSH","1","Minnesota Wild","MIN","2",
"2010-10-28","St. Louis Blues","STL","3","Nashville Predators","NSH","0",
"2010-10-28","Florida Panthers","FLA","3","Ottawa Senators","OTT","5",
"2010-10-29","New Jersey Devils","NJD","2","Anaheim Ducks","ANA","1",
"2010-10-29","Buffalo Sabres","BUF","3","Atlanta Thrashers","ATL","4",
"2010-10-29","Edmonton Oilers","EDM","7","Chicago Blackhawks","CHI","4",
"2010-10-29","Montreal Canadiens","MTL","3","New York Islanders","NYI","1",
"2010-10-29","Carolina Hurricanes","CAR","4","New York Rangers","NYR","3",
"2010-10-29","Philadelphia Flyers","PHI","3","Pittsburgh Penguins","PIT","2",
"2010-10-30","Pittsburgh Penguins","PIT","3","Carolina Hurricanes","CAR","0",
"2010-10-30","Washington Capitals","WSH","7","Calgary Flames","CGY","2",
"2010-10-30","Columbus Blue Jackets","CBJ","1","Colorado Avalanche","COL","5",
"2010-10-30","Buffalo Sabres","BUF","0","Dallas Stars","DAL","4",
"2010-10-30","Nashville Predators","NSH","2","Detroit Red Wings","DET","5",
"2010-10-30","New Jersey Devils","NJD","1","Los Angeles Kings","LAK","3",
"2010-10-30","Chicago Blackhawks","CHI","3","Minnesota Wild","MIN","1",
"2010-10-30","Florida Panthers","FLA","3","Montreal Canadiens","MTL","1",
"2010-10-30","Boston Bruins","BOS","4","Ottawa Senators","OTT","0",
"2010-10-30","New York Islanders","NYI","1","Philadelphia Flyers","PHI","6",
"2010-10-30","Tampa Bay Lightning","TBL","3","Phoenix Coyotes","PHX","0",
"2010-10-30","Anaheim Ducks","ANA","2","San Jose Sharks","SJS","5",
"2010-10-30","Atlanta Thrashers","ATL","3","St. Louis Blues","STL","4",
"2010-10-30","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","0",
"2010-11-01","Chicago Blackhawks","CHI","2","New York Rangers","NYR","3",
"2010-11-01","Carolina Hurricanes","CAR","2","Philadelphia Flyers","PHI","3",
"2010-11-01","New Jersey Devils","NJD","0","Vancouver Canucks","VAN","3",
"2010-11-02","Montreal Canadiens","MTL","0","Columbus Blue Jackets","CBJ","3",
"2010-11-02","Vancouver Canucks","VAN","4","Edmonton Oilers","EDM","3",
"2010-11-02","San Jose Sharks","SJS","0","Minnesota Wild","MIN","1",
"2010-11-02","Ottawa Senators","OTT","3","Toronto Maple Leafs","TOR","2",
"2010-11-03","Tampa Bay Lightning","TBL","2","Anaheim Ducks","ANA","3",
"2010-11-03","Boston Bruins","BOS","5","Buffalo Sabres","BUF","2",
"2010-11-03","New York Islanders","NYI","2","Carolina Hurricanes","CAR","7",
"2010-11-03","Detroit Red Wings","DET","2","Calgary Flames","CGY","1",
"2010-11-03","New Jersey Devils","NJD","5","Chicago Blackhawks","CHI","3",
"2010-11-03","Pittsburgh Penguins","PIT","2","Dallas Stars","DAL","5",
"2010-11-03","Atlanta Thrashers","ATL","4","Florida Panthers","FLA","3",
"2010-11-03","Nashville Predators","NSH","3","Phoenix Coyotes","PHX","4",
"2010-11-03","Toronto Maple Leafs","TOR","4","Washington Capitals","WSH","5",
"2010-11-04","Columbus Blue Jackets","CBJ","3","Atlanta Thrashers","ATL","0",
"2010-11-04","Vancouver Canucks","VAN","3","Colorado Avalanche","COL","1",
"2010-11-04","Tampa Bay Lightning","TBL","0","Los Angeles Kings","LAK","1",
"2010-11-04","New York Islanders","NYI","1","Ottawa Senators","OTT","4",
"2010-11-04","New York Rangers","NYR","1","Philadelphia Flyers","PHI","4",
"2010-11-04","San Jose Sharks","SJS","0","St. Louis Blues","STL","2",
"2010-11-05","Pittsburgh Penguins","PIT","2","Anaheim Ducks","ANA","3",
"2010-11-05","Montreal Canadiens","MTL","3","Buffalo Sabres","BUF","2",
"2010-11-05","Phoenix Coyotes","PHX","3","Dallas Stars","DAL","6",
"2010-11-05","Detroit Red Wings","DET","3","Edmonton Oilers","EDM","1",
"2010-11-05","Carolina Hurricanes","CAR","4","Florida Panthers","FLA","7",
"2010-11-05","Calgary Flames","CGY","1","Minnesota Wild","MIN","2",
"2010-11-05","New York Rangers","NYR","3","New Jersey Devils","NJD","0",
"2010-11-05","Boston Bruins","BOS","3","Washington Capitals","WSH","5",
"2010-11-06","Chicago Blackhawks","CHI","5","Atlanta Thrashers","ATL","4",
"2010-11-06","St. Louis Blues","STL","2","Boston Bruins","BOS","1",
"2010-11-06","Florida Panthers","FLA","2","Carolina Hurricanes","CAR","3",
"2010-11-06","Minnesota Wild","MIN","3","Columbus Blue Jackets","CBJ","2",
"2010-11-06","Dallas Stars","DAL","0","Colorado Avalanche","COL","5",
"2010-11-06","Nashville Predators","NSH","1","Los Angeles Kings","LAK","4",
"2010-11-06","Ottawa Senators","OTT","3","Montreal Canadiens","MTL","2",
"2010-11-06","Philadelphia Flyers","PHI","2","New York Islanders","NYI","1",
"2010-11-06","Pittsburgh Penguins","PIT","4","Phoenix Coyotes","PHX","3",
"2010-11-06","Tampa Bay Lightning","TBL","2","San Jose Sharks","SJS","5",
"2010-11-06","Buffalo Sabres","BUF","3","Toronto Maple Leafs","TOR","2",
"2010-11-06","Detroit Red Wings","DET","4","Vancouver Canucks","VAN","6",
"2010-11-07","Nashville Predators","NSH","4","Anaheim Ducks","ANA","5",
"2010-11-07","Edmonton Oilers","EDM","2","Chicago Blackhawks","CHI","1",
"2010-11-07","St. Louis Blues","STL","2","New York Rangers","NYR","0",
"2010-11-07","Philadelphia Flyers","PHI","2","Washington Capitals","WSH","3",
"2010-11-08","Phoenix Coyotes","PHX","2","Detroit Red Wings","DET","3",
"2010-11-09","Edmonton Oilers","EDM","1","Carolina Hurricanes","CAR","7",
"2010-11-09","Calgary Flames","CGY","4","Colorado Avalanche","COL","2",
"2010-11-09","Vancouver Canucks","VAN","0","Montreal Canadiens","MTL","2",
"2010-11-09","Washington Capitals","WSH","5","New York Rangers","NYR","3",
"2010-11-09","Atlanta Thrashers","ATL","2","Ottawa Senators","OTT","5",
"2010-11-09","Anaheim Ducks","ANA","3","San Jose Sharks","SJS","2",
"2010-11-09","Toronto Maple Leafs","TOR","0","Tampa Bay Lightning","TBL","4",
"2010-11-10","New York Islanders","NYI","0","Anaheim Ducks","ANA","1",
"2010-11-10","St. Louis Blues","STL","1","Columbus Blue Jackets","CBJ","8",
"2010-11-10","Phoenix Coyotes","PHX","2","Chicago Blackhawks","CHI","1",
"2010-11-10","Toronto Maple Leafs","TOR","1","Florida Panthers","FLA","4",
"2010-11-10","Buffalo Sabres","BUF","5","New Jersey Devils","NJD","4",
"2010-11-10","Boston Bruins","BOS","7","Pittsburgh Penguins","PIT","4",
"2010-11-11","Minnesota Wild","MIN","1","Atlanta Thrashers","ATL","5",
"2010-11-11","Montreal Canadiens","MTL","3","Boston Bruins","BOS","1",
"2010-11-11","Philadelphia Flyers","PHI","8","Carolina Hurricanes","CAR","1",
"2010-11-11","Edmonton Oilers","EDM","2","Detroit Red Wings","DET","6",
"2010-11-11","Dallas Stars","DAL","1","Los Angeles Kings","LAK","3",
"2010-11-11","Buffalo Sabres","BUF","2","New York Rangers","NYR","3",
"2010-11-11","Vancouver Canucks","VAN","6","Ottawa Senators","OTT","2",
"2010-11-11","New York Islanders","NYI","1","San Jose Sharks","SJS","2",
"2010-11-11","Nashville Predators","NSH","3","St. Louis Blues","STL","2",
"2010-11-11","Tampa Bay Lightning","TBL","3","Washington Capitals","WSH","6",
"2010-11-12","Dallas Stars","DAL","2","Anaheim Ducks","ANA","4",
"2010-11-12","Colorado Avalanche","COL","5","Columbus Blue Jackets","CBJ","1",
"2010-11-12","Minnesota Wild","MIN","1","Florida Panthers","FLA","2",
"2010-11-12","Edmonton Oilers","EDM","3","New Jersey Devils","NJD","4",
"2010-11-12","Calgary Flames","CGY","4","Phoenix Coyotes","PHX","5",
"2010-11-12","Tampa Bay Lightning","TBL","1","Pittsburgh Penguins","PIT","5",
"2010-11-13","Pittsburgh Penguins","PIT","4","Atlanta Thrashers","ATL","2",
"2010-11-13","Ottawa Senators","OTT","2","Boston Bruins","BOS","0",
"2010-11-13","Washington Capitals","WSH","2","Buffalo Sabres","BUF","3",
"2010-11-13","Colorado Avalanche","COL","1","Detroit Red Wings","DET","3",
"2010-11-13","New York Islanders","NYI","1","Los Angeles Kings","LAK","5",
"2010-11-13","Carolina Hurricanes","CAR","2","Montreal Canadiens","MTL","7",
"2010-11-13","Chicago Blackhawks","CHI","3","Nashville Predators","NSH","4",
"2010-11-13","Florida Panthers","FLA","2","Philadelphia Flyers","PHI","5",
"2010-11-13","St. Louis Blues","STL","3","Phoenix Coyotes","PHX","5",
"2010-11-13","Calgary Flames","CGY","3","San Jose Sharks","SJS","4",
"2010-11-13","Vancouver Canucks","VAN","5","Toronto Maple Leafs","TOR","3",
"2010-11-14","Anaheim Ducks","ANA","2","Chicago Blackhawks","CHI","3",
"2010-11-14","Edmonton Oilers","EDM","2","New York Rangers","NYR","8",
"2010-11-14","Minnesota Wild","MIN","4","Tampa Bay Lightning","TBL","1",
"2010-11-14","Atlanta Thrashers","ATL","4","Washington Capitals","WSH","6",
"2010-11-15","New Jersey Devils","NJD","0","Boston Bruins","BOS","3",
"2010-11-15","Vancouver Canucks","VAN","3","Buffalo Sabres","BUF","4",
"2010-11-15","St. Louis Blues","STL","3","Colorado Avalanche","COL","6",
"2010-11-15","Ottawa Senators","OTT","1","Philadelphia Flyers","PHI","5",
"2010-11-15","New York Rangers","NYR","3","Pittsburgh Penguins","PIT","2",
"2010-11-15","Los Angeles Kings","LAK","3","San Jose Sharks","SJS","6",
"2010-11-16","Anaheim Ducks","ANA","1","Dallas Stars","DAL","2",
"2010-11-16","Philadelphia Flyers","PHI","0","Montreal Canadiens","MTL","3",
"2010-11-16","Nashville Predators","NSH","4","Toronto Maple Leafs","TOR","5",
"2010-11-17","Florida Panthers","FLA","2","Atlanta Thrashers","ATL","1",
"2010-11-17","Ottawa Senators","OTT","1","Carolina Hurricanes","CAR","7",
"2010-11-17","Phoenix Coyotes","PHX","3","Calgary Flames","CGY","1",
"2010-11-17","San Jose Sharks","SJS","3","Colorado Avalanche","COL","4",
"2010-11-17","St. Louis Blues","STL","3","Detroit Red Wings","DET","7",
"2010-11-17","Chicago Blackhawks","CHI","5","Edmonton Oilers","EDM","0",
"2010-11-17","Columbus Blue Jackets","CBJ","5","Los Angeles Kings","LAK","3",
"2010-11-17","Anaheim Ducks","ANA","1","Minnesota Wild","MIN","2",
"2010-11-17","Tampa Bay Lightning","TBL","4","New York Islanders","NYI","2",
"2010-11-17","Boston Bruins","BOS","3","New York Rangers","NYR","2",
"2010-11-17","Vancouver Canucks","VAN","1","Pittsburgh Penguins","PIT","3",
"2010-11-17","Buffalo Sabres","BUF","2","Washington Capitals","WSH","4",
"2010-11-18","Florida Panthers","FLA","0","Boston Bruins","BOS","4",
"2010-11-18","San Jose Sharks","SJS","4","Dallas Stars","DAL","5",
"2010-11-18","Nashville Predators","NSH","3","Montreal Canadiens","MTL","0",
"2010-11-18","Tampa Bay Lightning","TBL","8","Philadelphia Flyers","PHI","7",
"2010-11-18","New Jersey Devils","NJD","1","Toronto Maple Leafs","TOR","3",
"2010-11-19","Columbus Blue Jackets","CBJ","4","Anaheim Ducks","ANA","3",
"2010-11-19","Washington Capitals","WSH","0","Atlanta Thrashers","ATL","5",
"2010-11-19","Los Angeles Kings","LAK","2","Buffalo Sabres","BUF","4",
"2010-11-19","Chicago Blackhawks","CHI","2","Calgary Flames","CGY","7",
"2010-11-19","New York Rangers","NYR","1","Colorado Avalanche","COL","5",
"2010-11-19","Minnesota Wild","MIN","4","Detroit Red Wings","DET","3",
"2010-11-19","Phoenix Coyotes","PHX","4","Edmonton Oilers","EDM","3",
"2010-11-19","Carolina Hurricanes","CAR","4","Pittsburgh Penguins","PIT","5",
"2010-11-19","Ottawa Senators","OTT","2","St. Louis Blues","STL","5",
"2010-11-20","Los Angeles Kings","LAK","4","Boston Bruins","BOS","3",
"2010-11-20","Tampa Bay Lightning","TBL","2","Buffalo Sabres","BUF","1",
"2010-11-20","Nashville Predators","NSH","2","Carolina Hurricanes","CAR","1",
"2010-11-20","Colorado Avalanche","COL","4","Dallas Stars","DAL","3",
"2010-11-20","New York Rangers","NYR","5","Minnesota Wild","MIN","2",
"2010-11-20","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","2",
"2010-11-20","Florida Panthers","FLA","4","New York Islanders","NYI","1",
"2010-11-20","Columbus Blue Jackets","CBJ","3","San Jose Sharks","SJS","0",
"2010-11-20","New Jersey Devils","NJD","2","St. Louis Blues","STL","3",
"2010-11-20","Chicago Blackhawks","CHI","7","Vancouver Canucks","VAN","1",
"2010-11-20","Philadelphia Flyers","PHI","5","Washington Capitals","WSH","4",
"2010-11-21","Edmonton Oilers","EDM","4","Anaheim Ducks","ANA","2",
"2010-11-21","New York Islanders","NYI","1","Atlanta Thrashers","ATL","2",
"2010-11-21","Calgary Flames","CGY","4","Detroit Red Wings","DET","5",
"2010-11-21","Phoenix Coyotes","PHX","3","Vancouver Canucks","VAN","2",
"2010-11-22","Nashville Predators","NSH","0","Columbus Blue Jackets","CBJ","2",
"2010-11-22","Pittsburgh Penguins","PIT","3","Florida Panthers","FLA","2",
"2010-11-22","Washington Capitals","WSH","0","New Jersey Devils","NJD","5",
"2010-11-22","Calgary Flames","CGY","1","New York Rangers","NYR","2",
"2010-11-22","Los Angeles Kings","LAK","2","Ottawa Senators","OTT","3",
"2010-11-22","Montreal Canadiens","MTL","2","Philadelphia Flyers","PHI","3",
"2010-11-22","Boston Bruins","BOS","1","Tampa Bay Lightning","TBL","3",
"2010-11-22","Dallas Stars","DAL","1","Toronto Maple Leafs","TOR","4",
"2010-11-23","Edmonton Oilers","EDM","0","Phoenix Coyotes","PHX","5",
"2010-11-24","Detroit Red Wings","DET","1","Atlanta Thrashers","ATL","5",
"2010-11-24","Pittsburgh Penguins","PIT","1","Buffalo Sabres","BUF","0",
"2010-11-24","Washington Capitals","WSH","3","Carolina Hurricanes","CAR","2",
"2010-11-24","Boston Bruins","BOS","3","Florida Panthers","FLA","1",
"2010-11-24","Philadelphia Flyers","PHI","6","Minnesota Wild","MIN","1",
"2010-11-24","Los Angeles Kings","LAK","1","Montreal Canadiens","MTL","4",
"2010-11-24","Calgary Flames","CGY","1","New Jersey Devils","NJD","2",
"2010-11-24","St. Louis Blues","STL","2","Nashville Predators","NSH","1",
"2010-11-24","Columbus Blue Jackets","CBJ","4","New York Islanders","NYI","3",
"2010-11-24","Dallas Stars","DAL","2","Ottawa Senators","OTT","1",
"2010-11-24","Chicago Blackhawks","CHI","2","San Jose Sharks","SJS","5",
"2010-11-24","New York Rangers","NYR","3","Tampa Bay Lightning","TBL","5",
"2010-11-24","Colorado Avalanche","COL","2","Vancouver Canucks","VAN","4",
"2010-11-25","Colorado Avalanche","COL","2","Edmonton Oilers","EDM","3",
"2010-11-26","Chicago Blackhawks","CHI","4","Anaheim Ducks","ANA","1",
"2010-11-26","Montreal Canadiens","MTL","0","Atlanta Thrashers","ATL","3",
"2010-11-26","Carolina Hurricanes","CAR","3","Boston Bruins","BOS","0",
"2010-11-26","Toronto Maple Leafs","TOR","1","Buffalo Sabres","BUF","3",
"2010-11-26","Detroit Red Wings","DET","2","Columbus Blue Jackets","CBJ","1",
"2010-11-26","St. Louis Blues","STL","2","Dallas Stars","DAL","3",
"2010-11-26","New York Rangers","NYR","3","Florida Panthers","FLA","0",
"2010-11-26","Nashville Predators","NSH","2","Minnesota Wild","MIN","5",
"2010-11-26","New Jersey Devils","NJD","0","New York Islanders","NYI","2",
"2010-11-26","Calgary Flames","CGY","3","Philadelphia Flyers","PHI","2",
"2010-11-26","Ottawa Senators","OTT","1","Pittsburgh Penguins","PIT","2",
"2010-11-26","San Jose Sharks","SJS","1","Vancouver Canucks","VAN","6",
"2010-11-26","Tampa Bay Lightning","TBL","0","Washington Capitals","WSH","6",
"2010-11-27","Minnesota Wild","MIN","4","Colorado Avalanche","COL","7",
"2010-11-27","San Jose Sharks","SJS","4","Edmonton Oilers","EDM","3",
"2010-11-27","Chicago Blackhawks","CHI","2","Los Angeles Kings","LAK","1",
"2010-11-27","Buffalo Sabres","BUF","1","Montreal Canadiens","MTL","3",
"2010-11-27","Philadelphia Flyers","PHI","1","New Jersey Devils","NJD","2",
"2010-11-27","New York Rangers","NYR","2","Nashville Predators","NSH","1",
"2010-11-27","Toronto Maple Leafs","TOR","0","Ottawa Senators","OTT","3",
"2010-11-27","Anaheim Ducks","ANA","6","Phoenix Coyotes","PHX","4",
"2010-11-27","Calgary Flames","CGY","1","Pittsburgh Penguins","PIT","4",
"2010-11-27","Dallas Stars","DAL","2","St. Louis Blues","STL","1",
"2010-11-27","Florida Panthers","FLA","4","Tampa Bay Lightning","TBL","3",
