rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"44","Gordie Drillon","27","TOR","RW","42","23","21","44","","2","","","","","","","","","","",""
"45","Polly Drouin","25","MTL","LW","21","4","7","11","","0","","","","","","","","","","",""
"46","Woody Dumart","24","BOS","LW","40","18","15","33","","2","","","","","","","","","","",""
"47","Pat Egan","22","NYA","D","39","4","9","13","","51","","","","","","","","","","",""
"48","Wilf Field","25","NYA","D","36","5","6","11","","31","","","","","","","","","","",""
"49","Lloyd Finkbeiner","20","NYA","D","2","0","0","0","","0","","","","","","","","","","",""
"50","Joe Fisher","24","DET","RW","27","5","8","13","","11","","","","","","","","","","",""
"51","Herb Foster","27","NYR","LW","5","1","0","1","","5","","","","","","","","","","",""
"52","Ray Getliffe","26","MTL","C","39","15","10","25","","25","","","","","","","","","","",""
"53","Gus Giesebrecht","23","DET","C","43","7","18","25","","7","","","","","","","","","","",""
"54","Hank Goldup","22","TOR","LW","26","10","5","15","","9","","","","","","","","","","",""
"55","Ebbie Goodfellow","33","DET","D","47","5","17","22","","35","","","","","","","","","","",""
"56","Johnny Gottselig","35","CBH","LW","5","1","4","5","","5","","","","","","","","","","",""
"57","Red Goupille","25","MTL","D","48","3","6","9","","81","","","","","","","","","","",""
"58","Tony Graboski","24","MTL","LW","34","4","3","7","","12","","","","","","","","","","",""
"59","Don Grosso","25","DET","LW","45","8","7","15","","14","","","","","","","","","","",""
"60","Red Hamill","24","BOS","LW","8","0","1","1","","0","","","","","","","","","","",""
"61","Reg Hamilton","26","TOR","D","45","3","12","15","","59","","","","","","","","","","",""
"62","Paul Haynes","30","MTL","C","7","0","0","0","","12","","","","","","","","","","",""
"63","Ott Heller","30","NYR","D","48","2","16","18","","42","","","","","","","","","","",""
"64","Art Herchenratter","23","DET","LW","10","1","2","3","","2","","","","","","","","","","",""
"65","Phil Hergesheimer","26","CBH","RW","48","8","16","24","","9","","","","","","","","","","",""
"66","Red Heron","23","TOR","LW","35","9","5","14","","12","","","","","","","","","","",""
"67","Bryan Hextall","27","NYR","RW","48","26","18","44","","16","","","","","","","","","","",""
"68","Mel Hill","26","BOS","RW","41","5","4","9","","4","","","","","","","","","","",""
"69","Dutch Hiller","25","NYR","LW","44","8","10","18","","20","","","","","","","","","","",""
"70","Flash Hollett","28","BOS","D","41","9","15","24","","23","","","","","","","","","","",""
"71","Syd Howe","29","DET","C","48","20","24","44","","8","","","","","","","","","","",""
"72","Fred Hunt","23","NYA","RW","15","2","5","7","","0","","","","","","","","","","",""
"73","Art Jackson","25","BOS","C","48","17","15","32","","10","","","","","","","","","","",""
"74","Busher Jackson","30","NYA","LW","46","8","18","26","","4","","","","","","","","","","",""
"75","Harold Jackson","22","DET","D","1","0","0","0","","0","","","","","","","","","","",""
"76","Bill Jennings","24","DET","RW","12","1","5","6","","2","","","","","","","","","","",""
"77","Bill Juzda","20","NYR","D","5","0","0","0","","2","","","","","","","","","","",""
"78","Bingo Kampman","26","TOR","D","39","1","4","5","","53","","","","","","","","","","",""
"79","Pep Kelly","27","CBH","RW","21","5","3","8","","7","","","","","","","","","","",""
"80","Pete Kelly","27","NYA","C","11","3","5","8","","2","","","","","","","","","","",""
"81","Ken Kilrea","22","DET","LW","15","2","0","2","","0","","","","","","","","","","",""
"82","Elmer Lach","23","MTL","C","43","7","14","21","","16","","","","","","","","","","",""
"83","Pete Langelle","23","TOR","C","47","4","15","19","","0","","","","","","","","","","",""
"84","Norm Larson","20","NYA","RW","48","9","9","18","","6","","","","","","","","","","",""
"85","Carl Liscombe","25","DET","LW","33","10","10","20","","0","","","","","","","","","","",""
"86","Kilby MacDonald","26","NYR","LW","47","5","6","11","","12","","","","","","","","","","",""
"87","Dave MacKay","22","CBH","D","29","3","0","3","","26","","","","","","","","","","",""
"88","Norm Mann","26","TOR","RW","15","0","3","3","","2","","","","","","","","","","",""
"89","Georges Mantha","32","MTL","LW","6","0","1","1","","0","","","","","","","","","","",""
"90","Mush March","32","CBH","RW","44","8","9","17","","16","","","","","","","","","","",""
"91","John Mariucci","24","CBH","D","23","0","5","5","","33","","","","","","","","","","",""
"92","Gus Marker","33","TOR","RW","27","4","5","9","","10","","","","","","","","","","",""
"93","Bucko McDonald","26","TOR","D","31","6","11","17","","12","","","","","","","","","","",""
"94","Pat McReavy","23","BOS","C","7","0","1","1","","2","","","","","","","","","","",""
"95","Don Metz","25","TOR","RW","31","4","10","14","","6","","","","","","","","","","",""
"96","Nick Metz","26","TOR","LW","47","14","21","35","","10","","","","","","","","","","",""
"97","Alex Motter","27","DET","D","47","13","12","25","","18","","","","","","","","","","",""
"98","Peanuts O'Flaherty","22","NYA","RW","10","4","0","4","","0","","","","","","","","","","",""
"99","Jim O'Neil","27","MTL","C/RW","12","0","3","3","","0","","","","","","","","","","",""
"100","Jimmy Orlando","24","DET","D","48","1","10","11","","99","","","","","","","","","","",""
"101","Joe Papike","25","CBH","RW","9","2","2","4","","2","","","","","","","","","","",""
"102","Lynn Patrick","28","NYR","LW","48","20","24","44","","12","","","","","","","","","","",""
"103","Muzz Patrick","25","NYR","D","47","2","8","10","","21","","","","","","","","","","",""
"104","Alf Pike","23","NYR","C","48","6","13","19","","23","","","","","","","","","","",""
"105","John Polich","24","NYR","RW","2","0","1","1","","0","","","","","","","","","","",""
"106","Jack Portland","28","TOT","D","47","2","7","9","","38","","","","","","","","","","",""
"107","Babe Pratt","25","NYR","D","47","3","17","20","","52","","","","","","","","","","",""
"108","John Quilty","20","MTL","C","48","18","16","34","","31","","","","","","","","","","",""
"109","Ken Reardon","19","MTL","D","34","2","8","10","","41","","","","","","","","","","",""
"110","Terry Reardon","21","BOS","C/RW","34","6","5","11","","19","","","","","","","","","","",""
"111","Charlie Sands","29","MTL","RW","43","5","13","18","","4","","","","","","","","","","",""
"112","Milt Schmidt","22","BOS","C","45","13","25","38","","23","","","","","","","","","","",""
"113","Sweeney Schriner","29","TOR","LW","48","24","14","38","","6","","","","","","","","","","",""
"114","Earl Seibert","29","CBH","D","46","3","17","20","","52","","","","","","","","","","",""
"115","Jack Shewchuk","23","BOS","D","20","2","2","4","","8","","","","","","","","","","",""
"116","Alex Shibicky","26","NYR","RW","41","10","14","24","","14","","","","","","","","","","",""
"117","Alex Singbush","27","MTL","D","32","0","5","5","","15","","","","","","","","","","",""
"118","Peter Slobodian","22","NYA","D","41","3","2","5","","54","","","","","","","","","","",""
"119","Clint Smith","27","NYR","C","48","14","11","25","","0","","","","","","","","","","",""
"120","Des Smith","26","BOS","D","48","6","8","14","","61","","","","","","","","","","",""
"121","Hooley Smith","38","NYA","C","41","2","7","9","","4","","","","","","","","","","",""
"122","Stan Smith","23","NYR","C","8","2","1","3","","0","","","","","","","","","","",""
"123","Stu Smith","22","MTL","LW","3","2","1","3","","2","","","","","","","","","","",""
"124","John Sorrell","35","NYA","LW","30","2","6","8","","2","","","","","","","","","","",""
"125","Wally Stanowski","21","TOR","D","47","7","14","21","","35","","","","","","","","","","",""
"126","Jack Stewart","23","DET","D","47","2","6","8","","56","","","","","","","","","","",""
"127","Billy Taylor","21","TOR","C","47","9","26","35","","15","","","","","","","","","","",""
"128","Bill Thoms","30","CBH","C","47","13","19","32","","4","","","","","","","","","","",""
"129","Fred Thurier","25","NYA","C","3","2","1","3","","0","","","","","","","","","","",""
"130","Jack Tomson","23","NYA","D","3","0","0","0","","0","","","","","","","","","","",""
"131","Lou Trudel","28","MTL","LW","16","2","3","5","","2","","","","","","","","","","",""
"132","Eddie Wares","25","DET","RW","42","10","16","26","","34","","","","","","","","","","",""
"133","Phil Watson","26","NYR","C","40","11","25","36","","49","","","","","","","","","","",""
"134","Bob Whitelaw","24","DET","D","23","0","2","2","","2","","","","","","","","","","",""
"135","Art Wiebe","28","CBH","D","45","3","2","5","","28","","","","","","","","","","",""
"136","Arch Wilder","23","DET","LW","18","0","2","2","","2","","","","","","","","","","",""
"137","Eddie Wiseman","28","BOS","RW","48","16","24","40","","10","","","","","","","","","","",""
"138","Ralph Wycherley","20","NYA","LW","26","4","5","9","","4","","","","","","","","","","",""
"139","Doug Young","32","MTL","D","3","0","0","0","","4","","","","","","","","","","",""
