date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1959-10-07","New York Rangers","NYR","2","Chicago Black Hawks","CBH","5",
"1959-10-08","Boston Bruins","BOS","1","Montreal Canadiens","MTL","4",
"1959-10-10","New York Rangers","NYR","4","Boston Bruins","BOS","6",
"1959-10-10","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","1",
"1959-10-10","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","6",
"1959-10-11","Montreal Canadiens","MTL","4","Boston Bruins","BOS","8",
"1959-10-11","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","1",
"1959-10-11","New York Rangers","NYR","2","Detroit Red Wings","DET","4",
"1959-10-14","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","0",
"1959-10-14","Boston Bruins","BOS","4","New York Rangers","NYR","3",
"1959-10-15","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","2",
"1959-10-15","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","4",
"1959-10-17","New York Rangers","NYR","4","Montreal Canadiens","MTL","2",
"1959-10-17","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","3",
"1959-10-18","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","2",
"1959-10-18","Toronto Maple Leafs","TOR","0","Detroit Red Wings","DET","3",
"1959-10-18","Montreal Canadiens","MTL","6","New York Rangers","NYR","5",
"1959-10-21","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","2",
"1959-10-22","Boston Bruins","BOS","1","Detroit Red Wings","DET","4",
"1959-10-22","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","4",
"1959-10-24","Boston Bruins","BOS","1","Montreal Canadiens","MTL","5",
"1959-10-24","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","1",
"1959-10-25","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","1",
"1959-10-25","Chicago Black Hawks","CBH","1","New York Rangers","NYR","3",
"1959-10-27","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","1",
"1959-10-28","Detroit Red Wings","DET","3","New York Rangers","NYR","3",
"1959-10-28","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","1",
"1959-10-29","Detroit Red Wings","DET","1","Boston Bruins","BOS","2",
"1959-10-31","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","2",
"1959-10-31","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","4",
"1959-11-01","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","6",
"1959-11-01","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","2",
"1959-11-01","Montreal Canadiens","MTL","3","New York Rangers","NYR","1",
"1959-11-03","Boston Bruins","BOS","6","Chicago Black Hawks","CBH","3",
"1959-11-04","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","4",
"1959-11-05","Boston Bruins","BOS","8","Detroit Red Wings","DET","3",
