rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"109","Marc Reaume","25","TOT","D","45","0","2","2","","8","","","","","","","","","","",""
"110","Larry Regan","29","TOR","RW","47","4","16","20","","6","","","","","","","","","","",""
"111","Henri Richard","23","MTL","C","70","30","43","73","","66","","","","","","","","","","",""
"112","Maurice Richard","38","MTL","RW","51","19","16","35","","50","","","","","","","","","","",""
"113","Dale Rolfe","19","BOS","D","3","0","0","0","","0","","","","","","","","","","",""
"114","Ken Schinkel","27","NYR","RW","69","13","16","29","","27","","","","","","","","","","",""
"115","Eddie Shack","22","NYR","LW","62","8","10","18","","110","","","","","","","","","","",""
"116","Glen Skov","29","CBH","C","69","3","4","7","","16","","","","","","","","","","",""
"117","Tod Sloan","32","CBH","C","70","20","20","40","","54","","","","","","","","","","",""
"118","Brian Smith","22","DET","LW","31","2","5","7","","2","","","","","","","","","","",""
"119","Dallas Smith","18","BOS","D","5","1","1","2","","0","","","","","","","","","","",""
"120","Bob Solinger","34","DET","RW","1","0","0","0","","0","","","","","","","","","","",""
"121","Irv Spencer","22","NYR","D","32","1","2","3","","20","","","","","","","","","","",""
"122","Dollard St. Laurent","30","CBH","D","68","4","13","17","","60","","","","","","","","","","",""
"123","Allan Stanley","33","TOR","D","64","10","23","33","","22","","","","","","","","","","",""
"124","Vic Stasiuk","30","BOS","RW","69","29","39","68","","121","","","","","","","","","","",""
"125","Ron Stewart","27","TOR","C","67","14","20","34","","28","","","","","","","","","","",""
"126","Art Stratton","24","NYR","C","18","2","5","7","","2","","","","","","","","","","",""
"127","Red Sullivan","30","NYR","C","70","12","25","37","","81","","","","","","","","","","",""
"128","Bill Sweeney","23","NYR","C","4","1","0","1","","0","","","","","","","","","","",""
"129","Jean-Guy Talbot","27","MTL","D","69","1","14","15","","60","","","","","","","","","","",""
"130","Jerry Toppazzini","28","BOS","RW","69","12","33","45","","26","","","","","","","","","","",""
"131","J.C. Tremblay","21","MTL","D","11","0","1","1","","0","","","","","","","","","","",""
"132","Gord Turlick","20","BOS","LW","2","0","0","0","","2","","","","","","","","","","",""
"133","Bob Turner","26","MTL","D","54","0","9","9","","40","","","","","","","","","","",""
"134","Norm Ullman","24","DET","C","70","24","34","58","","46","","","","","","","","","","",""
"135","Moose Vasko","24","CBH","D","69","3","27","30","","110","","","","","","","","","","",""
"136","Don Ward","24","BOS","D","31","0","1","1","","16","","","","","","","","","","",""
"137","Kenny Wharram","26","CBH","RW","59","14","11","25","","16","","","","","","","","","","",""
"138","Johnny Wilson","30","TOR","LW","70","15","16","31","","8","","","","","","","","","","",""
