rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"42","Chris Holt","20","NYR","1","","0","0","0","0","2","2","1.000","0.00","0","10","","","","","","0","0","0""0"
"43","Jimmy Howard","21","DET","4","","1","2","0","10","104","94",".904","2.99","0","201","","","","","","0","0","0""0"
"44","Cristobal Huet","30","MTL","36","","18","11","4","77","1085","1008",".929","2.20","7","2103","","","","72","30.12","0","0","0""0"
"45","Brent Johnson","28","WSH","26","","9","12","1","81","854","773",".905","3.44","1","1413","","","","96","3.32","0","0","0""14"
"46","Curtis Joseph","38","PHX","60","","32","21","3","166","1690","1524",".902","2.91","4","3424","","","","99","0.86","0","1","1""18"
"47","Nikolai Khabibulin","33","CHI","50","","17","26","6","157","1379","1222",".886","3.35","0","2815","","","","115","-20.85","0","1","1""10"
"48","Miikka Kiprusoff","29","CGY","74","","42","20","11","151","1951","1800",".923","2.07","10","4380","","","","78","41.63","0","2","2""10"
"49","Vitali Kolesnik","26","COL","8","","3","3","0","20","178","158",".888","3.24","0","370","","","","","","0","1","1""2"
"50","Olaf Kolzig","35","WSH","59","","20","28","11","206","1987","1781",".896","3.53","0","3506","","","","105","-9.82","0","3","3""14"
"51","Jason LaBarbera","26","LAK","29","","11","9","2","69","688","619",".900","2.89","1","1433","","","","102","-1.07","0","1","1""0"
"52","Patrick Lalime","31","STL","31","","4","18","8","103","868","765",".881","3.64","0","1699","","","","120","-17.30","0","0","0""0"
"53","Pascal Leclaire","23","CBJ","33","","11","15","3","97","1084","987",".911","3.23","0","1804","","","","91","10.03","0","1","1""2"
"54","Manny Legace","32","DET","51","","37","8","3","106","1244","1138",".915","2.19","7","2905","","","","86","16.82","0","1","1""0"
"55","Kari Lehtonen","22","ATL","38","","20","15","0","106","1123","1017",".906","2.94","2","2166","","","","96","4.88","0","1","1""4"
"56","David LeNeveu","22","PHX","15","","3","8","2","44","386","342",".886","3.24","0","814","","","","115","-5.89","0","0","0""0"
"57","Henrik Lundqvist","23","NYR","53","","30","12","9","116","1485","1369",".922","2.24","2","3112","","","","79","30.62","0","2","2""0"
"58","Roberto Luongo","26","FLA","75","","35","30","9","213","2488","2275",".914","2.97","4","4305","","","","87","32.64","0","3","3""2"
"59","Jussi Markkanen","30","EDM","37","","15","12","6","105","873","768",".880","3.12","0","2016","","","","122","-18.81","0","1","1""0"
"60","Chris Mason","29","NSH","23","","12","5","1","52","597","545",".913","2.54","2","1227","","","","88","6.94","1","0","1""0"
"61","Jamie McLennan","34","FLA","17","","2","4","2","34","360","326",".906","3.01","0","678","","","","96","1.54","0","0","0""0"
"62","Rob McVicar","24","VAN","1","","0","0","0","0","0","0","","0.00","0","3","","","","","","0","0","0""0"
"63","Ryan Miller","25","BUF","48","","30","14","3","124","1440","1316",".914","2.60","1","2862","","","","87","18.17","0","2","2""0"
"64","Mike Morrison","26","TOT","25","","11","4","3","54","457","403",".882","2.95","0","1099","","","","120","-8.88","0","1","1""2"
"65","Adam Munro","23","CHI","10","","3","5","2","25","234","209",".893","2.99","1","501","","","","","","0","1","1""0"
"66","Evgeni Nabokov","30","SJS","45","","16","19","7","133","1160","1027",".885","3.10","1","2575","","","","116","-18.47","0","1","1""18"
"67","Antero Niittymaki","25","PHI","46","","23","15","6","133","1266","1133",".895","2.97","2","2690","","","","106","-8.01","0","1","1""0"
"68","Mika Noronen","26","TOT","8","","2","3","0","22","154","132",".857","3.89","0","339","","","","","","0","0","0""2"
"69","Chris Osgood","33","DET","32","","20","6","5","85","828","743",".897","2.76","2","1846","","","","104","-3.25","0","0","0""8"
"70","Maxime Ouellet","24","VAN","4","","0","2","1","12","113","101",".894","3.24","0","222","","","","","","0","0","0""2"
"71","Martin Prusek","30","CBJ","9","","3","3","0","20","165","145",".879","3.22","0","373","","","","","","0","0","0""0"
"72","Andrew Raycroft","25","BOS","30","","8","19","2","100","824","724",".879","3.71","0","1619","","","","123","-18.64","0","0","0""0"
"73","Pekka Rinne","23","NSH","2","","1","1","0","4","40","36",".900","3.81","0","63","","","","","","0","0","0""0"
"74","Dwayne Roloson","36","TOT","43","","14","24","5","115","1256","1141",".908","2.73","2","2524","","","","93","9.01","0","1","1""8"
"75","Dany Sabourin","25","PIT","1","","0","1","0","4","14","10",".714","11.43","0","21","","","","","","0","0","0""0"
"76","Curtis Sanford","26","STL","34","","13","13","5","81","885","804",".908","2.66","3","1830","","","","93","6.38","0","0","0""0"
"77","Philippe Sauve","25","TOT","13","","3","7","0","39","330","291",".882","3.97","0","589","","","","120","-6.42","0","0","0""21"
"78","Nolan Schaefer","26","SJS","7","","5","1","0","11","138","127",".920","1.88","1","352","","","","","","0","0","0""2"
"79","Steve Shields","33","ATL","5","","1","2","1","19","129","110",".853","4.29","0","266","","","","","","0","0","0""0"
"80","Jordan Sigalet","24","BOS","1","","0","0","0","0","0","0","","0.00","0","1","","","","","","0","0","0""0"
"81","Garth Snow","36","NYI","20","","4","13","1","68","595","527",".886","3.72","0","1096","","","","116","-9.25","0","0","0""2"
"82","Mikael Tellqvist","26","TOR","25","","10","11","2","73","697","624",".895","3.13","2","1399","","","","106","-4.18","0","0","0""0"
"83","Jose Theodore","29","TOT","43","","18","18","6","137","1158","1021",".882","3.41","0","2410","","","","120","-22.67","0","1","1""2"
"84","Jocelyn Thibault","31","PIT","16","","1","9","3","60","484","424",".876","4.46","0","807","","","","126","-12.21","0","0","0""2"
"85","Tim Thomas","31","BOS","38","","12","13","10","101","1213","1112",".917","2.77","1","2187","","","","84","18.76","0","1","1""4"
"86","Hannu Toivonen","21","BOS","20","","9","5","4","51","590","539",".914","2.63","1","1163","","","","88","7.25","0","0","0""6"
"87","Vesa Toskala","28","SJS","37","","23","7","4","87","878","791",".901","2.56","2","2039","","","","100","-0.31","0","1","1""4"
"88","Marty Turco","30","DAL","68","","41","19","5","166","1624","1458",".898","2.55","3","3910","","","","104","-5.66","0","2","2""28"
"89","Tomas Vokoun","29","NSH","61","","36","18","7","160","1984","1824",".919","2.67","4","3601","","","","82","35.88","0","2","2""26"
"90","Cam Ward","21","CAR","28","","14","8","2","91","773","682",".882","3.68","0","1484","","","","119","-14.68","0","2","2""0"
"91","Kevin Weekes","30","NYR","32","","14","14","3","91","867","776",".895","2.95","0","1850","","","","106","-5.40","0","1","1""4"
