rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Ramzi Abid","25","ATL","LW","6","0","2","2","1","6","0","0","0","0","2","0","0","6","0.0","49","8:10"
"2","Craig Adams","28","CAR","RW","67","10","11","21","1","51","8","1","1","2","9","0","2","68","14.7","824","12:18"
"3","Kevyn Adams","31","CAR","C","82","15","8","23","0","36","13","0","2","2","7","0","1","160","9.4","1057","12:53"
"4","Dmitry Afanasenkov","25","TBL","LW","68","9","6","15","-7","16","8","1","0","0","3","3","0","78","11.5","662","9:44"
"5","Maxim Afinogenov","26","BUF","RW","77","22","51","73","6","84","11","11","0","3","31","20","0","241","9.1","1258","16:20"
"6","Tommy Albelin","41","NJD","D","36","0","6","6","4","2","0","0","0","0","5","1","0","15","0.0","503","13:59"
"7","Andrew Alberts","24","BOS","D","73","1","6","7","3","68","0","0","1","0","5","0","1","30","3.3","936","12:50"
"8","Daniel Alfredsson","33","OTT","RW","77","43","60","103","29","50","22","16","5","8","27","32","1","249","17.3","1670","21:41"
"9","Bryan Allen","25","VAN","D","77","7","10","17","4","115","6","1","0","0","10","0","0","88","8.0","1574","20:27"
"10","Jamie Allison","30","TOT","D","27","0","1","1","-6","56","0","0","0","0","1","0","0","7","0.0","243","8:59"
"11","Jason Allison","30","TOR","C","66","17","43","60","-18","76","8","9","0","2","13","30","0","111","15.3","1234","18:42"
"12","Tony Amonte","35","CGY","RW","80","14","28","42","3","43","10","3","1","3","13","14","1","155","9.0","1369","17:07"
"13","Dave Andreychuk","42","TBL","LW","42","6","12","18","-13","16","1","4","1","1","3","8","1","81","7.4","564","13:26"
"14","Nik Antropov","25","TOR","RW","57","12","19","31","13","56","9","2","1","0","17","1","1","113","10.6","887","15:34"
"15","Colby Armstrong","23","PIT","RW","47","16","24","40","15","58","7","7","2","3","19","5","0","86","18.6","896","19:04"
"16","Derek Armstrong","32","LAK","C","62","13","28","41","-2","46","6","7","0","1","22","6","0","100","13.0","962","15:31"
"17","Tyler Arnason","26","TOT","C","79","13","32","45","1","44","8","5","0","1","22","10","0","203","6.4","1132","14:20"
"18","Jason Arnott","31","DAL","C","81","32","44","76","13","102","20","11","1","5","26","18","0","167","19.2","1393","17:12"
"19","Evgeny Artyukhin","22","TBL","RW","72","4","13","17","-4","90","3","1","0","0","12","1","0","79","5.1","628","8:43"
"20","Arron Asham","27","NYI","RW","63","9","15","24","-5","103","6","2","1","0","15","0","0","99","9.1","853","13:33"
"21","Serge Aubin","30","ATL","C","74","7","17","24","-4","79","6","1","0","0","14","1","2","82","8.5","821","11:06"
"22","Adrian Aucoin","32","CHI","D","33","1","5","6","-13","38","0","1","0","0","1","4","0","59","1.7","758","22:58"
"23","Keith Aucoin","27","CAR","C","7","0","1","1","-4","4","0","0","0","0","1","0","0","3","0.0","37","5:19"
"24","Sean Avery","25","LAK","C","75","15","24","39","-5","257","11","1","3","1","21","3","0","189","7.9","1021","13:37"
"25","P.J. Axelsson","30","BOS","LW","59","10","18","28","-3","4","7","1","2","1","16","1","1","113","8.8","1039","17:36"
"26","Anton Babchuk","21","TOT","D","39","5","5","10","-7","22","2","3","0","0","1","4","0","56","8.9","577","14:48"
"27","Christian Backman","25","STL","D","52","6","12","18","-15","48","3","3","0","1","6","6","0","70","8.6","1290","24:49"
"28","Jaroslav Balastik","26","CBJ","LW","66","12","10","22","-1","26","5","7","0","2","9","1","0","158","7.6","847","12:50"
"29","Jozef Balej","23","VAN","RW","1","0","1","1","1","0","0","0","0","0","1","0","0","3","0.0","8","7:56"
"30","Keith Ballard","23","PHX","D","82","8","31","39","-18","99","4","1","3","1","15","15","1","102","7.8","1638","19:59"
"31","Michal Barinka","21","CHI","D","25","0","1","1","-7","20","0","0","0","0","1","0","0","19","0.0","366","14:38"
"32","Cam Barker","19","CHI","D","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","11","11:02"
"33","Matthew Barnaby","32","CHI","LW","82","8","20","28","-11","178","8","0","0","1","19","0","1","85","9.4","1101","13:26"
"34","Stu Barnes","35","DAL","C","78","15","21","36","9","44","14","0","1","2","18","3","0","123","12.2","1285","16:29"
"35","Scott Barney","26","ATL","C","3","0","0","0","-1","0","0","0","0","0","0","0","0","4","0.0","20","6:45"
"36","Milan Bartovic","24","CHI","RW","24","1","6","7","0","8","1","0","0","0","6","0","0","35","2.9","212","8:50"
"37","Shawn Bates","30","NYI","C","66","15","19","34","-11","60","13","1","1","4","17","2","0","95","15.8","1135","17:12"
"38","Nolan Baumgartner","29","VAN","D","70","5","29","34","11","30","0","4","1","1","11","18","0","73","6.8","1154","16:29"
"39","Francois Beauchemin","25","TOT","D","72","8","28","36","2","52","4","4","0","3","18","10","0","137","5.8","1668","23:10"
"40","Kris Beech","24","TOT","C","10","1","2","3","1","4","1","0","0","0","1","1","0","12","8.3","120","12:02"
"41","Steve Begin","27","MTL","C","76","11","12","23","9","113","8","1","2","2","9","1","2","134","8.2","1087","14:19"
"42","Wade Belak","29","TOR","D","55","0","3","3","-13","109","0","0","0","0","3","0","0","16","0.0","549","9:59"
"43","Eric Belanger","28","LAK","C","65","17","20","37","-5","62","12","5","0","1","17","2","1","119","14.3","1141","17:33"
"44","Ken Belanger","31","LAK","LW","5","0","0","0","-1","7","0","0","0","0","0","0","0","0","","18","3:39"
"45","Brendan Bell","22","TOR","D","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","14","14:00"
"46","Mark Bell","25","CHI","LW","82","25","23","48","-14","107","13","11","1","1","13","10","0","227","11.0","1444","17:37"
"47","Bryan Berard","28","CBJ","D","44","12","20","32","-29","32","1","11","0","2","9","11","0","126","9.5","997","22:40"
"48","Aki Berg","28","TOR","D","75","0","8","8","-5","56","0","0","0","0","7","0","1","42","0.0","1197","15:58"
"49","Sean Bergenheim","21","NYI","LW","28","4","5","9","-11","20","4","0","0","1","5","0","0","63","6.3","372","13:17"
"50","Marc-Andre Bergeron","25","EDM","D","75","15","20","35","3","38","7","8","0","1","11","8","1","144","10.4","1592","21:14"
"51","Patrice Bergeron","20","BOS","C","81","31","42","73","3","22","18","12","1","6","24","17","1","310","10.0","1668","20:36"
