rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"26","Mac Colville","30","NYR","RW","39","7","6","13","","8","","","","","","","","","","",""
"27","Neil Colville","31","NYR","D","49","5","4","9","","25","","","","","","","","","","",""
"28","Jim Conacher","24","DET","C","20","1","5","6","","10","","","","","","","","","","",""
"29","Roy Conacher","29","BOS","LW","4","2","1","3","","0","","","","","","","","","","",""
"30","Joe Cooper","31","CBH","D","50","2","7","9","","46","","","","","","","","","","",""
"31","Gerry Couture","20","DET","C","43","3","7","10","","18","","","","","","","","","","",""
"32","Bill Cowley","33","BOS","C","26","12","12","24","","6","","","","","","","","","","",""
"33","Jack Crawford","29","BOS","D","48","7","9","16","","10","","","","","","","","","","",""
"34","Bob Davidson","33","TOR","LW","41","9","9","18","","12","","","","","","","","","","",""
"35","Armand Delmonte","18","BOS","RW","1","0","0","0","","0","","","","","","","","","","",""
"36","Ab DeMarco","29","NYR","C","50","20","27","47","","20","","","","","","","","","","",""
"37","Ernie Dickens","24","TOR","D","15","1","3","4","","6","","","","","","","","","","",""
"38","Les Douglas","27","DET","C","1","0","0","0","","0","","","","","","","","","","",""
"39","Woody Dumart","29","BOS","LW","50","22","12","34","","2","","","","","","","","","","",""
"40","Frank Eddolls","24","MTL","D","8","0","1","1","","6","","","","","","","","","","",""
"41","Pat Egan","27","BOS","D","41","8","10","18","","32","","","","","","","","","","",""
"42","Bill Ezinicki","21","TOR","RW","24","4","8","12","","29","","","","","","","","","","",""
"43","Bob Fillion","24","MTL","LW","50","10","6","16","","12","","","","","","","","","","",""
"44","Fern Flaman","19","BOS","D","1","0","0","0","","0","","","","","","","","","","",""
"45","Don Gallinger","20","BOS","C","50","17","23","40","","18","","","","","","","","","","",""
"46","Cal Gardner","21","NYR","C","16","8","2","10","","2","","","","","","","","","","",""
"47","Fern Gauthier","26","DET","RW","30","9","8","17","","6","","","","","","","","","","",""
"48","George Gee","23","CBH","C","35","14","15","29","","12","","","","","","","","","","",""
"49","Bob Goldham","23","TOR","D","49","7","14","21","","44","","","","","","","","","","",""
"50","Hank Goldup","27","NYR","LW","19","6","1","7","","11","","","","","","","","","","",""
"51","Don Grosso","30","CBH","C/LW","47","7","10","17","","17","","","","","","","","","","",""
"52","Bep Guidolin","20","BOS","LW","50","15","17","32","","62","","","","","","","","","","",""
"53","Red Hamill","29","CBH","LW","38","20","17","37","","23","","","","","","","","","","",""
"54","Jack Hamilton","20","TOR","C","40","7","9","16","","12","","","","","","","","","","",""
"55","Reg Hamilton","31","CBH","D","48","1","7","8","","31","","","","","","","","","","",""
"56","Glen Harmon","25","MTL","D","49","7","10","17","","28","","","","","","","","","","",""
"57","Ott Heller","35","NYR","D","34","2","3","5","","14","","","","","","","","","","",""
"58","Murray Henderson","24","BOS","D","48","4","11","15","","30","","","","","","","","","","",""
"59","Bryan Hextall","32","NYR","RW","3","0","1","1","","0","","","","","","","","","","",""
"60","Mel Hill","31","TOR","RW","35","5","7","12","","10","","","","","","","","","","",""
"61","Dutch Hiller","30","MTL","LW","45","7","11","18","","4","","","","","","","","","","",""
"62","Flash Hollett","33","DET","D","38","4","9","13","","16","","","","","","","","","","",""
"63","John Holota","24","DET","C","3","0","0","0","","0","","","","","","","","","","",""
"64","Pete Horeck","22","CBH","LW","50","20","21","41","","34","","","","","","","","","","",""
"65","Syd Howe","34","DET","C","26","4","7","11","","9","","","","","","","","","","",""
"66","Harold Jackson","27","DET","D","36","3","4","7","","36","","","","","","","","","","",""
"67","George Johnston","25","CBH","RW","16","5","4","9","","2","","","","","","","","","","",""
"68","Bill Juzda","25","NYR","D","32","1","3","4","","17","","","","","","","","","","",""
"69","Alex Kaleta","26","CBH","RW","49","19","27","46","","17","","","","","","","","","","",""
"70","Ted Kennedy","20","TOR","C","21","3","2","5","","4","","","","","","","","","","",""
"71","Alan Kuntz","26","NYR","LW","14","0","1","1","","2","","","","","","","","","","",""
"72","Elmer Lach","28","MTL","C","50","13","34","47","","34","","","","","","","","","","",""
"73","Leo Lamoureux","29","MTL","D","45","5","7","12","","18","","","","","","","","","","",""
"74","Edgar Laprade","26","NYR","C","49","15","19","34","","0","","","","","","","","","","",""
"75","Hal Laycoe","23","NYR","D","17","0","2","2","","6","","","","","","","","","","",""
"76","Tony Leswick","22","NYR","LW","50","15","9","24","","26","","","","","","","","","","",""
"77","Ted Lindsay","20","DET","LW","47","7","10","17","","14","","","","","","","","","","",""
"78","Carl Liscombe","30","DET","LW","44","12","9","21","","2","","","","","","","","","","",""
"79","Pat Lundy","21","DET","C","4","3","2","5","","2","","","","","","","","","","",""
"80","Vic Lynn","21","MTL","LW","2","0","0","0","","0","","","","","","","","","","",""
"81","Murdo MacKay","28","MTL","C","5","0","1","1","","0","","","","","","","","","","",""
"82","John Mariucci","29","CBH","D","50","3","8","11","","58","","","","","","","","","","",""
"83","Doug McCaig","26","DET","D","6","0","1","1","","12","","","","","","","","","","",""
"84","Jack McGill","25","BOS","C","46","6","14","20","","21","","","","","","","","","","",""
"85","Rollie McLenahan","24","DET","D","9","2","1","3","","10","","","","","","","","","","",""
"86","Mike McMahon","30","TOT","D","15","0","1","1","","4","","","","","","","","","","",""
"87","Don Metz","30","TOR","RW","7","1","0","1","","0","","","","","","","","","","",""
"88","Nick Metz","31","TOR","LW","41","11","11","22","","4","","","","","","","","","","",""
"89","Bill Moe","29","NYR","D","48","4","4","8","","14","","","","","","","","","","",""
"90","Moe Morris","25","TOR","D","38","1","5","6","","10","","","","","","","","","","",""
"91","Ken Mosdell","23","MTL","C","13","2","1","3","","8","","","","","","","","","","",""
"92","Bill Mosienko","24","CBH","RW","40","18","30","48","","12","","","","","","","","","","",""
"93","Buddy O'Connor","29","MTL","C","45","11","11","22","","2","","","","","","","","","","",""
"94","Lynn Patrick","33","NYR","LW","38","8","6","14","","30","","","","","","","","","","",""
"95","Muzz Patrick","30","NYR","D","24","0","2","2","","4","","","","","","","","","","",""
"96","Jimmy Peters","23","MTL","RW","47","11","19","30","","10","","","","","","","","","","",""
"97","Alf Pike","28","NYR","LW","33","7","9","16","","18","","","","","","","","","","",""
"98","Gerry Plamondon","21","MTL","LW","6","0","2","2","","2","","","","","","","","","","",""
"99","Bud Poile","21","TOR","RW","9","1","8","9","","0","","","","","","","","","","",""
"100","Babe Pratt","30","TOR","D","41","5","20","25","","36","","","","","","","","","","",""
"101","Bill Quackenbush","23","DET","D","48","11","10","21","","6","","","","","","","","","","",""
"102","Ken Reardon","24","MTL","D","43","5","4","9","","45","","","","","","","","","","",""
"103","Terry Reardon","26","BOS","RW","49","12","11","23","","21","","","","","","","","","","",""
"104","Billy Reay","27","MTL","C","44","17","12","29","","10","","","","","","","","","","",""
"105","Leo Reise","23","CBH","D","6","0","0","0","","6","","","","","","","","","","",""
"106","Maurice Richard","24","MTL","RW","50","27","21","48","","50","","","","","","","","","","",""
"107","Roly Rossignol","24","DET","RW","8","1","2","3","","4","","","","","","","","","","",""
"108","Church Russell","22","NYR","LW","17","0","5","5","","2","","","","","","","","","","",""
"109","Milt Schmidt","27","BOS","C","48","13","18","31","","21","","","","","","","","","","",""
"110","Sweeney Schriner","34","TOR","LW","47","13","6","19","","15","","","","","","","","","","",""
"111","Earl Seibert","34","DET","D","18","0","3","3","","18","","","","","","","","","","",""
"112","Alex Shibicky","31","NYR","RW","33","10","5","15","","12","","","","","","","","","","",""
"113","Bill Shill","22","BOS","RW","45","15","12","27","","12","","","","","","","","","","",""
"114","Clint Smith","32","CBH","C","50","26","24","50","","2","","","","","","","","","","",""
"115","Ken Smith","21","BOS","LW","23","2","6","8","","0","","","","","","","","","","",""
"116","Wally Stanowski","26","TOR","D","45","3","10","13","","10","","","","","","","","","","",""
"117","Gaye Stewart","22","TOR","LW","50","37","15","52","","8","","","","","","","","","","",""
"118","Jack Stewart","28","DET","D","47","4","11","15","","73","","","","","","","","","","",""
"119","Billy Taylor","26","TOR","C","48","23","18","41","","14","","","","","","","","","","",""
"120","Lorrain Thibeault","27","MTL","LW","1","0","0","0","","0","","","","","","","","","","",""
"121","Jimmy Thomson","18","TOR","D","5","0","1","1","","4","","","","","","","","","","",""
"122","Nils Tremblay","22","MTL","C","2","0","0","0","","0","","","","","","","","","","",""
"123","Rene Trudell","27","NYR","RW","16","3","5","8","","4","","","","","","","","","","",""
"124","Eddie Wares","30","CBH","D","45","4","11","15","","34","","","","","","","","","","",""
"125","Grant Warwick","24","NYR","RW","45","19","18","37","","19","","","","","","","","","","",""
"126","Harry Watson","22","DET","LW","44","14","10","24","","4","","","","","","","","","","",""
"127","Phil Watson","31","NYR","C","49","12","14","26","","43","","","","","","","","","","",""
"128","Moe White","26","MTL","LW","4","0","1","1","","2","","","","","","","","","","",""
