date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1945-10-24","Chicago Black Hawks","CBH","5","Boston Bruins","BOS","4",
"1945-10-27","Chicago Black Hawks","CBH","4","Montreal Canadiens","MTL","8",
"1945-10-27","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","1",
"1945-10-28","Boston Bruins","BOS","0","Detroit Red Wings","DET","7",
"1945-10-31","New York Rangers","NYR","1","Chicago Black Hawks","CBH","5",
"1945-11-01","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","4",
"1945-11-03","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","3",
"1945-11-03","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","1",
"1945-11-04","Montreal Canadiens","MTL","5","Boston Bruins","BOS","6",
"1945-11-04","Toronto Maple Leafs","TOR","4","Chicago Black Hawks","CBH","7",
"1945-11-04","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1945-11-07","Boston Bruins","BOS","4","Toronto Maple Leafs","TOR","3",
"1945-11-08","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","3",
"1945-11-08","Chicago Black Hawks","CBH","5","New York Rangers","NYR","4",
"1945-11-10","Boston Bruins","BOS","3","Montreal Canadiens","MTL","5",
"1945-11-10","Detroit Red Wings","DET","0","New York Rangers","NYR","2",
"1945-11-10","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","3",
"1945-11-11","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","5",
"1945-11-11","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","4",
"1945-11-11","Boston Bruins","BOS","7","New York Rangers","NYR","1",
"1945-11-14","Montreal Canadiens","MTL","6","Toronto Maple Leafs","TOR","1",
"1945-11-15","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","5",
"1945-11-15","New York Rangers","NYR","0","Montreal Canadiens","MTL","2",
"1945-11-17","Montreal Canadiens","MTL","7","New York Rangers","NYR","3",
"1945-11-17","Detroit Red Wings","DET","6","Toronto Maple Leafs","TOR","5",
"1945-11-18","Detroit Red Wings","DET","5","Chicago Black Hawks","CBH","3",
"1945-11-18","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","1",
"1945-11-21","Montreal Canadiens","MTL","0","Boston Bruins","BOS","3",
"1945-11-22","New York Rangers","NYR","3","Chicago Black Hawks","CBH","3",
"1945-11-24","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","2",
"1945-11-24","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","4",
"1945-11-25","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","5",
"1945-11-25","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","5",
"1945-11-25","New York Rangers","NYR","4","Detroit Red Wings","DET","1",
"1945-11-28","New York Rangers","NYR","1","Boston Bruins","BOS","5",
"1945-12-01","New York Rangers","NYR","3","Montreal Canadiens","MTL","4",
"1945-12-01","Chicago Black Hawks","CBH","8","Toronto Maple Leafs","TOR","2",
"1945-12-02","Detroit Red Wings","DET","2","Boston Bruins","BOS","2",
"1945-12-02","Toronto Maple Leafs","TOR","5","Chicago Black Hawks","CBH","3",
"1945-12-05","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","6",
"1945-12-08","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","0",
"1945-12-09","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","8",
"1945-12-09","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","2",
"1945-12-09","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","2",
"1945-12-12","Detroit Red Wings","DET","2","Boston Bruins","BOS","2",
"1945-12-13","Toronto Maple Leafs","TOR","4","Montreal Canadiens","MTL","3",
"1945-12-13","Chicago Black Hawks","CBH","7","New York Rangers","NYR","4",
"1945-12-15","Boston Bruins","BOS","3","Montreal Canadiens","MTL","3",
"1945-12-15","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","3",
"1945-12-16","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","3",
"1945-12-16","Detroit Red Wings","DET","4","Chicago Black Hawks","CBH","6",
"1945-12-16","Montreal Canadiens","MTL","4","New York Rangers","NYR","2",
"1945-12-19","New York Rangers","NYR","7","Boston Bruins","BOS","8",
"1945-12-19","Montreal Canadiens","MTL","4","Chicago Black Hawks","CBH","4",
"1945-12-22","Chicago Black Hawks","CBH","6","Detroit Red Wings","DET","4",
"1945-12-22","New York Rangers","NYR","5","Toronto Maple Leafs","TOR","5",
"1945-12-23","Montreal Canadiens","MTL","4","Boston Bruins","BOS","1",
"1945-12-23","Detroit Red Wings","DET","4","Chicago Black Hawks","CBH","4",
"1945-12-23","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","3",
"1945-12-25","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","6",
"1945-12-26","Detroit Red Wings","DET","3","New York Rangers","NYR","2",
"1945-12-26","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","2",
"1945-12-29","Chicago Black Hawks","CBH","5","Montreal Canadiens","MTL","4",
"1945-12-29","Boston Bruins","BOS","4","Toronto Maple Leafs","TOR","3",
"1945-12-30","Boston Bruins","BOS","3","Detroit Red Wings","DET","3",
"1945-12-30","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1945-12-31","Montreal Canadiens","MTL","0","New York Rangers","NYR","0",
"1946-01-01","Detroit Red Wings","DET","0","Boston Bruins","BOS","4",
"1946-01-01","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","3",
"1946-01-03","New York Rangers","NYR","3","Detroit Red Wings","DET","3",
"1946-01-05","Boston Bruins","BOS","2","Montreal Canadiens","MTL","4",
"1946-01-05","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","0",
"1946-01-06","Chicago Black Hawks","CBH","2","Detroit Red Wings","DET","3",
"1946-01-06","Boston Bruins","BOS","2","New York Rangers","NYR","4",
"1946-01-10","Boston Bruins","BOS","1","Detroit Red Wings","DET","2",
"1946-01-10","Toronto Maple Leafs","TOR","5","Montreal Canadiens","MTL","4",
"1946-01-12","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","4",
"1946-01-12","New York Rangers","NYR","3","Montreal Canadiens","MTL","9",
"1946-01-12","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","9",
"1946-01-13","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","3",
"1946-01-13","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1946-01-16","New York Rangers","NYR","2","Boston Bruins","BOS","3",
"1946-01-16","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","1",
"1946-01-17","Boston Bruins","BOS","4","New York Rangers","NYR","2",
"1946-01-19","Boston Bruins","BOS","1","Montreal Canadiens","MTL","3",
"1946-01-19","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","3",
"1946-01-20","Montreal Canadiens","MTL","0","Boston Bruins","BOS","3",
"1946-01-20","New York Rangers","NYR","1","Chicago Black Hawks","CBH","9",
"1946-01-20","Toronto Maple Leafs","TOR","3","Detroit Red Wings","DET","1",
"1946-01-23","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","7",
"1946-01-23","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","7",
"1946-01-26","Boston Bruins","BOS","4","Detroit Red Wings","DET","2",
"1946-01-26","New York Rangers","NYR","3","Montreal Canadiens","MTL","5",
"1946-01-26","Chicago Black Hawks","CBH","5","Toronto Maple Leafs","TOR","6",
"1946-01-27","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","4",
"1946-01-27","Detroit Red Wings","DET","2","New York Rangers","NYR","5",
"1946-01-30","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","4",
"1946-02-02","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","5",
"1946-02-02","Boston Bruins","BOS","5","Toronto Maple Leafs","TOR","3",
"1946-02-03","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","3",
"1946-02-03","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","2",
"1946-02-03","Toronto Maple Leafs","TOR","6","New York Rangers","NYR","6",
"1946-02-06","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","3",
"1946-02-06","New York Rangers","NYR","2","Chicago Black Hawks","CBH","6",
"1946-02-07","New York Rangers","NYR","2","Detroit Red Wings","DET","4",
"1946-02-09","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","6",
"1946-02-09","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","4",
"1946-02-10","Montreal Canadiens","MTL","2","Boston Bruins","BOS","0",
"1946-02-10","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","2",
"1946-02-10","Chicago Black Hawks","CBH","2","New York Rangers","NYR","2",
"1946-02-13","Detroit Red Wings","DET","0","Boston Bruins","BOS","3",
"1946-02-13","Montreal Canadiens","MTL","5","Chicago Black Hawks","CBH","1",
"1946-02-14","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1946-02-16","New York Rangers","NYR","6","Boston Bruins","BOS","2",
"1946-02-16","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","3",
"1946-02-16","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","2",
"1946-02-17","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","2",
"1946-02-17","Montreal Canadiens","MTL","5","New York Rangers","NYR","4",
"1946-02-20","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","4",
"1946-02-20","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","1",
"1946-02-21","Detroit Red Wings","DET","2","New York Rangers","NYR","2",
"1946-02-23","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","7",
"1946-02-24","New York Rangers","NYR","2","Chicago Black Hawks","CBH","2",
"1946-02-24","Boston Bruins","BOS","3","Detroit Red Wings","DET","4",
"1946-02-24","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","6",
"1946-02-27","Boston Bruins","BOS","5","Montreal Canadiens","MTL","3",
"1946-02-27","New York Rangers","NYR","6","Toronto Maple Leafs","TOR","4",
"1946-02-28","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1946-03-02","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","3",
"1946-03-02","Chicago Black Hawks","CBH","4","Toronto Maple Leafs","TOR","9",
"1946-03-03","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","5",
"1946-03-03","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","4",
"1946-03-03","Toronto Maple Leafs","TOR","5","New York Rangers","NYR","2",
"1946-03-06","Detroit Red Wings","DET","2","Boston Bruins","BOS","4",
"1946-03-06","Toronto Maple Leafs","TOR","5","Chicago Black Hawks","CBH","2",
"1946-03-06","New York Rangers","NYR","3","Montreal Canadiens","MTL","7",
"1946-03-09","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","1",
"1946-03-10","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","7",
"1946-03-10","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","1",
"1946-03-10","Detroit Red Wings","DET","2","New York Rangers","NYR","3",
"1946-03-12","Boston Bruins","BOS","3","New York Rangers","NYR","2",
"1946-03-13","New York Rangers","NYR","5","Boston Bruins","BOS","3",
"1946-03-13","Detroit Red Wings","DET","4","Chicago Black Hawks","CBH","9",
"1946-03-14","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","7",
"1946-03-14","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","2",
"1946-03-16","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","6",
"1946-03-16","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","7",
"1946-03-17","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","5",
"1946-03-17","Toronto Maple Leafs","TOR","11","Detroit Red Wings","DET","7",
"1946-03-17","Montreal Canadiens","MTL","5","New York Rangers","NYR","8",
