date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"2011-10-06","Philadelphia Flyers","PHI","2","Boston Bruins","BOS","1",
"2011-10-06","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","2",
"2011-10-06","Pittsburgh Penguins","PIT","4","Vancouver Canucks","VAN","3",
"2011-10-07","Anaheim Ducks","ANA","1","Buffalo Sabres","BUF","4","at Helsinki, FI"
"2011-10-07","Tampa Bay Lightning","TBL","5","Carolina Hurricanes","CAR","1",
"2011-10-07","Nashville Predators","NSH","3","Columbus Blue Jackets","CBJ","2",
"2011-10-07","Chicago Blackhawks","CHI","1","Dallas Stars","DAL","2",
"2011-10-07","Ottawa Senators","OTT","3","Detroit Red Wings","DET","5",
"2011-10-07","New York Rangers","NYR","2","Los Angeles Kings","LAK","3","at Stockholm, SE"
"2011-10-08","New York Rangers","NYR","1","Anaheim Ducks","ANA","2","at Stockholm, SE"
"2011-10-08","Tampa Bay Lightning","TBL","1","Boston Bruins","BOS","4",
"2011-10-08","Pittsburgh Penguins","PIT","5","Calgary Flames","CGY","3",
"2011-10-08","Dallas Stars","DAL","2","Chicago Blackhawks","CHI","5",
"2011-10-08","Detroit Red Wings","DET","3","Colorado Avalanche","COL","0",
"2011-10-08","Buffalo Sabres","BUF","4","Los Angeles Kings","LAK","2","at Berlin, DE"
"2011-10-08","Columbus Blue Jackets","CBJ","2","Minnesota Wild","MIN","4",
"2011-10-08","Philadelphia Flyers","PHI","3","New Jersey Devils","NJD","0",
"2011-10-08","Florida Panthers","FLA","2","New York Islanders","NYI","0",
"2011-10-08","Phoenix Coyotes","PHX","3","San Jose Sharks","SJS","6",
"2011-10-08","Nashville Predators","NSH","4","St. Louis Blues","STL","2",
"2011-10-08","Ottawa Senators","OTT","5","Toronto Maple Leafs","TOR","6",
"2011-10-08","Carolina Hurricanes","CAR","3","Washington Capitals","WSH","4",
"2011-10-09","Pittsburgh Penguins","PIT","1","Edmonton Oilers","EDM","2",
"2011-10-09","Montreal Canadiens","MTL","5","Winnipeg Jets","WPG","1",
"2011-10-10","Colorado Avalanche","COL","1","Boston Bruins","BOS","0",
"2011-10-10","Vancouver Canucks","VAN","3","Columbus Blue Jackets","CBJ","2",
"2011-10-10","Phoenix Coyotes","PHX","1","Dallas Stars","DAL","2",
"2011-10-10","Carolina Hurricanes","CAR","2","New Jersey Devils","NJD","4",
"2011-10-10","Minnesota Wild","MIN","1","New York Islanders","NYI","2",
"2011-10-10","Calgary Flames","CGY","2","St. Louis Blues","STL","5",
"2011-10-10","Tampa Bay Lightning","TBL","5","Washington Capitals","WSH","6",
"2011-10-11","Minnesota Wild","MIN","3","Ottawa Senators","OTT","4",
"2011-10-11","Florida Panthers","FLA","2","Pittsburgh Penguins","PIT","4",
"2011-10-12","Boston Bruins","BOS","2","Carolina Hurricanes","CAR","3",
"2011-10-12","Colorado Avalanche","COL","3","Columbus Blue Jackets","CBJ","2",
"2011-10-12","Vancouver Canucks","VAN","4","Philadelphia Flyers","PHI","5",
"2011-10-13","Winnipeg Jets","WPG","3","Chicago Blackhawks","CHI","4",
"2011-10-13","St. Louis Blues","STL","2","Dallas Stars","DAL","3",
"2011-10-13","Vancouver Canucks","VAN","0","Detroit Red Wings","DET","2",
"2011-10-13","Edmonton Oilers","EDM","1","Minnesota Wild","MIN","2",
"2011-10-13","Calgary Flames","CGY","4","Montreal Canadiens","MTL","1",
"2011-10-13","Los Angeles Kings","LAK","1","New Jersey Devils","NJD","2",
"2011-10-13","Phoenix Coyotes","PHX","5","Nashville Predators","NSH","2",
"2011-10-13","Tampa Bay Lightning","TBL","1","New York Islanders","NYI","5",
"2011-10-13","Colorado Avalanche","COL","7","Ottawa Senators","OTT","1",
"2011-10-13","Washington Capitals","WSH","3","Pittsburgh Penguins","PIT","2",
