rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Lou Angotti","27","NYR","RW","70","9","8","17","","20","6","3","0","1","","","","","","",""
"2","George Armstrong","34","TOR","RW","59","15","22","37","","14","12","3","0","3","","","","","","",""
"3","Don Awrey","21","BOS","D","47","2","3","5","","41","2","0","0","0","","","","","","",""
"4","Ralph Backstrom","27","MTL","C","70","25","30","55","","41","18","7","0","2","","","","","","",""
"5","Murray Balfour","28","BOS","RW","15","0","2","2","","26","0","0","0","0","","","","","","",""
"6","Dave Balon","26","MTL","LW","63","18","23","41","","61","17","1","0","5","","","","","","",""
"7","Doug Barkley","28","DET","D","67","5","20","25","","122","5","0","0","0","","","","","","",""
"8","Andy Bathgate","32","TOR","RW","55","16","29","45","","34","10","6","0","1","","","","","","",""
"9","Bob Baun","28","TOR","D","70","0","18","18","","160","0","0","0","0","","","","","","",""
"10","Jean Beliveau","33","MTL","C","58","20","23","43","","76","11","9","0","1","","","","","","",""
"11","Red Berenson","25","MTL","LW","3","1","2","3","","0","1","0","0","1","","","","","","",""
"12","Gary Bergman","26","DET","D","58","4","7","11","","85","4","0","0","2","","","","","","",""
"13","Leo Boivin","32","BOS","D","67","3","10","13","","68","3","0","0","1","","","","","","",""
"14","Andre Boudrias","21","MTL","LW","1","0","0","0","","2","0","0","0","0","","","","","","",""
"15","John Brenneman","22","TOT","LW","39","4","3","7","","8","4","0","0","1","","","","","","",""
"16","Carl Brewer","26","TOR","D","70","4","23","27","","177","3","0","1","0","","","","","","",""
"17","Arnie Brown","23","NYR","D","58","1","11","12","","145","1","0","0","0","","","","","","",""
"18","John Bucyk","29","BOS","LW","68","26","29","55","","24","19","7","0","2","","","","","","",""
"19","Larry Cahan","31","NYR","D","26","0","5","5","","32","0","0","0","0","","","","","","",""
"20","Wayne Cashman","19","BOS","LW","1","0","0","0","","0","0","0","0","0","","","","","","",""
"21","Yvan Cournoyer","21","MTL","RW","55","7","10","17","","10","3","4","0","0","","","","","","",""
"22","Alex Delvecchio","32","DET","C","68","25","42","67","","16","19","6","0","7","","","","","","",""
"23","Bob Dillabough","23","DET","C","4","0","0","0","","2","0","0","0","0","","","","","","",""
"24","Gary Dornhoefer","21","BOS","RW","20","0","1","1","","13","0","0","0","0","","","","","","",""
"25","Kent Douglas","28","TOR","D","67","5","23","28","","129","0","5","0","0","","","","","","",""
"26","Dick Duff","28","TOT","LW","69","12","16","28","","36","11","1","0","3","","","","","","",""
