rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Detroit Red Wings"1,"DET","70"2,"40"3,"23"4,"7"5,"87"6,".621"7,"224"8,"175"9,"0.58"10,"-0.12"11,"5.70"12,"55"13,"316"14,"17.41"15,"52"16,"312"17,"83.33"18,"10"19,"7"20,""21,""22,""23,""24,""
"2"0,"Montreal Canadiens"1,"MTL","70"2,"36"3,"23"4,"11"5,"83"6,".593"7,"211"8,"185"9,"0.31"10,"-0.06"11,"5.66"12,"57"13,"328"14,"17.38"15,"42"16,"301"17,"86.05"18,"5"19,"8"20,""21,""22,""23,""24,""
"3"0,"Chicago Black Hawks"1,"CBH","70"2,"34"3,"28"4,"8"5,"76"6,".543"7,"224"8,"176"9,"0.57"10,"-0.11"11,"5.71"12,"48"13,"340"14,"14.12"15,"46"16,"323"17,"85.76"18,"14"19,"9"20,""21,""22,""23,""24,""
"4"0,"Toronto Maple Leafs"1,"TOR","70"2,"30"3,"26"4,"14"5,"74"6,".529"7,"204"8,"173"9,"0.37"10,"-0.07"11,"5.39"12,"51"13,"280"14,"18.21"15,"56"16,"343"17,"83.67"18,"9"19,"12"20,""21,""22,""23,""24,""
"5"0,"New York Rangers"1,"NYR","70"2,"20"3,"38"4,"12"5,"52"6,".371"7,"179"8,"246"9,"-0.80"10,"0.16"11,"6.07"12,"55"13,"321"14,"17.13"15,"43"16,"267"17,"83.90"18,"7"19,"9"20,""21,""22,""23,""24,""
"6"0,"Boston Bruins"1,"BOS","70"2,"21"3,"43"4,"6"5,"48"6,".343"7,"166"8,"253"9,"-1.04"10,"0.21"11,"5.99"12,"25"13,"254"14,"9.84"15,"52"16,"293"17,"82.25"18,"10"19,"10"20,""21,""22,""23,""24,""
