date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"2013-10-01","Washington Capitals","WSH","4","Chicago Blackhawks","CHI","6",
"2013-10-01","Winnipeg Jets","WPG","5","Edmonton Oilers","EDM","4",
"2013-10-01","Toronto Maple Leafs","TOR","4","Montreal Canadiens","MTL","3",
"2013-10-02","Anaheim Ducks","ANA","1","Colorado Avalanche","COL","6",
"2013-10-02","Buffalo Sabres","BUF","1","Detroit Red Wings","DET","2",
"2013-10-02","Toronto Maple Leafs","TOR","3","Philadelphia Flyers","PHI","1",
"2013-10-03","Tampa Bay Lightning","TBL","1","Boston Bruins","BOS","3",
"2013-10-03","Florida Panthers","FLA","4","Dallas Stars","DAL","2",
"2013-10-03","Los Angeles Kings","LAK","3","Minnesota Wild","MIN","2",
"2013-10-03","New York Rangers","NYR","1","Phoenix Coyotes","PHX","4",
"2013-10-03","New Jersey Devils","NJD","0","Pittsburgh Penguins","PIT","3",
"2013-10-03","Vancouver Canucks","VAN","1","San Jose Sharks","SJS","4",
"2013-10-03","Nashville Predators","NSH","2","St. Louis Blues","STL","4",
"2013-10-03","Calgary Flames","CGY","4","Washington Capitals","WSH","5",
"2013-10-04","Ottawa Senators","OTT","1","Buffalo Sabres","BUF","0",
"2013-10-04","Detroit Red Wings","DET","3","Carolina Hurricanes","CAR","2",
"2013-10-04","Calgary Flames","CGY","4","Columbus Blue Jackets","CBJ","3",
"2013-10-04","Nashville Predators","NSH","1","Colorado Avalanche","COL","3",
"2013-10-04","New York Islanders","NYI","4","New Jersey Devils","NJD","3",
"2013-10-04","Los Angeles Kings","LAK","3","Winnipeg Jets","WPG","5",
"2013-10-05","Detroit Red Wings","DET","1","Boston Bruins","BOS","4",
"2013-10-05","Tampa Bay Lightning","TBL","3","Chicago Blackhawks","CHI","2",
"2013-10-05","Washington Capitals","WSH","1","Dallas Stars","DAL","2",
"2013-10-05","Anaheim Ducks","ANA","4","Minnesota Wild","MIN","3",
"2013-10-05","Philadelphia Flyers","PHI","1","Montreal Canadiens","MTL","4",
"2013-10-05","Columbus Blue Jackets","CBJ","3","New York Islanders","NYI","2",
"2013-10-05","Buffalo Sabres","BUF","1","Pittsburgh Penguins","PIT","4",
"2013-10-05","Phoenix Coyotes","PHX","1","San Jose Sharks","SJS","4",
"2013-10-05","Florida Panthers","FLA","0","St. Louis Blues","STL","7",
"2013-10-05","Ottawa Senators","OTT","4","Toronto Maple Leafs","TOR","5",
"2013-10-05","Edmonton Oilers","EDM","2","Vancouver Canucks","VAN","6",
"2013-10-06","Philadelphia Flyers","PHI","1","Carolina Hurricanes","CAR","2",
"2013-10-06","Vancouver Canucks","VAN","5","Calgary Flames","CGY","4",
"2013-10-06","Anaheim Ducks","ANA","3","Winnipeg Jets","WPG","2",
"2013-10-07","New Jersey Devils","NJD","4","Edmonton Oilers","EDM","5",
"2013-10-07","New York Rangers","NYR","3","Los Angeles Kings","LAK","1",
"2013-10-08","Tampa Bay Lightning","TBL","3","Buffalo Sabres","BUF","2",
"2013-10-08","Minnesota Wild","MIN","2","Nashville Predators","NSH","3",
"2013-10-08","Phoenix Coyotes","PHX","1","New York Islanders","NYI","6",
"2013-10-08","Florida Panthers","FLA","1","Philadelphia Flyers","PHI","2",
"2013-10-08","Carolina Hurricanes","CAR","2","Pittsburgh Penguins","PIT","5",
"2013-10-08","New York Rangers","NYR","2","San Jose Sharks","SJS","9",
"2013-10-08","Colorado Avalanche","COL","2","Toronto Maple Leafs","TOR","1",
"2013-10-08","New Jersey Devils","NJD","2","Vancouver Canucks","VAN","3",
"2013-10-09","Montreal Canadiens","MTL","2","Calgary Flames","CGY","3",
"2013-10-09","Ottawa Senators","OTT","3","Los Angeles Kings","LAK","4",
"2013-10-09","Chicago Blackhawks","CHI","2","St. Louis Blues","STL","3",
"2013-10-10","New York Rangers","NYR","0","Anaheim Ducks","ANA","6",
"2013-10-10","Colorado Avalanche","COL","2","Boston Bruins","BOS","0",
"2013-10-10","Columbus Blue Jackets","CBJ","4","Buffalo Sabres","BUF","1",
"2013-10-10","Phoenix Coyotes","PHX","4","Detroit Red Wings","DET","2",
"2013-10-10","Montreal Canadiens","MTL","4","Edmonton Oilers","EDM","1",
"2013-10-10","Winnipeg Jets","WPG","1","Minnesota Wild","MIN","2",
"2013-10-10","Toronto Maple Leafs","TOR","4","Nashville Predators","NSH","0",
"2013-10-10","Florida Panthers","FLA","2","Tampa Bay Lightning","TBL","7",
"2013-10-10","San Jose Sharks","SJS","4","Vancouver Canucks","VAN","1",
"2013-10-10","Carolina Hurricanes","CAR","3","Washington Capitals","WSH","2",
"2013-10-11","Los Angeles Kings","LAK","2","Carolina Hurricanes","CAR","1",
