rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Spencer Abbott","25","TOR","RW","1","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","5","5:16"
"2","Justin Abdelkader","26","DET","LW","70","10","18","28","2","31","9","1","0","3","16","2","0","147","6.8","1070","15:17"
"3","Will Acton","26","EDM","C","30","3","2","5","-2","21","3","0","0","1","2","0","0","18","16.7","244","8:08"
"4","Luke Adam","23","BUF","C","12","1","0","1","0","4","1","0","0","0","0","0","0","16","6.3","154","12:50"
"5","Craig Adams","36","PIT","RW","82","5","6","11","-16","46","5","0","0","0","6","0","0","73","6.8","1022","12:28"
"6","Kenny Agostino","21","CGY","LW","8","1","1","2","-2","0","1","0","0","0","1","0","0","12","8.3","89","11:06"
"7","Jason Akeson","23","PHI","RW","1","0","1","1","1","0","0","0","0","0","1","0","0","2","0.0","13","13:22"
"8","John Albert","25","WPG","C","9","1","0","1","-3","0","1","0","0","0","0","0","0","5","20.0","46","5:07"
"9","Andrew Alberts","32","VAN","D","10","0","0","0","1","0","0","0","0","0","0","0","0","5","0.0","74","7:23"
"10","Daniel Alfredsson","41","DET","RW","68","18","31","49","2","10","14","4","0","4","17","14","0","151","11.9","1151","16:56"
"11","Bryan Allen","33","ANA","D","68","0","10","10","20","75","0","0","0","0","9","0","1","60","0.0","1193","17:33"
"12","Conor Allen","24","NYR","D","3","0","0","0","-1","0","0","0","0","0","0","0","0","2","0.0","43","14:26"
"13","Adam Almqvist","22","DET","D","2","1","0","1","-1","0","1","0","0","0","0","0","0","2","50.0","34","17:13"
"14","Karl Alzner","25","WSH","D","82","2","16","18","-7","26","2","0","0","1","13","1","2","95","2.1","1684","20:32"
"15","Joakim Andersson","24","DET","C","65","8","9","17","-11","12","8","0","0","1","8","0","1","78","10.3","899","13:50"
"16","Artem Anisimov","25","CBJ","C","81","22","17","39","-2","20","17","3","2","5","14","3","0","162","13.6","1344","16:36"
"17","Darren Archibald","23","VAN","RW","16","1","2","3","1","0","1","0","0","0","2","0","0","11","9.1","125","7:48"
"18","Mark Arcobello","25","EDM","C","41","4","14","18","-7","8","3","1","0","1","12","2","0","70","5.7","618","15:04"
"19","Bill Arnold","21","CGY","C","1","0","0","0","-1","0","0","0","0","0","0","0","0","0","","14","13:35"
"20","Arron Asham","35","NYR","RW","6","0","0","0","-5","14","0","0","0","0","0","0","0","1","0.0","45","7:29"
"21","Carter Ashton","22","TOR","RW","32","0","3","3","1","19","0","0","0","0","3","0","0","23","0.0","201","6:16"
"22","Cam Atkinson","24","CBJ","RW","79","21","19","40","-4","18","16","4","1","5","14","5","0","216","9.7","1247","15:47"
"23","Keith Aucoin","35","STL","C","2","0","0","0","-3","0","0","0","0","0","0","0","0","1","0.0","27","13:19"
"24","Keith Aulie","24","TBL","D","15","0","1","1","-3","9","0","0","0","0","1","0","0","6","0.0","147","9:49"
"25","David Backes","29","STL","C","74","27","30","57","14","119","17","10","0","5","24","6","0","165","16.4","1447","19:33"
"26","Mikael Backlund","24","CGY","C","76","18","21","39","4","32","9","5","4","3","15","6","0","178","10.1","1409","18:32"
