rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Ron Anderson","26","BUF","RW","37","0","4","4","-10","19","0","0","0","0","4","0","0","35","0.0","",""
"2","Lou Angotti","34","CBH","C","65","5","10","15","0","23","5","0","0","0","9","0","1","58","8.6","",""
"3","Syl Apps","24","PIT","C","72","15","44","59","18","78","11","3","1","1","34","10","0","164","9.1","",""
"4","John Arbour","26","STL","D","17","0","0","0","-4","10","0","0","0","0","0","0","0","14","0.0","",""
"5","Chuck Arnason","20","MTL","RW","17","3","0","3","-1","4","3","0","0","0","0","0","0","12","25.0","",""
"6","Barry Ashbee","32","PHI","D","73","6","14","20","2","75","4","2","0","1","10","3","1","104","5.8","",""
"7","Steve Atkinson","23","BUF","RW","67","14","10","24","-22","26","11","3","0","0","8","2","0","122","11.5","",""
"8","Don Awrey","28","BOS","D","34","1","8","9","20","52","1","0","0","0","8","0","0","53","1.9","",""
"9","Ralph Backstrom","34","LAK","C","76","23","29","52","-22","22","15","7","1","4","22","5","2","181","12.7","",""
"10","Garnet Bailey","23","BOS","LW","73","9","13","22","11","64","9","0","0","0","13","0","0","64","14.1","",""
"11","Ken Baird","20","CGS","LW","10","0","2","2","-10","15","0","0","0","0","2","0","0","6","0.0","",""
"12","Terry Ball","27","BUF","D","10","0","1","1","-7","6","0","0","0","0","1","0","0","8","0.0","",""
"13","Dave Balon","33","TOT","LW","75","23","24","47","-10","23","16","7","0","4","16","8","0","133","17.3","",""
"14","Doug Barrie","25","TOT","D","75","5","18","23","-31","92","4","1","0","1","15","3","0","93","5.4","",""
"15","Bob Baun","35","TOR","D","74","2","12","14","8","101","2","0","0","0","12","0","0","158","1.3","",""
"16","Curt Bennett","23","STL","LW","31","3","5","8","-4","30","3","0","0","0","5","0","0","32","9.4","",""
"17","Red Berenson","32","DET","C","78","28","41","69","-8","16","21","5","2","2","26","15","0","218","12.8","",""
"18","Gary Bergman","33","DET","D","75","6","31","37","7","138","5","1","0","0","21","9","1","141","4.3","",""
"19","Serge Bernier","24","TOT","C","70","23","22","45","-17","63","17","6","0","4","14","8","0","217","10.6","",""
"20","Bob Berry","28","LAK","LW","78","17","22","39","-23","44","14","3","0","3","20","2","0","102","16.7","",""
"21","Nick Beverley","24","BOS","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"22","Gregg Boddy","22","VAN","D","40","2","5","7","2","45","2","0","0","1","5","0","0","29","6.9","",""
"23","Ivan Boldirev","22","TOT","C","68","16","25","41","-12","60","10","4","2","2","14","11","0","111","14.4","",""
"24","Christian Bordeleau","24","TOT","LW","66","14","17","31","-8","12","12","2","0","2","14","3","0","158","8.9","",""
"25","J.P. Bordeleau","22","CBH","RW","3","0","2","2","1","2","0","0","0","0","2","0","0","4","0.0","",""
"26","Henry Boucha","20","DET","C","16","1","0","1","-3","2","1","0","0","0","0","0","0","11","9.1","",""
"27","Pierre Bouchard","23","MTL","D","60","3","5","8","10","39","3","0","0","0","5","0","0","42","7.1","",""
"28","Andre Boudrias","28","VAN","LW","78","27","34","61","-34","26","21","6","0","5","22","12","0","224","12.1","",""
"29","Wally Boyer","34","PIT","C","1","0","1","1","-1","0","0","0","0","0","1","0","0","0","","",""
"30","Carl Brewer","33","STL","D","42","2","16","18","-6","40","2","0","0","1","10","5","1","58","3.4","",""
"31","Gord Brooks","21","STL","RW","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"32","Willie Brossart","22","PHI","D","42","0","4","4","-7","12","0","0","0","0","3","1","0","42","0.0","",""
"33","Arnie Brown","30","DET","D","77","2","23","25","-12","84","2","0","0","1","22","1","0","107","1.9","",""
"34","Larry Brown","24","PHI","D","12","0","0","0","-3","2","0","0","0","0","0","0","0","9","0.0","",""
"35","John Bucyk","36","BOS","LW","78","32","51","83","16","4","19","13","0","7","19","32","0","174","18.4","",""
"36","Charlie Burns","35","MNS","LW","77","11","14","25","5","24","10","0","1","2","11","2","1","88","12.5","",""
"37","Robin Burns","25","PIT","LW","5","0","0","0","-4","8","0","0","0","0","0","0","0","4","0.0","",""
"38","Dave Burrows","23","PIT","D","77","2","10","12","-7","48","2","0","0","0","8","2","0","100","2.0","",""
"39","Mike Byers","25","TOT","RW","74","13","12","25","-33","23","10","3","0","2","8","4","0","117","11.1","",""
"40","Craig Cameron","26","MNS","RW","64","2","1","3","-1","11","2","0","0","0","1","0","0","32","6.3","",""
"41","Bryan Campbell","27","CBH","C","75","5","13","18","2","22","5","0","0","1","13","0","0","87","5.7","",""
"42","Steve Cardwell","21","PIT","LW","28","7","8","15","0","18","5","2","0","1","8","0","0","47","14.9","",""
"43","Wayne Carleton","25","CGS","C","76","17","14","31","-23","45","13","4","0","0","13","0","1","188","9.0","",""
"44","Brian Carlin","21","LAK","LW","5","1","0","1","0","0","1","0","0","0","0","0","0","3","33.3","",""
"45","Gene Carr","20","TOT","C/LW/","74","11","10","21","16","34","10","1","0","3","10","0","0","103","10.7","",""
"46","Wayne Cashman","26","BOS","LW","74","23","29","52","42","103","22","1","0","3","27","2","0","150","15.3","",""
"47","Guy Charron","23","DET","LW","64","9","16","25","-8","14","9","0","0","1","14","2","0","119","7.6","",""
"48","Bobby Clarke","22","PHI","C","78","35","46","81","22","87","23","11","1","3","38","8","0","225","15.6","",""
"49","Bill Clement","21","PHI","C","49","9","14","23","-14","39","9","0","0","1","11","2","1","94","9.6","",""
"50","Bill Collins","28","DET","RW","71","15","25","40","3","38","13","2","0","2","22","3","0","157","9.6","",""
"51","Rey Comeau","23","MTL","C","4","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"52","Brian Conacher","30","DET","LW","22","3","1","4","-3","4","2","0","1","0","1","0","0","21","14.3","",""
"53","Wayne Connelly","32","TOT","RW","68","19","25","44","-21","14","11","8","0","3","15","10","0","199","9.5","",""
"54","Mike Corrigan","26","TOT","RW","75","15","26","41","-15","120","11","4","0","1","24","2","0","144","10.4","",""
"55","Yvan Cournoyer","28","MTL","RW","73","47","36","83","23","15","29","18","0","5","21","15","0","208","22.6","",""
"56","Terry Crisp","28","STL","C","75","13","18","31","7","12","6","1","6","3","13","1","4","94","13.8","",""
"57","Gary Croteau","25","CGS","RW","73","12","12","24","-18","11","11","1","0","1","12","0","0","107","11.2","",""
"58","Paul Curtis","24","LAK","D","64","1","12","13","-32","57","1","0","0","0","12","0","0","66","1.5","",""
"59","Butch Deadmarsh","21","BUF","LW","12","1","1","2","-10","4","1","0","0","0","1","0","0","10","10.0","",""
"60","Alex Delvecchio","39","DET","C","75","20","45","65","-19","22","11","9","0","5","36","9","0","123","16.3","",""
"61","Ab DeMarco","22","NYR","D","48","4","7","11","18","4","3","1","0","0","7","0","0","95","4.2","",""
"62","Norm Dennis","29","STL","C","1","0","0","0","-1","4","0","0","0","0","0","0","0","1","0.0","",""
"63","Marcel Dionne","20","DET","C","78","28","49","77","0","14","21","7","0","2","31","18","0","268","10.4","",""
"64","Gary Doak","25","TOT","D","55","1","11","12","15","77","1","0","0","0","11","0","0","37","2.7","",""
"65","Jim Dorey","24","TOT","D","51","4","19","23","10","56","3","1","0","2","16","3","0","104","3.8","",""
"66","Gary Dornhoefer","28","PHI","RW","75","17","32","49","-15","183","12","2","3","2","22","9","1","167","10.2","",""
"67","Rene Drolet","27","PHI","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0.0","",""
"68","Jude Drouin","23","MNS","C","63","13","43","56","4","31","10","3","0","5","28","15","0","213","6.1","",""
"69","Dick Duff","35","BUF","LW","8","2","2","4","-2","0","2","0","0","0","1","1","0","5","40.0","",""
"70","Denis Dupere","23","TOR","LW","77","7","10","17","5","4","6","1","0","0","6","3","1","55","12.7","",""
"71","Andre Dupont","22","STL","D","60","3","10","13","11","147","3","0","0","0","10","0","0","133","2.3","",""
"72","Tim Ecclestone","24","DET","RW","72","18","35","53","-21","33","8","10","0","1","24","11","0","189","9.5","",""
"73","Darryl Edestrand","26","PIT","D","77","10","23","33","-12","52","7","2","1","3","18","5","0","156","6.4","",""
"74","Jack Egers","23","TOT","LW/RW","80","23","26","49","7","48","17","6","0","2","15","11","0","223","10.3","",""
"75","Ron Ellis","27","TOR","RW","78","23","24","47","7","17","19","4","0","7","17","7","0","191","12.0","",""
"76","Phil Esposito","29","BOS","C","76","66","67","133","55","76","36","28","2","16","41","24","2","426","15.5","",""
"77","Chris Evans","25","TOT","LW/D","63","6","18","24","-20","98","4","2","0","0","14","4","0","99","6.1","",""
"78","Bill Fairbairn","25","NYR","RW","78","22","37","59","36","53","16","2","4","6","31","4","2","139","15.8","",""
"79","Bob Falkenberg","26","DET","D","4","0","0","0","2","0","0","0","0","0","0","0","0","3","0.0","",""
"80","Norm Ferguson","26","CGS","RW","77","14","20","34","-5","13","10","4","0","3","17","3","0","94","14.9","",""
"81","Bill Flett","28","TOT","RW","76","18","22","40","-25","44","14","4","0","1","19","3","0","229","7.9","",""
"82","Rick Foley","26","PHI","D","58","11","25","36","-16","168","6","5","0","0","9","16","0","124","8.9","",""
"83","Val Fonteyne","38","PIT","LW","68","6","13","19","-1","0","5","1","0","0","9","2","2","35","17.1","",""
"84","Germain Gagnon","29","MTL","LW","4","0","0","0","0","0","0","0","0","0","0","0","0","3","0.0","",""
"85","Gary Gambucci","25","MNS","C","9","1","0","1","2","0","1","0","0","0","0","0","0","3","33.3","",""
"86","Jean-Guy Gendron","37","PHI","LW","56","6","13","19","-2","36","4","2","0","0","10","3","0","95","6.3","",""
"87","Barry Gibbs","23","MNS","D","75","4","20","24","4","128","2","1","1","0","16","3","1","160","2.5","",""
"88","Rod Gilbert","30","NYR","RW","73","43","54","97","51","64","37","6","0","4","38","16","0","238","18.1","",""
"89","Stan Gilbertson","27","CGS","LW","78","16","16","32","-6","47","13","3","0","2","13","3","0","141","11.3","",""
"90","Brian Glennie","25","TOR","D","61","2","8","10","11","44","2","0","0","1","8","0","0","80","2.5","",""
"91","Bill Goldsworthy","27","MNS","RW","78","31","31","62","11","59","25","6","0","8","20","11","0","295","10.5","",""
"92","Butch Goring","22","LAK","C","74","21","29","50","-10","2","18","3","0","2","22","7","0","137","15.3","",""
"93","John Gould","22","BUF","LW","2","1","0","1","-1","0","1","0","0","0","0","0","0","3","33.3","",""
"94","Phil Goyette","38","TOT","C","45","4","25","29","-11","14","0","4","0","0","12","13","0","43","9.3","",""
"95","Danny Grant","25","MNS","LW","78","18","25","43","0","18","12","6","0","0","13","12","0","212","8.5","",""
"96","Norm Gratton","21","NYR","LW","3","0","1","1","1","0","0","0","0","0","1","0","0","2","0.0","",""
"97","Ted Green","31","BOS","D","54","1","16","17","10","21","1","0","0","0","16","0","0","41","2.4","",""
"98","Lucien Grenier","25","LAK","RW","60","3","4","7","-6","4","2","1","0","0","3","1","0","22","13.6","",""
"99","Jocelyn Guevremont","20","VAN","D","75","13","38","51","-28","44","10","3","0","1","25","12","1","210","6.2","",""
"100","Vic Hadfield","31","NYR","LW","78","50","56","106","60","142","27","23","0","7","44","12","0","242","20.7","",""
"101","Larry Hale","30","PHI","D","6","0","1","1","-5","0","0","0","0","0","1","0","0","2","0.0","",""
"102","Del Hall","22","CGS","C","1","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
