date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1971-10-24","Pittsburgh Penguins","PIT","1","New York Rangers","NYR","1",
"1971-10-24","Chicago Black Hawks","CBH","1","Philadelphia Flyers","PHI","2",
"1971-10-24","Boston Bruins","BOS","4","Vancouver Canucks","VAN","3",
"1971-10-26","Chicago Black Hawks","CBH","5","Detroit Red Wings","DET","2",
"1971-10-27","Buffalo Sabres","BUF","3","Los Angeles Kings","LAK","2",
"1971-10-27","Boston Bruins","BOS","2","Montreal Canadiens","MTL","5",
"1971-10-27","Detroit Red Wings","DET","4","New York Rangers","NYR","7",
"1971-10-27","California Golden Seals","CGS","6","Pittsburgh Penguins","PIT","4",
"1971-10-27","Minnesota North Stars","MNS","2","St. Louis Blues","STL","1",
"1971-10-27","Vancouver Canucks","VAN","0","Toronto Maple Leafs","TOR","0",
"1971-10-28","California Golden Seals","CGS","2","Boston Bruins","BOS","0",
"1971-10-28","Pittsburgh Penguins","PIT","0","Minnesota North Stars","MNS","2",
"1971-10-28","Vancouver Canucks","VAN","2","Philadelphia Flyers","PHI","3",
"1971-10-30","Chicago Black Hawks","CBH","5","Los Angeles Kings","LAK","1",
"1971-10-30","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","3",
"1971-10-30","New York Rangers","NYR","1","Pittsburgh Penguins","PIT","1",
"1971-10-30","Philadelphia Flyers","PHI","4","St. Louis Blues","STL","4",
"1971-10-30","Minnesota North Stars","MNS","1","Toronto Maple Leafs","TOR","1",
"1971-10-30","Buffalo Sabres","BUF","4","Vancouver Canucks","VAN","4",
"1971-10-31","Minnesota North Stars","MNS","2","Boston Bruins","BOS","5",
"1971-10-31","Buffalo Sabres","BUF","2","California Golden Seals","CGS","2",
"1971-10-31","Pittsburgh Penguins","PIT","1","Detroit Red Wings","DET","3",
"1971-10-31","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","3",
"1971-10-31","Montreal Canadiens","MTL","3","Philadelphia Flyers","PHI","5",
"1971-10-31","Chicago Black Hawks","CBH","2","Vancouver Canucks","VAN","6",
"1971-11-01","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","6",
"1971-11-03","Philadelphia Flyers","PHI","0","Chicago Black Hawks","CBH","3",
"1971-11-03","Pittsburgh Penguins","PIT","3","California Golden Seals","CGS","5",
"1971-11-03","New York Rangers","NYR","7","Los Angeles Kings","LAK","1",
"1971-11-03","Toronto Maple Leafs","TOR","1","Minnesota North Stars","MNS","2",
"1971-11-03","St. Louis Blues","STL","1","Montreal Canadiens","MTL","5",
"1971-11-04","St. Louis Blues","STL","1","Boston Bruins","BOS","6",
"1971-11-04","Buffalo Sabres","BUF","4","Detroit Red Wings","DET","4",
"1971-11-05","Philadelphia Flyers","PHI","2","Buffalo Sabres","BUF","5",
"1971-11-05","New York Rangers","NYR","8","California Golden Seals","CGS","1",
"1971-11-05","Pittsburgh Penguins","PIT","2","Vancouver Canucks","VAN","4",
"1971-11-06","Boston Bruins","BOS","2","Detroit Red Wings","DET","1",
"1971-11-06","Toronto Maple Leafs","TOR","3","Los Angeles Kings","LAK","2",
"1971-11-06","St. Louis Blues","STL","1","Minnesota North Stars","MNS","5",
"1971-11-06","Chicago Black Hawks","CBH","1","Montreal Canadiens","MTL","2",
"1971-11-06","New York Rangers","NYR","3","Vancouver Canucks","VAN","1",
"1971-11-07","Montreal Canadiens","MTL","3","Boston Bruins","BOS","2",
"1971-11-07","Detroit Red Wings","DET","3","Buffalo Sabres","BUF","3",
"1971-11-07","Pittsburgh Penguins","PIT","1","Chicago Black Hawks","CBH","4",
"1971-11-07","Toronto Maple Leafs","TOR","1","California Golden Seals","CGS","8",
"1971-11-07","Minnesota North Stars","MNS","3","Philadelphia Flyers","PHI","0",
"1971-11-09","Pittsburgh Penguins","PIT","4","St. Louis Blues","STL","1",
"1971-11-10","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","3",
"1971-11-10","Detroit Red Wings","DET","2","Minnesota North Stars","MNS","1",
"1971-11-10","Los Angeles Kings","LAK","1","New York Rangers","NYR","7",
"1971-11-10","Vancouver Canucks","VAN","1","Pittsburgh Penguins","PIT","3",
"1971-11-10","Montreal Canadiens","MTL","5","Toronto Maple Leafs","TOR","2",
"1971-11-11","California Golden Seals","CGS","2","Boston Bruins","BOS","5",
"1971-11-11","Los Angeles Kings","LAK","4","Buffalo Sabres","BUF","2",
"1971-11-11","Vancouver Canucks","VAN","3","Philadelphia Flyers","PHI","4",
"1971-11-13","Montreal Canadiens","MTL","5","Minnesota North Stars","MNS","1",
"1971-11-13","Buffalo Sabres","BUF","2","New York Rangers","NYR","5",
"1971-11-13","Detroit Red Wings","DET","6","Philadelphia Flyers","PHI","3",
"1971-11-13","Los Angeles Kings","LAK","4","Pittsburgh Penguins","PIT","6",
"1971-11-13","California Golden Seals","CGS","1","St. Louis Blues","STL","5",
"1971-11-13","Vancouver Canucks","VAN","2","Toronto Maple Leafs","TOR","2",
"1971-11-14","Los Angeles Kings","LAK","2","Boston Bruins","BOS","11",
"1971-11-14","Montreal Canadiens","MTL","2","Buffalo Sabres","BUF","2",
"1971-11-14","California Golden Seals","CGS","1","Chicago Black Hawks","CBH","4",
"1971-11-14","Vancouver Canucks","VAN","1","New York Rangers","NYR","6",
"1971-11-14","Toronto Maple Leafs","TOR","3","Philadelphia Flyers","PHI","3",
"1971-11-16","California Golden Seals","CGS","2","Montreal Canadiens","MTL","7",
"1971-11-16","Minnesota North Stars","MNS","5","Pittsburgh Penguins","PIT","1",
"1971-11-16","Detroit Red Wings","DET","2","St. Louis Blues","STL","2",
"1971-11-17","Vancouver Canucks","VAN","0","Chicago Black Hawks","CBH","3",
"1971-11-17","Los Angeles Kings","LAK","1","Toronto Maple Leafs","TOR","5",
"1971-11-18","Vancouver Canucks","VAN","0","Boston Bruins","BOS","5",
"1971-11-18","California Golden Seals","CGS","7","Buffalo Sabres","BUF","5",
"1971-11-18","Pittsburgh Penguins","PIT","3","Minnesota North Stars","MNS","4",
"1971-11-18","St. Louis Blues","STL","2","Montreal Canadiens","MTL","2",
"1971-11-18","Los Angeles Kings","LAK","0","Philadelphia Flyers","PHI","2",
"1971-11-20","Chicago Black Hawks","CBH","1","Boston Bruins","BOS","2",
"1971-11-20","Detroit Red Wings","DET","1","Los Angeles Kings","LAK","3",
"1971-11-20","New York Rangers","NYR","1","Minnesota North Stars","MNS","4",
"1971-11-20","Philadelphia Flyers","PHI","2","Montreal Canadiens","MTL","2",
"1971-11-20","St. Louis Blues","STL","4","Pittsburgh Penguins","PIT","2",
"1971-11-20","California Golden Seals","CGS","1","Toronto Maple Leafs","TOR","5",
"1971-11-21","St. Louis Blues","STL","2","Boston Bruins","BOS","6",
"1971-11-21","Toronto Maple Leafs","TOR","4","Buffalo Sabres","BUF","3",
"1971-11-21","Pittsburgh Penguins","PIT","3","Chicago Black Hawks","CBH","7",
"1971-11-21","California Golden Seals","CGS","1","New York Rangers","NYR","12",
"1971-11-21","Minnesota North Stars","MNS","1","Philadelphia Flyers","PHI","1",
"1971-11-21","Detroit Red Wings","DET","2","Vancouver Canucks","VAN","2",
"1971-11-23","Los Angeles Kings","LAK","1","St. Louis Blues","STL","3",
"1971-11-23","Minnesota North Stars","MNS","2","Vancouver Canucks","VAN","1",
"1971-11-24","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","3",
"1971-11-24","Detroit Red Wings","DET","1","California Golden Seals","CGS","6",
"1971-11-24","Buffalo Sabres","BUF","3","Los Angeles Kings","LAK","5",
"1971-11-24","St. Louis Blues","STL","3","New York Rangers","NYR","8",
"1971-11-24","Boston Bruins","BOS","2","Philadelphia Flyers","PHI","1",
"1971-11-24","Toronto Maple Leafs","TOR","2","Pittsburgh Penguins","PIT","1",
"1971-11-25","Philadelphia Flyers","PHI","2","Boston Bruins","BOS","4",
"1971-11-26","Minnesota North Stars","MNS","2","California Golden Seals","CGS","1",
"1971-11-27","New York Rangers","NYR","1","Detroit Red Wings","DET","3",
"1971-11-27","Minnesota North Stars","MNS","3","Los Angeles Kings","LAK","1",
"1971-11-27","Pittsburgh Penguins","PIT","1","Montreal Canadiens","MTL","3",
"1971-11-27","Boston Bruins","BOS","6","St. Louis Blues","STL","6",
"1971-11-27","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","3",
"1971-11-27","Buffalo Sabres","BUF","2","Vancouver Canucks","VAN","5",
"1971-11-28","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","4",
"1971-11-28","Buffalo Sabres","BUF","3","California Golden Seals","CGS","5",
"1971-11-28","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","4",
"1971-11-28","New York Rangers","NYR","4","Philadelphia Flyers","PHI","2",
"1971-11-30","California Golden Seals","CGS","2","St. Louis Blues","STL","5",
"1971-11-30","Chicago Black Hawks","CBH","2","Vancouver Canucks","VAN","4",
"1971-12-01","California Golden Seals","CGS","1","Minnesota North Stars","MNS","4",
"1971-12-01","Los Angeles Kings","LAK","3","Montreal Canadiens","MTL","5",
"1971-12-01","Buffalo Sabres","BUF","2","New York Rangers","NYR","7",
"1971-12-01","Detroit Red Wings","DET","2","Pittsburgh Penguins","PIT","4",
"1971-12-01","St. Louis Blues","STL","2","Toronto Maple Leafs","TOR","4",
"1971-12-02","Los Angeles Kings","LAK","0","Buffalo Sabres","BUF","2",
"1971-12-02","Detroit Red Wings","DET","1","Philadelphia Flyers","PHI","1",
"1971-12-03","Chicago Black Hawks","CBH","1","California Golden Seals","CGS","2",
"1971-12-04","Los Angeles Kings","LAK","1","Detroit Red Wings","DET","5",
"1971-12-04","Philadelphia Flyers","PHI","1","Minnesota North Stars","MNS","3",
"1971-12-04","Vancouver Canucks","VAN","0","Montreal Canadiens","MTL","7",
"1971-12-04","New York Rangers","NYR","2","Pittsburgh Penguins","PIT","4",
"1971-12-04","Buffalo Sabres","BUF","1","St. Louis Blues","STL","5",
"1971-12-04","Boston Bruins","BOS","5","Toronto Maple Leafs","TOR","3",
"1971-12-05","Pittsburgh Penguins","PIT","3","Boston Bruins","BOS","5",
"1971-12-05","Minnesota North Stars","MNS","1","Buffalo Sabres","BUF","3",
"1971-12-05","Los Angeles Kings","LAK","0","Chicago Black Hawks","CBH","7",
"1971-12-05","St. Louis Blues","STL","2","Detroit Red Wings","DET","1",
"1971-12-05","Vancouver Canucks","VAN","3","New York Rangers","NYR","6",
"1971-12-05","California Golden Seals","CGS","0","Philadelphia Flyers","PHI","3",
"1971-12-07","St. Louis Blues","STL","1","Vancouver Canucks","VAN","2",
"1971-12-08","New York Rangers","NYR","2","Chicago Black Hawks","CBH","2",
"1971-12-08","Boston Bruins","BOS","5","Los Angeles Kings","LAK","3",
"1971-12-08","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","4",
"1971-12-08","California Golden Seals","CGS","1","Pittsburgh Penguins","PIT","1",
"1971-12-08","Minnesota North Stars","MNS","1","Toronto Maple Leafs","TOR","3",
"1971-12-09","Chicago Black Hawks","CBH","3","Buffalo Sabres","BUF","1",
"1971-12-09","New York Rangers","NYR","5","Philadelphia Flyers","PHI","0",
"1971-12-10","St. Louis Blues","STL","4","California Golden Seals","CGS","4",
"1971-12-11","Philadelphia Flyers","PHI","3","Detroit Red Wings","DET","6",
"1971-12-11","St. Louis Blues","STL","1","Los Angeles Kings","LAK","4",
"1971-12-11","Minnesota North Stars","MNS","3","Montreal Canadiens","MTL","4",
"1971-12-11","Buffalo Sabres","BUF","3","Pittsburgh Penguins","PIT","3",
"1971-12-11","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","1",
"1971-12-11","Boston Bruins","BOS","6","Vancouver Canucks","VAN","2",
"1971-12-12","Toronto Maple Leafs","TOR","4","Buffalo Sabres","BUF","2",
"1971-12-12","Minnesota North Stars","MNS","3","Chicago Black Hawks","CBH","5",
"1971-12-12","Boston Bruins","BOS","2","California Golden Seals","CGS","4",
"1971-12-12","Pittsburgh Penguins","PIT","1","New York Rangers","NYR","6",
"1971-12-12","Montreal Canadiens","MTL","1","Philadelphia Flyers","PHI","4",
"1971-12-14","Toronto Maple Leafs","TOR","4","St. Louis Blues","STL","2",
"1971-12-14","Detroit Red Wings","DET","4","Vancouver Canucks","VAN","3",
"1971-12-15","Buffalo Sabres","BUF","1","Chicago Black Hawks","CBH","2",
"1971-12-15","Montreal Canadiens","MTL","3","Los Angeles Kings","LAK","1",
"1971-12-15","St. Louis Blues","STL","1","Minnesota North Stars","MNS","4",
"1971-12-15","Philadelphia Flyers","PHI","2","New York Rangers","NYR","6",
"1971-12-15","Pittsburgh Penguins","PIT","2","Toronto Maple Leafs","TOR","3",
"1971-12-16","New York Rangers","NYR","1","Boston Bruins","BOS","8",
"1971-12-16","Buffalo Sabres","BUF","0","Philadelphia Flyers","PHI","5",
"1971-12-17","Detroit Red Wings","DET","3","California Golden Seals","CGS","3",
"1971-12-17","Montreal Canadiens","MTL","6","Vancouver Canucks","VAN","2",
"1971-12-18","Detroit Red Wings","DET","2","Los Angeles Kings","LAK","4",
"1971-12-18","Chicago Black Hawks","CBH","4","Minnesota North Stars","MNS","1",
"1971-12-18","Boston Bruins","BOS","4","Pittsburgh Penguins","PIT","3",
"1971-12-18","New York Rangers","NYR","5","St. Louis Blues","STL","2",
"1971-12-18","Buffalo Sabres","BUF","1","Toronto Maple Leafs","TOR","8",
"1971-12-19","Pittsburgh Penguins","PIT","2","Boston Bruins","BOS","2",
"1971-12-19","Vancouver Canucks","VAN","1","Buffalo Sabres","BUF","5",
"1971-12-19","St. Louis Blues","STL","0","Chicago Black Hawks","CBH","2",
"1971-12-19","Montreal Canadiens","MTL","3","California Golden Seals","CGS","3",
"1971-12-19","Minnesota North Stars","MNS","1","New York Rangers","NYR","1",
"1971-12-19","Toronto Maple Leafs","TOR","4","Philadelphia Flyers","PHI","0",
"1971-12-21","Los Angeles Kings","LAK","2","Minnesota North Stars","MNS","3",
"1971-12-22","Chicago Black Hawks","CBH","4","California Golden Seals","CGS","1",
"1971-12-22","Vancouver Canucks","VAN","0","Detroit Red Wings","DET","3",
"1971-12-22","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","4",
"1971-12-22","Pittsburgh Penguins","PIT","2","New York Rangers","NYR","4",
"1971-12-22","Los Angeles Kings","LAK","2","St. Louis Blues","STL","1",
"1971-12-23","Boston Bruins","BOS","4","Buffalo Sabres","BUF","4",
"1971-12-25","Philadelphia Flyers","PHI","1","Boston Bruins","BOS","5",
"1971-12-25","California Golden Seals","CGS","3","Los Angeles Kings","LAK","1",
"1971-12-25","New York Rangers","NYR","2","Minnesota North Stars","MNS","1",
"1971-12-25","Montreal Canadiens","MTL","2","Pittsburgh Penguins","PIT","4",
"1971-12-25","Buffalo Sabres","BUF","4","St. Louis Blues","STL","4",
"1971-12-25","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","5",
"1971-12-26","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","3",
"1971-12-26","St. Louis Blues","STL","3","Buffalo Sabres","BUF","6",
"1971-12-26","Los Angeles Kings","LAK","3","Chicago Black Hawks","CBH","6",
"1971-12-26","Minnesota North Stars","MNS","1","Detroit Red Wings","DET","5",
"1971-12-26","Montreal Canadiens","MTL","1","New York Rangers","NYR","5",
"1971-12-26","Pittsburgh Penguins","PIT","1","Philadelphia Flyers","PHI","6",
"1971-12-26","California Golden Seals","CGS","2","Vancouver Canucks","VAN","6",
"1971-12-28","Toronto Maple Leafs","TOR","4","Pittsburgh Penguins","PIT","2",
"1971-12-29","Detroit Red Wings","DET","7","Buffalo Sabres","BUF","3",
"1971-12-29","Boston Bruins","BOS","5","Chicago Black Hawks","CBH","1",
"1971-12-29","Vancouver Canucks","VAN","1","Los Angeles Kings","LAK","3",
"1971-12-29","California Golden Seals","CGS","2","Montreal Canadiens","MTL","3",
"1971-12-29","Philadelphia Flyers","PHI","1","New York Rangers","NYR","5",
"1971-12-29","St. Louis Blues","STL","6","Toronto Maple Leafs","TOR","3",
"1971-12-30","Boston Bruins","BOS","2","Minnesota North Stars","MNS","2",
"1971-12-31","California Golden Seals","CGS","3","Detroit Red Wings","DET","6",
"1971-12-31","Buffalo Sabres","BUF","3","Pittsburgh Penguins","PIT","3",
"1972-01-01","Minnesota North Stars","MNS","3","Los Angeles Kings","LAK","2",
"1972-01-01","Philadelphia Flyers","PHI","4","St. Louis Blues","STL","4",
"1972-01-01","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","5",
"1972-01-02","California Golden Seals","CGS","4","Buffalo Sabres","BUF","4",
"1972-01-02","Philadelphia Flyers","PHI","2","Chicago Black Hawks","CBH","6",
"1972-01-02","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","6",
"1972-01-02","Boston Bruins","BOS","4","New York Rangers","NYR","1",
"1972-01-02","Los Angeles Kings","LAK","6","Vancouver Canucks","VAN","3",
"1972-01-04","California Golden Seals","CGS","1","Los Angeles Kings","LAK","4",
"1972-01-05","Pittsburgh Penguins","PIT","3","Chicago Black Hawks","CBH","3",
"1972-01-05","Los Angeles Kings","LAK","2","California Golden Seals","CGS","6",
"1972-01-05","Detroit Red Wings","DET","2","Minnesota North Stars","MNS","4",
"1972-01-05","Vancouver Canucks","VAN","4","Montreal Canadiens","MTL","6",
"1972-01-05","St. Louis Blues","STL","1","New York Rangers","NYR","9",
"1972-01-05","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","0",
"1972-01-06","Boston Bruins","BOS","5","Buffalo Sabres","BUF","2",
"1972-01-06","St. Louis Blues","STL","3","Philadelphia Flyers","PHI","2",
"1972-01-07","Detroit Red Wings","DET","4","California Golden Seals","CGS","4",
"1972-01-08","Vancouver Canucks","VAN","5","Minnesota North Stars","MNS","1",
"1972-01-08","Los Angeles Kings","LAK","2","Montreal Canadiens","MTL","10",
"1972-01-08","Chicago Black Hawks","CBH","4","Pittsburgh Penguins","PIT","0",
"1972-01-08","Boston Bruins","BOS","3","St. Louis Blues","STL","5",
"1972-01-08","Philadelphia Flyers","PHI","2","Toronto Maple Leafs","TOR","2",
"1972-01-09","Toronto Maple Leafs","TOR","2","Buffalo Sabres","BUF","1",
"1972-01-09","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","5",
"1972-01-09","Pittsburgh Penguins","PIT","2","Detroit Red Wings","DET","4",
"1972-01-09","Los Angeles Kings","LAK","0","New York Rangers","NYR","8",
"1972-01-09","California Golden Seals","CGS","3","Philadelphia Flyers","PHI","10",
"1972-01-11","Philadelphia Flyers","PHI","0","Detroit Red Wings","DET","5",
"1972-01-11","Montreal Canadiens","MTL","3","St. Louis Blues","STL","7",
"1972-01-11","Minnesota North Stars","MNS","2","Vancouver Canucks","VAN","2",
"1972-01-12","New York Rangers","NYR","5","Chicago Black Hawks","CBH","5",
"1972-01-12","Minnesota North Stars","MNS","0","California Golden Seals","CGS","2",
"1972-01-12","Boston Bruins","BOS","2","Pittsburgh Penguins","PIT","2",
"1972-01-12","Los Angeles Kings","LAK","1","Toronto Maple Leafs","TOR","1",
"1972-01-13","Los Angeles Kings","LAK","1","Boston Bruins","BOS","1",
"1972-01-13","New York Rangers","NYR","5","Buffalo Sabres","BUF","2",
"1972-01-13","Pittsburgh Penguins","PIT","1","Montreal Canadiens","MTL","7",
"1972-01-14","Vancouver Canucks","VAN","3","California Golden Seals","CGS","5",
"1972-01-15","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","4",
"1972-01-15","Los Angeles Kings","LAK","4","Detroit Red Wings","DET","7",
"1972-01-15","Buffalo Sabres","BUF","2","Montreal Canadiens","MTL","6",
"1972-01-15","Philadelphia Flyers","PHI","2","Pittsburgh Penguins","PIT","4",
"1972-01-15","Minnesota North Stars","MNS","2","St. Louis Blues","STL","7",
"1972-01-15","New York Rangers","NYR","3","Toronto Maple Leafs","TOR","4",
"1972-01-15","California Golden Seals","CGS","3","Vancouver Canucks","VAN","4",
"1972-01-16","Detroit Red Wings","DET","2","Boston Bruins","BOS","9",
"1972-01-16","Montreal Canadiens","MTL","2","Buffalo Sabres","BUF","4",
"1972-01-16","Minnesota North Stars","MNS","2","Chicago Black Hawks","CBH","3",
"1972-01-16","Los Angeles Kings","LAK","3","Philadelphia Flyers","PHI","3",
"1972-01-16","St. Louis Blues","STL","4","Toronto Maple Leafs","TOR","3",
"1972-01-18","California Golden Seals","CGS","1","Minnesota North Stars","MNS","1",
"1972-01-18","Boston Bruins","BOS","2","St. Louis Blues","STL","0",
"1972-01-19","California Golden Seals","CGS","0","Chicago Black Hawks","CBH","2",
"1972-01-19","Minnesota North Stars","MNS","4","Detroit Red Wings","DET","1",
"1972-01-19","New York Rangers","NYR","5","Los Angeles Kings","LAK","1",
"1972-01-19","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","1",
"1972-01-19","Vancouver Canucks","VAN","6","Pittsburgh Penguins","PIT","1",
"1972-01-20","Vancouver Canucks","VAN","0","Buffalo Sabres","BUF","1",
"1972-01-20","Chicago Black Hawks","CBH","2","Philadelphia Flyers","PHI","3",
"1972-01-21","New York Rangers","NYR","5","California Golden Seals","CGS","0",
"1972-01-22","Buffalo Sabres","BUF","2","Detroit Red Wings","DET","3",
"1972-01-22","Philadelphia Flyers","PHI","2","Los Angeles Kings","LAK","4",
"1972-01-22","Toronto Maple Leafs","TOR","1","Minnesota North Stars","MNS","4",
"1972-01-22","Boston Bruins","BOS","8","Montreal Canadiens","MTL","5",
"1972-01-22","Pittsburgh Penguins","PIT","0","St. Louis Blues","STL","1",
"1972-01-22","New York Rangers","NYR","2","Vancouver Canucks","VAN","5",
"1972-01-23","Buffalo Sabres","BUF","3","Boston Bruins","BOS","3",
"1972-01-23","Toronto Maple Leafs","TOR","0","Chicago Black Hawks","CBH","4",
"1972-01-23","Philadelphia Flyers","PHI","1","California Golden Seals","CGS","3",
"1972-01-23","St. Louis Blues","STL","1","Detroit Red Wings","DET","3",
"1972-01-23","Los Angeles Kings","LAK","3","Minnesota North Stars","MNS","5",
"1972-01-23","Montreal Canadiens","MTL","3","Pittsburgh Penguins","PIT","3",
"1972-01-26","Toronto Maple Leafs","TOR","3","Los Angeles Kings","LAK","5",
"1972-01-26","Buffalo Sabres","BUF","1","New York Rangers","NYR","5",
"1972-01-26","St. Louis Blues","STL","2","Pittsburgh Penguins","PIT","1",
"1972-01-27","Philadelphia Flyers","PHI","2","Boston Bruins","BOS","4",
"1972-01-27","Detroit Red Wings","DET","3","Buffalo Sabres","BUF","1",
"1972-01-27","Vancouver Canucks","VAN","0","Chicago Black Hawks","CBH","4",
"1972-01-27","Minnesota North Stars","MNS","6","Montreal Canadiens","MTL","5",
"1972-01-28","Toronto Maple Leafs","TOR","0","California Golden Seals","CGS","3",
"1972-01-29","Los Angeles Kings","LAK","4","Detroit Red Wings","DET","4",
"1972-01-29","New York Rangers","NYR","2","Minnesota North Stars","MNS","4",
"1972-01-29","St. Louis Blues","STL","0","Montreal Canadiens","MTL","4",
"1972-01-29","Boston Bruins","BOS","4","Philadelphia Flyers","PHI","2",
"1972-01-29","Chicago Black Hawks","CBH","4","Pittsburgh Penguins","PIT","2",
"1972-01-29","Toronto Maple Leafs","TOR","2","Vancouver Canucks","VAN","5",
"1972-01-30","St. Louis Blues","STL","2","Boston Bruins","BOS","5",
"1972-01-30","Los Angeles Kings","LAK","2","Buffalo Sabres","BUF","2",
"1972-01-30","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","4",
