date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1950-10-11","New York Rangers","NYR","2","Detroit Red Wings","DET","3",
"1950-10-12","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","3",
"1950-10-14","Boston Bruins","BOS","1","Montreal Canadiens","MTL","1",
"1950-10-14","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","1",
"1950-10-15","Montreal Canadiens","MTL","2","Boston Bruins","BOS","1",
"1950-10-15","New York Rangers","NYR","3","Chicago Black Hawks","CBH","2",
"1950-10-15","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","4",
"1950-10-18","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","0",
"1950-10-19","New York Rangers","NYR","0","Montreal Canadiens","MTL","4",
"1950-10-21","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","2",
"1950-10-21","New York Rangers","NYR","0","Toronto Maple Leafs","TOR","5",
"1950-10-22","New York Rangers","NYR","0","Boston Bruins","BOS","0",
"1950-10-22","Toronto Maple Leafs","TOR","5","Chicago Black Hawks","CBH","3",
"1950-10-22","Montreal Canadiens","MTL","2","Detroit Red Wings","DET","3",
"1950-10-25","Boston Bruins","BOS","1","New York Rangers","NYR","1",
"1950-10-25","Detroit Red Wings","DET","0","Toronto Maple Leafs","TOR","1",
"1950-10-26","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","5",
"1950-10-28","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","3",
"1950-10-28","New York Rangers","NYR","1","Montreal Canadiens","MTL","5",
"1950-10-28","Boston Bruins","BOS","2","Toronto Maple Leafs","TOR","4",
"1950-10-29","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","3",
"1950-10-29","Boston Bruins","BOS","0","Detroit Red Wings","DET","2",
"1950-10-29","Montreal Canadiens","MTL","2","New York Rangers","NYR","2",
"1950-11-01","Montreal Canadiens","MTL","3","Toronto Maple Leafs","TOR","5",
"1950-11-02","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","5",
"1950-11-02","New York Rangers","NYR","2","Detroit Red Wings","DET","2",
"1950-11-02","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","1",
"1950-11-04","Boston Bruins","BOS","3","Montreal Canadiens","MTL","2",
"1950-11-04","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","2",
"1950-11-05","New York Rangers","NYR","1","Chicago Black Hawks","CBH","3",
"1950-11-05","Boston Bruins","BOS","2","Detroit Red Wings","DET","4",
"1950-11-08","Detroit Red Wings","DET","3","Boston Bruins","BOS","3",
"1950-11-08","Toronto Maple Leafs","TOR","5","New York Rangers","NYR","3",
"1950-11-09","Montreal Canadiens","MTL","1","Chicago Black Hawks","CBH","2",
"1950-11-11","Chicago Black Hawks","CBH","4","Boston Bruins","BOS","2",
"1950-11-11","New York Rangers","NYR","1","Montreal Canadiens","MTL","1",
"1950-11-11","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","1",
"1950-11-12","Toronto Maple Leafs","TOR","7","Boston Bruins","BOS","0",
"1950-11-12","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","4",
"1950-11-12","Chicago Black Hawks","CBH","4","New York Rangers","NYR","1",
"1950-11-15","Boston Bruins","BOS","4","New York Rangers","NYR","3",
"1950-11-16","Detroit Red Wings","DET","5","Chicago Black Hawks","CBH","1",
"1950-11-16","Toronto Maple Leafs","TOR","2","Montreal Canadiens","MTL","5",
"1950-11-18","Detroit Red Wings","DET","2","Boston Bruins","BOS","1",
"1950-11-18","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","3",
"1950-11-18","New York Rangers","NYR","4","Toronto Maple Leafs","TOR","5",
"1950-11-19","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","3",
"1950-11-19","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","0",
"1950-11-19","Detroit Red Wings","DET","3","New York Rangers","NYR","3",
"1950-11-22","Montreal Canadiens","MTL","2","New York Rangers","NYR","3",
"1950-11-22","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","5",
"1950-11-23","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","4",
