rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Detroit Red Wings"1,"DET","70"2,"44"3,"13"4,"13"5,"101"6,".721"7,"236"8,"139"9,"1.16"10,"-0.23"11,"5.36"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Toronto Maple Leafs"1,"TOR","70"2,"41"3,"16"4,"13"5,"95"6,".679"7,"212"8,"138"9,"0.88"10,"-0.18"11,"5.00"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Montreal Canadiens"1,"MTL","70"2,"25"3,"30"4,"15"5,"65"6,".464"7,"173"8,"184"9,"-0.13"10,"0.03"11,"5.10"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Boston Bruins"1,"BOS","70"2,"22"3,"30"4,"18"5,"62"6,".443"7,"178"8,"197"9,"-0.23"10,"0.05"11,"5.36"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"New York Rangers"1,"NYR","70"2,"20"3,"29"4,"21"5,"61"6,".436"7,"169"8,"201"9,"-0.38"10,"0.08"11,"5.29"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"Chicago Black Hawks"1,"CBH","70"2,"13"3,"47"4,"10"5,"36"6,".257"7,"171"8,"280"9,"-1.30"10,"0.26"11,"6.44"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
