date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1968-10-11","Detroit Red Wings","DET","2","Boston Bruins","BOS","4",
"1968-10-11","St. Louis Blues","STL","3","Chicago Black Hawks","CBH","4",
"1968-10-11","Minnesota North Stars","MNS","5","Oakland Seals","OAK","1",
"1968-10-12","Montreal Canadiens","MTL","1","Pittsburgh Penguins","PIT","1",
"1968-10-12","Los Angeles Kings","LAK","0","St. Louis Blues","STL","6",
"1968-10-13","Philadelphia Flyers","PHI","2","Boston Bruins","BOS","3",
"1968-10-13","New York Rangers","NYR","2","Chicago Black Hawks","CBH","5",
"1968-10-13","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","1",
"1968-10-13","Los Angeles Kings","LAK","4","Oakland Seals","OAK","4",
"1968-10-16","Minnesota North Stars","MNS","4","Chicago Black Hawks","CBH","10",
"1968-10-16","Philadelphia Flyers","PHI","1","New York Rangers","NYR","3",
"1968-10-16","Boston Bruins","BOS","2","Oakland Seals","OAK","1",
"1968-10-16","Montreal Canadiens","MTL","4","St. Louis Blues","STL","2",
"1968-10-16","Pittsburgh Penguins","PIT","2","Toronto Maple Leafs","TOR","2",
"1968-10-17","New York Rangers","NYR","2","Detroit Red Wings","DET","7",
"1968-10-17","Boston Bruins","BOS","1","Los Angeles Kings","LAK","2",
"1968-10-17","Montreal Canadiens","MTL","3","Minnesota North Stars","MNS","1",
"1968-10-17","Pittsburgh Penguins","PIT","0","Philadelphia Flyers","PHI","3",
"1968-10-19","Los Angeles Kings","LAK","1","Minnesota North Stars","MNS","4",
"1968-10-19","Boston Bruins","BOS","5","Pittsburgh Penguins","PIT","1",
"1968-10-19","Oakland Seals","OAK","1","St. Louis Blues","STL","4",
"1968-10-19","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","1",
"1968-10-20","Oakland Seals","OAK","4","Chicago Black Hawks","CBH","3",
"1968-10-20","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","2",
"1968-10-20","Los Angeles Kings","LAK","0","New York Rangers","NYR","7",
"1968-10-22","Oakland Seals","OAK","3","Minnesota North Stars","MNS","2",
"1968-10-23","Montreal Canadiens","MTL","5","Los Angeles Kings","LAK","2",
"1968-10-23","Oakland Seals","OAK","1","New York Rangers","NYR","6",
"1968-10-23","Chicago Black Hawks","CBH","8","Pittsburgh Penguins","PIT","5",
"1968-10-23","St. Louis Blues","STL","4","Toronto Maple Leafs","TOR","6",
"1968-10-24","St. Louis Blues","STL","2","Boston Bruins","BOS","1",
"1968-10-24","Minnesota North Stars","MNS","3","Philadelphia Flyers","PHI","3",
"1968-10-25","Montreal Canadiens","MTL","4","Oakland Seals","OAK","2",
"1968-10-26","Philadelphia Flyers","PHI","2","Los Angeles Kings","LAK","6",
"1968-10-26","New York Rangers","NYR","3","Minnesota North Stars","MNS","0",
"1968-10-26","St. Louis Blues","STL","2","Pittsburgh Penguins","PIT","4",
"1968-10-26","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","2",
"1968-10-27","Montreal Canadiens","MTL","2","Boston Bruins","BOS","4",
"1968-10-27","Chicago Black Hawks","CBH","3","Detroit Red Wings","DET","4",
"1968-10-27","Toronto Maple Leafs","TOR","5","New York Rangers","NYR","3",
"1968-10-27","Philadelphia Flyers","PHI","2","Oakland Seals","OAK","2",
"1968-10-30","Chicago Black Hawks","CBH","4","Los Angeles Kings","LAK","2",
"1968-10-30","Boston Bruins","BOS","4","Minnesota North Stars","MNS","2",
"1968-10-30","Pittsburgh Penguins","PIT","3","New York Rangers","NYR","7",
"1968-10-30","Philadelphia Flyers","PHI","1","St. Louis Blues","STL","4",
"1968-10-30","Montreal Canadiens","MTL","5","Toronto Maple Leafs","TOR","0",
"1968-10-31","Boston Bruins","BOS","5","Detroit Red Wings","DET","7",
"1968-10-31","New York Rangers","NYR","2","Philadelphia Flyers","PHI","1",
"1968-11-01","Chicago Black Hawks","CBH","2","Oakland Seals","OAK","5",
"1968-11-02","Pittsburgh Penguins","PIT","2","Los Angeles Kings","LAK","3",
"1968-11-02","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","2",
"1968-11-02","Minnesota North Stars","MNS","2","St. Louis Blues","STL","0",
"1968-11-02","Philadelphia Flyers","PHI","3","Toronto Maple Leafs","TOR","2",
"1968-11-03","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","5",
