date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1934-11-08","Chicago Black Hawks","CBH","3","St. Louis Eagles","STE","1",
"1934-11-08","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","5",
"1934-11-10","New York Rangers","NYR","2","St. Louis Eagles","STE","4",
"1934-11-10","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","2",
"1934-11-11","Boston Bruins","BOS","4","Detroit Red Wings","DET","2",
"1934-11-13","Montreal Maroons","MTM","2","St. Louis Eagles","STE","1",
"1934-11-15","New York Rangers","NYR","2","Detroit Red Wings","DET","8",
"1934-11-15","Chicago Black Hawks","CBH","4","Montreal Maroons","MTM","3",
"1934-11-15","Toronto Maple Leafs","TOR","1","New York Americans","NYA","0",
"1934-11-17","St. Louis Eagles","STE","0","Boston Bruins","BOS","1",
"1934-11-17","Detroit Red Wings","DET","3","Montreal Canadiens","MTL","0",
"1934-11-17","Montreal Maroons","MTM","1","Toronto Maple Leafs","TOR","2",
"1934-11-18","Toronto Maple Leafs","TOR","5","Chicago Black Hawks","CBH","0",
"1934-11-18","St. Louis Eagles","STE","0","New York Rangers","NYR","5",
"1934-11-20","Detroit Red Wings","DET","0","Boston Bruins","BOS","1",
"1934-11-20","Montreal Maroons","MTM","3","New York Americans","NYA","0",
"1934-11-20","Toronto Maple Leafs","TOR","5","St. Louis Eagles","STE","2",
"1934-11-22","St. Louis Eagles","STE","0","Chicago Black Hawks","CBH","1",
"1934-11-22","New York Americans","NYA","4","Montreal Canadiens","MTL","3",
"1934-11-22","Detroit Red Wings","DET","3","New York Rangers","NYR","4",
"1934-11-24","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","3",
"1934-11-24","Boston Bruins","BOS","4","St. Louis Eagles","STE","1",
"1934-11-24","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","3",
"1934-11-25","Boston Bruins","BOS","0","Chicago Black Hawks","CBH","4",
"1934-11-25","St. Louis Eagles","STE","1","Detroit Red Wings","DET","4",
"1934-11-25","New York Rangers","NYR","1","New York Americans","NYA","3",
"1934-11-27","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","2",
"1934-11-27","Montreal Canadiens","MTL","3","New York Rangers","NYR","2",
"1934-11-29","Detroit Red Wings","DET","1","Montreal Maroons","MTM","2",
"1934-11-29","Chicago Black Hawks","CBH","0","New York Americans","NYA","2",
