date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1987-10-08","Washington Capitals","WSH","3","Boston Bruins","BOS","4",
"1987-10-08","Minnesota North Stars","MNS","2","Buffalo Sabres","BUF","2",
"1987-10-08","Detroit Red Wings","DET","1","Calgary Flames","CGY","5",
"1987-10-08","Toronto Maple Leafs","TOR","7","Chicago Blackhawks","CHI","5",
"1987-10-08","Quebec Nordiques","QUE","5","Hartford Whalers","HAR","1",
"1987-10-08","New York Islanders","NYI","4","Los Angeles Kings","LAK","1",
"1987-10-08","Pittsburgh Penguins","PIT","4","New York Rangers","NYR","4",
"1987-10-08","Montreal Canadiens","MTL","2","Philadelphia Flyers","PHI","2",
"1987-10-08","St. Louis Blues","STL","2","Vancouver Canucks","VAN","8",
"1987-10-09","Detroit Red Wings","DET","4","Edmonton Oilers","EDM","1",
"1987-10-09","Pittsburgh Penguins","PIT","3","New Jersey Devils","NJD","6",
"1987-10-10","Winnipeg Jets","WIN","5","Calgary Flames","CGY","1",
"1987-10-10","New York Rangers","NYR","6","Hartford Whalers","HAR","2",
"1987-10-10","St. Louis Blues","STL","2","Los Angeles Kings","LAK","4",
"1987-10-10","Philadelphia Flyers","PHI","5","Minnesota North Stars","MNS","4",
"1987-10-10","Buffalo Sabres","BUF","3","Montreal Canadiens","MTL","6",
"1987-10-10","Boston Bruins","BOS","5","Quebec Nordiques","QUE","6",
"1987-10-10","New Jersey Devils","NJD","2","Toronto Maple Leafs","TOR","5",
"1987-10-10","New York Islanders","NYI","7","Vancouver Canucks","VAN","1",
"1987-10-10","Chicago Blackhawks","CHI","4","Washington Capitals","WSH","6",
"1987-10-11","Hartford Whalers","HAR","2","Boston Bruins","BOS","5",
"1987-10-11","Washington Capitals","WSH","5","Buffalo Sabres","BUF","6",
"1987-10-11","Philadelphia Flyers","PHI","3","Chicago Blackhawks","CHI","5",
"1987-10-11","Edmonton Oilers","EDM","9","Los Angeles Kings","LAK","2",
"1987-10-12","Quebec Nordiques","QUE","5","Montreal Canadiens","MTL","2",
"1987-10-12","Minnesota North Stars","MNS","2","New York Rangers","NYR","4",
"1987-10-12","Detroit Red Wings","DET","3","Vancouver Canucks","VAN","2",
"1987-10-12","Calgary Flames","CGY","2","Winnipeg Jets","WIN","3",
"1987-10-13","Buffalo Sabres","BUF","3","Pittsburgh Penguins","PIT","8",
"1987-10-14","St. Louis Blues","STL","3","Chicago Blackhawks","CHI","5",
"1987-10-14","Calgary Flames","CGY","5","Edmonton Oilers","EDM","4",
"1987-10-14","Toronto Maple Leafs","TOR","3","Minnesota North Stars","MNS","4",
"1987-10-14","Hartford Whalers","HAR","1","New Jersey Devils","NJD","3",
"1987-10-15","Boston Bruins","BOS","3","Los Angeles Kings","LAK","2",
"1987-10-15","New York Islanders","NYI","6","Philadelphia Flyers","PHI","0",
"1987-10-15","New York Rangers","NYR","6","Pittsburgh Penguins","PIT","6",
"1987-10-16","Quebec Nordiques","QUE","2","Buffalo Sabres","BUF","2",
"1987-10-16","Edmonton Oilers","EDM","5","Calgary Flames","CGY","2",
"1987-10-16","Toronto Maple Leafs","TOR","2","Detroit Red Wings","DET","3",
"1987-10-16","Montreal Canadiens","MTL","3","New Jersey Devils","NJD","4",
"1987-10-16","Hartford Whalers","HAR","2","Washington Capitals","WSH","6",
"1987-10-17","Boston Bruins","BOS","3","Edmonton Oilers","EDM","4",
"1987-10-17","New Jersey Devils","NJD","3","Hartford Whalers","HAR","4",
"1987-10-17","Winnipeg Jets","WIN","5","Minnesota North Stars","MNS","2",
"1987-10-17","Pittsburgh Penguins","PIT","2","Montreal Canadiens","MTL","3",
