rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Bruce Affleck","22","STL","D","80","5","20","25","-22","24","4","1","0","0","17","3","0","133","3.8","",""
"2","Fred Ahern","24","CLE","RW","25","4","4","8","-12","20","2","2","0","0","2","2","0","45","8.9","",""
"3","Chris Ahrens","24","MNS","D","2","0","0","0","1","5","0","0","0","0","0","0","0","1","0.0","",""
"4","Claire Alexander","31","TOR","D","48","1","12","13","-4","12","1","0","0","0","7","5","0","61","1.6","",""
"5","Earl Anderson","25","BOS","RW","40","10","11","21","4","4","9","1","0","3","10","1","0","65","15.4","",""
"6","Russ Anderson","21","PIT","D","66","2","11","13","5","81","2","0","0","1","10","1","0","45","4.4","",""
"7","Ron Andruff","23","CLR","C","66","4","18","22","-18","21","4","0","0","0","15","2","1","106","3.8","",""
"8","Syl Apps","29","PIT","C","72","18","43","61","2","20","13","3","2","2","29","13","1","164","11.0","",""
"9","Michel Archambault","26","CBH","LW","3","0","0","0","-3","0","0","0","0","0","0","0","0","1","0.0","",""
"10","Chuck Arnason","25","CLR","RW","61","13","10","23","-23","10","10","3","0","1","6","4","0","152","8.6","",""
"11","Don Ashby","21","TOR","C","76","19","23","42","-14","24","16","3","0","4","19","4","0","118","16.1","",""
"12","Don Awrey","33","PIT","D","79","1","12","13","-2","40","1","0","0","0","12","0","0","45","2.2","",""
"13","Garnet Bailey","28","WSH","LW","78","19","27","46","-21","51","17","2","0","2","20","5","2","154","12.3","",""
"14","Bill Barber","24","PHI","LW","73","20","35","55","32","62","17","3","0","3","20","13","2","245","8.2","",""
"15","Norm Barnes","23","PHI","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"16","Fred Barrett","27","MNS","D","60","1","8","9","-31","46","1","0","0","0","7","1","0","54","1.9","",""
"17","John Bednarski","24","NYR","D","5","0","0","0","-3","0","0","0","0","0","0","0","0","3","0.0","",""
"18","Curt Bennett","28","ATF","LW","76","22","25","47","-14","36","16","5","1","5","22","3","0","183","12.0","",""
"19","Harvey Bennett","24","TOT","C","69","14","14","28","-18","94","14","0","0","2","14","0","0","75","18.7","",""
"20","Red Berenson","37","STL","C","80","21","28","49","-28","8","17","4","0","3","21","6","1","178","11.8","",""
"21","Michel Bergeron","22","DET","RW","74","21","12","33","-40","98","18","3","0","5","9","3","0","197","10.7","",""
"22","Yves Bergeron","25","PIT","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"23","Bob Berry","33","LAK","LW","69","13","25","38","12","20","11","2","0","1","21","4","0","85","15.3","",""
