rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","George Allen","29","CBH","LW","45","17","24","41","","36","","","","","","","","","","",""
"2","Murray Armstrong","28","DET","C","28","12","22","34","","4","","","","","","","","","","",""
"3","Ossie Aubuchon","27","TOT","LW","47","17","12","29","","4","","","","","","","","","","",""
"4","Frank Bennett","21","DET","LW","7","0","1","1","","2","","","","","","","","","","",""
"5","Doug Bentley","27","CBH","LW","50","38","39","77","","22","","","","","","","","","","",""
"6","Toe Blake","31","MTL","LW","41","26","33","59","","10","","","","","","","","","","",""
"7","Gus Bodnar","20","TOR","C","50","22","40","62","","18","","","","","","","","","","",""
"8","Buzz Boll","32","BOS","LW","39","19","25","44","","2","","","","","","","","","","",""
"9","George Boothman","27","TOR","C","49","16","18","34","","14","","","","","","","","","","",""
"10","Butch Bouchard","24","MTL","D","39","5","14","19","","52","","","","","","","","","","",""
"11","Frank Boucher","42","NYR","C","15","4","10","14","","2","","","","","","","","","","",""
"12","Irwin Boyd","35","BOS","RW","5","0","1","1","","0","","","","","","","","","","",""
"13","Tom Brennan","22","BOS","RW","11","2","1","3","","2","","","","","","","","","","",""
"14","Adam Brown","23","DET","LW","50","24","18","42","","56","","","","","","","","","","",""
"15","Eddie Bruneteau","24","DET","RW","2","0","1","1","","0","","","","","","","","","","",""
"16","Mud Bruneteau","29","DET","RW","39","35","18","53","","4","","","","","","","","","","",""
"17","Tony Bukovich","28","DET","LW","3","0","1","1","","0","","","","","","","","","","",""
"18","Hy Buller","17","DET","D","7","0","3","3","","4","","","","","","","","","","",""
"19","Gord Buttrey","17","CBH","LW","10","0","0","0","","0","","","","","","","","","","",""
"20","Herb Cain","31","BOS","LW","48","36","46","82","","4","","","","","","","","","","",""
"21","Norm Calladine","27","BOS","C","49","16","27","43","","8","","","","","","","","","","",""
"22","Don Campbell","18","CBH","LW","17","1","3","4","","8","","","","","","","","","","",""
"23","Tod Campeau","20","MTL","C","2","0","0","0","","0","","","","","","","","","","",""
"24","Lorne Carr","33","TOR","RW","50","36","38","74","","9","","","","","","","","","","",""
"25","Red Carr","27","TOR","LW","5","0","1","1","","2","","","","","","","","","","",""
"26","Joe Carveth","25","DET","RW","46","21","35","56","","6","","","","","","","","","","",""
"27","Murph Chamberlain","28","MTL","LW","47","15","32","47","","85","","","","","","","","","","",""
"28","Lude Check","24","DET","LW","1","0","0","0","","0","","","","","","","","","","",""
"29","Dit Clapper","36","BOS","D","50","6","25","31","","13","","","","","","","","","","",""
"30","Joe Cooper","29","CBH","D","13","1","0","1","","17","","","","","","","","","","",""
"31","Bill Cowley","31","BOS","C","36","30","41","71","","12","","","","","","","","","","",""
"32","Jack Crawford","27","BOS","D","34","4","16","20","","8","","","","","","","","","","",""
"33","Cully Dahlstrom","31","CBH","C","50","20","22","42","","8","","","","","","","","","","",""
"34","Hank Damore","24","NYR","C","4","1","0","1","","2","","","","","","","","","","",""
"35","Bob Davidson","31","TOR","LW","47","19","28","47","","21","","","","","","","","","","",""
"36","Gord Davidson","25","NYR","D","16","1","3","4","","4","","","","","","","","","","",""
"37","Ab DeMarco","27","TOT","C","39","14","19","33","","2","","","","","","","","","","",""
"38","Tony Demers","26","NYR","RW","1","0","0","0","","0","","","","","","","","","","",""
"39","Tom Dewar","30","NYR","D","9","0","2","2","","4","","","","","","","","","","",""
"40","Bob Dill","23","NYR","D","28","6","10","16","","66","","","","","","","","","","",""
"41","Frank Dunlap","19","TOR","LW","15","0","1","1","","2","","","","","","","","","","",""
"42","Henry Dyck","31","NYR","C","1","0","0","0","","0","","","","","","","","","","",""
"43","Jack Dyte","25","CBH","D","27","1","0","1","","31","","","","","","","","","","",""
"44","Pat Egan","25","TOT","D","48","15","28","43","","95","","","","","","","","","","",""
"45","Walt Farrant","31","CBH","RW","1","0","0","0","","0","","","","","","","","","","",""
"46","Bob Fillion","22","MTL","LW","41","7","23","30","","14","","","","","","","","","","",""
"47","Archie Fraser","29","NYR","C","3","0","1","1","","0","","","","","","","","","","",""
"48","Don Gallinger","18","BOS","C","23","13","5","18","","6","","","","","","","","","","",""
"49","Fern Gauthier","24","NYR","RW","33","14","10","24","","0","","","","","","","","","","",""
"50","Ray Getliffe","29","MTL","LW/C","44","28","25","53","","44","","","","","","","","","","",""
"51","Bill Gooden","20","NYR","LW","41","9","8","17","","15","","","","","","","","","","",""
"52","Johnny Gottselig","38","CBH","LW","45","8","15","23","","6","","","","","","","","","","",""
"53","George Grigor","27","CBH","C","2","1","0","1","","0","","","","","","","","","","",""
"54","Don Grosso","28","DET","C","42","16","31","47","","13","","","","","","","","","","",""
"55","Bep Guidolin","18","BOS","RW","47","17","25","42","","58","","","","","","","","","","",""
"56","Jack Hamilton","18","TOR","C","49","20","17","37","","4","","","","","","","","","","",""
"57","Reg Hamilton","29","TOR","D","39","4","12","16","","32","","","","","","","","","","",""
"58","Glen Harmon","23","MTL","D","43","5","16","21","","36","","","","","","","","","","",""
"59","John Harms","18","CBH","RW","1","0","0","0","","0","","","","","","","","","","",""
"60","Gerry Heffernan","27","MTL","RW","43","28","20","48","","12","","","","","","","","","","",""
"61","Ott Heller","33","NYR","D","50","8","27","35","","29","","","","","","","","","","",""
"62","Bryan Hextall","30","NYR","RW","50","21","33","54","","41","","","","","","","","","","",""
"63","Vic Heyliger","31","CBH","C","26","2","3","5","","2","","","","","","","","","","",""
"64","Mel Hill","29","TOR","RW","17","9","10","19","","6","","","","","","","","","","",""
"65","Dutch Hiller","28","NYR","LW","50","18","22","40","","15","","","","","","","","","","",""
"66","Flash Hollett","31","TOT","D","52","15","19","34","","38","","","","","","","","","","",""
"67","Syd Howe","32","DET","C","46","32","28","60","","6","","","","","","","","","","",""
"68","Jack Ingoldsby","19","TOR","D","21","5","0","5","","15","","","","","","","","","","",""
"69","Art Jackson","28","BOS","RW","49","28","41","69","","8","","","","","","","","","","",""
"70","Busher Jackson","33","BOS","LW","42","11","21","32","","25","","","","","","","","","","",""
"71","Harold Jackson","25","DET","D","50","7","12","19","","76","","","","","","","","","","",""
