date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1926-11-16","Montreal Canadiens","MTL","1","Boston Bruins","BOS","4",
"1926-11-16","Montreal Maroons","MTM","0","New York Rangers","NYR","1",
"1926-11-16","New York Americans","NYA","1","Pittsburgh Pirates","PTP","0",
"1926-11-17","Toronto Maple Leafs","TOR","1","Chicago Black Hawks","CBH","4",
"1926-11-18","Boston Bruins","BOS","2","Detroit Cougars","DTC","0","at Windsor, ON"
"1926-11-18","Ottawa Senators","OTS","2","Montreal Canadiens","MTL","1",
"1926-11-18","Montreal Maroons","MTM","2","New York Americans","NYA","0",
"1926-11-20","Boston Bruins","BOS","1","Chicago Black Hawks","CBH","5",
"1926-11-20","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","2",
"1926-11-20","New York Americans","NYA","1","Ottawa Senators","OTS","2",
"1926-11-20","Detroit Cougars","DTC","1","Pittsburgh Pirates","PTP","4",
"1926-11-20","New York Rangers","NYR","5","Toronto Maple Leafs","TOR","1",
"1926-11-23","Montreal Maroons","MTM","2","Boston Bruins","BOS","1",
"1926-11-23","New York Americans","NYA","0","Montreal Canadiens","MTL","2",
"1926-11-24","Detroit Cougars","DTC","1","Chicago Black Hawks","CBH","0",
"1926-11-25","New York Americans","NYA","4","Montreal Maroons","MTM","1",
"1926-11-25","New York Rangers","NYR","0","Pittsburgh Pirates","PTP","2",
"1926-11-25","Ottawa Senators","OTS","2","Toronto Maple Leafs","TOR","2",
"1926-11-27","Pittsburgh Pirates","PTP","5","Chicago Black Hawks","CBH","3",
"1926-11-27","New York Americans","NYA","2","Detroit Cougars","DTC","4","at Windsor, ON"
"1926-11-27","New York Rangers","NYR","2","Montreal Canadiens","MTL","0",
"1926-11-27","Montreal Maroons","MTM","0","Ottawa Senators","OTS","1",
"1926-11-30","Ottawa Senators","OTS","2","Boston Bruins","BOS","1",
"1926-11-30","Detroit Cougars","DTC","4","Montreal Maroons","MTM","0",
"1926-11-30","Chicago Black Hawks","CBH","3","New York Rangers","NYR","4",
"1926-11-30","Pittsburgh Pirates","PTP","0","Toronto Maple Leafs","TOR","6",
"1926-12-01","Chicago Black Hawks","CBH","2","New York Americans","NYA","2",
"1926-12-02","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","2",
"1926-12-04","New York Rangers","NYR","0","Detroit Cougars","DTC","1","at Windsor, ON"
"1926-12-04","Chicago Black Hawks","CBH","5","Montreal Maroons","MTM","3",
"1926-12-04","Montreal Canadiens","MTL","1","Ottawa Senators","OTS","4",
"1926-12-04","Boston Bruins","BOS","4","Pittsburgh Pirates","PTP","3",
"1926-12-04","New York Americans","NYA","1","Toronto Maple Leafs","TOR","0",
"1926-12-07","New York Rangers","NYR","1","Boston Bruins","BOS","0",
"1926-12-07","Ottawa Senators","OTS","3","Chicago Black Hawks","CBH","2",
"1926-12-07","Montreal Maroons","MTM","2","Montreal Canadiens","MTL","3",
"1926-12-09","Ottawa Senators","OTS","3","Detroit Cougars","DTC","1","at Windsor, ON"
"1926-12-09","Montreal Canadiens","MTL","5","Pittsburgh Pirates","PTP","2",
"1926-12-09","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","5",
"1926-12-11","New York Americans","NYA","4","Detroit Cougars","DTC","2","at Windsor, ON"
"1926-12-11","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","0",
"1926-12-11","Toronto Maple Leafs","TOR","1","Ottawa Senators","OTS","2",
"1926-12-11","Montreal Maroons","MTM","2","Pittsburgh Pirates","PTP","2",
"1926-12-12","Boston Bruins","BOS","1","New York Rangers","NYR","2",
"1926-12-14","Detroit Cougars","DTC","2","Boston Bruins","BOS","7",
"1926-12-14","Toronto Maple Leafs","TOR","0","Montreal Maroons","MTM","3",
"1926-12-14","Ottawa Senators","OTS","2","New York Americans","NYA","0",
"1926-12-15","New York Rangers","NYR","2","Chicago Black Hawks","CBH","6",
"1926-12-16","Boston Bruins","BOS","2","Montreal Canadiens","MTL","2",
"1926-12-16","Detroit Cougars","DTC","5","Ottawa Senators","OTS","0",
"1926-12-18","Pittsburgh Pirates","PTP","0","Boston Bruins","BOS","3",
"1926-12-18","New York Americans","NYA","2","Chicago Black Hawks","CBH","4",
"1926-12-18","Ottawa Senators","OTS","0","Montreal Maroons","MTM","0",
"1926-12-18","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","0",
"1926-12-19","Detroit Cougars","DTC","1","New York Rangers","NYR","1",
"1926-12-20","Toronto Maple Leafs","TOR","0","New York Americans","NYA","2",
"1926-12-21","Toronto Maple Leafs","TOR","5","Boston Bruins","BOS","3",
"1926-12-21","Pittsburgh Pirates","PTP","0","New York Rangers","NYR","1",
"1926-12-22","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","1",
"1926-12-23","Montreal Canadiens","MTL","3","Detroit Cougars","DTC","2","at Windsor, ON"
"1926-12-23","Boston Bruins","BOS","2","Montreal Maroons","MTM","1",
"1926-12-23","Pittsburgh Pirates","PTP","0","New York Americans","NYA","2",
"1926-12-23","New York Rangers","NYR","0","Ottawa Senators","OTS","1",
"1926-12-25","Detroit Cougars","DTC","0","Chicago Black Hawks","CBH","2",
"1926-12-25","Toronto Maple Leafs","TOR","2","Pittsburgh Pirates","PTP","3",
"1926-12-26","New York Rangers","NYR","2","New York Americans","NYA","5",
"1926-12-28","New York Americans","NYA","1","Boston Bruins","BOS","2",
"1926-12-28","Ottawa Senators","OTS","3","New York Rangers","NYR","2",
"1926-12-29","Montreal Maroons","MTM","4","Chicago Black Hawks","CBH","5",
"1926-12-30","Montreal Maroons","MTM","2","Detroit Cougars","DTC","0","at Windsor, ON"
"1926-12-30","Pittsburgh Pirates","PTP","0","Montreal Canadiens","MTL","1",
"1926-12-30","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","4",
"1927-01-01","New York Rangers","NYR","4","Chicago Black Hawks","CBH","0",
"1927-01-01","Pittsburgh Pirates","PTP","3","Detroit Cougars","DTC","2","at Windsor, ON"
"1927-01-01","Montreal Canadiens","MTL","1","Ottawa Senators","OTS","2",
"1927-01-01","Montreal Maroons","MTM","3","Toronto Maple Leafs","TOR","0",
"1927-01-02","Boston Bruins","BOS","0","New York Americans","NYA","3",
"1927-01-04","Ottawa Senators","OTS","1","Boston Bruins","BOS","2",
"1927-01-04","Pittsburgh Pirates","PTP","2","Chicago Black Hawks","CBH","1",
"1927-01-04","Toronto Maple Leafs","TOR","2","Detroit Cougars","DTC","1","at Windsor, ON"
"1927-01-04","Montreal Canadiens","MTL","3","New York Americans","NYA","6",
"1927-01-06","New York Americans","NYA","4","Montreal Maroons","MTM","3",
"1927-01-06","Montreal Canadiens","MTL","0","New York Rangers","NYR","1",
"1927-01-06","Detroit Cougars","DTC","3","Pittsburgh Pirates","PTP","1",
"1927-01-08","Montreal Maroons","MTM","3","Boston Bruins","BOS","0",
"1927-01-08","Ottawa Senators","OTS","2","Montreal Canadiens","MTL","0",
"1927-01-08","Chicago Black Hawks","CBH","4","Pittsburgh Pirates","PTP","0",
"1927-01-08","New York Americans","NYA","1","Toronto Maple Leafs","TOR","3",
"1927-01-09","Detroit Cougars","DTC","1","New York Rangers","NYR","4",
"1927-01-11","Chicago Black Hawks","CBH","3","Boston Bruins","BOS","6",
"1927-01-11","New York Rangers","NYR","3","Montreal Maroons","MTM","2",
"1927-01-11","Detroit Cougars","DTC","1","New York Americans","NYA","0",
"1927-01-11","Toronto Maple Leafs","TOR","1","Ottawa Senators","OTS","4",
"1927-01-13","Boston Bruins","BOS","2","Detroit Cougars","DTC","3","at Windsor, ON"
"1927-01-13","New York Americans","NYA","1","Montreal Canadiens","MTL","3",
"1927-01-13","Toronto Maple Leafs","TOR","1","New York Rangers","NYR","1",
"1927-01-13","Ottawa Senators","OTS","3","Pittsburgh Pirates","PTP","1",
"1927-01-15","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","0",
"1927-01-15","Boston Bruins","BOS","4","Ottawa Senators","OTS","5",
"1927-01-15","New York Americans","NYA","2","Pittsburgh Pirates","PTP","1",
"1927-01-15","Detroit Cougars","DTC","1","Toronto Maple Leafs","TOR","1",
"1927-01-16","Chicago Black Hawks","CBH","4","New York Rangers","NYR","5",
"1927-01-18","New York Rangers","NYR","3","Boston Bruins","BOS","7",
"1927-01-18","Detroit Cougars","DTC","3","Montreal Canadiens","MTL","5",
"1927-01-18","Montreal Maroons","MTM","2","New York Americans","NYA","1",
"1927-01-18","Pittsburgh Pirates","PTP","6","Ottawa Senators","OTS","1",
"1927-01-19","Toronto Maple Leafs","TOR","3","Chicago Black Hawks","CBH","4",
"1927-01-20","Pittsburgh Pirates","PTP","3","Montreal Maroons","MTM","1",
"1927-01-20","Boston Bruins","BOS","2","New York Rangers","NYR","2",
"1927-01-22","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","2",
"1927-01-22","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","4",
"1927-01-22","Montreal Maroons","MTM","0","Ottawa Senators","OTS","1",
"1927-01-22","Detroit Cougars","DTC","0","Pittsburgh Pirates","PTP","1",
"1927-01-23","New York Americans","NYA","0","New York Rangers","NYR","2",
"1927-01-25","Pittsburgh Pirates","PTP","1","Boston Bruins","BOS","3",
"1927-01-25","Detroit Cougars","DTC","1","Montreal Maroons","MTM","2",
"1927-01-25","Ottawa Senators","OTS","1","New York Americans","NYA","6",
"1927-01-27","New York Rangers","NYR","3","Montreal Canadiens","MTL","2",
"1927-01-27","Detroit Cougars","DTC","1","Ottawa Senators","OTS","3",
"1927-01-27","Chicago Black Hawks","CBH","2","Pittsburgh Pirates","PTP","4",
"1927-01-27","Montreal Maroons","MTM","5","Toronto Maple Leafs","TOR","3",
"1927-01-29","Ottawa Senators","OTS","0","Montreal Maroons","MTM","0",
"1927-01-29","Detroit Cougars","DTC","0","New York Rangers","NYR","2",
"1927-01-29","Boston Bruins","BOS","0","Pittsburgh Pirates","PTP","2",
"1927-01-29","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","6",
"1927-01-30","Montreal Canadiens","MTL","2","New York Americans","NYA","1",
"1927-02-01","Toronto Maple Leafs","TOR","0","Boston Bruins","BOS","1",
