date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1967-10-11","Detroit Red Wings","DET","4","Boston Bruins","BOS","4",
"1967-10-11","New York Rangers","NYR","6","Chicago Black Hawks","CBH","3",
"1967-10-11","Philadelphia Flyers","PHI","1","Oakland Seals","OAK","5",
"1967-10-11","Montreal Canadiens","MTL","2","Pittsburgh Penguins","PIT","1",
"1967-10-11","Minnesota North Stars","MNS","2","St. Louis Blues","STL","2",
"1967-10-13","Pittsburgh Penguins","PIT","3","St. Louis Blues","STL","1",
"1967-10-14","Philadelphia Flyers","PHI","2","Los Angeles Kings","LAK","4",
"1967-10-14","Detroit Red Wings","DET","2","Montreal Canadiens","MTL","6",
"1967-10-14","Minnesota North Stars","MNS","0","Oakland Seals","OAK","6",
"1967-10-14","St. Louis Blues","STL","4","Pittsburgh Penguins","PIT","2",
"1967-10-14","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","5",
"1967-10-15","Montreal Canadiens","MTL","2","Boston Bruins","BOS","6",
"1967-10-15","Toronto Maple Leafs","TOR","5","Chicago Black Hawks","CBH","3",
"1967-10-15","New York Rangers","NYR","2","Detroit Red Wings","DET","3",
"1967-10-15","Minnesota North Stars","MNS","3","Los Angeles Kings","LAK","5",
"1967-10-18","Boston Bruins","BOS","7","Chicago Black Hawks","CBH","1",
"1967-10-18","Montreal Canadiens","MTL","2","New York Rangers","NYR","2",
"1967-10-18","Los Angeles Kings","LAK","2","Oakland Seals","OAK","2",
"1967-10-18","Minnesota North Stars","MNS","3","Pittsburgh Penguins","PIT","3",
"1967-10-18","Philadelphia Flyers","PHI","2","St. Louis Blues","STL","1",
"1967-10-18","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","2",
"1967-10-19","Boston Bruins","BOS","6","Detroit Red Wings","DET","3",
"1967-10-19","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","1",
"1967-10-19","Pittsburgh Penguins","PIT","0","Philadelphia Flyers","PHI","1",
"1967-10-21","Oakland Seals","OAK","1","Minnesota North Stars","MNS","3",
"1967-10-21","Boston Bruins","BOS","2","Montreal Canadiens","MTL","4",
"1967-10-21","Chicago Black Hawks","CBH","2","Pittsburgh Penguins","PIT","4",
"1967-10-21","Los Angeles Kings","LAK","3","St. Louis Blues","STL","3",
"1967-10-21","New York Rangers","NYR","5","Toronto Maple Leafs","TOR","3",
"1967-10-22","Los Angeles Kings","LAK","5","Chicago Black Hawks","CBH","3",
"1967-10-22","St. Louis Blues","STL","0","Detroit Red Wings","DET","1",
"1967-10-22","Pittsburgh Penguins","PIT","4","New York Rangers","NYR","6",
"1967-10-22","Oakland Seals","OAK","2","Philadelphia Flyers","PHI","5",
"1967-10-25","St. Louis Blues","STL","2","Minnesota North Stars","MNS","3",
"1967-10-25","Chicago Black Hawks","CBH","2","New York Rangers","NYR","2",
"1967-10-25","Oakland Seals","OAK","1","Pittsburgh Penguins","PIT","4",
"1967-10-25","Los Angeles Kings","LAK","2","Toronto Maple Leafs","TOR","4",
"1967-10-26","Los Angeles Kings","LAK","0","Boston Bruins","BOS","2",
"1967-10-26","Oakland Seals","OAK","2","Detroit Red Wings","DET","8",
"1967-10-26","New York Rangers","NYR","1","Montreal Canadiens","MTL","1",
"1967-10-28","Chicago Black Hawks","CBH","4","Minnesota North Stars","MNS","2",
"1967-10-28","St. Louis Blues","STL","1","Montreal Canadiens","MTL","4",
"1967-10-28","Detroit Red Wings","DET","3","Philadelphia Flyers","PHI","1",
"1967-10-28","Los Angeles Kings","LAK","5","Pittsburgh Penguins","PIT","3",
"1967-10-28","Oakland Seals","OAK","2","Toronto Maple Leafs","TOR","5",
"1967-10-29","Pittsburgh Penguins","PIT","2","Boston Bruins","BOS","4",
"1967-10-29","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","5",
"1967-10-29","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","3",
"1967-10-29","Oakland Seals","OAK","2","Philadelphia Flyers","PHI","2",
"1967-10-31","New York Rangers","NYR","6","Los Angeles Kings","LAK","1",
"1967-11-01","Pittsburgh Penguins","PIT","4","Minnesota North Stars","MNS","1",
"1967-11-01","New York Rangers","NYR","2","Oakland Seals","OAK","0",
"1967-11-01","Boston Bruins","BOS","1","St. Louis Blues","STL","5",
"1967-11-01","Montreal Canadiens","MTL","0","Toronto Maple Leafs","TOR","5",
"1967-11-02","Toronto Maple Leafs","TOR","9","Detroit Red Wings","DET","3",
"1967-11-02","Chicago Black Hawks","CBH","3","Los Angeles Kings","LAK","1",
"1967-11-02","Minnesota North Stars","MNS","3","Philadelphia Flyers","PHI","1",
"1967-11-04","Los Angeles Kings","LAK","2","Minnesota North Stars","MNS","2",
"1967-11-04","Philadelphia Flyers","PHI","4","Montreal Canadiens","MTL","1",
"1967-11-04","Pittsburgh Penguins","PIT","1","Oakland Seals","OAK","0",
"1967-11-04","Detroit Red Wings","DET","2","St. Louis Blues","STL","3",
"1967-11-04","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","4",
"1967-11-05","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","2",
"1967-11-05","Los Angeles Kings","LAK","6","Detroit Red Wings","DET","4",
"1967-11-05","Chicago Black Hawks","CBH","2","Oakland Seals","OAK","2",
"1967-11-05","Montreal Canadiens","MTL","1","Philadelphia Flyers","PHI","1",
"1967-11-07","Oakland Seals","OAK","4","Los Angeles Kings","LAK","5",
"1967-11-08","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","3",
"1967-11-08","St. Louis Blues","STL","1","Minnesota North Stars","MNS","5",
"1967-11-08","Boston Bruins","BOS","6","New York Rangers","NYR","3",
"1967-11-08","Toronto Maple Leafs","TOR","6","Oakland Seals","OAK","1",
"1967-11-08","Philadelphia Flyers","PHI","1","Pittsburgh Penguins","PIT","1",
"1967-11-09","Pittsburgh Penguins","PIT","1","Detroit Red Wings","DET","5",
"1967-11-09","Toronto Maple Leafs","TOR","1","Los Angeles Kings","LAK","4",
"1967-11-11","Oakland Seals","OAK","1","Boston Bruins","BOS","2",
"1967-11-11","Toronto Maple Leafs","TOR","1","Minnesota North Stars","MNS","2",
"1967-11-11","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","3",
"1967-11-11","St. Louis Blues","STL","5","Pittsburgh Penguins","PIT","1",
"1967-11-12","Philadelphia Flyers","PHI","4","Boston Bruins","BOS","2",
"1967-11-12","St. Louis Blues","STL","2","Chicago Black Hawks","CBH","5",
"1967-11-12","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","3",
