rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"45","Bart Crashley","21","DET","D","57","2","14","16","6","18","2","0","0","0","13","1","0","86","2.3","",""
"46","Terry Crisp","24","STL","C","73","9","20","29","9","10","8","0","1","1","20","0","0","135","6.7","",""
"47","Ray Cullen","26","MNS","C","67","28","25","53","-24","18","17","11","0","6","18","7","0","203","13.8","",""
"48","Jean Cusson","25","OAK","LW","2","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
"49","Billy Dea","34","PIT","LW","73","16","12","28","-15","6","15","1","0","3","10","2","0","137","11.7","",""
"50","Alex Delvecchio","35","DET","C","74","22","48","70","8","14","19","3","0","2","37","11","0","212","10.4","",""
"51","Bob Dillabough","26","PIT","C","47","7","12","19","-7","18","6","1","0","0","11","1","0","70","10.0","",""
"52","Gary Doak","21","BOS","D","59","2","10","12","13","100","2","0","0","1","8","1","1","53","3.8","",""
"53","Gary Dornhoefer","24","PHI","RW","65","13","30","43","6","134","11","2","0","4","22","8","0","96","13.5","",""
"54","Kent Douglas","31","TOT","D","76","11","21","32","-12","126","10","1","0","0","17","4","0","165","6.7","",""
"55","Dick Duff","31","MTL","LW","66","25","21","46","6","21","19","6","0","8","16","5","0","111","22.5","",""
"56","Tim Ecclestone","20","STL","RW","50","6","8","14","1","16","3","3","0","0","8","0","0","97","6.2","",""
"57","Darryl Edestrand","22","STL","D","12","0","0","0","-2","2","0","0","0","0","0","0","0","12","0.0","",""
"58","Gerry Ehman","35","OAK","RW","73","19","25","44","-5","20","13","6","0","3","16","9","0","189","10.1","",""
"59","Ron Ellis","23","TOR","RW","74","28","20","48","6","8","26","1","1","5","17","3","0","215","13.0","",""
"60","Aut Erickson","30","OAK","D","65","4","11","15","-17","46","4","0","0","0","9","2","0","66","6.1","",""
"61","Phil Esposito","25","BOS","C","74","35","49","84","19","21","25","9","1","3","30","19","0","284","12.3","",""
"62","Bob Falkenberg","22","DET","D","20","0","3","3","-2","10","0","0","0","0","3","0","0","14","0.0","",""
"63","John Ferguson","29","MTL","LW","61","15","18","33","18","117","15","0","0","3","14","4","0","153","9.8","",""
"64","Sandy Fitzpatrick","23","MNS","C","18","3","6","9","0","6","3","0","0","0","4","2","0","26","11.5","",""
"65","Reggie Fleming","31","NYR","LW","73","17","7","24","1","132","16","0","1","0","7","0","0","143","11.9","",""
"66","Bill Flett","24","LAK","RW","73","26","20","46","4","97","23","3","0","6","15","3","2","205","12.7","",""
"67","Val Fonteyne","34","PIT","LW","69","6","28","34","-23","0","6","0","0","2","26","2","0","114","5.3","",""
"68","Ray Fortin","26","STL","D","24","0","2","2","-3","8","0","0","0","0","2","0","0","25","0.0","",""
"69","Jean Gauthier","30","PHI","D","65","5","7","12","0","74","3","1","1","0","5","2","0","104","4.8","",""
"70","Jean-Guy Gendron","33","PHI","LW","1","0","1","1","1","2","0","0","0","0","1","0","0","2","0.0","",""
"71","Bernie Geoffrion","36","NYR","RW","59","5","16","21","1","11","1","4","0","0","7","9","0","84","6.0","",""
"72","Barry Gibbs","19","BOS","D","16","0","0","0","-1","2","0","0","0","0","0","0","0","3","0.0","",""
"73","Rod Gilbert","26","NYR","RW","73","29","48","77","13","12","21","8","0","6","34","14","0","281","10.3","",""
"74","Warren Godfrey","36","DET","D","12","0","1","1","11","0","0","0","0","0","1","0","0","9","0.0","",""
"75","Pete Goegan","33","MNS","D","46","1","2","3","-16","30","1","0","0","0","2","0","0","35","2.9","",""
"76","Bill Goldsworthy","23","MNS","RW","68","14","19","33","-8","68","12","2","0","0","17","2","0","154","9.1","",""
"77","Gerry Goyer","31","CBH","C","40","1","2","3","-18","4","1","0","0","0","2","0","0","20","5.0","",""
"78","Phil Goyette","34","NYR","C","73","25","40","65","18","10","21","4","0","7","30","10","0","179","14.0","",""
"79","Danny Grant","21","MTL","LW","22","3","4","7","3","10","3","0","0","0","4","0","0","16","18.8","",""
"80","Terry Gray","29","LAK","RW","65","12","16","28","-3","22","9","3","0","0","14","2","0","113","10.6","",""
"81","Ted Green","27","BOS","D","72","7","36","43","14","133","4","3","0","0","29","7","0","113","6.2","",""
"82","Vic Hadfield","27","NYR","LW","59","20","19","39","-2","45","13","7","0","7","13","6","0","177","11.3","",""
"83","Murray Hall","27","MNS","C","17","2","1","3","-7","10","2","0","0","0","0","1","0","18","11.1","",""
"84","Al Hamilton","21","NYR","D","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"85","Ted Hampson","31","TOT","C","71","17","37","54","-2","14","15","2","0","3","27","10","0","147","11.6","",""
"86","John Hanna","32","PHI","D","15","0","0","0","1","0","0","0","0","0","0","0","0","4","0.0","",""
"87","Pat Hannigan","31","PHI","RW","65","11","15","26","6","36","11","0","0","2","13","2","0","63","17.5","",""
"88","Terry Harper","28","MTL","D","57","3","8","11","21","66","3","0","0","1","8","0","0","47","6.4","",""
"89","Billy Harris","32","OAK","C","62","12","17","29","-6","2","11","1","0","0","13","4","0","106","11.3","",""
"90","Duke Harris","25","TOT","RW","26","1","4","5","-14","4","1","0","0","0","0","4","0","50","2.0","",""
"91","Ron Harris","25","OAK","D","54","4","6","10","-27","60","3","1","0","1","6","0","0","87","4.6","",""
"92","Ted Harris","31","MTL","D","67","5","16","21","23","78","5","0","0","1","15","1","0","56","8.9","",""
"93","Galen Head","20","DET","RW","1","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"94","Paul Henderson","25","TOT","LW","63","18","26","44","13","43","14","4","0","3","20","6","0","172","10.5","",""
"95","Camille Henry","35","NYR","C","36","8","12","20","8","0","7","1","0","0","10","2","0","39","20.5","",""
"96","Bill Hicke","29","OAK","RW","52","21","19","40","-22","32","9","12","0","4","14","5","0","142","14.8","",""
"97","Wayne Hicks","30","TOT","RW","47","6","14","20","-3","8","3","3","0","1","7","7","0","67","9.0","",""
"98","Larry Hillman","30","TOR","D","55","3","17","20","7","13","1","2","0","1","6","11","0","92","3.3","",""
"99","Wayne Hillman","29","NYR","D","62","0","5","5","9","46","0","0","0","0","4","0","1","39","0.0","",""
"100","Andre Hinse","22","TOR","LW","4","0","0","0","-2","0","0","0","0","0","0","0","0","1","0.0","",""
"101","Ken Hodge","23","BOS","RW","74","25","31","56","13","31","20","5","0","3","27","3","1","188","13.3","",""
"102","Ed Hoekstra","30","PHI","C","70","15","21","36","6","6","10","5","0","4","18","2","1","126","11.9","",""
"103","Tim Horton","38","TOR","D","69","4","23","27","20","82","2","1","1","0","18","3","2","179","2.2","",""
"104","Bronco Horvath","37","MNS","C","14","1","6","7","-6","4","1","0","0","0","1","5","0","12","8.3","",""
"105","Gordie Howe","39","DET","RW","74","39","43","82","12","53","29","10","0","4","31","12","0","301","13.0","",""
"106","Harry Howell","35","NYR","D","74","5","24","29","12","62","4","1","0","2","20","4","0","220","2.3","",""
"107","Fred Hucul","36","STL","D","43","2","13","15","-3","30","1","1","0","0","7","6","0","85","2.4","",""
"108","Brent Hughes","24","LAK","D","44","4","10","14","15","36","2","2","0","0","7","3","0","72","5.6","",""
"109","Howie Hughes","28","LAK","RW","74","9","14","23","1","20","7","1","1","2","13","1","0","119","7.6","",""
"110","Bobby Hull","29","CBH","LW","71","44","31","75","14","39","34","8","2","6","22","8","1","364","12.1","",""
"111","Dennis Hull","23","CBH","LW","74","18","15","33","-20","34","18","0","0","2","15","0","0","197","9.1","",""
"112","Earl Ingarfield","33","PIT","C","50","15","22","37","-7","12","12","2","1","0","17","5","0","110","13.6","",""
"113","Billy Inglis","24","LAK","C","12","1","1","2","-6","0","1","0","0","0","1","0","0","17","5.9","",""
"114","Ted Irvine","23","LAK","LW","73","18","22","40","-10","26","13","4","1","3","19","3","0","136","13.2","",""
"115","Doug Jarrett","23","CBH","D","74","4","19","23","-15","48","3","0","1","2","17","1","1","148","2.7","",""
"116","Gary Jarrett","25","DET","LW","68","18","21","39","4","20","17","1","0","2","15","6","0","207","8.7","",""
"117","Larry Jeffrey","27","NYR","LW","47","2","4","6","-13","15","2","0","0","0","3","1","0","48","4.2","",""
"118","Don Johns","30","MNS","D","4","0","0","0","-1","6","0","0","0","0","0","0","0","4","0.0","",""
"119","Jim Johnson","25","PHI","C","13","2","1","3","-1","2","2","0","0","0","1","0","0","12","16.7","",""
"120","Larry Johnston","24","LAK","D","4","0","0","0","-7","4","0","0","0","0","0","0","0","2","0.0","",""
"121","Marshall Johnston","26","MNS","D","7","0","0","0","1","0","0","0","0","0","0","0","0","5","0.0","",""
"122","Eddie Joyal","27","LAK","C","74","23","34","57","-2","20","18","5","0","3","26","8","0","226","10.2","",""
"123","Gord Kannegiesser","22","STL","D","19","0","1","1","-3","13","0","0","0","0","0","1","0","12","0.0","",""
"124","Larry Keenan","27","STL","LW","40","12","8","20","-7","4","8","4","0","2","7","1","0","102","11.8","",""
"125","Forbes Kennedy","32","PHI","C","73","10","18","28","4","130","8","1","1","3","16","0","2","100","10.0","",""
"126","Dave Keon","27","TOR","C","67","11","37","48","16","4","10","1","0","3","29","8","0","196","5.6","",""
"127","Brian Kilrea","33","LAK","C","25","3","5","8","-4","12","3","0","0","0","3","2","0","24","12.5","",""
"128","George Konik","30","PIT","D","52","7","8","15","-9","26","6","1","0","1","7","1","0","50","14.0","",""
"129","Skip Krake","24","BOS","C","68","5","7","12","9","13","2","0","3","0","5","1","1","48","10.4","",""
"130","Orland Kurtenbach","31","NYR","C","73","15","20","35","5","82","13","2","0","2","17","2","1","175","8.6","",""
"131","Gord Labossiere","28","LAK","C","68","13","27","40","6","31","12","1","0","3","25","2","0","153","8.5","",""
"132","Andre Lacroix","22","PHI","C","18","6","8","14","0","6","6","0","0","1","5","3","0","51","11.8","",""
"133","Claude Laforge","31","PHI","LW","63","9","16","25","8","36","9","0","0","2","15","0","1","106","8.5","",""
"134","Ted Lanyon","28","PIT","D","5","0","0","0","1","4","0","0","0","0","0","0","0","1","0.0","",""
"135","Jacques Laperriere","26","MTL","D","72","4","21","25","23","84","3","1","0","0","14","6","1","122","3.3","",""
"136","Claude Larose","25","MTL","RW","42","2","9","11","0","28","2","0","0","0","9","0","0","70","2.9","",""
"137","Mike Laughton","23","OAK","C","35","2","6","8","-17","38","0","2","0","0","5","1","0","53","3.8","",""
"138","Danny Lawson","20","DET","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"139","Jacques Lemaire","22","MTL","C","69","22","20","42","15","16","18","3","1","3","19","1","0","182","12.1","",""
"140","Bob Lemieux","23","OAK","D","19","0","1","1","","12","0","0","0","0","1","0","0","","","",""
"141","Jacques Lemieux","24","LAK","D","16","0","3","3","3","8","0","0","0","0","1","2","0","5","0.0","",""
"142","Real Lemieux","23","LAK","LW","74","12","23","35","-2","60","6","5","1","0","18","5","0","129","9.3","",""
"143","Nick Libett","22","DET","LW","22","2","1","3","-13","12","1","1","0","0","1","0","0","29","6.9","",""
"144","Ross Lonsberry","20","BOS","LW","19","2","2","4","2","12","2","0","0","0","2","0","0","39","5.1","",""
"145","Len Lunde","31","MNS","C","7","0","1","1","-7","0","0","0","0","0","1","0","0","21","0.0","",""
"146","Lowell MacDonald","26","LAK","RW","74","21","24","45","-11","12","18","2","1","2","21","2","1","232","9.1","",""
"147","Parker MacDonald","34","MNS","LW","69","19","23","42","-18","22","10","9","0","3","12","11","0","183","10.4","",""
"148","Bruce MacGregor","26","DET","RW","71","15","24","39","-19","13","14","1","0","0","18","6","0","165","9.1","",""
"149","Al MacNeil","32","PIT","D","74","2","10","12","-6","58","2","0","0","0","10","0","0","76","2.6","",""
"150","Ralph MacSweyn","25","PHI","D","4","0","0","0","1","0","0","0","0","0","0","0","0","2","0.0","",""
"151","Frank Mahovlich","30","TOT","LW","63","26","26","52","4","32","24","2","0","5","22","4","0","190","13.7","",""
"152","Pete Mahovlich","21","DET","C","15","6","4","10","-6","13","6","0","0","0","4","0","0","35","17.1","",""
"153","Chico Maki","28","CBH","RW","60","8","16","24","-10","4","8","0","0","1","15","0","1","102","7.8","",""
"154","Wayne Maki","23","CBH","LW","49","5","5","10","-4","32","4","1","0","1","3","2","0","54","9.3","",""
"155","Milan Marcetta","31","MNS","C","36","4","13","17","-10","6","4","0","0","0","12","1","0","41","9.8","",""
"156","Gilles Marotte","22","CBH","D","73","0","21","21","4","122","0","0","0","0","20","0","1","153","0.0","",""
"157","Gary Marsh","21","DET","LW","6","1","3","4","2","4","1","0","0","1","3","0","0","7","14.3","",""
"158","Bert Marshall","24","TOT","D","57","1","9","10","4","74","1","0","0","0","7","1","1","94","1.1","",""
"159","Don Marshall","35","NYR","LW","70","19","30","49","19","2","15","4","0","3","22","8","0","146","13.0","",""
"160","Pit Martin","24","CBH","C","63","16","19","35","9","36","16","0","0","2","18","1","0","118","13.6","",""
"161","Tom Martin","20","TOR","RW","3","1","0","1","0","0","0","1","0","0","0","0","0","2","50.0","",""
"162","Bill Masterton","29","MNS","C","38","4","8","12","-4","4","2","2","0","0","6","2","0","83","4.8","",""
"163","Dick Mattiussi","29","PIT","D","32","0","2","2","-9","18","0","0","0","0","1","1","0","31","0.0","",""
"164","Dunc McCallum","27","PIT","D","32","0","2","2","-2","36","0","0","0","0","2","0","0","34","0.0","",""
"165","Rick McCann","23","DET","C","3","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"166","Ted McCaskill","31","MNS","C","4","0","2","2","-2","0","0","0","0","0","1","1","0","2","0.0","",""
"167","Bob McCord","33","TOT","D","73","3","9","12","-13","41","3","0","0","0","7","1","1","98","3.1","",""
"168","Bill McCreary","33","STL","LW","70","13","13","26","2","22","7","2","4","2","11","2","0","154","8.4","",""
"169","Keith McCreary","27","PIT","LW","70","14","12","26","-3","44","14","0","0","1","10","2","0","133","10.5","",""
"170","Ab McDonald","31","PIT","LW","74","22","21","43","-4","38","15","6","1","2","19","2","0","185","11.9","",""
"171","Walt McKechnie","20","MNS","C","4","0","0","0","-3","0","0","0","0","0","0","0","0","9","0.0","",""
"172","Don McKenney","33","STL","C","39","9","20","29","1","4","8","1","0","1","13","7","0","93","9.7","",""
"173","Jim McKenny","21","TOR","D","5","1","0","1","-2","0","0","1","0","1","0","0","0","2","50.0","",""
"174","John McKenzie","30","BOS","RW","74","28","38","66","14","107","21","7","0","4","33","4","1","184","15.2","",""
"175","Mike McMahon","26","MNS","D","74","14","33","47","-13","71","10","4","0","1","15","18","0","150","9.3","",""
"176","Barrie Meissner","21","MNS","LW","1","0","0","0","-1","2","0","0","0","0","0","0","0","2","0.0","",""
"177","Gerry Melnyk","33","STL","C","73","15","35","50","-11","14","11","3","1","3","18","15","2","144","10.4","",""
"178","Howie Menard","25","LAK","C","35","9","15","24","4","32","8","1","0","5","14","1","0","86","10.5","",""
"179","Larry Mickey","24","NYR","RW","4","0","2","2","2","0","0","0","0","0","2","0","0","2","0.0","",""
"180","Stan Mikita","27","CBH","C","72","40","47","87","-3","14","25","13","2","8","33","14","0","303","13.2","",""
"181","John Miszuk","27","PHI","D","74","5","17","22","1","79","3","1","1","1","13","4","0","78","6.4","",""
"182","Doug Mohns","34","CBH","LW","65","24","29","53","7","53","18","5","1","4","18","11","0","161","14.9","",""
"183","Garry Monahan","21","MTL","LW","11","0","0","0","-2","8","0","0","0","0","0","0","0","3","0.0","",""
"184","Dickie Moore","37","STL","LW","27","5","3","8","-8","9","4","1","0","1","2","1","0","37","13.5","",""
"185","Ron Murphy","34","BOS","LW","12","0","1","1","-2","4","0","0","0","0","1","0","0","17","0.0","",""
"186","Jim Murray","24","LAK","D","30","0","2","2","-4","14","0","0","0","0","1","1","0","24","0.0","",""
"187","Lou Nanne","26","MNS","D","2","0","1","1","0","0","0","0","0","0","1","0","0","0","","",""
"188","Jim Neilson","27","NYR","D","67","6","29","35","29","60","4","2","0","1","19","10","0","172","3.5","",""
"189","Eric Nesterenko","34","CBH","C/RW","71","11","25","36","3","37","8","1","2","1","20","3","2","93","11.8","",""
"190","Bob Nevin","29","NYR","RW","74","28","30","58","15","20","25","3","0","4","23","7","0","217","12.9","",""
"191","Simon Nolet","26","PHI","RW","4","0","0","0","-1","2","0","0","0","0","0","0","0","9","0.0","",""
"192","Gerry Odrowski","29","OAK","D","42","4","6","10","0","10","2","0","2","2","4","2","0","40","10.0","",""
"193","Murray Oliver","30","TOR","C","74","16","21","37","8","18","14","2","0","2","16","4","1","155","10.3","",""
"194","Bill Orban","23","CBH","LW","39","3","2","5","-11","17","3","0","0","0","2","0","0","21","14.3","",""
"195","Bobby Orr","19","BOS","D","46","11","20","31","30","63","8","3","0","1","12","8","0","172","6.4","",""
"196","Rosaire Paiement","22","PHI","RW","7","1","0","1","1","11","1","0","0","0","0","0","0","11","9.1","",""
"197","Jim Pappin","28","TOR","RW","58","13","15","28","0","37","11","2","0","1","8","7","0","117","11.1","",""
"198","J.P. Parise","26","TOT","LW","44","11","17","28","-10","27","10","1","0","3","15","2","0","111","9.9","",""
"199","Mel Pearson","29","PIT","LW","2","0","1","1","-1","0","0","0","0","0","1","0","0","2","0.0","",""
"200","Roger Pelletier","22","PHI","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"201","Mike Pelyk","20","TOR","D","24","0","3","3","3","55","0","0","0","0","3","0","0","18","0.0","",""
"202","Garry Peters","25","PHI","C","31","7","5","12","-2","22","6","1","0","1","3","2","0","79","8.9","",""
"203","Jimmy Peters","23","DET","C","45","5","6","11","-10","8","4","1","0","1","4","2","0","36","13.9","",""
"204","Noel Picard","29","STL","D","66","1","10","11","-4","142","1","0","0","1","7","2","1","120","0.8","",""
"205","Roger Picard","33","STL","RW","15","2","2","4","-4","21","2","0","0","0","2","0","0","45","4.4","",""
"206","Pierre Pilote","36","CBH","D","74","1","36","37","-8","69","1","0","0","0","23","12","1","69","1.4","",""
"207","Barclay Plager","26","STL","D","49","5","15","20","4","153","3","2","0","1","12","3","0","61","8.2","",""
"208","Bill Plager","22","MNS","D","32","0","2","2","-16","30","0","0","0","0","2","0","0","12","0.0","",""
"209","Bob Plager","24","STL","D","53","2","5","7","-11","86","2","0","0","0","4","1","0","52","3.8","",""
"210","Larry Popein","37","OAK","C","47","5","14","19","-17","12","4","0","1","0","11","2","1","51","9.8","",""
"211","Poul Popiel","24","LAK","D","1","0","0","0","-1","0","0","0","0","0","0","0","0","3","0.0","",""
"212","Geoff Powis","22","CBH","C","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"213","Tracy Pratt","24","OAK","D","34","0","5","5","-18","90","0","0","0","0","5","0","0","35","0.0","",""
"214","Dean Prentice","35","DET","LW","69","17","38","55","7","42","12","4","1","2","32","5","1","174","9.8","",""
"215","Noel Price","32","PIT","D","70","6","27","33","-7","48","5","1","0","2","22","5","0","187","3.2","",""
"216","Andre Pronovost","31","MNS","LW","8","0","0","0","0","0","0","0","0","0","0","0","0","6","0.0","",""
"217","Marcel Pronovost","37","TOR","D","70","3","17","20","0","48","3","0","0","1","16","0","1","70","4.3","",""
"218","Claude Provost","34","MTL","RW","73","14","30","44","17","26","9","2","3","3","28","1","1","170","8.2","",""
"219","Bob Pulford","31","TOR","LW","74","20","30","50","-7","40","13","4","3","3","23","5","2","229","8.7","",""
"220","Jean Ratelle","27","NYR","C","74","32","46","78","23","18","22","10","0","5","39","7","0","180","17.8","",""
"221","Mickey Redmond","20","MTL","RW","41","6","5","11","2","4","5","1","0","0","3","2","0","52","11.5","",""
"222","Tom Reid","21","CBH","D","56","0","4","4","1","25","0","0","0","0","3","0","1","24","0.0","",""
"223","Henri Richard","31","MTL","C","54","9","19","28","4","16","7","2","0","3","15","4","0","123","7.3","",""
"224","Dave Richardson","27","DET","LW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"225","Bob Rivard","28","PIT","C","27","5","12","17","0","4","4","1","0","1","10","2","0","62","8.1","",""
"226","Wayne Rivers","25","STL","RW","22","4","4","8","-2","8","3","1","0","0","3","1","0","53","7.5","",""
"227","Doug Roberts","25","DET","RW","37","8","9","17","0","12","7","1","0","1","5","4","0","60","13.3","",""
"228","Jimmy Roberts","27","STL","RW","74","14","23","37","-8","66","10","3","1","1","13","9","1","164","8.5","",""
"229","Doug Robinson","27","LAK","LW","34","9","9","18","4","6","8","1","0","0","8","1","0","63","14.3","",""
"230","Leon Rochefort","28","PHI","RW","74","21","21","42","-1","16","15","4","2","1","14","7","0","237","8.9","",""
"231","Dale Rolfe","27","LAK","D","68","3","13","16","-10","84","2","1","0","0","11","2","0","93","3.2","",""
"232","Bobby Rousseau","27","MTL","RW","74","19","46","65","12","47","11","7","1","5","30","16","0","183","10.4","",""
"233","Duane Rupp","29","TOR","D","71","1","8","9","16","42","1","0","0","0","8","0","0","79","1.3","",""
"234","Gary Sabourin","24","STL","RW","50","13","10","23","11","50","11","0","2","2","10","0","0","121","10.7","",""
"235","Derek Sanderson","21","BOS","C","71","24","25","49","11","98","19","4","1","6","24","1","0","187","12.8","",""
"236","Glen Sather","24","BOS","LW","65","8","12","20","9","34","6","0","2","1","10","1","1","55","14.5","",""
"237","Serge Savard","22","MTL","D","67","2","13","15","13","34","1","1","0","0","11","2","0","59","3.4","",""
"238","Ken Schinkel","35","PIT","RW","57","14","25","39","-10","19","12","2","0","3","21","4","0","185","7.6","",""
"239","Bobby Schmautz","22","CBH","RW","13","3","2","5","1","6","3","0","0","1","2","0","0","27","11.1","",""
"240","Ron Schock","24","STL","C","55","9","9","18","-17","17","5","4","0","1","9","0","0","116","7.8","",""
"241","Rod Seiling","23","NYR","D","71","5","11","16","23","44","5","0","0","1","9","2","0","119","4.2","",""
"242","Brit Selby","22","PHI","LW","56","15","15","30","-3","24","11","4","0","1","13","2","0","88","17.0","",""
"243","Eddie Shack","30","BOS","LW","70","23","19","42","1","107","19","4","0","6","17","2","0","195","11.8","",""
"244","Doug Shelton","22","CBH","RW","5","0","1","1","-3","2","0","0","0","0","1","0","0","1","0.0","",""
"245","Darryl Sly","28","TOR","D","17","0","0","0","-1","4","0","0","0","0","0","0","0","2","0.0","",""
"246","Brian Smith","27","LAK","LW","58","10","9","19","-2","33","9","1","0","3","8","1","0","92","10.9","",""
"247","Dallas Smith","26","BOS","D","74","4","23","27","33","65","4","0","0","1","21","1","1","159","2.5","",""
"248","Floyd Smith","32","TOT","RW","63","24","22","46","11","14","17","6","1","3","18","4","0","151","15.9","",""
"249","Bill Speer","25","PIT","D","68","3","13","16","-14","44","2","1","0","0","8","5","0","101","3.0","",""
