rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Hank Bassen","35","PIT","25","","7","10","3","62","","","","2.86","1","1299","","","","","","0","0","0""8"
"2","Garry Bauman","27","MNS","26","","4","13","5","75","","","","3.47","0","1295","","","","","","0","0","0""2"
"3","Les Binkley","33","PIT","54","","20","24","10","151","","","","2.88","6","3141","","","","","","0","0","0""0"
"4","Johnny Bower","43","TOR","43","","14","18","7","84","","","","2.25","4","2239","","","","","","0","1","1""14"
"5","Don Caley","22","STL","1","","0","0","0","3","","","","6.00","0","30","","","","","","0","0","0""0"
"6","Jacques Caron","27","LAK","1","","0","1","0","4","","","","4.00","0","60","","","","","","0","0","0""0"
"7","Gerry Cheevers","27","BOS","47","","23","17","5","125","","","","2.83","3","2646","","","","","","0","2","2""8"
"8","Roger Crozier","25","DET","34","","9","18","2","95","","","","3.30","1","1729","","","","","","0","0","0""2"
"9","Denis DeJordy","29","CBH","50","","23","15","11","128","","","","2.71","4","2838","","","","","","0","0","0""0"
"10","Dave Dryden","26","CBH","27","","7","8","5","69","","","","3.26","1","1268","","","","","","0","0","0""0"
"11","Roy Edwards","30","DET","41","","15","15","8","127","","","","3.50","0","2177","","","","","","0","0","0""0"
"12","Doug Favell","22","PHI","37","","15","15","6","83","","","","2.27","4","2192","","","","","","0","0","0""37"
"13","Bruce Gamble","29","TOR","41","","19","13","3","85","","","","2.32","5","2201","","","","","","0","0","0""2"
"14","George Gardner","25","DET","12","","3","2","2","32","","","","3.60","0","534","","","","","","0","0","0""0"
"15","Ed Giacomin","28","NYR","66","","36","20","10","160","","","","2.44","8","3940","","","","","","0","0","0""4"
"16","Andre Gill","26","BOS","5","","3","2","0","13","","","","2.89","1","270","","","","","","0","0","0""0"
"17","Glenn Hall","36","STL","49","","19","21","9","118","","","","2.48","5","2858","","","","","","0","0","0""0"
"18","Charlie Hodge","34","OAK","58","","13","29","13","158","","","","2.86","3","3311","","","","","","0","0","0""4"
"19","Eddie Johnston","32","BOS","28","","11","8","5","73","","","","2.87","0","1524","","","","","","0","0","0""0"
"20","Cesare Maniago","29","MNS","52","","22","16","9","133","","","","2.77","6","2876","","","","","","0","0","0""12"
"21","Seth Martin","34","STL","30","","8","10","7","67","","","","2.59","1","1552","","","","","","0","1","1""0"
"22","Jack Norris","25","CBH","7","","2","3","0","22","","","","3.95","1","334","","","","","","0","0","0""0"
"23","Bernie Parent","22","PHI","38","","16","17","5","93","","","","2.48","4","2248","","","","","","0","1","1""23"
"24","Wayne Rutledge","26","LAK","45","","20","18","4","117","","","","2.87","2","2444","","","","","","0","0","0""4"
"25","Terry Sawchuk","38","LAK","36","","11","14","6","99","","","","3.07","2","1936","","","","","","0","0","0""0"
"26","Don Simmons","36","NYR","5","","2","1","2","13","","","","2.60","0","300","","","","","","0","0","0""0"
"27","Gary Smith","23","OAK","21","","2","13","4","60","","","","3.19","1","1129","","","","","","0","1","1""4"
"28","Rogie Vachon","22","MTL","39","","23","13","2","92","","","","2.48","4","2227","","","","","","0","0","0""2"
"29","Gilles Villemure","27","NYR","4","","1","2","0","8","","","","2.40","1","200","","","","","","0","0","0""0"
"30","Carl Wetzel","29","MNS","5","","1","3","1","18","","","","4.01","0","269","","","","","","0","0","0""0"
"31","Gump Worsley","38","MTL","40","","19","9","8","73","","","","1.98","6","2213","","","","","","0","0","0""10"
