date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"2009-10-01","Washington Capitals","WSH","4","Boston Bruins","BOS","1",
"2009-10-01","Vancouver Canucks","VAN","3","Calgary Flames","CGY","5",
"2009-10-01","San Jose Sharks","SJS","2","Colorado Avalanche","COL","5",
"2009-10-01","Montreal Canadiens","MTL","4","Toronto Maple Leafs","TOR","3",
"2009-10-02","Philadelphia Flyers","PHI","2","Carolina Hurricanes","CAR","0",
"2009-10-02","Florida Panthers","FLA","4","Chicago Blackhawks","CHI","3","at Helsinki, FI"
"2009-10-02","St. Louis Blues","STL","4","Detroit Red Wings","DET","3","at Stockholm, SE"
"2009-10-02","New York Rangers","NYR","2","Pittsburgh Penguins","PIT","3",
"2009-10-03","San Jose Sharks","SJS","4","Anaheim Ducks","ANA","1",
"2009-10-03","Tampa Bay Lightning","TBL","3","Atlanta Thrashers","ATL","6",
"2009-10-03","Carolina Hurricanes","CAR","2","Boston Bruins","BOS","7",
"2009-10-03","Montreal Canadiens","MTL","2","Buffalo Sabres","BUF","1",
"2009-10-03","Minnesota Wild","MIN","1","Columbus Blue Jackets","CBJ","2",
"2009-10-03","Vancouver Canucks","VAN","0","Colorado Avalanche","COL","3",
"2009-10-03","Nashville Predators","NSH","3","Dallas Stars","DAL","2",
"2009-10-03","Calgary Flames","CGY","4","Edmonton Oilers","EDM","3",
"2009-10-03","Chicago Blackhawks","CHI","4","Florida Panthers","FLA","0","at Helsinki, FI"
"2009-10-03","Phoenix Coyotes","PHX","6","Los Angeles Kings","LAK","3",
"2009-10-03","Philadelphia Flyers","PHI","5","New Jersey Devils","NJD","2",
"2009-10-03","Pittsburgh Penguins","PIT","4","New York Islanders","NYI","3",
"2009-10-03","Ottawa Senators","OTT","2","New York Rangers","NYR","5",
"2009-10-03","Detroit Red Wings","DET","3","St. Louis Blues","STL","5","at Stockholm, SE"
"2009-10-03","Toronto Maple Leafs","TOR","4","Washington Capitals","WSH","6",
"2009-10-05","New York Rangers","NYR","3","New Jersey Devils","NJD","2",
"2009-10-05","Columbus Blue Jackets","CBJ","5","Vancouver Canucks","VAN","3",
"2009-10-06","Tampa Bay Lightning","TBL","1","Carolina Hurricanes","CAR","2",
"2009-10-06","Montreal Canadiens","MTL","3","Calgary Flames","CGY","4",
"2009-10-06","Dallas Stars","DAL","4","Edmonton Oilers","EDM","5",
"2009-10-06","San Jose Sharks","SJS","4","Los Angeles Kings","LAK","6",
"2009-10-06","Anaheim Ducks","ANA","3","Minnesota Wild","MIN","4",
"2009-10-06","Washington Capitals","WSH","5","Philadelphia Flyers","PHI","6",
"2009-10-06","Ottawa Senators","OTT","2","Toronto Maple Leafs","TOR","1",
"2009-10-07","Phoenix Coyotes","PHX","3","Pittsburgh Penguins","PIT","0",
"2009-10-07","Montreal Canadiens","MTL","1","Vancouver Canucks","VAN","7",
"2009-10-08","Anaheim Ducks","ANA","6","Boston Bruins","BOS","1",
"2009-10-08","Phoenix Coyotes","PHX","1","Buffalo Sabres","BUF","2",
"2009-10-08","Chicago Blackhawks","CHI","2","Detroit Red Wings","DET","3",
"2009-10-08","Calgary Flames","CGY","4","Edmonton Oilers","EDM","3",
"2009-10-08","Minnesota Wild","MIN","3","Los Angeles Kings","LAK","6",
"2009-10-08","Colorado Avalanche","COL","2","Nashville Predators","NSH","3",
"2009-10-08","New York Islanders","NYI","2","Ottawa Senators","OTT","3",
"2009-10-08","Pittsburgh Penguins","PIT","5","Philadelphia Flyers","PHI","4",
"2009-10-08","Columbus Blue Jackets","CBJ","3","San Jose Sharks","SJS","6",
"2009-10-08","Atlanta Thrashers","ATL","4","St. Louis Blues","STL","2",
"2009-10-08","New Jersey Devils","NJD","4","Tampa Bay Lightning","TBL","3",
"2009-10-08","New York Rangers","NYR","4","Washington Capitals","WSH","3",
"2009-10-09","Florida Panthers","FLA","2","Carolina Hurricanes","CAR","7",
"2009-10-09","Dallas Stars","DAL","5","Calgary Flames","CGY","2",
"2009-10-10","New York Islanders","NYI","3","Boston Bruins","BOS","4",
"2009-10-10","Colorado Avalanche","COL","3","Chicago Blackhawks","CHI","4",
"2009-10-10","Washington Capitals","WSH","2","Detroit Red Wings","DET","3",
"2009-10-10","Montreal Canadiens","MTL","2","Edmonton Oilers","EDM","3",
"2009-10-10","New Jersey Devils","NJD","3","Florida Panthers","FLA","2",
"2009-10-10","Buffalo Sabres","BUF","1","Nashville Predators","NSH","0",
"2009-10-10","Atlanta Thrashers","ATL","2","Ottawa Senators","OTT","4",
"2009-10-10","Anaheim Ducks","ANA","3","Philadelphia Flyers","PHI","2",
"2009-10-10","Columbus Blue Jackets","CBJ","2","Phoenix Coyotes","PHX","0",
"2009-10-10","Minnesota Wild","MIN","2","San Jose Sharks","SJS","4",
"2009-10-10","Los Angeles Kings","LAK","2","St. Louis Blues","STL","1",
"2009-10-10","Carolina Hurricanes","CAR","2","Tampa Bay Lightning","TBL","5",
"2009-10-10","Pittsburgh Penguins","PIT","5","Toronto Maple Leafs","TOR","2",
"2009-10-11","Anaheim Ducks","ANA","0","New York Rangers","NYR","3",
"2009-10-11","Dallas Stars","DAL","3","Vancouver Canucks","VAN","4",
"2009-10-12","Colorado Avalanche","COL","4","Boston Bruins","BOS","3",
"2009-10-12","Calgary Flames","CGY","5","Chicago Blackhawks","CHI","6",
"2009-10-12","Edmonton Oilers","EDM","6","Nashville Predators","NSH","1",
"2009-10-12","Los Angeles Kings","LAK","2","New York Islanders","NYI","1",
"2009-10-12","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","7",
"2009-10-12","Pittsburgh Penguins","PIT","4","Ottawa Senators","OTT","1",
"2009-10-12","Phoenix Coyotes","PHX","1","San Jose Sharks","SJS","0",
"2009-10-12","Florida Panthers","FLA","2","Tampa Bay Lightning","TBL","3",
"2009-10-12","New Jersey Devils","NJD","3","Washington Capitals","WSH","2",
"2009-10-13","Detroit Red Wings","DET","2","Buffalo Sabres","BUF","6",
"2009-10-13","Calgary Flames","CGY","1","Columbus Blue Jackets","CBJ","2",
"2009-10-13","Colorado Avalanche","COL","4","Toronto Maple Leafs","TOR","1",
"2009-10-14","Minnesota Wild","MIN","2","Anaheim Ducks","ANA","3",
"2009-10-14","Pittsburgh Penguins","PIT","3","Carolina Hurricanes","CAR","2",
"2009-10-14","Edmonton Oilers","EDM","3","Chicago Blackhawks","CHI","4",
"2009-10-14","Nashville Predators","NSH","0","Dallas Stars","DAL","6",
"2009-10-14","Los Angeles Kings","LAK","2","New York Rangers","NYR","4",
"2009-10-15","Los Angeles Kings","LAK","2","Detroit Red Wings","DET","5",
"2009-10-15","Colorado Avalanche","COL","3","Montreal Canadiens","MTL","2",
"2009-10-15","Chicago Blackhawks","CHI","3","Nashville Predators","NSH","1",
"2009-10-15","Tampa Bay Lightning","TBL","1","Ottawa Senators","OTT","7",
"2009-10-15","St. Louis Blues","STL","2","Phoenix Coyotes","PHX","3",
"2009-10-15","San Jose Sharks","SJS","1","Washington Capitals","WSH","4",
"2009-10-16","New York Islanders","NYI","3","Buffalo Sabres","BUF","6",
"2009-10-16","Vancouver Canucks","VAN","3","Calgary Flames","CGY","5",
