rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Keith Acton","21","MTL","C","2","0","1","1","0","0","0","0","0","0","1","0","0","1","0.0","",""
"2","Rick Adduono","25","ATF","C","3","0","0","0","-1","2","0","0","0","0","0","0","0","1","0.0","",""
"3","Bruce Affleck","25","VAN","D","5","0","1","1","0","0","0","0","0","0","1","0","0","3","0.0","",""
"4","Steve Alley","26","HAR","LW","7","1","1","2","-4","0","1","0","0","0","1","0","0","5","20.0","",""
"5","Ray Allison","20","HAR","RW","64","16","12","28","-3","13","16","0","0","2","12","0","0","79","20.3","",""
"6","Mike Amodeo","27","WIN","D","19","0","0","0","-15","2","0","0","0","0","0","0","0","14","0.0","",""
"7","John Anderson","22","TOR","RW","74","25","28","53","5","22","22","3","0","5","25","3","0","207","12.1","",""
"8","Russ Anderson","24","PIT","D","76","5","22","27","11","150","5","0","0","0","22","0","0","78","6.4","",""
"9","Kent-Erik Andersson","28","MNS","RW","61","9","10","19","-3","8","8","1","0","3","10","0","0","87","10.3","",""
"10","Mike Antonovich","28","HAR","C","5","0","1","1","0","2","0","0","0","0","1","0","0","4","0.0","",""
"11","Syl Apps","32","LAK","C","51","5","16","21","-17","12","4","1","0","0","14","2","0","53","9.4","",""
"12","Ron Areshenkoff","22","EDM","C","4","0","0","0","-4","0","0","0","0","0","0","0","0","3","0.0","",""
"13","Don Ashby","24","TOT","C","29","10","10","20","-1","4","7","3","0","1","8","2","0","41","24.4","",""
"14","Brent Ashton","19","VAN","LW","47","5","14","19","4","11","5","0","0","0","11","3","0","69","7.2","",""
"15","Bob Attwell","20","CLR","RW","7","1","1","2","-5","0","1","0","0","0","1","0","0","2","50.0","",""
"16","Wayne Babych","21","STL","RW","59","26","35","61","11","49","19","7","0","3","26","9","0","159","16.4","",""
"17","Bryon Baltimore","27","EDM","D","2","0","0","0","4","4","0","0","0","0","0","0","0","2","0.0","",""
"18","Bill Barber","27","PHI","LW","79","40","32","72","39","17","31","7","2","7","22","7","3","265","15.1","",""
"19","Norm Barnes","26","PHI","D","59","4","21","25","23","59","4","0","0","1","18","3","0","73","5.5","",""
"20","Fred Barrett","30","MNS","D","80","8","14","22","17","71","8","0","0","0","13","0","1","85","9.4","",""
"21","Frank Bathe","25","PHI","D","47","0","7","7","7","111","0","0","0","0","7","0","0","34","0.0","",""
"22","Paul Baxter","24","QUE","D","61","7","13","20","-27","145","3","4","0","1","5","8","0","90","7.8","",""
"23","Frank Beaton","26","NYR","LW","23","1","1","2","-5","43","1","0","0","0","1","0","0","19","5.3","",""
"24","Serge Beaudoin","27","ATF","D","3","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
"25","Barry Beck","22","TOT","D","71","15","50","65","14","106","10","5","0","4","29","20","1","170","8.8","",""
"26","John Bednarski","27","EDM","D","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"27","Bill Bennett","26","HAR","LW","24","3","3","6","1","63","1","2","0","0","3","0","0","15","20.0","",""
"28","Curt Bennett","31","ATF","LW","21","1","3","4","-6","0","1","0","0","0","3","0","0","21","4.8","",""
"29","Thommie Bergman","32","DET","D","28","1","5","6","4","45","1","0","0","0","4","1","0","39","2.6","",""
"30","Serge Bernier","32","QUE","C","32","8","14","22","-5","31","5","3","0","3","9","4","1","76","10.5","",""
"31","Doug Berry","22","CLR","C","75","7","23","30","-23","16","6","0","1","1","18","5","0","66","10.6","",""
"32","John Bethel","23","WIN","LW","17","0","2","2","-3","4","0","0","0","0","1","1","0","12","0.0","",""
"33","Nick Beverley","32","CLR","D","46","0","9","9","-4","10","0","0","0","0","7","0","2","23","0.0","",""
"34","Wayne Bianchin","26","EDM","LW","11","0","0","0","-4","7","0","0","0","0","0","0","0","7","0.0","",""
"35","Gilles Bilodeau","24","QUE","LW","9","0","1","1","-1","25","0","0","0","0","1","0","0","1","0.0","",""
"36","Tom Bladon","27","PIT","D","57","2","6","8","-25","35","1","1","0","1","2","4","0","69","2.9","",""
"37","Rick Blight","24","VAN","RW","33","12","6","18","7","54","11","1","0","0","5","1","0","82","14.6","",""
"38","Ivan Boldirev","30","TOT","C","79","32","35","67","-2","34","26","6","0","5","22","13","0","203","15.8","",""
"39","Danny Bolduc","26","DET","RW","44","6","5","11","-14","19","4","2","0","0","5","0","0","52","11.5","",""
"40","J.P. Bordeleau","30","CBH","RW","45","7","14","21","3","28","6","1","0","0","14","0","0","53","13.2","",""
"41","Laurie Boschman","19","TOR","C","80","16","32","48","2","78","14","2","0","4","31","1","0","99","16.2","",""
"42","Mike Bossy","23","NYI","RW","75","51","41","92","28","12","35","16","0","8","26","15","0","244","20.9","",""
"43","Tim Bothwell","24","NYR","D","45","4","6","10","-3","20","4","0","0","2","6","0","0","37","10.8","",""
"44","Pierre Bouchard","31","WSH","D","54","5","9","14","-7","16","5","0","0","0","9","0","0","59","8.5","",""
"45","Bruce Boudreau","25","TOR","C","2","0","0","0","0","2","0","0","0","0","0","0","0","0","","",""
"46","Bob Bourne","25","NYI","C","73","15","25","40","5","52","12","3","0","1","17","8","0","155","9.7","",""
"47","Raymond Bourque","19","BOS","D","80","17","48","65","52","73","12","3","2","1","25","23","0","185","9.2","",""
"48","Pat Boutette","27","TOT","LW/RW","79","13","35","48","11","92","10","3","0","0","29","5","1","83","15.7","",""
"49","Rick Bowness","25","STL","RW","10","1","2","3","-2","11","1","0","0","0","2","0","0","4","25.0","",""
"50","Curt Brackenbury","28","QUE","RW","63","6","8","14","-21","55","6","0","0","1","7","1","0","42","14.3","",""
"51","Per-Olov Brasar","29","TOT","LW","70","10","24","34","-3","7","9","1","0","1","15","9","0","139","7.2","",""
"52","Carl Brewer","41","TOR","D","20","0","5","5","-5","2","0","0","0","0","4","1","0","11","0.0","",""
"53","Mel Bridgman","24","PHI","C","74","16","31","47","13","136","12","2","2","2","26","3","2","145","11.0","",""
"54","Keith Brown","19","CBH","D","76","2","18","20","7","27","2","0","0","2","18","0","0","105","1.9","",""
"55","Jack Brownschidle","24","STL","D","77","12","32","44","16","8","9","3","0","2","17","13","2","130","9.2","",""
"56","Jeff Brubaker","21","HAR","LW","3","0","1","1","-2","2","0","0","0","0","0","1","0","2","0.0","",""
"57","Ted Bulley","24","CBH","LW","66","14","17","31","-12","136","13","1","0","1","12","5","0","125","11.2","",""
"58","Dave Burrows","31","TOR","D","80","3","16","19","0","42","3","0","0","0","13","2","1","102","2.9","",""
"59","Mike Busniuk","28","PHI","D","71","2","18","20","39","93","2","0","0","1","18","0","0","56","3.6","",""
"60","Jerry Butler","28","TOT","LW/RW","78","11","12","23","-8","50","10","1","0","2","12","0","0","84","13.1","",""
"61","Drew Callander","23","VAN","C","4","1","1","2","-2","0","1","0","0","0","1","0","0","3","33.3","",""
"62","Brett Callighen","26","EDM","LW","59","23","35","58","-1","72","16","7","0","0","25","10","0","159","14.5","",""
"63","Al Cameron","24","WIN","D","63","3","11","14","-26","72","3","0","0","0","8","3","0","79","3.8","",""
"64","Colin Campbell","27","EDM","D","72","2","11","13","-18","196","2","0","0","0","11","0","0","80","2.5","",""
"65","Scott Campbell","22","WIN","D","63","3","17","20","-39","136","3","0","0","2","12","5","0","92","3.3","",""
"66","Steve Carlson","24","LAK","C","52","9","12","21","-7","23","8","1","0","1","10","2","0","45","20.0","",""
"67","Randy Carlyle","23","PIT","D","67","8","28","36","-23","45","5","3","0","1","13","14","1","123","6.5","",""
"68","Larry Carriere","28","TOR","D","2","0","1","1","-1","0","0","0","0","0","1","0","0","1","0.0","",""
"69","Greg Carroll","23","HAR","C","71","13","19","32","-5","24","12","0","1","2","18","1","0","85","15.3","",""
"70","Ron Carter","21","EDM","RW","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"71","Wayne Cashman","34","BOS","LW","44","11","21","32","-3","19","7","3","1","2","9","11","1","60","18.3","",""
"72","Tony Cassolato","23","WSH","RW","9","0","2","2","2","0","0","0","0","0","2","0","0","6","0.0","",""
"73","Blair Chapman","23","TOT","RW","64","25","26","51","-5","28","18","7","0","6","19","7","0","125","20.0","",""
"74","Guy Charron","31","WSH","C","33","11","20","31","-2","6","6","5","0","1","14","5","1","80","13.8","",""
"75","Rick Chartraw","25","MTL","D","66","5","7","12","6","35","5","0","0","0","7","0","0","65","7.7","",""
"76","Dan Chicoine","22","MNS","RW","24","1","2","3","-10","12","1","0","0","0","2","0","0","25","4.0","",""
"77","Ron Chipperfield","25","TOT","C","79","22","23","45","-24","32","19","2","1","2","20","3","0","155","14.2","",""
"78","Guy Chouinard","23","ATF","C","76","31","46","77","5","22","22","9","0","1","30","16","0","208","14.9","",""
"79","Dave Christian","20","WIN","RW","15","8","10","18","-5","2","5","3","0","0","3","6","1","34","23.5","",""
"80","Mike Christie","30","CLR","D","74","1","17","18","-30","78","1","0","0","0","17","0","0","50","2.0","",""
"81","Steve Christoff","22","MNS","C","20","8","7","15","3","19","8","0","0","1","4","3","0","34","23.5","",""
"82","Kim Clackson","24","PIT","D","45","0","3","3","-8","166","0","0","0","0","3","0","0","12","0.0","",""
"83","Bobby Clarke","30","PHI","C","76","12","57","69","42","65","9","1","2","2","44","9","4","139","8.6","",""
"84","Bill Clement","29","ATF","C","64","7","14","21","3","32","5","0","2","2","12","0","2","51","13.7","",""
"85","Steve Clippingdale","23","WSH","LW","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"86","Real Cloutier","23","QUE","RW","67","42","47","89","-6","12","29","13","0","3","26","21","0","254","16.5","",""
"87","Rejean Cloutier","19","DET","D","3","0","1","1","2","0","0","0","0","0","1","0","0","1","0.0","",""
"88","Roland Cloutier","22","QUE","C","14","2","3","5","1","0","2","0","0","0","3","0","0","19","10.5","",""
"89","Rey Comeau","31","CLR","C","22","2","5","7","0","6","2","0","0","0","4","1","0","21","9.5","",""
"90","Pat Conacher","20","NYR","C","17","0","5","5","-10","4","0","0","0","0","5","0","0","15","0.0","",""
"91","Cam Connor","25","TOT","RW","50","7","16","23","5","173","7","0","0","0","14","2","0","54","13.0","",""
"92","Ross Cory","22","WIN","D","46","2","9","11","-16","32","1","1","0","0","6","3","0","47","4.3","",""
"93","Alain Cote","22","QUE","LW","41","5","11","16","-8","13","5","0","0","1","9","2","0","58","8.6","",""
"94","Tim Coulis","21","WSH","LW","19","1","2","3","-6","27","1","0","0","0","2","0","0","12","8.3","",""
"95","Bob Crawford","20","STL","C","8","1","0","1","-6","2","1","0","0","0","0","0","0","12","8.3","",""
"96","Mike Crombeen","22","STL","C","71","10","12","22","-14","20","9","1","0","2","12","0","0","98","10.2","",""
"97","Gary Croteau","33","CLR","LW","15","1","4","5","-4","4","0","1","0","0","4","0","0","6","16.7","",""
"98","Glen Currie","21","WSH","C","32","2","0","2","-2","2","2","0","0","0","0","0","0","25","8.0","",""
"99","Tony Currie","22","STL","RW","40","19","14","33","9","4","17","2","0","3","10","4","0","70","27.1","",""
"100","Alain Daigle","25","CBH","RW","66","7","9","16","-6","22","6","0","1","0","8","0","1","56","12.5","",""
"101","Bob Dailey","26","PHI","D","61","13","26","39","30","71","10","2","1","4","21","5","0","185","7.0","",""
"102","Pat Daley","20","WIN","LW","5","1","0","1","-2","4","1","0","0","0","0","0","0","6","16.7","",""
"103","Richard David","21","QUE","LW","10","0","0","0","-2","2","0","0","0","0","0","0","0","10","0.0","",""
"104","Kim Davis","22","PIT","C","24","3","7","10","-7","43","3","0","0","1","6","1","0","25","12.0","",""
"105","Lucien DeBlois","22","TOT","RW/LW","76","27","20","47","-19","43","23","4","0","1","18","2","0","167","16.2","",""
"106","Dave Debol","23","HAR","C","48","12","14","26","-5","4","12","0","0","1","14","0","0","96","12.5","",""
"107","Ron Delorme","24","CLR","RW","75","19","24","43","-24","76","14","5","0","4","17","7","0","98","19.4","",""
"108","Bill Derlago","21","TOT","C","77","16","27","43","-23","40","11","5","0","1","21","6","0","120","13.3","",""
"109","Wayne Dillon","24","WIN","C","13","0","0","0","-6","2","0","0","0","0","0","0","0","5","0.0","",""
"110","Marcel Dionne","28","LAK","C","80","53","84","137","35","32","36","17","0","6","55","28","1","348","15.2","",""
"111","Gary Doak","33","BOS","D","52","0","5","5","14","45","0","0","0","0","5","0","0","29","0.0","",""
"112","Jim Dobson","19","MNS","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"113","Andre Dore","21","NYR","D","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"114","Jordy Douglas","22","HAR","LW","77","33","24","57","-11","39","28","5","0","5","21","3","0","188","17.6","",""
"115","Peter Driscoll","25","EDM","RW","39","1","5","6","-11","54","1","0","0","0","3","2","0","23","4.3","",""
"116","Jude Drouin","31","WIN","C","78","8","16","24","-38","50","5","1","2","1","15","0","1","84","9.5","",""
"117","Rick Dudley","31","BUF","LW","66","11","22","33","11","58","11","0","0","2","16","6","0","109","10.1","",""
"118","Ron Duguay","22","NYR","C","73","28","22","50","-6","37","22","3","3","2","19","2","1","154","18.2","",""
"119","Blake Dunlop","26","STL","C","72","18","27","45","-6","28","10","8","0","2","21","6","0","101","17.8","",""
"120","Richie Dunn","22","BUF","D","80","7","31","38","25","61","3","4","0","2","20","10","1","147","4.8","",""
"121","Andre Dupont","30","PHI","D","58","1","7","8","37","107","1","0","0","0","7","0","0","67","1.5","",""
"122","Norm Dupont","22","MTL","LW","35","1","3","4","2","4","1","0","0","0","3","0","0","18","5.6","",""
"123","Mike Dwyer","22","CLR","LW","10","0","0","0","-5","19","0","0","0","0","0","0","0","12","0.0","",""
"124","Mike Eaves","23","MNS","C","56","18","28","46","3","11","9","9","0","3","20","8","0","80","22.5","",""
"125","Rolf Edberg","29","WSH","C","63","23","23","46","-5","12","18","4","1","7","17","6","0","136","16.9","",""
"126","Ron Ellis","35","TOR","RW","59","12","11","23","-9","6","11","0","1","2","11","0","0","55","21.8","",""
"127","Brian Engblom","25","MTL","D","70","3","20","23","22","43","3","0","0","0","20","0","0","86","3.5","",""
"128","Phil Esposito","37","NYR","C","80","34","44","78","-13","73","21","13","0","5","29","15","0","245","13.9","",""
"129","Dave Farrish","23","TOT","D","24","1","8","9","5","30","1","0","0","0","8","0","0","34","2.9","",""
"130","Mario Faubert","25","PIT","D","49","5","13","18","-19","31","1","4","0","0","7","5","1","83","6.0","",""
"131","Bernie Federko","23","STL","C","79","38","56","94","3","24","31","7","0","4","36","20","0","184","20.7","",""
"132","George Ferguson","27","PIT","RW","73","21","28","49","0","36","17","1","3","3","25","3","0","176","11.9","",""
"133","Mike Fidler","23","MNS","LW","24","5","4","9","3","13","4","1","0","0","3","1","0","38","13.2","",""
"134","Bob Fitchner","29","QUE","C","70","11","20","31","-24","59","5","5","1","0","17","3","0","88","12.5","",""
"135","John Flesch","26","CLR","LW","5","0","1","1","-1","4","0","0","0","0","1","0","0","3","0.0","",""
"136","Bill Flett","36","EDM","RW","20","5","2","7","-17","2","4","1","0","0","2","0","0","26","19.2","",""
"137","Rob Flockhart","23","MNS","C","10","1","3","4","-4","2","1","0","0","1","2","1","0","10","10.0","",""
"138","Lee Fogolin","24","EDM","D","80","5","10","15","-8","104","5","0","0","0","10","0","0","90","5.6","",""
"139","Mike Foligno","21","DET","RW","80","36","35","71","-2","109","27","9","0","0","26","9","0","196","18.4","",""
"140","Jon Fontas","24","MNS","C","1","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"141","Mike Forbes","22","EDM","D","2","0","0","0","-4","0","0","0","0","0","0","0","0","3","0.0","",""
"142","Dwight Foster","22","BOS","C","57","10","28","38","23","42","8","1","1","2","25","3","0","68","14.7","",""
"143","Nick Fotiu","27","HAR","LW","74","10","8","18","2","107","10","0","0","0","8","0","0","54","18.5","",""
