date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1953-10-08","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1953-10-08","Chicago Black Hawks","CBH","0","Montreal Canadiens","MTL","3",
"1953-10-10","Detroit Red Wings","DET","1","Montreal Canadiens","MTL","4",
"1953-10-10","Chicago Black Hawks","CBH","2","Toronto Maple Leafs","TOR","6",
"1953-10-11","Montreal Canadiens","MTL","1","Boston Bruins","BOS","4",
"1953-10-11","New York Rangers","NYR","5","Chicago Black Hawks","CBH","3",
"1953-10-11","Toronto Maple Leafs","TOR","0","Detroit Red Wings","DET","4",
"1953-10-15","Toronto Maple Leafs","TOR","4","Boston Bruins","BOS","1",
"1953-10-15","New York Rangers","NYR","1","Montreal Canadiens","MTL","6",
"1953-10-16","Detroit Red Wings","DET","2","Chicago Black Hawks","CBH","2",
"1953-10-17","Chicago Black Hawks","CBH","1","Detroit Red Wings","DET","2",
"1953-10-17","Boston Bruins","BOS","2","Montreal Canadiens","MTL","5",
"1953-10-17","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","1",
"1953-10-18","New York Rangers","NYR","2","Boston Bruins","BOS","3",
"1953-10-18","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","1",
"1953-10-18","Montreal Canadiens","MTL","0","Detroit Red Wings","DET","4",
"1953-10-21","Detroit Red Wings","DET","1","Toronto Maple Leafs","TOR","1",
"1953-10-22","Montreal Canadiens","MTL","3","Chicago Black Hawks","CBH","2",
"1953-10-22","Boston Bruins","BOS","3","New York Rangers","NYR","4",
"1953-10-24","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","1",
"1953-10-24","Boston Bruins","BOS","3","Toronto Maple Leafs","TOR","2",
"1953-10-25","Boston Bruins","BOS","4","Chicago Black Hawks","CBH","3",
"1953-10-25","Toronto Maple Leafs","TOR","0","Detroit Red Wings","DET","2",
"1953-10-25","Montreal Canadiens","MTL","2","New York Rangers","NYR","1",
"1953-10-28","Chicago Black Hawks","CBH","6","New York Rangers","NYR","1",
"1953-10-29","Toronto Maple Leafs","TOR","1","Montreal Canadiens","MTL","3",
"1953-10-31","Montreal Canadiens","MTL","0","Chicago Black Hawks","CBH","1",
"1953-10-31","Boston Bruins","BOS","3","Detroit Red Wings","DET","1",
"1953-10-31","New York Rangers","NYR","1","Toronto Maple Leafs","TOR","4",
"1953-11-01","Boston Bruins","BOS","0","Chicago Black Hawks","CBH","0",
"1953-11-01","Montreal Canadiens","MTL","1","Detroit Red Wings","DET","5",
"1953-11-01","Toronto Maple Leafs","TOR","2","New York Rangers","NYR","2",
"1953-11-04","Chicago Black Hawks","CBH","1","Toronto Maple Leafs","TOR","3",
"1953-11-05","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","4",
"1953-11-05","New York Rangers","NYR","3","Montreal Canadiens","MTL","4",
"1953-11-07","New York Rangers","NYR","3","Chicago Black Hawks","CBH","1",
"1953-11-07","Boston Bruins","BOS","2","Montreal Canadiens","MTL","5",
"1953-11-07","Detroit Red Wings","DET","2","Toronto Maple Leafs","TOR","2",
"1953-11-08","Montreal Canadiens","MTL","0","Boston Bruins","BOS","2",
"1953-11-08","Toronto Maple Leafs","TOR","2","Chicago Black Hawks","CBH","1",
"1953-11-08","New York Rangers","NYR","2","Detroit Red Wings","DET","2",
"1953-11-11","Detroit Red Wings","DET","2","Boston Bruins","BOS","2",
"1953-11-11","Chicago Black Hawks","CBH","2","New York Rangers","NYR","3",
"1953-11-11","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","4",
"1953-11-12","Chicago Black Hawks","CBH","2","Montreal Canadiens","MTL","4",
"1953-11-14","Chicago Black Hawks","CBH","3","Montreal Canadiens","MTL","2",
"1953-11-14","Detroit Red Wings","DET","3","New York Rangers","NYR","2",
"1953-11-14","Boston Bruins","BOS","0","Toronto Maple Leafs","TOR","2",
"1953-11-15","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","1",
"1953-11-15","Montreal Canadiens","MTL","2","Chicago Black Hawks","CBH","2",
"1953-11-15","New York Rangers","NYR","1","Detroit Red Wings","DET","4",
"1953-11-18","Chicago Black Hawks","CBH","1","New York Rangers","NYR","3",
"1953-11-19","Boston Bruins","BOS","2","Detroit Red Wings","DET","3",
"1953-11-19","Toronto Maple Leafs","TOR","0","Montreal Canadiens","MTL","1",
"1953-11-20","Boston Bruins","BOS","2","Chicago Black Hawks","CBH","0",
"1953-11-21","Detroit Red Wings","DET","0","Montreal Canadiens","MTL","1",
"1953-11-21","New York Rangers","NYR","0","Toronto Maple Leafs","TOR","1",
"1953-11-22","Montreal Canadiens","MTL","2","Boston Bruins","BOS","2",
"1953-11-22","Toronto Maple Leafs","TOR","5","Chicago Black Hawks","CBH","1",
"1953-11-22","Detroit Red Wings","DET","3","New York Rangers","NYR","2",
"1953-11-25","Boston Bruins","BOS","3","New York Rangers","NYR","5",
"1953-11-26","New York Rangers","NYR","2","Boston Bruins","BOS","5",
"1953-11-26","Montreal Canadiens","MTL","6","Chicago Black Hawks","CBH","3",
"1953-11-26","Toronto Maple Leafs","TOR","0","Detroit Red Wings","DET","2",
"1953-11-28","Chicago Black Hawks","CBH","0","Detroit Red Wings","DET","9",
"1953-11-28","Montreal Canadiens","MTL","1","Toronto Maple Leafs","TOR","3",
"1953-11-29","Toronto Maple Leafs","TOR","1","Boston Bruins","BOS","2",
"1953-11-29","Detroit Red Wings","DET","9","Chicago Black Hawks","CBH","4",
"1953-11-29","Montreal Canadiens","MTL","1","New York Rangers","NYR","2",
"1953-12-02","Chicago Black Hawks","CBH","3","New York Rangers","NYR","3",
