rank,teamName,teamAbrv,gamesPlayed,wins,losses,ties,points,pointsPercentage,goalsFor,goalsAgainst,simpleRatingSystem,strengthOfSchedule,totalGoalsPerGame,powerPlayGoals,powerPlayChances,powerPlayPercentage,powerPlayGoalsAgainst,powerPlayChancesAgainst,penaltyKillingPercentage,shortHandedGoals,shortHandedGoalsAgainst,shots,shootingPercentage,shotsAgainst,savePercentage,pdo
"1"0,"Detroit Red Wings"1,"DET","70"2,"37"3,"19"4,"14"5,"88"6,".629"7,"191"8,"132"9,"0.70"10,"-0.14"11,"4.61"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"2"0,"Montreal Canadiens"1,"MTL","70"2,"35"3,"24"4,"11"5,"81"6,".579"7,"195"8,"141"9,"0.64"10,"-0.13"11,"4.80"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"3"0,"Toronto Maple Leafs"1,"TOR","70"2,"32"3,"24"4,"14"5,"78"6,".557"7,"152"8,"131"9,"0.25"10,"-0.05"11,"4.04"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"4"0,"Boston Bruins"1,"BOS","70"2,"32"3,"28"4,"10"5,"74"6,".529"7,"177"8,"181"9,"-0.05"10,"0.01"11,"5.11"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"5"0,"New York Rangers"1,"NYR","70"2,"29"3,"31"4,"10"5,"68"6,".486"7,"161"8,"182"9,"-0.25"10,"0.05"11,"4.90"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
"6"0,"Chicago Black Hawks"1,"CBH","70"2,"12"3,"51"4,"7"5,"31"6,".221"7,"133"8,"242"9,"-1.30"10,"0.26"11,"5.36"12,""13,""14,""15,""16,""17,""18,""19,""20,""21,""22,""23,""24,""
