rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Sid Abel","31","DET","C","69","34","35","69","","46","","","","","","","","","","",""
"2","Douglas Adam","26","NYR","LW","4","0","1","1","","0","","","","","","","","","","",""
"3","George Armstrong","19","TOR","RW","2","0","0","0","","0","","","","","","","","","","",""
"4","John Arundel","22","TOR","D","3","0","0","0","","9","","","","","","","","","","",""
"5","Pete Babando","24","DET","LW","56","6","6","12","","25","","","","","","","","","","",""
"6","Bill Barilko","22","TOR","D","59","7","10","17","","85","","","","","","","","","","",""
"7","James Bedard","22","CBH","D","5","0","0","0","","2","","","","","","","","","","",""
"8","Doug Bentley","33","CBH","C","64","20","33","53","","28","","","","","","","","","","",""
"9","Max Bentley","29","TOR","C","69","23","18","41","","14","","","","","","","","","","",""
"10","Sam Bettio","21","BOS","LW","44","9","12","21","","32","","","","","","","","","","",""
"11","Steve Black","22","DET","LW","69","7","14","21","","53","","","","","","","","","","",""
"12","Gus Bodnar","26","CBH","C","70","11","28","39","","6","","","","","","","","","","",""
"13","Garth Boesch","29","TOR","D","58","2","6","8","","63","","","","","","","","","","",""
"14","Hugh Bolton","20","TOR","D","2","0","0","0","","2","","","","","","","","","","",""
"15","Butch Bouchard","30","MTL","D","69","1","7","8","","88","","","","","","","","","","",""
"16","Bart Bradley","19","BOS","C","1","0","0","0","","0","","","","","","","","","","",""
"17","Adam Brown","29","CBH","LW","25","2","2","4","","16","","","","","","","","","","",""
"18","Al Buchanan","22","TOR","LW","1","0","0","0","","0","","","","","","","","","","",""
"19","Gord Byers","19","BOS","D","1","0","1","1","","0","","","","","","","","","","",""
"20","Joe Carveth","31","TOT","RW","71","14","18","32","","15","","","","","","","","","","",""
"21","Jim Conacher","28","CBH","C","66","13","20","33","","14","","","","","","","","","","",""
"22","Roy Conacher","33","CBH","LW","70","25","31","56","","16","","","","","","","","","","",""
"23","Norm Corcoran","18","BOS","RW","1","0","0","0","","0","","","","","","","","","","",""
"24","Gerry Couture","24","DET","RW","69","24","7","31","","21","","","","","","","","","","",""
"25","Jack Crawford","33","BOS","D","46","2","8","10","","8","","","","","","","","","","",""
"26","Dave Creighton","19","BOS","C","64","18","13","31","","13","","","","","","","","","","",""
"27","Floyd Curry","24","MTL","RW","49","8","8","16","","8","","","","","","","","","","",""
"28","Bob Dawes","25","TOR","D","11","1","2","3","","2","","","","","","","","","","",""
"29","Jean-Paul Denis","25","NYR","RW","4","0","1","1","","2","","","","","","","","","","",""
"30","Lulu Denis","21","MTL","RW","2","0","1","1","","0","","","","","","","","","","",""
"31","Al Dewsbury","23","DET","D","11","2","2","4","","2","","","","","","","","","","",""
"32","Ernie Dickens","28","CBH","D","70","0","13","13","","22","","","","","","","","","","",""
"33","Gilles Dube","22","MTL","LW","12","1","2","3","","2","","","","","","","","","","",""
"34","Woody Dumart","33","BOS","LW","69","14","25","39","","14","","","","","","","","","","",""
