date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1925-01-07","Ottawa Senators","OTS","2","Montreal Canadiens","MTL","0",
"1925-01-10","Boston Bruins","BOS","3","Montreal Canadiens","MTL","2",
"1925-01-10","Montreal Maroons","MTM","0","Ottawa Senators","OTS","4",
"1925-01-10","Hamilton Tigers","HAM","1","Toronto St. Patricks","TRS","3",
"1925-01-12","Hamilton Tigers","HAM","4","Boston Bruins","BOS","2",
"1925-01-14","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","1",
"1925-01-14","Ottawa Senators","OTS","2","Toronto St. Patricks","TRS","3",
"1925-01-17","Montreal Canadiens","MTL","2","Hamilton Tigers","HAM","4",
"1925-01-17","Toronto St. Patricks","TRS","1","Montreal Maroons","MTM","2",
"1925-01-17","Boston Bruins","BOS","2","Ottawa Senators","OTS","3",
"1925-01-20","Montreal Maroons","MTM","2","Boston Bruins","BOS","0",
"1925-01-21","Ottawa Senators","OTS","4","Hamilton Tigers","HAM","5",
"1925-01-21","Toronto St. Patricks","TRS","4","Montreal Canadiens","MTL","2",
"1925-01-24","Hamilton Tigers","HAM","1","Montreal Maroons","MTM","0",
"1925-01-24","Montreal Canadiens","MTL","3","Ottawa Senators","OTS","2",
"1925-01-24","Boston Bruins","BOS","3","Toronto St. Patricks","TRS","4",
"1925-01-27","Montreal Canadiens","MTL","4","Boston Bruins","BOS","0",
"1925-01-28","Toronto St. Patricks","TRS","0","Hamilton Tigers","HAM","4",
"1925-01-28","Ottawa Senators","OTS","2","Montreal Maroons","MTM","1",
"1925-01-31","Boston Bruins","BOS","3","Hamilton Tigers","HAM","8",
"1925-01-31","Montreal Maroons","MTM","0","Montreal Canadiens","MTL","5",
"1925-01-31","Toronto St. Patricks","TRS","2","Ottawa Senators","OTS","1",
"1925-02-03","Ottawa Senators","OTS","3","Boston Bruins","BOS","1",
"1925-02-04","Hamilton Tigers","HAM","3","Montreal Canadiens","MTL","0",
"1925-02-04","Montreal Maroons","MTM","2","Toronto St. Patricks","TRS","3",
"1925-02-07","Boston Bruins","BOS","1","Montreal Maroons","MTM","0",
"1925-02-07","Hamilton Tigers","HAM","2","Ottawa Senators","OTS","3",
"1925-02-07","Montreal Canadiens","MTL","4","Toronto St. Patricks","TRS","5",
"1925-02-10","Toronto St. Patricks","TRS","5","Boston Bruins","BOS","1",
"1925-02-11","Montreal Maroons","MTM","2","Hamilton Tigers","HAM","3",
"1925-02-11","Ottawa Senators","OTS","3","Montreal Canadiens","MTL","10",
"1925-02-14","Boston Bruins","BOS","1","Montreal Canadiens","MTL","5",
"1925-02-14","Montreal Maroons","MTM","2","Ottawa Senators","OTS","3",
"1925-02-14","Hamilton Tigers","HAM","1","Toronto St. Patricks","TRS","3",
"1925-02-17","Hamilton Tigers","HAM","2","Boston Bruins","BOS","1",
"1925-02-18","Montreal Canadiens","MTL","1","Montreal Maroons","MTM","0",
"1925-02-18","Ottawa Senators","OTS","2","Toronto St. Patricks","TRS","4",
"1925-02-21","Montreal Canadiens","MTL","2","Hamilton Tigers","HAM","1",
"1925-02-21","Toronto St. Patricks","TRS","2","Montreal Maroons","MTM","1",
"1925-02-21","Boston Bruins","BOS","0","Ottawa Senators","OTS","3",
"1925-02-24","Montreal Maroons","MTM","1","Boston Bruins","BOS","2",
"1925-02-25","Ottawa Senators","OTS","0","Hamilton Tigers","HAM","2",
"1925-02-25","Toronto St. Patricks","TRS","3","Montreal Canadiens","MTL","1",
"1925-02-28","Hamilton Tigers","HAM","0","Montreal Maroons","MTM","1",
"1925-02-28","Montreal Canadiens","MTL","0","Ottawa Senators","OTS","1",
"1925-02-28","Boston Bruins","BOS","1","Toronto St. Patricks","TRS","5",
"1925-03-03","Montreal Canadiens","MTL","2","Boston Bruins","BOS","3",
"1925-03-04","Toronto St. Patricks","TRS","2","Hamilton Tigers","HAM","3",
"1925-03-04","Ottawa Senators","OTS","5","Montreal Maroons","MTM","1",
"1925-03-07","Boston Bruins","BOS","2","Hamilton Tigers","HAM","0",
"1925-03-07","Montreal Maroons","MTM","1","Montreal Canadiens","MTL","3",
"1925-03-07","Toronto St. Patricks","TRS","0","Ottawa Senators","OTS","3",
"1925-03-09","Ottawa Senators","OTS","4","Boston Bruins","BOS","1",
"1925-03-09","Hamilton Tigers","HAM","1","Montreal Canadiens","MTL","4",
"1925-03-09","Montreal Maroons","MTM","0","Toronto St. Patricks","TRS","3",
