date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1991-10-03","New York Rangers","NYR","3","Boston Bruins","BOS","5",
"1991-10-03","Detroit Red Wings","DET","3","Chicago Blackhawks","CHI","3",
"1991-10-03","Toronto Maple Leafs","TOR","3","Montreal Canadiens","MTL","4",
"1991-10-04","Pittsburgh Penguins","PIT","5","Buffalo Sabres","BUF","4",
"1991-10-04","Edmonton Oilers","EDM","2","Calgary Flames","CGY","9",
"1991-10-04","San Jose Sharks","SJS","3","Vancouver Canucks","VAN","4",
"1991-10-04","Los Angeles Kings","LAK","6","Winnipeg Jets","WIN","3",
"1991-10-04","Philadelphia Flyers","PHI","2","Washington Capitals","WSH","5",
"1991-10-05","New York Islanders","NYI","4","Boston Bruins","BOS","3",
"1991-10-05","Chicago Blackhawks","CHI","2","Minnesota North Stars","MNS","4",
"1991-10-05","New York Rangers","NYR","2","Montreal Canadiens","MTL","1",
"1991-10-05","St. Louis Blues","STL","2","New Jersey Devils","NJD","7",
"1991-10-05","Hartford Whalers","HAR","2","Quebec Nordiques","QUE","4",
"1991-10-05","Vancouver Canucks","VAN","5","San Jose Sharks","SJS","2",
"1991-10-05","Detroit Red Wings","DET","5","Toronto Maple Leafs","TOR","8",
"1991-10-05","Buffalo Sabres","BUF","1","Washington Capitals","WSH","3",
"1991-10-06","New Jersey Devils","NJD","4","Chicago Blackhawks","CHI","2",
"1991-10-06","Los Angeles Kings","LAK","2","Edmonton Oilers","EDM","2",
"1991-10-06","Philadelphia Flyers","PHI","2","Pittsburgh Penguins","PIT","2",
"1991-10-06","Calgary Flames","CGY","3","Winnipeg Jets","WIN","5",
"1991-10-07","Boston Bruins","BOS","1","New York Rangers","NYR","2",
"1991-10-07","St. Louis Blues","STL","0","Toronto Maple Leafs","TOR","3",
"1991-10-08","Montreal Canadiens","MTL","2","Hartford Whalers","HAR","2",
"1991-10-08","Edmonton Oilers","EDM","3","Los Angeles Kings","LAK","6",
"1991-10-08","Quebec Nordiques","QUE","5","New Jersey Devils","NJD","6",
"1991-10-08","Calgary Flames","CGY","3","San Jose Sharks","SJS","4",
"1991-10-08","Vancouver Canucks","VAN","3","Winnipeg Jets","WIN","2",
"1991-10-09","Boston Bruins","BOS","4","Buffalo Sabres","BUF","4",
"1991-10-09","New York Islanders","NYI","3","New York Rangers","NYR","5",
"1991-10-09","Washington Capitals","WSH","5","Toronto Maple Leafs","TOR","4",
"1991-10-10","Vancouver Canucks","VAN","6","Chicago Blackhawks","CHI","7",
"1991-10-10","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","1",
"1991-10-10","Calgary Flames","CGY","7","Los Angeles Kings","LAK","1",
"1991-10-10","Quebec Nordiques","QUE","2","Minnesota North Stars","MNS","3",
"1991-10-10","Pittsburgh Penguins","PIT","6","Philadelphia Flyers","PHI","3",
"1991-10-10","Winnipeg Jets","WIN","5","San Jose Sharks","SJS","4",
"1991-10-10","Edmonton Oilers","EDM","2","St. Louis Blues","STL","3",
"1991-10-11","New York Rangers","NYR","1","Washington Capitals","WSH","5",
"1991-10-12","Montreal Canadiens","MTL","6","Boston Bruins","BOS","0",
"1991-10-12","Calgary Flames","CGY","1","Edmonton Oilers","EDM","3",
"1991-10-12","New York Rangers","NYR","2","Hartford Whalers","HAR","5",
"1991-10-12","Winnipeg Jets","WIN","3","Los Angeles Kings","LAK","3",
"1991-10-12","Detroit Red Wings","DET","2","Minnesota North Stars","MNS","3",
"1991-10-12","Pittsburgh Penguins","PIT","1","New Jersey Devils","NJD","4",
"1991-10-12","Philadelphia Flyers","PHI","4","New York Islanders","NYI","5",
"1991-10-12","Buffalo Sabres","BUF","5","Quebec Nordiques","QUE","4",
"1991-10-12","San Jose Sharks","SJS","3","St. Louis Blues","STL","6",
"1991-10-12","Vancouver Canucks","VAN","2","Toronto Maple Leafs","TOR","1",
"1991-10-12","Chicago Blackhawks","CHI","7","Washington Capitals","WSH","2",
"1991-10-13","Vancouver Canucks","VAN","3","Buffalo Sabres","BUF","1",
