rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Keith Acton","33","PHI","C","50","7","10","17","-4","98","7","0","0","3","10","0","0","79","8.9","",""
"2","Greg Adams","28","VAN","LW","76","30","27","57","8","26","16","13","1","5","18","7","2","184","16.3","",""
"3","Jim Agnew","25","VAN","D","24","0","0","0","-1","56","0","0","0","0","0","0","0","9","0.0","",""
"4","Peter Ahola","23","LAK","D","71","7","12","19","12","101","7","0","0","0","11","1","0","74","9.5","",""
"5","Tommy Albelin","27","NJD","D","19","0","4","4","7","4","0","0","0","0","4","0","0","18","0.0","",""
"6","Tony Amonte","21","NYR","RW","79","35","34","69","12","55","26","9","0","4","26","8","0","234","15.0","",""
"7","Glenn Anderson","31","TOR","RW","72","24","33","57","-13","100","19","5","0","4","21","12","0","188","12.8","",""
"8","Perry Anderson","30","SJS","LW","48","4","8","12","-17","143","4","0","0","0","8","0","0","57","7.0","",""
"9","Mikael Andersson","25","HAR","RW","74","18","29","47","18","14","14","1","3","1","23","6","0","149","12.1","",""
"10","Dave Andreychuk","28","BUF","LW","80","41","50","91","-9","71","13","28","0","2","27","23","0","337","12.2","",""
"11","Shawn Antoski","21","VAN","LW","4","0","0","0","-1","29","0","0","0","0","0","0","0","6","0.0","",""
"12","Scott Arniel","29","BOS","LW","29","5","3","8","5","20","5","0","0","1","3","0","0","34","14.7","",""
"13","Brent Ashton","31","TOT","LW","68","18","22","40","-7","51","11","6","1","1","18","4","0","130","13.8","",""
"14","Donald Audette","22","BUF","RW","63","31","17","48","-1","75","26","5","0","6","14","3","0","153","20.3","",""
"15","Dave Babych","30","VAN","D","75","5","24","29","-2","63","1","4","0","1","12","12","0","148","3.4","",""
"16","Jergus Baca","27","HAR","D","1","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
"17","Jamie Baker","25","QUE","C","52","7","10","17","-5","32","4","3","0","1","8","2","0","77","9.1","",""
"18","Ralph Barahona","26","BOS","C","3","0","1","1","1","0","0","0","0","0","1","0","0","0","","",""
"19","Don Barber","27","TOT","LW","25","1","6","7","-6","6","1","0","0","0","3","3","0","24","4.2","",""
"20","Stu Barnes","21","WIN","C","46","8","9","17","-2","26","4","4","0","0","7","2","0","75","10.7","",""
"21","Murray Baron","24","STL","D","67","3","8","11","-3","94","3","0","0","0","8","0","0","55","5.5","",""
"22","Dave Barr","31","NJD","C","41","6","12","18","9","32","5","0","1","0","9","1","2","49","12.2","",""
"23","Bob Bassen","26","STL","LW","79","7","25","32","12","167","7","0","0","1","22","1","2","101","6.9","",""
"24","Ken Baumgartner","25","TOT","LW","55","0","1","1","-9","225","0","0","0","0","1","0","0","16","0.0","",""
"25","Robin Bawa","25","VAN","RW","2","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"26","Bob Beers","24","BOS","D","31","0","5","5","-13","29","0","0","0","0","4","1","0","25","0.0","",""
"27","Jesse Belanger","22","MTL","C","4","0","0","0","-1","0","0","0","0","0","0","0","0","4","0.0","",""
"28","Brian Bellows","27","MNS","LW","80","30","45","75","-20","41","17","12","1","4","24","20","1","255","11.8","",""
"29","Adam Bennett","20","CHI","D","5","0","0","0","1","12","0","0","0","0","0","0","0","6","0.0","",""
"30","Rick Bennett","24","NYR","LW","3","0","1","1","0","2","0","0","0","0","1","0","0","2","0.0","",""
"31","Brian Benning","25","TOT","D","75","4","42","46","-5","134","2","2","0","0","22","20","0","152","2.6","",""
"32","Josef Beranek","22","EDM","C","58","12","16","28","-2","18","12","0","0","1","13","3","0","79","15.2","",""
"33","Drake Berehowsky","20","TOR","D","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","",""
"34","Perry Berezan","27","SJS","C","66","12","7","19","-26","30","7","4","1","2","6","1","0","112","10.7","",""
"35","Bill Berg","24","NYI","LW","47","5","9","14","-18","28","4","1","0","1","7","0","2","60","8.3","",""
"36","Marc Bergevin","26","HAR","D","75","7","17","24","-13","64","2","4","1","1","7","9","1","96","7.3","",""
"37","Tim Bergland","27","WSH","C","22","1","4","5","-3","2","1","0","0","0","4","0","0","18","5.6","",""
"38","Brad Berry","26","MNS","D","7","0","0","0","-1","6","0","0","0","0","0","0","0","2","0.0","",""
"39","Craig Berube","26","TOT","LW","76","6","11","17","-5","264","5","1","0","1","10","1","0","69","8.7","",""
"40","Jeff Beukeboom","26","TOT","D","74","1","15","16","23","200","1","0","0","0","13","0","2","48","2.1","",""
"41","Scott Bjugstad","30","LAK","RW","22","2","4","6","-1","10","2","0","0","0","4","0","0","25","8.0","",""
"42","James Black","22","HAR","C","30","4","6","10","-4","10","3","1","0","1","5","1","0","54","7.4","",""
"43","Rob Blake","22","LAK","D","57","7","13","20","-5","102","2","5","0","0","7","6","0","131","5.3","",""
"44","Jeff Bloemberg","24","NYR","D","3","0","1","1","1","0","0","0","0","0","1","0","0","5","0.0","",""
"45","Doug Bodger","25","BUF","D","73","11","35","46","1","108","7","4","0","1","7","28","0","180","6.1","",""
"46","Claude Boivin","21","PHI","LW","58","5","13","18","-2","187","5","0","0","0","13","0","0","46","10.9","",""
"47","Peter Bondra","23","WSH","RW","71","28","28","56","16","42","24","4","0","3","25","3","0","158","17.7","",""
"48","Luciano Borsato","26","WIN","RW","56","15","21","36","-6","45","10","5","0","1","13","8","0","81","18.5","",""
"49","Laurie Boschman","31","NJD","C","75","8","20","28","9","121","8","0","0","2","18","1","1","89","9.0","",""
"50","Phil Bourque","29","PIT","LW","58","10","16","26","-6","58","9","0","1","3","14","0","2","51","19.6","",""
"51","Raymond Bourque","31","BOS","D","80","21","60","81","11","56","13","7","1","2","32","28","0","334","6.3","",""
"52","Steve Bozek","31","SJS","LW","58","8","8","16","-30","27","6","2","0","0","6","2","0","105","7.6","",""
"53","Philippe Bozon","25","STL","LW","9","1","3","4","5","4","1","0","0","0","2","1","0","19","5.3","",""
"54","Brian Bradley","27","TOR","RW","59","10","21","31","-3","48","6","4","0","3","11","10","0","78","12.8","",""
"55","Neil Brady","23","NJD","C","7","1","0","1","1","4","1","0","0","0","0","0","0","3","33.3","",""
"56","Francis Breault","24","LAK","RW","6","1","0","1","0","30","1","0","0","0","0","0","0","6","16.7","",""
"57","Andy Brickley","30","BOS","C","23","10","17","27","6","2","5","5","0","1","13","4","0","28","35.7","",""
"58","Rod Brind'Amour","21","PHI","C","80","33","44","77","-3","100","21","8","4","5","25","15","4","202","16.3","",""
"59","Patrice Brisebois","21","MTL","D","26","2","8","10","9","20","2","0","0","1","3","5","0","37","5.4","",""
"60","Aaron Broten","31","WIN","LW","25","4","5","9","2","14","4","0","0","3","5","0","0","29","13.8","",""
"61","Neal Broten","32","MNS","C","76","8","26","34","-15","16","3","4","1","1","14","11","1","119","6.7","",""
"62","Paul Broten","26","NYR","RW","74","13","15","28","14","102","10","0","3","1","15","0","0","96","13.5","",""
"63","Dave Brown","29","PHI","RW","70","4","2","6","-11","81","4","0","0","0","2","0","0","50","8.0","",""
"64","Doug Brown","27","NJD","RW","71","11","17","28","17","27","8","1","2","1","14","0","3","140","7.9","",""
"65","Jeff Brown","25","STL","D","80","20","39","59","8","38","10","10","0","2","26","13","0","214","9.3","",""
"66","Keith Brown","31","CHI","D","57","6","10","16","7","69","3","2","1","1","3","7","0","105","5.7","",""
"67","Rob Brown","23","TOT","C","67","21","26","47","-15","73","5","16","0","3","12","14","0","106","19.8","",""
"68","David Bruce","27","SJS","RW","60","22","16","38","-20","46","11","10","1","1","13","3","0","137","16.1","",""
"69","Benoit Brunet","23","MTL","LW","18","4","6","10","4","14","4","0","0","0","3","3","0","37","10.8","",""
"70","Kelly Buchberger","25","EDM","LW","79","20","24","44","9","157","16","0","4","3","22","1","1","90","22.2","",""
"71","Mike Bullard","30","TOR","C","65","14","14","28","-19","40","7","7","0","0","4","10","0","140","10.0","",""
"72","Pavel Bure","20","VAN","RW","65","34","26","60","0","30","24","7","3","6","16","9","1","268","12.7","",""
"73","Marc Bureau","25","MNS","C","46","6","4","10","-5","50","6","0","0","0","3","1","0","53","11.3","",""
"74","Shawn Burr","25","DET","LW","79","19","32","51","26","118","17","2","0","3","29","0","3","140","13.6","",""
"75","Randy Burridge","26","WSH","LW","66","23","44","67","-4","50","14","9","0","3","19","23","2","131","17.6","",""
"76","Adam Burt","23","HAR","D","66","9","15","24","-16","93","5","4","0","1","9","6","0","89","10.1","",""
"77","Rod Buskas","31","TOT","D","47","0","4","4","-13","91","0","0","0","0","4","0","0","23","0.0","",""
"78","Garth Butcher","29","STL","D","68","5","15","20","5","189","5","0","0","0","14","1","0","50","10.0","",""
"79","John Byce","24","BOS","RW","3","1","0","1","-1","0","0","1","0","0","0","0","0","2","50.0","",""
"80","Lyndon Byers","27","BOS","RW","31","1","1","2","-5","129","1","0","0","0","1","0","0","12","8.3","",""
"81","Shawn Byram","23","CHI","LW","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"82","Jack Capuano","25","BOS","D","2","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","",""
"83","Guy Carbonneau","31","MTL","C","72","18","21","39","2","39","16","1","1","4","21","0","0","120","15.0","",""
"84","Terry Carkner","25","PHI","D","73","4","12","16","-14","195","3","0","1","0","10","2","0","70","5.7","",""
"85","Randy Carlyle","35","WIN","D","66","1","9","10","4","54","1","0","0","0","5","1","3","84","1.2","",""
"86","Keith Carney","21","BUF","D","14","1","2","3","-3","18","0","1","0","0","2","0","0","17","5.9","",""
