rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Justin Abdelkader","27","DET","LW","61","19","18","37","7","56","12","7","0","4","13","5","0","126","15.1","1080","17:43"
"2","Will Acton","27","EDM","C","3","0","0","0","-2","5","0","0","0","0","0","0","0","2","0.0","32","10:43"
"3","Luke Adam","24","CBJ","C","3","0","0","0","0","4","0","0","0","0","0","0","0","0","","19","6:27"
"4","Craig Adams","37","PIT","RW","59","1","5","6","1","37","1","0","0","1","4","0","1","44","2.3","599","10:09"
"5","Andrew Agozzino","24","COL","LW","1","0","1","1","1","0","0","0","0","0","1","0","0","1","0.0","10","9:45"
"6","Jason Akeson","24","PHI","RW","12","0","0","0","-1","6","0","0","0","0","0","0","0","7","0.0","91","7:37"
"7","Bryan Allen","34","TOT","D","11","0","2","2","-2","6","0","0","0","0","2","0","0","6","0.0","173","15:43"
"8","Conor Allen","25","NYR","D","4","0","0","0","-1","4","0","0","0","0","0","0","0","2","0.0","49","12:12"
"9","Karl Alzner","26","WSH","D","71","4","14","18","13","20","4","0","0","0","14","0","0","64","6.3","1380","19:26"
"10","Josh Anderson","20","CBJ","RW","6","0","1","1","-1","2","0","0","0","0","1","0","0","10","0.0","81","13:27"
"11","Joakim Andersson","25","DET","C","54","1","5","6","-5","18","1","0","0","0","5","0","0","60","1.7","627","11:37"
"12","Andy Andreoff","23","LAK","LW","15","1","0","1","-1","16","1","0","0","1","0","0","0","12","8.3","127","8:29"
"13","Sven Andrighetto","21","MTL","RW","12","2","1","3","0","0","2","0","0","0","1","0","0","12","16.7","113","9:25"
"14","Mike Angelidis","29","TBL","C","3","0","0","0","0","12","0","0","0","0","0","0","0","0","","22","7:21"
"15","Artem Anisimov","26","CBJ","C","39","5","13","18","-10","6","5","0","0","1","7","4","2","67","7.5","638","16:21"
"16","Mark Arcobello","26","TOT","RW","65","13","10","23","-8","18","13","0","0","0","8","1","1","104","12.5","947","14:35"
"17","Joel Armia","21","BUF","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","15","14:47"
"18","Carter Ashton","23","TOR","RW","7","0","0","0","-3","0","0","0","0","0","0","0","0","4","0.0","44","6:13"
"19","Cam Atkinson","25","CBJ","RW","65","15","13","28","-9","16","10","5","0","5","10","3","0","180","8.3","1123","17:17"
"20","Jon Audy-Marchessault","24","TBL","C","1","0","0","0","-1","0","0","0","0","0","0","0","0","1","0.0","13","12:33"
"21","Keith Aulie","25","EDM","D","22","0","1","1","-1","57","0","0","0","0","1","0","0","18","0.0","295","13:25"
"22","David Backes","30","STL","C","69","24","27","51","8","96","15","9","0","3","24","3","0","161","14.9","1287","18:39"
"23","Mikael Backlund","25","CGY","C","40","9","16","25","5","12","7","0","2","2","15","1","0","89","10.1","723","18:05"
"24","Nicklas Backstrom","27","WSH","C","71","18","53","71","4","40","15","3","0","3","26","27","0","141","12.8","1453","20:28"
"25","Sven Baertschi","22","CGY","LW","15","0","4","4","-3","6","0","0","0","0","4","0","0","11","0.0","138","9:13"
"26","Josh Bailey","25","NYI","LW","60","15","22","37","6","10","13","2","0","1","21","1","0","127","11.8","999","16:39"
"27","Keith Ballard","32","MIN","D","14","0","1","1","-3","26","0","0","0","0","1","0","0","5","0.0","169","12:03"
"28","Mark Barberio","24","TBL","D","42","1","5","6","-1","12","1","0","0","0","5","0","0","47","2.1","698","16:37"
"29","Aleksander Barkov","19","FLA","C","59","12","13","25","-5","10","11","1","0","3","10","3","0","99","12.1","1020","17:17"
"30","Tyson Barrie","23","COL","D","67","11","35","46","5","26","9","2","0","0","23","12","0","123","8.9","1412","21:05"
"31","Matt Bartkowski","26","BOS","D","35","0","4","4","0","32","0","0","0","0","4","0","0","52","0.0","625","17:51"
"32","Victor Bartley","26","NSH","D","35","0","10","10","1","26","0","0","0","0","10","0","0","25","0.0","467","13:21"
"33","Jay Beagle","29","WSH","RW","62","10","10","20","6","20","10","0","0","2","9","0","1","84","11.9","794","12:49"
"34","Francois Beauchemin","34","ANA","D","53","9","11","20","14","42","7","2","0","0","9","1","1","88","10.2","1209","22:48"
"35","Nathan Beaulieu","22","MTL","D","54","1","6","7","1","36","1","0","0","0","5","1","0","50","2.0","848","15:42"
"36","Taylor Beck","23","NSH","LW","52","6","7","13","-3","16","5","1","0","2","7","0","0","66","9.1","618","11:53"
"37","Matt Beleskey","26","ANA","LW","58","21","9","30","13","37","17","4","0","8","9","0","0","131","16.0","840","14:29"
"38","Pierre-Edouard Bellemare","29","PHI","LW","71","5","5","10","-2","13","5","0","0","1","5","0","0","95","5.3","892","12:34"
"39","Brett Bellemore","26","CAR","D","41","1","8","9","6","27","1","0","0","1","8","0","0","21","4.8","655","15:58"
