date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1925-11-26","Pittsburgh Pirates","PTP","2","Boston Bruins","BOS","1",
"1925-11-28","Pittsburgh Pirates","PTP","1","Montreal Canadiens","MTL","0",
"1925-11-28","Montreal Maroons","MTM","2","Ottawa Senators","OTS","3",
"1925-11-28","Boston Bruins","BOS","3","Toronto St. Patricks","TRS","2",
"1925-12-01","Montreal Canadiens","MTL","3","Boston Bruins","BOS","2",
"1925-12-01","Toronto St. Patricks","TRS","2","Montreal Maroons","MTM","4",
"1925-12-02","New York Americans","NYA","2","Pittsburgh Pirates","PTP","1",
"1925-12-03","Montreal Maroons","MTM","3","Montreal Canadiens","MTL","2",
"1925-12-03","Boston Bruins","BOS","0","Ottawa Senators","OTS","2",
"1925-12-05","Boston Bruins","BOS","0","Montreal Maroons","MTM","4",
"1925-12-05","Pittsburgh Pirates","PTP","0","Ottawa Senators","OTS","1",
"1925-12-05","New York Americans","NYA","3","Toronto St. Patricks","TRS","5",
"1925-12-08","Montreal Maroons","MTM","2","Boston Bruins","BOS","3",
"1925-12-08","New York Americans","NYA","6","Montreal Canadiens","MTL","2",
"1925-12-09","Toronto St. Patricks","TRS","3","Pittsburgh Pirates","PTP","6",
"1925-12-10","New York Americans","NYA","0","Ottawa Senators","OTS","3",
"1925-12-11","Boston Bruins","BOS","3","Pittsburgh Pirates","PTP","5",
"1925-12-12","Ottawa Senators","OTS","2","Montreal Maroons","MTM","5",
"1925-12-12","Montreal Canadiens","MTL","0","Toronto St. Patricks","TRS","4",
"1925-12-15","Ottawa Senators","OTS","2","Boston Bruins","BOS","1",
"1925-12-15","Montreal Canadiens","MTL","3","New York Americans","NYA","1",
"1925-12-16","Montreal Maroons","MTM","4","Pittsburgh Pirates","PTP","2",
"1925-12-17","Montreal Canadiens","MTL","0","Ottawa Senators","OTS","3",
"1925-12-18","New York Americans","NYA","2","Pittsburgh Pirates","PTP","3",
"1925-12-19","Boston Bruins","BOS","5","Montreal Canadiens","MTL","6",
"1925-12-19","Montreal Maroons","MTM","4","New York Americans","NYA","1",
"1925-12-19","Pittsburgh Pirates","PTP","1","Toronto St. Patricks","TRS","1",
"1925-12-22","New York Americans","NYA","3","Boston Bruins","BOS","2",
"1925-12-23","Pittsburgh Pirates","PTP","0","Montreal Maroons","MTM","1",
"1925-12-23","Toronto St. Patricks","TRS","2","Ottawa Senators","OTS","4",
"1925-12-26","Ottawa Senators","OTS","3","Montreal Canadiens","MTL","0",
"1925-12-26","Pittsburgh Pirates","PTP","1","New York Americans","NYA","3",
"1925-12-26","Montreal Maroons","MTM","2","Toronto St. Patricks","TRS","0",
"1925-12-29","Toronto St. Patricks","TRS","0","Boston Bruins","BOS","3",
"1925-12-30","Montreal Canadiens","MTL","7","Montreal Maroons","MTM","4",
"1925-12-30","Toronto St. Patricks","TRS","1","New York Americans","NYA","2",
"1925-12-30","Ottawa Senators","OTS","5","Pittsburgh Pirates","PTP","0",
"1926-01-01","Montreal Canadiens","MTL","2","Pittsburgh Pirates","PTP","1",
"1926-01-01","Ottawa Senators","OTS","0","Toronto St. Patricks","TRS","3",
"1926-01-02","New York Americans","NYA","2","Montreal Maroons","MTM","3",
"1926-01-05","Pittsburgh Pirates","PTP","0","Boston Bruins","BOS","3",
"1926-01-05","Toronto St. Patricks","TRS","4","Montreal Canadiens","MTL","5",
"1926-01-05","Montreal Maroons","MTM","0","Ottawa Senators","OTS","4",
"1926-01-07","Ottawa Senators","OTS","1","Montreal Maroons","MTM","1",
"1926-01-07","Boston Bruins","BOS","2","New York Americans","NYA","2",
"1926-01-09","New York Americans","NYA","2","Montreal Canadiens","MTL","1",
"1926-01-09","Boston Bruins","BOS","2","Toronto St. Patricks","TRS","3",
"1926-01-11","Ottawa Senators","OTS","1","New York Americans","NYA","0",
"1926-01-12","Montreal Canadiens","MTL","4","Boston Bruins","BOS","2",
"1926-01-12","Toronto St. Patricks","TRS","2","Montreal Maroons","MTM","5",
"1926-01-13","Montreal Canadiens","MTL","2","New York Americans","NYA","1",
"1926-01-13","Pittsburgh Pirates","PTP","0","Ottawa Senators","OTS","1",
"1926-01-15","Boston Bruins","BOS","1","Pittsburgh Pirates","PTP","5",
"1926-01-15","New York Americans","NYA","3","Toronto St. Patricks","TRS","4",
