date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1919-12-23","Toronto St. Patricks","TRS","0","Ottawa Senators","OTS","3",
"1919-12-25","Montreal Canadiens","MTL","12","Quebec Athletic Club/Bulldogs","QBC","5",
"1919-12-27","Ottawa Senators","OTS","2","Montreal Canadiens","MTL","0",
"1919-12-27","Quebec Athletic Club/Bulldogs","QBC","4","Toronto St. Patricks","TRS","7",
"1919-12-31","Montreal Canadiens","MTL","1","Toronto St. Patricks","TRS","5",
"1920-01-01","Ottawa Senators","OTS","3","Quebec Athletic Club/Bulldogs","QBC","2",
"1920-01-03","Ottawa Senators","OTS","3","Toronto St. Patricks","TRS","4",
"1920-01-07","Montreal Canadiens","MTL","3","Ottawa Senators","OTS","4",
"1920-01-07","Toronto St. Patricks","TRS","5","Quebec Athletic Club/Bulldogs","QBC","7",
"1920-01-10","Toronto St. Patricks","TRS","7","Montreal Canadiens","MTL","14",
"1920-01-10","Quebec Athletic Club/Bulldogs","QBC","1","Ottawa Senators","OTS","7",
"1920-01-12","Quebec Athletic Club/Bulldogs","QBC","3","Montreal Canadiens","MTL","7",
"1920-01-14","Ottawa Senators","OTS","2","Quebec Athletic Club/Bulldogs","QBC","1",
"1920-01-14","Montreal Canadiens","MTL","4","Toronto St. Patricks","TRS","3",
"1920-01-17","Ottawa Senators","OTS","2","Montreal Canadiens","MTL","3",
"1920-01-17","Quebec Athletic Club/Bulldogs","QBC","3","Toronto St. Patricks","TRS","8",
"1920-01-21","Toronto St. Patricks","TRS","2","Montreal Canadiens","MTL","3",
"1920-01-21","Quebec Athletic Club/Bulldogs","QBC","1","Ottawa Senators","OTS","12",
"1920-01-24","Montreal Canadiens","MTL","8","Quebec Athletic Club/Bulldogs","QBC","4",
"1920-01-24","Ottawa Senators","OTS","3","Toronto St. Patricks","TRS","5",
"1920-01-28","Quebec Athletic Club/Bulldogs","QBC","3","Montreal Canadiens","MTL","4",
"1920-01-28","Toronto St. Patricks","TRS","0","Ottawa Senators","OTS","7",
"1920-01-31","Montreal Canadiens","MTL","3","Ottawa Senators","OTS","11",
"1920-01-31","Toronto St. Patricks","TRS","6","Quebec Athletic Club/Bulldogs","QBC","10",
"1920-02-04","Ottawa Senators","OTS","5","Quebec Athletic Club/Bulldogs","QBC","0",
"1920-02-04","Montreal Canadiens","MTL","6","Toronto St. Patricks","TRS","5",
"1920-02-07","Quebec Athletic Club/Bulldogs","QBC","2","Montreal Canadiens","MTL","6",
"1920-02-07","Toronto St. Patricks","TRS","4","Ottawa Senators","OTS","3",
"1920-02-11","Montreal Canadiens","MTL","3","Ottawa Senators","OTS","4",
"1920-02-11","Quebec Athletic Club/Bulldogs","QBC","2","Toronto St. Patricks","TRS","7",
"1920-02-14","Ottawa Senators","OTS","3","Montreal Canadiens","MTL","2",
"1920-02-16","Toronto St. Patricks","TRS","4","Quebec Athletic Club/Bulldogs","QBC","3",
"1920-02-18","Toronto St. Patricks","TRS","8","Montreal Canadiens","MTL","2",
"1920-02-18","Quebec Athletic Club/Bulldogs","QBC","3","Ottawa Senators","OTS","9",
"1920-02-21","Montreal Canadiens","MTL","7","Quebec Athletic Club/Bulldogs","QBC","8",
"1920-02-21","Ottawa Senators","OTS","5","Toronto St. Patricks","TRS","3",
"1920-02-25","Montreal Canadiens","MTL","3","Ottawa Senators","OTS","6",
"1920-02-25","Toronto St. Patricks","TRS","8","Quebec Athletic Club/Bulldogs","QBC","2",
"1920-02-28","Quebec Athletic Club/Bulldogs","QBC","6","Montreal Canadiens","MTL","8",
"1920-02-28","Ottawa Senators","OTS","1","Toronto St. Patricks","TRS","0",
"1920-03-03","Toronto St. Patricks","TRS","4","Ottawa Senators","OTS","7",
"1920-03-03","Montreal Canadiens","MTL","16","Quebec Athletic Club/Bulldogs","QBC","3",
"1920-03-06","Ottawa Senators","OTS","4","Montreal Canadiens","MTL","3",
"1920-03-06","Quebec Athletic Club/Bulldogs","QBC","2","Toronto St. Patricks","TRS","11",
"1920-03-08","Quebec Athletic Club/Bulldogs","QBC","6","Ottawa Senators","OTS","11",
"1920-03-10","Toronto St. Patricks","TRS","2","Montreal Canadiens","MTL","7",
"1920-03-10","Ottawa Senators","OTS","4","Quebec Athletic Club/Bulldogs","QBC","10",
"1920-03-13","Montreal Canadiens","MTL","4","Toronto St. Patricks","TRS","11",
