date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1917-12-19","Toronto Arenas","TRA","9","Montreal Wanderers","MTW","10",
"1917-12-19","Montreal Canadiens","MTL","7","Ottawa Senators","OTS","4",
"1917-12-22","Montreal Canadiens","MTL","11","Montreal Wanderers","MTW","2",
"1917-12-22","Ottawa Senators","OTS","4","Toronto Arenas","TRA","11",
"1917-12-26","Ottawa Senators","OTS","6","Montreal Wanderers","MTW","3",
"1917-12-26","Montreal Canadiens","MTL","5","Toronto Arenas","TRA","7",
"1917-12-29","Toronto Arenas","TRA","2","Montreal Canadiens","MTL","9",
"1917-12-29","Montreal Wanderers","MTW","2","Ottawa Senators","OTS","9",
"1918-01-02","Montreal Wanderers","MTW","0","Montreal Canadiens","MTL","1","forfeit to Montreal Canadiens"
"1918-01-02","Toronto Arenas","TRA","6","Ottawa Senators","OTS","5",
"1918-01-05","Ottawa Senators","OTS","5","Montreal Canadiens","MTL","6",
"1918-01-05","Montreal Wanderers","MTW","0","Toronto Arenas","TRA","1","forfeit to Toronto"
"1918-01-09","Montreal Canadiens","MTL","4","Toronto Arenas","TRA","6",
"1918-01-12","Ottawa Senators","OTS","4","Montreal Canadiens","MTL","9",
"1918-01-14","Toronto Arenas","TRA","6","Ottawa Senators","OTS","9",
"1918-01-16","Ottawa Senators","OTS","4","Toronto Arenas","TRA","5",
"1918-01-19","Toronto Arenas","TRA","1","Montreal Canadiens","MTL","5",
"1918-01-21","Montreal Canadiens","MTL","5","Ottawa Senators","OTS","3",
"1918-01-23","Ottawa Senators","OTS","4","Montreal Canadiens","MTL","3",
"1918-01-26","Toronto Arenas","TRA","3","Ottawa Senators","OTS","6",
"1918-01-28","Montreal Canadiens","MTL","1","Toronto Arenas","TRA","5",
"1918-01-30","Montreal Canadiens","MTL","5","Ottawa Senators","OTS","2",
"1918-02-02","Toronto Arenas","TRA","2","Montreal Canadiens","MTL","11",
"1918-02-04","Ottawa Senators","OTS","2","Toronto Arenas","TRA","8",
"1918-02-06","Montreal Canadiens","MTL","3","Ottawa Senators","OTS","6",
"1918-02-09","Toronto Arenas","TRA","7","Montreal Canadiens","MTL","3",
"1918-02-11","Ottawa Senators","OTS","1","Toronto Arenas","TRA","3",
"1918-02-13","Toronto Arenas","TRA","6","Ottawa Senators","OTS","1",
"1918-02-16","Ottawa Senators","OTS","4","Montreal Canadiens","MTL","10",
"1918-02-18","Montreal Canadiens","MTL","9","Toronto Arenas","TRA","0",
"1918-02-20","Toronto Arenas","TRA","4","Montreal Canadiens","MTL","5",
"1918-02-23","Ottawa Senators","OTS","3","Toronto Arenas","TRA","9",
"1918-02-25","Montreal Canadiens","MTL","0","Ottawa Senators","OTS","8",
"1918-02-27","Ottawa Senators","OTS","3","Montreal Canadiens","MTL","1","at Quebec City, QC"
"1918-03-02","Montreal Canadiens","MTL","3","Toronto Arenas","TRA","5",
"1918-03-06","Toronto Arenas","TRA","3","Ottawa Senators","OTS","9",
