rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"48","Bob Collyard","24","STL","C","10","1","3","4","1","4","1","0","0","0","3","0","0","12","8.3","",""
"49","Rey Comeau","25","ATF","C","78","11","23","34","-15","16","10","0","1","4","21","2","0","130","8.5","",""
"50","Bob Cook","28","NYI","RW","22","2","1","3","3","4","2","0","0","0","1","0","0","20","10.0","",""
"51","Mike Corrigan","28","LAK","RW","75","16","26","42","-10","119","12","4","0","1","20","6","0","131","12.2","",""
"52","Yvan Cournoyer","30","MTL","RW","67","40","33","73","16","18","30","10","0","9","25","8","0","187","21.4","",""
"53","Terry Crisp","30","PHI","C","71","10","21","31","12","28","7","1","2","3","17","2","2","88","11.4","",""
"54","Gary Croteau","27","CGS","LW","76","14","21","35","-47","16","13","1","0","2","17","4","0","149","9.4","",""
"55","Barry Cummins","25","CGS","D","36","1","2","3","-35","39","1","0","0","0","2","0","0","28","3.6","",""
"56","Bob Dailey","20","VAN","D","76","7","17","24","-32","143","7","0","0","0","13","4","0","124","5.6","",""
"57","Butch Deadmarsh","23","ATF","LW","42","6","1","7","1","89","6","0","0","1","1","0","0","49","12.2","",""
"58","Nelson Debenedet","26","DET","LW","15","4","1","5","1","2","4","0","0","0","1","0","0","13","30.8","",""
"59","Alex Delvecchio","41","DET","C","11","1","4","5","-13","2","0","1","0","0","0","4","0","9","11.1","",""
"60","Ab DeMarco","24","TOT","D","57","10","21","31","11","15","6","4","0","1","8","13","0","172","5.8","",""
"61","Marcel Dionne","22","DET","C","74","24","54","78","-31","10","21","3","0","1","31","23","0","280","8.6","",""
"62","Gary Doak","27","BOS","D","69","0","4","4","-2","44","0","0","0","0","4","0","0","30","0.0","",""
"63","Gary Donaldson","21","CBH","RW","1","0","0","0","1","0","0","0","0","0","0","0","0","3","0.0","",""
"64","Gary Dornhoefer","30","PHI","RW","57","11","39","50","13","125","8","3","0","4","23","15","1","109","10.1","",""
"65","Jude Drouin","25","MNS","C","65","19","24","43","-11","30","15","4","0","2","20","4","0","200","9.5","",""
"66","Rick Dudley","25","BUF","LW","67","13","13","26","0","71","13","0","0","2","12","1","0","100","13.0","",""
"67","Blake Dunlop","20","MNS","C","12","0","0","0","-3","2","0","0","0","0","0","0","0","11","0.0","",""
"68","Dave Dunn","25","VAN","D","68","11","22","33","-13","76","11","0","0","1","16","6","0","97","11.3","",""
"69","Denis Dupere","25","TOR","LW","34","8","9","17","3","8","6","2","0","0","4","5","0","53","15.1","",""
"70","Andre Dupont","24","PHI","D","75","3","20","23","34","216","1","2","0","1","13","6","1","165","1.8","",""
"71","Steve Durbano","22","TOT","D","69","8","19","27","16","284","4","4","0","0","13","6","0","108","7.4","",""
"72","Tim Ecclestone","26","TOT","RW","60","9","19","28","2","38","6","1","2","1","18","1","0","101","8.9","",""
"73","Darryl Edestrand","28","TOT","D","55","3","8","11","17","20","2","1","0","2","8","0","0","66","4.5","",""
"74","Jack Egers","25","TOT","LW","34","1","4","5","2","12","1","0","0","0","4","0","0","24","4.2","",""
"75","Ron Ellis","29","TOR","RW","70","23","25","48","8","12","20","3","0","3","20","5","0","158","14.6","",""
"76","Phil Esposito","31","BOS","C","78","68","77","145","51","58","50","14","4","9","49","26","2","393","17.3","",""
"77","Chris Evans","27","TOT","D","77","4","9","13","1","10","3","0","1","0","7","0","2","67","6.0","",""
"78","Bill Fairbairn","27","NYR","RW","78","18","44","62","11","12","11","4","3","3","37","7","0","185","9.7","",""
"79","Tony Featherstone","24","MNS","RW","54","9","12","21","-9","4","7","0","2","0","11","1","0","92","9.8","",""
"80","George Ferguson","21","TOR","C","16","0","4","4","1","4","0","0","0","0","3","1","0","19","0.0","",""
"81","Bill Flett","30","PHI","RW","67","17","27","44","20","51","15","1","1","5","20","6","1","222","7.7","",""
"82","Peter Folco","20","VAN","D","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"83","Rick Foley","28","DET","D","7","0","0","0","-7","4","0","0","0","0","0","0","0","5","0.0","",""
"84","Len Fontaine","25","DET","RW","7","0","1","1","-2","4","0","0","0","0","1","0","0","6","0.0","",""
"85","Dave Forbes","25","BOS","LW","63","10","16","26","9","41","10","0","0","1","16","0","0","64","15.6","",""
"86","Connie Forey","23","STL","LW","4","0","0","0","-1","2","0","0","0","0","0","0","0","2","0.0","",""
"87","Len Frig","23","CBH","D","66","4","10","14","16","35","4","0","0","0","8","2","0","71","5.6","",""
"88","Robbie Ftorek","22","DET","C","12","2","5","7","1","4","1","1","0","0","5","0","0","10","20.0","",""
"89","Germain Gagnon","31","TOT","LW","76","11","28","39","12","12","11","0","0","1","22","5","1","87","12.6","",""
"90","Bob Gainey","20","MTL","LW","66","3","7","10","-9","34","3","0","0","0","7","0","0","55","5.5","",""
"91","Gary Gambucci","27","MNS","LW","42","1","7","8","5","9","1","0","0","0","6","1","0","26","3.8","",""
"92","Dave Gardner","21","TOT","C","46","6","12","18","-2","8","5","1","0","0","9","3","0","55","10.9","",""
"93","Bob Gassoff","20","STL","D","28","0","3","3","-16","84","0","0","0","0","3","0","0","20","0.0","",""
"94","Barry Gibbs","25","MNS","D","76","9","29","38","-17","82","6","3","0","0","23","6","0","151","6.0","",""
"95","Doug Gibson","20","BOS","C","2","0","0","0","-1","0","0","0","0","0","0","0","0","0","","",""
"96","Rod Gilbert","32","NYR","RW","75","36","41","77","11","20","20","16","0","8","32","9","0","168","21.4","",""
"97","Stan Gilbertson","29","CGS","LW","76","18","12","30","-41","39","14","4","0","2","11","1","0","136","13.2","",""
"98","Larry Giroux","22","STL","D","74","5","17","22","-14","59","3","2","0","1","9","8","0","131","3.8","",""
"99","Brian Glennie","27","TOR","D","65","4","18","22","27","100","2","1","1","0","17","1","0","65","6.2","",""
"100","Dan Gloor","21","VAN","C","2","0","0","0","-2","0","0","0","0","0","0","0","0","0","","",""
"101","Bill Goldsworthy","29","MNS","RW","74","48","26","74","3","73","35","12","1","4","19","7","0","321","15.0","",""
"102","Glenn Goldup","20","MTL","RW","6","0","0","0","-1","0","0","0","0","0","0","0","0","2","0.0","",""
"103","Butch Goring","24","LAK","C","70","28","33","61","2","2","20","5","3","5","24","9","0","161","17.4","",""
"104","John Gould","24","TOT","RW/LW","75","13","12","25","-11","10","11","2","0","5","8","4","0","175","7.4","",""
"105","Larry Gould","21","VAN","LW","2","0","0","0","-2","0","0","0","0","0","0","0","0","0","","",""
"106","Danny Grant","27","MNS","LW","78","29","35","64","-1","16","26","3","0","3","26","9","0","185","15.7","",""
"107","Norm Gratton","23","BUF","LW","57","6","11","17","-10","16","4","2","0","0","10","1","0","53","11.3","",""
"108","Hilliard Graves","23","CGS","RW","64","11","18","29","-32","48","10","1","0","1","16","2","0","91","12.1","",""
"109","Bruce Greig","20","CGS","LW","1","0","0","0","0","4","0","0","0","0","0","0","0","0","","",""
"110","Danny Gruen","21","DET","LW","18","1","3","4","0","7","1","0","0","0","3","0","0","18","5.6","",""
"111","Bob Gryp","23","BOS","LW","1","0","0","0","-2","0","0","0","0","0","0","0","0","0","","",""
"112","Jocelyn Guevremont","22","VAN","D","72","15","24","39","-37","34","5","10","0","1","11","12","1","208","7.2","",""
"113","Vic Hadfield","33","NYR","LW","77","27","28","55","1","75","15","12","0","4","20","8","0","201","13.4","",""
"114","Bill Hajt","22","BUF","D","6","0","2","2","-1","0","0","0","0","0","1","1","0","4","0.0","",""
"115","Del Hall","24","CGS","C","2","2","0","2","1","2","2","0","0","0","0","0","0","4","50.0","",""
"116","Jean Hamel","21","TOT","D","45","1","4","5","-15","46","1","0","0","0","3","1","0","39","2.6","",""
"117","Inge Hammarstrom","26","TOR","LW","66","20","23","43","17","14","16","4","0","4","20","3","0","135","14.8","",""
"118","Nick Harbaruk","30","STL","RW","56","5","14","19","4","16","4","0","1","1","12","2","0","49","10.2","",""
"119","Terry Harper","34","LAK","D","77","0","17","17","25","119","0","0","0","0","17","0","0","114","0.0","",""
"120","Billy Harris","22","NYI","RW","78","23","27","50","-11","34","19","4","0","3","18","9","0","190","12.1","",""
"121","Ron Harris","31","NYR","D","63","2","12","14","-2","25","2","0","0","0","11","1","0","75","2.7","",""
"122","Ted Harris","37","TOT","D","77","0","16","16","-14","86","0","0","0","0","14","2","0","74","0.0","",""
"123","Gerry Hart","26","NYI","D","70","1","10","11","-17","61","1","0","0","1","10","0","0","63","1.6","",""
"124","Buster Harvey","23","MNS","RW","72","16","17","33","-11","14","15","1","0","3","17","0","0","190","8.4","",""
"125","Paul Henderson","31","TOR","LW","69","24","31","55","9","40","19","5","0","2","20","11","0","159","15.1","",""
"126","Lorne Henning","21","NYI","C","60","12","15","27","-7","6","10","2","0","1","12","3","0","96","12.5","",""
"127","Bryan Hextall","32","TOT","C","77","4","11","15","-13","94","2","2","0","1","11","0","0","89","4.5","",""
"128","Dennis Hextall","30","MNS","C","78","20","62","82","4","138","17","2","1","3","51","10","1","152","13.2","",""
"129","Ernie Hicke","26","NYI","LW","55","6","7","13","-19","26","4","2","0","1","6","1","0","67","9.0","",""
"130","Ken Hodge","29","BOS","RW","76","50","55","105","40","43","35","15","0","11","36","19","0","251","19.9","",""
"131","Phil Hoene","24","LAK","LW","31","2","3","5","-5","22","2","0","0","1","3","0","0","20","10.0","",""
"132","Bill Hogaboam","24","DET","C","47","18","23","41","-3","12","12","6","0","0","16","7","0","100","18.0","",""
"133","Terry Holbrook","23","MNS","RW","22","1","3","4","-3","4","0","1","0","0","3","0","0","19","5.3","",""
"134","Gary Holt","22","CGS","LW","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"135","Tim Horton","44","BUF","D","55","0","6","6","5","53","0","0","0","0","5","0","1","59","0.0","",""
"136","Garry Howatt","21","NYI","LW","78","6","11","17","-13","204","6","0","0","0","10","1","0","84","7.1","",""
"137","Dave Hrechkosy","22","CGS","LW","2","0","0","0","1","0","0","0","0","0","0","0","0","3","0.0","",""
"138","Dave Hudson","24","NYI","C","63","2","10","12","-6","7","2","0","0","0","9","1","0","43","4.7","",""
"139","Brent Hughes","30","TOT","D","71","1","21","22","-28","92","1","0","0","0","14","7","0","74","1.4","",""
"140","Dennis Hull","29","CBH","LW","74","29","39","68","25","15","23","5","1","6","26","13","0","220","13.2","",""
"141","Ron Huston","28","CGS","C","23","3","10","13","-12","0","3","0","0","1","7","3","0","29","10.3","",""
"142","Dave Hynes","22","BOS","LW","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"143","Ted Irvine","29","NYR","LW","75","26","20","46","2","105","24","2","0","5","20","0","0","142","18.3","",""
"144","Doug Jarrett","29","CBH","D","67","5","11","16","5","45","4","1","0","1","9","2","0","54","9.3","",""
"145","Pierre Jarry","24","TOT","LW","64","17","31","48","-3","27","15","2","0","0","23","8","0","170","10.0","",""
"146","Joey Johnston","24","CGS","LW","78","27","40","67","-37","67","15","10","2","0","28","12","0","202","13.4","",""
"147","Larry Johnston","30","DET","D","65","2","12","14","-26","139","2","0","0","1","11","0","1","47","4.3","",""
"148","Marshall Johnston","32","CGS","D","50","2","16","18","-45","24","0","2","0","0","11","4","1","51","3.9","",""
"149","Ron Jones","22","PIT","D","25","0","3","3","-14","15","0","0","0","0","1","2","0","18","0.0","",""
"150","Sheldon Kannegiesser","26","TOT","D","63","4","20","24","7","55","3","1","0","0","12","7","1","82","4.9","",""
"151","Ed Kea","26","ATF","D","3","0","2","2","2","0","0","0","0","0","2","0","0","3","0.0","",""
"152","Dennis Kearns","28","VAN","D","52","4","13","17","-11","30","2","2","0","0","5","7","1","61","6.6","",""
"153","Rick Kehoe","22","TOR","RW","69","18","22","40","19","8","15","3","0","3","19","3","0","197","9.1","",""
"154","Bob Kelly","23","PHI","LW","65","4","10","14","10","130","4","0","0","1","10","0","0","59","6.8","",""
"155","Bob Kelly","27","TOT","LW","67","16","18","34","-4","123","13","3","0","2","18","0","0","171","9.4","",""
"156","Dave Keon","33","TOR","C","74","25","28","53","13","7","22","1","2","3","20","7","1","244","10.2","",""
"157","Rick Kessell","24","CGS","C","51","2","6","8","-4","4","1","1","0","0","4","0","2","31","6.5","",""
"158","Orest Kindrachuk","23","PHI","C","71","11","30","41","19","85","7","3","1","3","24","6","0","106","10.4","",""
"159","Wayne King","22","CGS","C","2","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"160","Neil Komadoski","22","LAK","D","68","2","4","6","-4","43","2","0","0","0","4","0","0","53","3.8","",""
"161","Jerry Korab","25","TOT","D","76","10","19","29","-44","137","5","5","0","0","12","6","1","181","5.5","",""
"162","Mike Korney","20","DET","RW","2","0","0","0","-3","0","0","0","0","0","0","0","0","1","0.0","",""
"163","Cliff Koroll","27","CBH","RW","78","21","25","46","27","32","14","7","0","3","23","2","0","151","13.9","",""
"164","Don Kozak","21","LAK","RW","76","21","14","35","7","54","20","1","0","2","12","2","0","109","19.3","",""
"165","Dave Kryskow","22","CBH","LW","72","7","12","19","5","22","6","0","1","0","12","0","0","60","11.7","",""
"166","Orland Kurtenbach","37","VAN","C","52","8","13","21","-30","30","7","1","0","2","9","4","0","77","10.4","",""
"167","Yvon Labre","24","PIT","D","16","1","2","3","-7","13","1","0","0","0","2","0","0","12","8.3","",""
"168","Guy Lafleur","22","MTL","RW","73","21","35","56","10","29","17","3","1","2","24","11","0","167","12.6","",""
"169","Pete Laframboise","24","CGS","LW","65","7","7","14","-28","14","7","0","0","0","6","1","0","67","10.4","",""
"170","Jean-Guy Lagace","28","PIT","D","31","2","6","8","-12","34","0","1","1","0","4","1","1","28","7.1","",""
"171","Serge Lajeunesse","23","PHI","D","1","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","",""
"172","Bobby Lalonde","22","VAN","LW","36","3","4","7","-3","18","2","1","0","1","4","0","0","42","7.1","",""
"173","Ron Lalonde","21","PIT","C","73","10","17","27","2","14","9","0","1","2","17","0","0","70","14.3","",""
"174","Yvon Lambert","23","MTL","LW","60","6","10","16","5","42","6","0","0","0","10","0","0","34","17.6","",""
"175","Mike Lampman","23","TOT","LW","29","2","0","2","-9","0","1","1","0","0","0","0","0","36","5.6","",""
"176","Alain Langlais","23","MNS","LW","14","3","3","6","-6","8","3","0","0","0","3","0","0","45","6.7","",""
"177","Jacques Laperriere","32","MTL","D","42","2","10","12","15","14","1","0","1","0","7","3","0","60","3.3","",""
"178","Guy Lapointe","25","MTL","D","71","13","40","53","12","63","7","5","1","2","23","15","2","205","6.3","",""
"179","Claude Larose","31","MTL","RW","39","17","7","24","11","52","16","1","0","1","7","0","0","71","23.9","",""
"180","Brian Lavender","26","DET","LW","4","0","0","0","-4","11","0","0","0","0","0","0","0","2","0.0","",""
"181","Reggie Leach","23","CGS","RW","78","22","24","46","-61","34","20","2","0","3","18","6","0","214","10.3","",""
"182","Rich LeDuc","22","BOS","C","28","3","3","6","3","12","3","0","0","0","3","0","0","23","13.0","",""
"183","Bryan Lefley","25","NYI","D","7","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"184","Chuck Lefley","24","MTL","C","74","23","31","54","9","34","20","1","2","2","26","3","2","150","15.3","",""
"185","Bobby Leiter","32","ATF","C","78","26","26","52","-4","10","16","10","0","4","14","12","0","178","14.6","",""
"186","Jacques Lemaire","28","MTL","C","66","29","38","67","4","10","19","10","0","7","24","14","0","219","13.2","",""
"187","Jean Lemieux","21","ATF","D","32","3","5","8","-4","6","1","2","0","0","2","3","0","58","5.2","",""
"188","Real Lemieux","29","TOT","LW","38","1","1","2","-1","4","1","0","0","0","1","0","0","6","16.7","",""
"189","Rich Lemieux","22","VAN","C","72","5","17","22","-24","23","4","1","0","0","12","5","0","73","6.8","",""
"190","Bill Lesuk","27","LAK","LW","35","2","1","3","-4","32","2","0","0","0","1","0","0","25","8.0","",""
"191","Don Lever","21","VAN","C","78","23","25","48","-16","28","18","4","1","1","18","7","0","175","13.1","",""
"192","Dave Lewis","20","NYI","D","66","2","15","17","-7","58","0","1","1","1","13","1","1","63","3.2","",""
"193","Nick Libett","28","DET","LW","67","24","24","48","-26","37","20","3","1","5","17","5","2","177","13.6","",""
"194","Barry Long","25","LAK","D","60","3","19","22","25","118","2","1","0","0","14","4","1","111","2.7","",""
"195","Ross Lonsberry","26","PHI","LW","75","32","19","51","16","48","25","6","1","5","14","5","0","213","15.0","",""
"196","Jim Lorentz","26","BUF","RW","78","23","31","54","-19","28","11","12","0","4","21","10","0","145","15.9","",""
"197","Don Luce","25","BUF","C","75","26","31","57","3","44","21","2","3","1","29","1","1","237","11.0","",""
"198","Bernie Lukowich","21","PIT","RW","53","9","10","19","-4","32","8","1","0","2","10","0","0","60","15.0","",""
"199","Tord Lundstrom","28","DET","LW","11","1","1","2","-2","0","1","0","0","0","1","0","0","7","14.3","",""
"200","Jack Lynch","21","TOT","D","52","3","16","19","-29","48","2","1","0","1","8","8","0","87","3.4","",""
"201","Tom Lysiak","20","ATF","C","77","19","45","64","-15","54","15","4","0","2","24","21","0","216","8.8","",""
"202","Al MacAdam","21","PHI","RW","5","0","0","0","-2","0","0","0","0","0","0","0","0","2","0.0","",""
"203","Lowell MacDonald","32","PIT","LW","78","43","39","82","17","14","34","9","0","2","25","14","0","260","16.5","",""
"204","Bruce MacGregor","32","NYR","RW","66","17","27","44","-1","6","15","0","2","1","23","2","2","91","18.7","",""
"205","Rick MacLeish","24","PHI","C","78","32","45","77","21","42","15","13","4","5","30","14","1","270","11.9","",""
"206","Billy MacMillan","30","NYI","RW","55","4","9","13","-6","16","4","0","0","0","9","0","0","65","6.2","",""
"207","Bernie MacNeil","23","STL","LW","4","0","0","0","1","0","0","0","0","0","0","0","0","5","0.0","",""
"208","Keith Magnuson","26","CBH","D","57","2","11","13","16","105","2","0","0","0","11","0","0","29","6.9","",""
"209","Frank Mahovlich","36","MTL","LW","71","31","49","80","16","47","21","8","2","3","32","16","1","221","14.0","",""
"210","Pete Mahovlich","27","MTL","C","78","36","37","73","42","122","25","7","4","7","29","6","2","178","20.2","",""
"211","Jim Mair","27","VAN","D","6","1","3","4","3","0","0","1","0","1","1","2","0","32","3.1","",""
"212","Chico Maki","34","CBH","RW","69","9","25","34","13","12","7","2","0","0","20","2","3","89","10.1","",""
"213","Dan Maloney","23","LAK","LW","65","15","17","32","6","113","10","5","0","5","15","2","0","157","9.6","",""
"214","Randy Manery","25","ATF","D","78","8","29","37","15","75","6","2","0","1","16","13","0","189","4.2","",""
"215","Brian Marchinko","25","NYI","C","6","0","0","0","0","0","0","0","0","0","0","0","0","7","0.0","",""
"216","Don Marcotte","26","BOS","LW","78","24","26","50","44","18","21","0","3","3","22","0","4","150","16.0","",""
"217","John Marks","25","CBH","LW","76","13","18","31","22","22","10","3","0","1","11","7","0","139","9.4","",""
"218","Gilles Marotte","28","TOT","D","68","3","28","31","-12","51","2","1","0","1","18","8","2","135","2.2","",""
"219","Bert Marshall","30","NYI","D","69","1","7","8","5","84","1","0","0","0","7","0","0","51","2.0","",""
"220","Pit Martin","30","CBH","C","78","30","47","77","29","43","20","8","2","4","39","6","2","175","17.1","",""
"221","Rick Martin","22","BUF","LW","78","52","34","86","-22","38","44","8","0","6","19","15","0","320","16.3","",""
"222","Don Martineau","21","ATF","RW","4","0","0","0","-3","2","0","0","0","0","0","0","0","3","0.0","",""
"223","Ted McAneeley","23","CGS","D","72","4","20","24","-24","62","3","0","1","0","16","4","0","80","5.0","",""
"224","Dennis McCord","21","VAN","D","3","0","0","0","0","6","0","0","0","0","0","0","0","2","0.0","",""
"225","Keith McCreary","33","ATF","LW","76","18","19","37","-6","62","16","2","0","4","19","0","0","109","16.5","",""
"226","Lanny McDonald","20","TOR","RW","70","14","16","30","3","43","12","2","0","3","12","3","1","142","9.9","",""
"227","Al McDonough","23","TOT","RW","72","24","31","55","-7","27","18","6","0","5","20","11","0","250","9.6","",""
"228","Ray McKay","27","CGS","D","72","2","12","14","-31","49","1","1","0","0","11","1","0","101","2.0","",""
"229","Walt McKechnie","26","CGS","C","63","23","29","52","-14","14","17","4","2","1","19","10","0","135","17.0","",""
"230","Jim McKenny","27","TOR","D","77","14","28","42","16","36","11","3","0","1","20","8","0","129","10.9","",""
"231","Al McLeod","24","DET","D","26","2","2","4","-7","24","2","0","0","0","2","0","0","23","8.7","",""
"232","Bob McManama","22","PIT","C","47","5","14","19","-12","18","5","0","0","1","12","2","0","70","7.1","",""
"233","Peter McNab","21","BUF","C","22","3","6","9","-3","2","3","0","0","0","5","1","0","24","12.5","",""
"234","Bryan McSheffrey","21","VAN","RW","54","9","3","12","-14","34","6","3","0","0","3","0","0","71","12.7","",""
"235","Gerry Meehan","27","BUF","C","72","20","26","46","-7","17","14","6","0","1","17","9","0","160","12.5","",""
"236","Brent Meeke","21","CGS","D","18","1","9","10","-11","4","1","0","0","0","9","0","0","40","2.5","",""
"237","Tom Mellor","24","DET","D","25","2","4","6","-9","25","2","0","0","0","2","1","1","24","8.3","",""
"238","Wayne Merrick","21","STL","C","64","20","23","43","-11","32","18","2","0","4","19","4","0","147","13.6","",""
"239","Larry Mickey","30","BUF","RW","13","3","4","7","5","8","3","0","0","0","4","0","0","18","16.7","",""
"240","Stan Mikita","33","CBH","C","76","30","50","80","24","46","22","6","2","1","37","13","0","171","17.5","",""
"241","Tom Miller","26","NYI","C","19","2","1","3","-3","4","1","0","1","0","1","0","0","19","10.5","",""
"242","Doug Mohns","40","ATF","D","28","0","3","3","-7","10","0","0","0","0","3","0","0","25","0.0","",""
"243","Garry Monahan","27","TOR","LW","78","9","16","25","4","70","9","0","0","1","13","2","1","139","6.5","",""
"244","Hartland Monahan","22","CGS","RW","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0.0","",""
"245","Lew Morrison","25","ATF","RW","52","1","4","5","-1","0","1","0","0","0","4","0","0","31","3.2","",""
"246","Morris Mott","27","CGS","RW","77","9","17","26","-19","33","7","1","1","0","13","3","1","90","10.0","",""
"247","Bob Murdoch","27","LAK","D","76","8","20","28","-11","85","7","1","0","1","15","5","0","160","5.0","",""
"248","Mike Murphy","23","TOT","RW","69","15","17","32","0","38","14","1","0","2","12","4","1","170","8.8","",""
