rank,player,age,teamName,gamesPlayed,gamesStarted,wins,losses,plusMinus,goalsAgainst,shotsAgainst,saves,savePercentage,goalsAgainstAverage,shutouts,minutes,qualityStarts,qualityStartsPercentage,badStarts,goalsAllowedPercentage,savedAboveAverage,goals,assists,points,penaltyMinutes
"1","Dan Bouchard","23","ATF","46","","19","18","8","123","","","","2.77","5","2660","","","","","","0","0","0""10"
"2","Ken Broderick","31","BOS","5","","2","2","1","16","","","","3.20","0","300","","","","","","0","1","1""0"
"3","Gary Bromley","24","BUF","12","","3","5","3","33","","","","3.31","0","598","","","","","","0","0","0""2"
"4","Ross Brooks","36","BOS","21","","16","3","0","46","","","","2.36","3","1170","","","","","","0","0","0""2"
"5","Andy Brown","29","PIT","36","","13","16","4","115","","","","3.53","1","1956","","","","","","0","0","0""60"
"6","Jacques Caron","33","VAN","10","","2","5","1","38","","","","4.90","0","465","","","","","","0","0","0""2"
"7","Bob Champoux","31","CGS","17","","2","11","3","80","","","","5.20","0","923","","","","","","0","0","0""0"
"8","Roger Crozier","31","BUF","12","","4","5","0","39","","","","3.80","0","615","","","","","","0","0","0""2"
"9","John Davidson","20","STL","39","","13","19","7","118","","","","3.08","0","2300","","","","","","0","0","0""10"
"10","Denis DeJordy","35","DET","1","","0","1","0","4","","","","12.00","0","20","","","","","","0","0","0""0"
"11","Gerry Desjardins","29","NYI","36","","9","17","6","101","","","","3.12","0","1945","","","","","","0","0","0""0"
"12","Dave Dryden","32","BUF","53","","23","20","8","148","","","","2.97","1","2987","","","","","","0","1","1""4"
"13","Ed Dyck","23","VAN","12","","2","5","2","45","","","","4.63","0","583","","","","","","0","0","0""0"
"14","Gary Edwards","26","LAK","18","","5","7","2","50","","","","3.23","1","929","","","","","","0","0","0""12"
"15","Marv Edwards","38","CGS","14","","1","10","1","51","","","","3.92","0","780","","","","","","0","1","1""4"
"16","Roy Edwards","36","DET","4","","0","3","0","18","","","","5.78","0","187","","","","","","0","0","0""0"
"17","Tony Esposito","30","CBH","70","","34","14","21","141","","","","2.04","10","4143","","","","","","0","1","1""0"
"18","Rocky Farr","26","BUF","11","","2","4","1","25","","","","3.12","0","480","","","","","","0","0","0""2"
"19","Doug Favell","28","TOR","32","","14","7","9","79","","","","2.71","0","1752","","","","","","0","0","0""20"
"20","Ed Giacomin","34","NYR","56","","30","15","10","168","","","","3.07","5","3286","","","","","","0","1","1""4"
"21","Gilles Gilbert","24","BOS","54","","34","12","8","158","","","","2.95","6","3210","","","","","","0","1","1""9"
"22","Doug Grant","25","DET","37","","15","16","2","140","","","","4.16","1","2018","","","","","","0","0","0""2"
"23","Denis Herron","21","PIT","5","","1","3","0","18","","","","4.15","0","260","","","","","","0","0","0""0"
"24","Gary Inness","24","PIT","20","","7","10","1","56","","","","3.26","0","1032","","","","","","0","0","0""0"
"25","Eddie Johnston","38","TOR","26","","12","9","4","78","","","","3.09","1","1516","","","","","","0","0","0""0"
"26","Michel Larocque","21","MTL","27","","15","8","2","69","","","","2.89","0","1431","","","","","","0","2","2""0"
"27","Cesare Maniago","35","MNS","40","","12","18","10","138","","","","3.48","1","2378","","","","","","0","0","0""2"
"28","Peter McDuffe","25","NYR","6","","3","2","1","18","","","","3.18","0","340","","","","","","0","0","0""0"
"29","Bill McKenzie","24","DET","13","","4","4","4","43","","","","3.58","1","720","","","","","","0","0","0""2"
"30","Gilles Meloche","23","CGS","47","","9","33","5","198","","","","4.24","1","2800","","","","","","0","1","1""2"
"31","Phil Myre","25","ATF","36","","11","16","6","112","","","","3.33","0","2020","","","","","","0","0","0""4"
"32","Bernie Parent","28","PHI","73","","47","13","12","136","","","","1.89","12","4314","","","","","","0","3","3""24"
"33","Michel Plasse","25","MTL","15","","7","4","2","57","","","","4.08","0","839","","","","","","0","0","0""0"
"34","Glenn Resch","25","NYI","2","","1","1","0","6","","","","3.00","0","120","","","","","","0","0","0""0"
"35","Terry Richardson","20","DET","9","","1","4","0","28","","","","5.33","0","315","","","","","","0","1","1""0"
"36","Fern Rivard","28","MNS","13","","3","6","2","50","","","","4.28","1","701","","","","","","0","0","0""0"
"37","Jim Rutherford","24","TOT","51","","16","23","8","168","","","","3.53","0","2852","","","","","","0","4","4""4"
"38","Billy Smith","23","NYI","46","","9","23","12","134","","","","3.07","0","2615","","","","","","0","0","0""11"
"39","Gary Smith","29","VAN","66","","20","33","8","208","","","","3.44","3","3632","","","","","","0","0","0""47"
"40","Wayne Stephenson","29","STL","40","","13","21","5","123","","","","3.13","2","2360","","","","","","0","1","1""2"
"41","Bobby Taylor","29","PHI","8","","3","3","0","26","","","","4.26","0","366","","","","","","0","0","0""12"
"42","Wayne Thomas","26","MTL","42","","23","12","5","111","","","","2.76","1","2410","","","","","","0","2","2""6"
"43","Ted Tucker","24","CGS","5","","1","1","1","10","","","","3.39","0","177","","","","","","0","0","0""0"
"44","Rogie Vachon","28","LAK","65","","28","26","10","175","","","","2.80","5","3751","","","","","","0","0","0""6"
"45","Mike Veisor","21","CBH","10","","7","0","2","20","","","","2.23","1","537","","","","","","0","1","1""0"
"46","Gilles Villemure","33","NYR","21","","7","7","3","62","","","","3.53","0","1054","","","","","","0","0","0""0"
"47","Jim Watt","23","STL","1","","0","0","0","2","","","","6.00","0","20","","","","","","0","0","0""0"
"48","Dunc Wilson","25","TOR","24","","9","11","3","68","","","","2.89","1","1412","","","","","","0","0","0""6"
"49","Gump Worsley","44","MNS","29","","8","14","5","86","","","","3.22","0","1601","","","","","","0","0","0""0"
