date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"1973-11-08","Los Angeles Kings","LAK","3","Philadelphia Flyers","PHI","2",
"1973-11-09","New York Rangers","NYR","3","Atlanta Flames","ATF","3",
"1973-11-09","Buffalo Sabres","BUF","3","California Golden Seals","CGS","6",
"1973-11-09","Chicago Black Hawks","CBH","4","Vancouver Canucks","VAN","0",
"1973-11-10","Buffalo Sabres","BUF","5","Los Angeles Kings","LAK","3",
"1973-11-10","Detroit Red Wings","DET","4","Minnesota North Stars","MNS","2",
"1973-11-10","St. Louis Blues","STL","5","Montreal Canadiens","MTL","0",
"1973-11-10","Atlanta Flames","ATF","4","Pittsburgh Penguins","PIT","4",
"1973-11-10","New York Islanders","NYI","3","Toronto Maple Leafs","TOR","3",
"1973-11-11","Vancouver Canucks","VAN","2","Boston Bruins","BOS","4",
"1973-11-11","Toronto Maple Leafs","TOR","4","Detroit Red Wings","DET","5",
"1973-11-11","Chicago Black Hawks","CBH","3","Los Angeles Kings","LAK","0",
"1973-11-11","New York Islanders","NYI","2","New York Rangers","NYR","5",
"1973-11-11","St. Louis Blues","STL","3","Philadelphia Flyers","PHI","4",
"1973-11-13","Minnesota North Stars","MNS","2","Pittsburgh Penguins","PIT","5",
"1973-11-13","Vancouver Canucks","VAN","1","St. Louis Blues","STL","6",
"1973-11-14","Buffalo Sabres","BUF","3","Atlanta Flames","ATF","1",
"1973-11-14","Toronto Maple Leafs","TOR","4","California Golden Seals","CGS","1",
"1973-11-14","New York Islanders","NYI","3","Detroit Red Wings","DET","4",
"1973-11-14","Philadelphia Flyers","PHI","5","Los Angeles Kings","LAK","4",
"1973-11-14","Vancouver Canucks","VAN","3","Minnesota North Stars","MNS","6",
"1973-11-14","Boston Bruins","BOS","4","Montreal Canadiens","MTL","3",
"1973-11-14","Chicago Black Hawks","CBH","4","New York Rangers","NYR","4",
"1973-11-15","New York Rangers","NYR","2","Boston Bruins","BOS","10",
"1973-11-15","Pittsburgh Penguins","PIT","3","St. Louis Blues","STL","5",
"1973-11-16","Chicago Black Hawks","CBH","6","Atlanta Flames","ATF","1",
"1973-11-16","Philadelphia Flyers","PHI","2","California Golden Seals","CGS","1",
"1973-11-16","Toronto Maple Leafs","TOR","3","Vancouver Canucks","VAN","3",
"1973-11-17","Detroit Red Wings","DET","0","Boston Bruins","BOS","8",
"1973-11-17","Toronto Maple Leafs","TOR","4","Los Angeles Kings","LAK","3",
"1973-11-17","New York Rangers","NYR","6","Minnesota North Stars","MNS","3",
"1973-11-17","Buffalo Sabres","BUF","5","Montreal Canadiens","MTL","8",
"1973-11-17","Chicago Black Hawks","CBH","4","Pittsburgh Penguins","PIT","1",
"1973-11-17","New York Islanders","NYI","0","St. Louis Blues","STL","4",
"1973-11-17","Philadelphia Flyers","PHI","2","Vancouver Canucks","VAN","2",
"1973-11-18","Atlanta Flames","ATF","2","Boston Bruins","BOS","5",
"1973-11-18","California Golden Seals","CGS","2","Buffalo Sabres","BUF","0",
"1973-11-18","Montreal Canadiens","MTL","4","Detroit Red Wings","DET","6",
"1973-11-18","Pittsburgh Penguins","PIT","0","New York Rangers","NYR","7",
"1973-11-20","Los Angeles Kings","LAK","5","Detroit Red Wings","DET","6",
"1973-11-20","Toronto Maple Leafs","TOR","4","New York Islanders","NYI","2",
"1973-11-21","Buffalo Sabres","BUF","2","Atlanta Flames","ATF","3",
"1973-11-21","St. Louis Blues","STL","1","Chicago Black Hawks","CBH","4",
"1973-11-21","Montreal Canadiens","MTL","4","Minnesota North Stars","MNS","3",
"1973-11-21","California Golden Seals","CGS","0","New York Rangers","NYR","3",
"1973-11-21","Vancouver Canucks","VAN","4","Pittsburgh Penguins","PIT","5",
"1973-11-22","Philadelphia Flyers","PHI","2","Boston Bruins","BOS","4",
"1973-11-22","New York Rangers","NYR","7","Buffalo Sabres","BUF","6",
"1973-11-22","Detroit Red Wings","DET","3","New York Islanders","NYI","5",
"1973-11-22","Minnesota North Stars","MNS","1","St. Louis Blues","STL","2",
"1973-11-22","Pittsburgh Penguins","PIT","4","Toronto Maple Leafs","TOR","2",
"1973-11-23","Vancouver Canucks","VAN","1","Atlanta Flames","ATF","4",
"1973-11-24","New York Islanders","NYI","4","Detroit Red Wings","DET","6",
"1973-11-24","California Golden Seals","CGS","3","Minnesota North Stars","MNS","6",
"1973-11-24","Los Angeles Kings","LAK","5","New York Rangers","NYR","5",
"1973-11-24","Montreal Canadiens","MTL","5","Pittsburgh Penguins","PIT","2",
"1973-11-24","Philadelphia Flyers","PHI","1","St. Louis Blues","STL","0",
"1973-11-24","Chicago Black Hawks","CBH","3","Toronto Maple Leafs","TOR","1",
"1973-11-25","Los Angeles Kings","LAK","1","Boston Bruins","BOS","3",
"1973-11-25","Atlanta Flames","ATF","4","Buffalo Sabres","BUF","3",
"1973-11-25","Montreal Canadiens","MTL","6","Chicago Black Hawks","CBH","4",
"1973-11-25","California Golden Seals","CGS","2","Detroit Red Wings","DET","3",
"1973-11-25","Vancouver Canucks","VAN","0","New York Rangers","NYR","5",
"1973-11-27","Atlanta Flames","ATF","2","New York Islanders","NYI","4",
"1973-11-27","Vancouver Canucks","VAN","2","St. Louis Blues","STL","2",
"1973-11-28","Boston Bruins","BOS","3","Chicago Black Hawks","CBH","3",
"1973-11-28","Minnesota North Stars","MNS","1","California Golden Seals","CGS","5",
"1973-11-28","Los Angeles Kings","LAK","3","Montreal Canadiens","MTL","5",
"1973-11-28","Toronto Maple Leafs","TOR","4","Pittsburgh Penguins","PIT","3",
"1973-11-29","Detroit Red Wings","DET","3","Atlanta Flames","ATF","4",
"1973-11-29","Los Angeles Kings","LAK","1","Buffalo Sabres","BUF","2",
"1973-11-29","New York Rangers","NYR","2","Philadelphia Flyers","PHI","2",
"1973-11-29","St. Louis Blues","STL","1","Toronto Maple Leafs","TOR","5",
"1973-11-30","Minnesota North Stars","MNS","5","Vancouver Canucks","VAN","4",
"1973-12-01","Buffalo Sabres","BUF","4","Detroit Red Wings","DET","1",
"1973-12-01","Minnesota North Stars","MNS","1","Los Angeles Kings","LAK","1",
"1973-12-01","Chicago Black Hawks","CBH","5","Montreal Canadiens","MTL","0",
"1973-12-01","Philadelphia Flyers","PHI","2","New York Islanders","NYI","1",
"1973-12-01","Atlanta Flames","ATF","2","Pittsburgh Penguins","PIT","2",
"1973-12-01","New York Rangers","NYR","4","St. Louis Blues","STL","4",
"1973-12-01","California Golden Seals","CGS","2","Toronto Maple Leafs","TOR","3",
"1973-12-02","Montreal Canadiens","MTL","3","Atlanta Flames","ATF","1",
"1973-12-02","New York Islanders","NYI","3","Boston Bruins","BOS","5",
"1973-12-02","Detroit Red Wings","DET","1","Buffalo Sabres","BUF","6",
"1973-12-02","Pittsburgh Penguins","PIT","1","Chicago Black Hawks","CBH","2",
"1973-12-02","Toronto Maple Leafs","TOR","4","New York Rangers","NYR","6",
"1973-12-02","California Golden Seals","CGS","1","Philadelphia Flyers","PHI","5",
"1973-12-04","St. Louis Blues","STL","3","New York Islanders","NYI","1",
"1973-12-04","Los Angeles Kings","LAK","3","Vancouver Canucks","VAN","2",
"1973-12-05","Atlanta Flames","ATF","3","California Golden Seals","CGS","3",
"1973-12-05","Chicago Black Hawks","CBH","8","Detroit Red Wings","DET","2",
"1973-12-05","Pittsburgh Penguins","PIT","1","Los Angeles Kings","LAK","4",
"1973-12-05","St. Louis Blues","STL","1","New York Rangers","NYR","5",
"1973-12-06","New York Rangers","NYR","4","Buffalo Sabres","BUF","8",
"1973-12-06","Toronto Maple Leafs","TOR","4","Minnesota North Stars","MNS","1",
"1973-12-06","Montreal Canadiens","MTL","4","New York Islanders","NYI","2",
"1973-12-07","Pittsburgh Penguins","PIT","3","California Golden Seals","CGS","4",
"1973-12-07","Detroit Red Wings","DET","1","St. Louis Blues","STL","1",
"1973-12-07","Atlanta Flames","ATF","2","Vancouver Canucks","VAN","0",
"1973-12-08","Buffalo Sabres","BUF","2","Boston Bruins","BOS","5",
"1973-12-08","Atlanta Flames","ATF","0","Los Angeles Kings","LAK","3",
"1973-12-08","Detroit Red Wings","DET","0","Minnesota North Stars","MNS","3",
"1973-12-08","New York Islanders","NYI","1","Montreal Canadiens","MTL","3",
"1973-12-08","Philadelphia Flyers","PHI","3","Toronto Maple Leafs","TOR","1",
"1973-12-08","Pittsburgh Penguins","PIT","2","Vancouver Canucks","VAN","3",
"1973-12-09","Toronto Maple Leafs","TOR","2","Buffalo Sabres","BUF","5",
"1973-12-09","Minnesota North Stars","MNS","3","Chicago Black Hawks","CBH","5",
"1973-12-09","California Golden Seals","CGS","3","New York Rangers","NYR","6",
"1973-12-09","Boston Bruins","BOS","3","Philadelphia Flyers","PHI","3",
"1973-12-11","Los Angeles Kings","LAK","3","Minnesota North Stars","MNS","6",
"1973-12-11","California Golden Seals","CGS","3","New York Islanders","NYI","6",
"1973-12-11","Toronto Maple Leafs","TOR","3","St. Louis Blues","STL","7",
"1973-12-11","Montreal Canadiens","MTL","2","Vancouver Canucks","VAN","2",
"1973-12-12","Philadelphia Flyers","PHI","2","Chicago Black Hawks","CBH","2",
"1973-12-12","Buffalo Sabres","BUF","1","New York Rangers","NYR","1",
"1973-12-12","California Golden Seals","CGS","1","Pittsburgh Penguins","PIT","9",
"1973-12-13","Toronto Maple Leafs","TOR","6","Atlanta Flames","ATF","1",
"1973-12-13","Minnesota North Stars","MNS","2","Boston Bruins","BOS","4",
"1973-12-13","St. Louis Blues","STL","3","Detroit Red Wings","DET","7",
"1973-12-13","New York Islanders","NYI","2","Los Angeles Kings","LAK","3",
"1973-12-14","Montreal Canadiens","MTL","2","California Golden Seals","CGS","2",
"1973-12-15","Vancouver Canucks","VAN","2","Boston Bruins","BOS","7",
"1973-12-15","Montreal Canadiens","MTL","6","Los Angeles Kings","LAK","2",
"1973-12-15","Buffalo Sabres","BUF","3","Minnesota North Stars","MNS","4",
"1973-12-15","Chicago Black Hawks","CBH","3","New York Islanders","NYI","3",
"1973-12-15","Atlanta Flames","ATF","3","Philadelphia Flyers","PHI","2",
"1973-12-15","Detroit Red Wings","DET","2","Pittsburgh Penguins","PIT","0",
"1973-12-15","New York Rangers","NYR","2","Toronto Maple Leafs","TOR","2",
"1973-12-16","Pittsburgh Penguins","PIT","2","Atlanta Flames","ATF","1",
"1973-12-16","California Golden Seals","CGS","3","Boston Bruins","BOS","5",
"1973-12-16","St. Louis Blues","STL","5","Buffalo Sabres","BUF","2",
"1973-12-16","Vancouver Canucks","VAN","5","Detroit Red Wings","DET","7",
"1973-12-16","Chicago Black Hawks","CBH","6","New York Rangers","NYR","1",
"1973-12-16","New York Islanders","NYI","0","Philadelphia Flyers","PHI","4",
"1973-12-18","Los Angeles Kings","LAK","4","Detroit Red Wings","DET","4",
"1973-12-18","California Golden Seals","CGS","1","Montreal Canadiens","MTL","4",
"1973-12-18","Vancouver Canucks","VAN","2","New York Islanders","NYI","2",
"1973-12-19","Buffalo Sabres","BUF","2","Chicago Black Hawks","CBH","2",
"1973-12-19","Atlanta Flames","ATF","2","Minnesota North Stars","MNS","4",
"1973-12-19","Los Angeles Kings","LAK","1","St. Louis Blues","STL","3",
"1973-12-19","California Golden Seals","CGS","3","Toronto Maple Leafs","TOR","5",
"1973-12-20","Pittsburgh Penguins","PIT","5","Boston Bruins","BOS","6",
"1973-12-20","Montreal Canadiens","MTL","2","Buffalo Sabres","BUF","2",
"1973-12-20","Detroit Red Wings","DET","2","New York Rangers","NYR","5",
"1973-12-20","Vancouver Canucks","VAN","3","Philadelphia Flyers","PHI","9",
"1973-12-21","St. Louis Blues","STL","2","Atlanta Flames","ATF","1",
"1973-12-22","Boston Bruins","BOS","2","Detroit Red Wings","DET","4",
"1973-12-22","Minnesota North Stars","MNS","2","Los Angeles Kings","LAK","5",
"1973-12-22","Buffalo Sabres","BUF","1","Montreal Canadiens","MTL","7",
"1973-12-22","Chicago Black Hawks","CBH","2","Philadelphia Flyers","PHI","4",
"1973-12-22","New York Rangers","NYR","4","Pittsburgh Penguins","PIT","1",
"1973-12-22","New York Islanders","NYI","4","St. Louis Blues","STL","2",
"1973-12-22","Vancouver Canucks","VAN","6","Toronto Maple Leafs","TOR","4",
"1973-12-23","New York Rangers","NYR","1","Atlanta Flames","ATF","3",
"1973-12-23","Toronto Maple Leafs","TOR","3","Boston Bruins","BOS","4",
"1973-12-23","Pittsburgh Penguins","PIT","2","Buffalo Sabres","BUF","3",
"1973-12-23","Vancouver Canucks","VAN","2","Chicago Black Hawks","CBH","6",
"1973-12-23","Minnesota North Stars","MNS","2","California Golden Seals","CGS","2",
"1973-12-23","Montreal Canadiens","MTL","1","New York Islanders","NYI","1",
"1973-12-26","Los Angeles Kings","LAK","3","Chicago Black Hawks","CBH","3",
"1973-12-26","Pittsburgh Penguins","PIT","2","Detroit Red Wings","DET","2",
"1973-12-26","New York Islanders","NYI","0","Minnesota North Stars","MNS","1",
"1973-12-26","Philadelphia Flyers","PHI","1","New York Rangers","NYR","2",
"1973-12-26","Montreal Canadiens","MTL","2","Toronto Maple Leafs","TOR","9",
"1973-12-26","California Golden Seals","CGS","4","Vancouver Canucks","VAN","6",
"1973-12-27","Los Angeles Kings","LAK","4","Atlanta Flames","ATF","6",
"1973-12-27","Detroit Red Wings","DET","1","Buffalo Sabres","BUF","3",
"1973-12-28","New York Islanders","NYI","4","California Golden Seals","CGS","4",
"1973-12-28","St. Louis Blues","STL","3","Pittsburgh Penguins","PIT","1",
"1973-12-28","Minnesota North Stars","MNS","5","Vancouver Canucks","VAN","3",
"1973-12-29","Boston Bruins","BOS","1","Los Angeles Kings","LAK","4",
"1973-12-29","New York Rangers","NYR","1","Montreal Canadiens","MTL","7",
"1973-12-29","Chicago Black Hawks","CBH","4","Pittsburgh Penguins","PIT","2",
"1973-12-29","Philadelphia Flyers","PHI","4","St. Louis Blues","STL","1",
"1973-12-29","Atlanta Flames","ATF","3","Toronto Maple Leafs","TOR","3",
"1973-12-29","New York Islanders","NYI","4","Vancouver Canucks","VAN","3",
"1973-12-30","Philadelphia Flyers","PHI","5","Buffalo Sabres","BUF","4",
"1973-12-30","Toronto Maple Leafs","TOR","4","Chicago Black Hawks","CBH","3",
"1973-12-30","Boston Bruins","BOS","8","California Golden Seals","CGS","1",
"1973-12-30","Atlanta Flames","ATF","2","Detroit Red Wings","DET","4",
"1973-12-30","Minnesota North Stars","MNS","3","New York Rangers","NYR","4",
"1973-12-31","Buffalo Sabres","BUF","6","Detroit Red Wings","DET","5",
"1974-01-01","Boston Bruins","BOS","2","Vancouver Canucks","VAN","2",
"1974-01-02","New York Islanders","NYI","1","Chicago Black Hawks","CBH","5",
"1974-01-02","Los Angeles Kings","LAK","2","California Golden Seals","CGS","5",
"1974-01-02","Pittsburgh Penguins","PIT","4","Minnesota North Stars","MNS","8",
"1974-01-02","Montreal Canadiens","MTL","4","St. Louis Blues","STL","8",
"1974-01-02","Detroit Red Wings","DET","3","Toronto Maple Leafs","TOR","4",
"1974-01-03","Chicago Black Hawks","CBH","2","Atlanta Flames","ATF","3",
"1974-01-03","Pittsburgh Penguins","PIT","1","Buffalo Sabres","BUF","6",
"1974-01-03","Vancouver Canucks","VAN","2","New York Islanders","NYI","3",
"1974-01-03","New York Rangers","NYR","2","Philadelphia Flyers","PHI","4",
"1974-01-04","Boston Bruins","BOS","4","New York Rangers","NYR","2",
"1974-01-05","Toronto Maple Leafs","TOR","3","Los Angeles Kings","LAK","5",
"1974-01-05","Philadelphia Flyers","PHI","3","Minnesota North Stars","MNS","3",
"1974-01-05","Vancouver Canucks","VAN","3","Montreal Canadiens","MTL","5",
"1974-01-05","Boston Bruins","BOS","6","New York Islanders","NYI","2",
"1974-01-05","Buffalo Sabres","BUF","2","Pittsburgh Penguins","PIT","5",
"1974-01-05","California Golden Seals","CGS","1","St. Louis Blues","STL","4",
"1974-01-06","Vancouver Canucks","VAN","3","Buffalo Sabres","BUF","6",
"1974-01-06","California Golden Seals","CGS","4","Chicago Black Hawks","CBH","9",
"1974-01-06","Minnesota North Stars","MNS","6","Detroit Red Wings","DET","9",
"1974-01-06","Atlanta Flames","ATF","2","New York Rangers","NYR","5",
"1974-01-07","Philadelphia Flyers","PHI","1","Montreal Canadiens","MTL","2",
"1974-01-07","Atlanta Flames","ATF","2","Toronto Maple Leafs","TOR","6",
"1974-01-08","Los Angeles Kings","LAK","3","New York Islanders","NYI","1",
"1974-01-08","St. Louis Blues","STL","3","Vancouver Canucks","VAN","1",
"1974-01-09","Buffalo Sabres","BUF","0","Atlanta Flames","ATF","3",
"1974-01-09","Los Angeles Kings","LAK","4","Chicago Black Hawks","CBH","4",
"1974-01-09","St. Louis Blues","STL","6","California Golden Seals","CGS","8",
"1974-01-09","Detroit Red Wings","DET","2","Minnesota North Stars","MNS","2",
"1974-01-09","Toronto Maple Leafs","TOR","6","Pittsburgh Penguins","PIT","4",
"1974-01-10","Chicago Black Hawks","CBH","2","Boston Bruins","BOS","2",
"1974-01-10","New York Rangers","NYR","2","Buffalo Sabres","BUF","7",
"1974-01-10","New York Islanders","NYI","3","Montreal Canadiens","MTL","8",
"1974-01-10","Minnesota North Stars","MNS","4","Philadelphia Flyers","PHI","7",
"1974-01-11","Philadelphia Flyers","PHI","7","Atlanta Flames","ATF","6",
"1974-01-11","Vancouver Canucks","VAN","3","California Golden Seals","CGS","2",
"1974-01-12","Montreal Canadiens","MTL","7","Boston Bruins","BOS","3",
"1974-01-12","Los Angeles Kings","LAK","0","Detroit Red Wings","DET","6",
"1974-01-12","New York Islanders","NYI","4","Minnesota North Stars","MNS","3",
"1974-01-12","Buffalo Sabres","BUF","2","Pittsburgh Penguins","PIT","5",
"1974-01-12","St. Louis Blues","STL","2","Toronto Maple Leafs","TOR","4",
"1974-01-12","New York Rangers","NYR","6","Vancouver Canucks","VAN","1",
"1974-01-13","St. Louis Blues","STL","0","Buffalo Sabres","BUF","1",
"1974-01-13","Detroit Red Wings","DET","1","Chicago Black Hawks","CBH","4",
"1974-01-13","New York Rangers","NYR","7","California Golden Seals","CGS","2",
"1974-01-13","Atlanta Flames","ATF","0","Philadelphia Flyers","PHI","1",
"1974-01-13","Boston Bruins","BOS","5","Pittsburgh Penguins","PIT","3",
"1974-01-15","Los Angeles Kings","LAK","2","Montreal Canadiens","MTL","1",
"1974-01-15","Atlanta Flames","ATF","3","New York Islanders","NYI","4",
"1974-01-15","Minnesota North Stars","MNS","5","St. Louis Blues","STL","3",
"1974-01-15","Toronto Maple Leafs","TOR","2","Vancouver Canucks","VAN","4",
"1974-01-16","Boston Bruins","BOS","5","Chicago Black Hawks","CBH","5",
"1974-01-16","Toronto Maple Leafs","TOR","5","California Golden Seals","CGS","5",
"1974-01-16","New York Rangers","NYR","4","Detroit Red Wings","DET","4",
"1974-01-16","Los Angeles Kings","LAK","2","Pittsburgh Penguins","PIT","0",
"1974-01-17","Minnesota North Stars","MNS","1","Montreal Canadiens","MTL","6",
"1974-01-17","Buffalo Sabres","BUF","2","Philadelphia Flyers","PHI","7",
"1974-01-17","New York Rangers","NYR","2","St. Louis Blues","STL","3",
"1974-01-18","California Golden Seals","CGS","2","Atlanta Flames","ATF","6",
"1974-01-18","Pittsburgh Penguins","PIT","6","Vancouver Canucks","VAN","2",
"1974-01-19","New York Rangers","NYR","3","Chicago Black Hawks","CBH","2",
"1974-01-19","Toronto Maple Leafs","TOR","3","Minnesota North Stars","MNS","5",
"1974-01-19","Boston Bruins","BOS","8","Montreal Canadiens","MTL","0",
"1974-01-19","Buffalo Sabres","BUF","2","New York Islanders","NYI","2",
"1974-01-19","Los Angeles Kings","LAK","0","Philadelphia Flyers","PHI","2",
"1974-01-19","Detroit Red Wings","DET","5","St. Louis Blues","STL","2",
"1974-01-20","St. Louis Blues","STL","3","Atlanta Flames","ATF","1",
"1974-01-20","Los Angeles Kings","LAK","2","Boston Bruins","BOS","5",
