date,vistor,vistorAbrv,vistorGoals,home,homeAbrv,homeGoals,notes
"2000-10-25","Mighty Ducks of Anaheim","MDA","2","Los Angeles Kings","LAK","6",
"2000-10-25","Ottawa Senators","OTT","3","Pittsburgh Penguins","PIT","2",
"2000-10-25","Minnesota Wild","MIN","1","Toronto Maple Leafs","TOR","6",
"2000-10-26","Washington Capitals","WSH","1","Boston Bruins","BOS","4",
"2000-10-26","Colorado Avalanche","COL","2","Chicago Blackhawks","CHI","0",
"2000-10-26","New York Rangers","NYR","0","Philadelphia Flyers","PHI","3",
"2000-10-26","Calgary Flames","CGY","3","St. Louis Blues","STL","4",
"2000-10-27","Toronto Maple Leafs","TOR","1","Buffalo Sabres","BUF","2",
"2000-10-27","New Jersey Devils","NJD","3","Carolina Hurricanes","CAR","3",
"2000-10-27","Washington Capitals","WSH","1","Columbus Blue Jackets","CBJ","3",
"2000-10-27","Phoenix Coyotes","PHX","4","Dallas Stars","DAL","2",
"2000-10-27","Edmonton Oilers","EDM","2","Mighty Ducks of Anaheim","MDA","3",
"2000-10-27","Calgary Flames","CGY","1","Minnesota Wild","MIN","3",
"2000-10-27","Florida Panthers","FLA","3","Nashville Predators","NSH","3",
"2000-10-27","Montreal Canadiens","MTL","1","New York Islanders","NYI","2",
"2000-10-27","Pittsburgh Penguins","PIT","4","New York Rangers","NYR","1",
"2000-10-27","Ottawa Senators","OTT","6","Tampa Bay Lightning","TBL","0",
"2000-10-27","Atlanta Thrashers","ATL","1","Vancouver Canucks","VAN","1",
"2000-10-28","Toronto Maple Leafs","TOR","2","Boston Bruins","BOS","1",
"2000-10-28","Buffalo Sabres","BUF","3","Chicago Blackhawks","CHI","1",
"2000-10-28","Edmonton Oilers","EDM","2","Colorado Avalanche","COL","4",
"2000-10-28","Columbus Blue Jackets","CBJ","1","Detroit Red Wings","DET","4",
"2000-10-28","Ottawa Senators","OTT","1","Florida Panthers","FLA","3",
"2000-10-28","New York Islanders","NYI","2","Montreal Canadiens","MTL","1",
"2000-10-28","Los Angeles Kings","LAK","1","Phoenix Coyotes","PHX","3",
"2000-10-28","New Jersey Devils","NJD","9","Pittsburgh Penguins","PIT","0",
"2000-10-28","Atlanta Thrashers","ATL","2","San Jose Sharks","SJS","2",
"2000-10-28","Dallas Stars","DAL","3","St. Louis Blues","STL","4",
"2000-10-29","St. Louis Blues","STL","4","Carolina Hurricanes","CAR","1",
"2000-10-29","Mighty Ducks of Anaheim","MDA","6","Calgary Flames","CGY","3",
"2000-10-29","Chicago Blackhawks","CHI","3","Minnesota Wild","MIN","2",
"2000-10-29","Boston Bruins","BOS","1","New York Rangers","NYR","5",
"2000-10-29","Washington Capitals","WSH","1","Philadelphia Flyers","PHI","1",
"2000-10-30","Phoenix Coyotes","PHX","4","Colorado Avalanche","COL","0",
"2000-10-30","Mighty Ducks of Anaheim","MDA","3","Edmonton Oilers","EDM","5",
"2000-10-30","Florida Panthers","FLA","5","New Jersey Devils","NJD","6",
"2000-10-31","Tampa Bay Lightning","TBL","5","Carolina Hurricanes","CAR","6",
"2000-10-31","Los Angeles Kings","LAK","1","Columbus Blue Jackets","CBJ","4",
"2000-10-31","St. Louis Blues","STL","4","Nashville Predators","NSH","2",
"2000-10-31","Boston Bruins","BOS","2","New York Islanders","NYI","4",
"2000-10-31","Toronto Maple Leafs","TOR","3","Ottawa Senators","OTT","4",
"2000-10-31","Detroit Red Wings","DET","2","Washington Capitals","WSH","6",
"2000-11-01","Columbus Blue Jackets","CBJ","0","Dallas Stars","DAL","4",
"2000-11-01","Calgary Flames","CGY","2","Edmonton Oilers","EDM","3",
"2000-11-01","New York Islanders","NYI","3","Florida Panthers","FLA","0",
"2000-11-01","Phoenix Coyotes","PHX","1","Mighty Ducks of Anaheim","MDA","1",
"2000-11-01","Detroit Red Wings","DET","4","Montreal Canadiens","MTL","2",
"2000-11-01","Philadelphia Flyers","PHI","1","New Jersey Devils","NJD","1",
"2000-11-01","Tampa Bay Lightning","TBL","1","New York Rangers","NYR","6",
"2000-11-01","Pittsburgh Penguins","PIT","2","San Jose Sharks","SJS","3",
"2000-11-01","Colorado Avalanche","COL","3","Vancouver Canucks","VAN","4",
"2000-11-02","Los Angeles Kings","LAK","5","Atlanta Thrashers","ATL","2",
"2000-11-02","Chicago Blackhawks","CHI","4","Boston Bruins","BOS","5",
"2000-11-02","New York Rangers","NYR","5","Ottawa Senators","OTT","6",
"2000-11-02","Nashville Predators","NSH","3","Philadelphia Flyers","PHI","1",
"2000-11-02","Washington Capitals","WSH","0","St. Louis Blues","STL","2",
"2000-11-02","New Jersey Devils","NJD","3","Toronto Maple Leafs","TOR","5",
"2000-11-03","Montreal Canadiens","MTL","4","Buffalo Sabres","BUF","5",
"2000-11-03","Carolina Hurricanes","CAR","3","Colorado Avalanche","COL","5",
"2000-11-03","Chicago Blackhawks","CHI","6","Detroit Red Wings","DET","1",
"2000-11-03","Minnesota Wild","MIN","0","Edmonton Oilers","EDM","3",
"2000-11-03","Dallas Stars","DAL","2","Phoenix Coyotes","PHX","2",
"2000-11-03","New York Islanders","NYI","3","Tampa Bay Lightning","TBL","4",
"2000-11-03","Pittsburgh Penguins","PIT","4","Vancouver Canucks","VAN","2",
"2000-11-04","Atlanta Thrashers","ATL","8","Boston Bruins","BOS","3",
"2000-11-04","Pittsburgh Penguins","PIT","1","Calgary Flames","CGY","1",
"2000-11-04","Washington Capitals","WSH","3","Florida Panthers","FLA","2",
"2000-11-04","New York Rangers","NYR","5","Montreal Canadiens","MTL","2",
"2000-11-04","Los Angeles Kings","LAK","2","New Jersey Devils","NJD","1",
"2000-11-04","Mighty Ducks of Anaheim","MDA","3","Nashville Predators","NSH","3",
"2000-11-04","Columbus Blue Jackets","CBJ","2","Ottawa Senators","OTT","2",
"2000-11-04","Buffalo Sabres","BUF","0","Philadelphia Flyers","PHI","3",
"2000-11-04","Carolina Hurricanes","CAR","1","San Jose Sharks","SJS","4",
"2000-11-04","Toronto Maple Leafs","TOR","0","St. Louis Blues","STL","0",
"2000-11-05","Edmonton Oilers","EDM","4","Columbus Blue Jackets","CBJ","2",
"2000-11-05","Minnesota Wild","MIN","3","Calgary Flames","CGY","2",
"2000-11-05","Mighty Ducks of Anaheim","MDA","2","Chicago Blackhawks","CHI","4",
"2000-11-05","Los Angeles Kings","LAK","4","New York Islanders","NYI","1",
"2000-11-05","Washington Capitals","WSH","2","Tampa Bay Lightning","TBL","5",
"2000-11-05","Boston Bruins","BOS","1","Toronto Maple Leafs","TOR","7",
"2000-11-05","San Jose Sharks","SJS","2","Vancouver Canucks","VAN","2",
"2000-11-06","Ottawa Senators","OTT","3","Atlanta Thrashers","ATL","2",
"2000-11-07","Minnesota Wild","MIN","0","Colorado Avalanche","COL","2",
"2000-11-07","Phoenix Coyotes","PHX","3","Los Angeles Kings","LAK","3",
"2000-11-07","Nashville Predators","NSH","1","New York Islanders","NYI","2",
"2000-11-07","Edmonton Oilers","EDM","3","New York Rangers","NYR","4",
"2000-11-08","San Jose Sharks","SJS","3","Chicago Blackhawks","CHI","2",
"2000-11-08","Montreal Canadiens","MTL","4","Florida Panthers","FLA","2",
"2000-11-08","Vancouver Canucks","VAN","7","Mighty Ducks of Anaheim","MDA","2",
"2000-11-08","Calgary Flames","CGY","1","Minnesota Wild","MIN","0",
"2000-11-08","Nashville Predators","NSH","4","New Jersey Devils","NJD","3",
"2000-11-08","Detroit Red Wings","DET","4","Phoenix Coyotes","PHX","2",
"2000-11-08","Philadelphia Flyers","PHI","2","Pittsburgh Penguins","PIT","5",
"2000-11-08","Carolina Hurricanes","CAR","0","Toronto Maple Leafs","TOR","5",
"2000-11-09","Ottawa Senators","OTT","1","Boston Bruins","BOS","2",
"2000-11-09","New York Islanders","NYI","0","Buffalo Sabres","BUF","3",
"2000-11-09","San Jose Sharks","SJS","2","Columbus Blue Jackets","CBJ","5",
"2000-11-09","St. Louis Blues","STL","3","Colorado Avalanche","COL","3",
"2000-11-09","Vancouver Canucks","VAN","0","Los Angeles Kings","LAK","2",
"2000-11-09","Edmonton Oilers","EDM","0","Philadelphia Flyers","PHI","2",
"2000-11-09","New York Rangers","NYR","5","Washington Capitals","WSH","3",
"2000-11-10","Toronto Maple Leafs","TOR","1","Carolina Hurricanes","CAR","3",
"2000-11-10","Minnesota Wild","MIN","5","Chicago Blackhawks","CHI","2",
"2000-11-10","Calgary Flames","CGY","3","Florida Panthers","FLA","3",
"2000-11-10","Pittsburgh Penguins","PIT","4","New Jersey Devils","NJD","2",
"2000-11-10","Montreal Canadiens","MTL","1","Tampa Bay Lightning","TBL","3",
"2000-11-11","Nashville Predators","NSH","2","Boston Bruins","BOS","2",
"2000-11-11","Phoenix Coyotes","PHX","1","Columbus Blue Jackets","CBJ","2",
"2000-11-11","Mighty Ducks of Anaheim","MDA","1","Colorado Avalanche","COL","3",
"2000-11-11","Montreal Canadiens","MTL","0","Dallas Stars","DAL","2",
"2000-11-11","Detroit Red Wings","DET","2","Los Angeles Kings","LAK","2",
"2000-11-11","Buffalo Sabres","BUF","4","New Jersey Devils","NJD","0",
"2000-11-11","San Jose Sharks","SJS","4","New York Islanders","NYI","0",
"2000-11-11","Ottawa Senators","OTT","3","Philadelphia Flyers","PHI","4",
"2000-11-11","Edmonton Oilers","EDM","2","Pittsburgh Penguins","PIT","5",
"2000-11-11","Calgary Flames","CGY","4","Tampa Bay Lightning","TBL","3",
"2000-11-11","Chicago Blackhawks","CHI","3","Toronto Maple Leafs","TOR","3",
"2000-11-11","St. Louis Blues","STL","5","Vancouver Canucks","VAN","2",
"2000-11-12","Ottawa Senators","OTT","0","Carolina Hurricanes","CAR","4",
"2000-11-12","Detroit Red Wings","DET","3","Mighty Ducks of Anaheim","MDA","2",
"2000-11-12","Edmonton Oilers","EDM","5","Minnesota Wild","MIN","4",
"2000-11-12","Phoenix Coyotes","PHX","2","New York Rangers","NYR","0",
"2000-11-12","Atlanta Thrashers","ATL","2","Washington Capitals","WSH","2",
"2000-11-13","Calgary Flames","CGY","2","Buffalo Sabres","BUF","3",
"2000-11-13","Pittsburgh Penguins","PIT","2","Colorado Avalanche","COL","3",
"2000-11-13","Atlanta Thrashers","ATL","4","Florida Panthers","FLA","1",
"2000-11-14","Dallas Stars","DAL","2","Columbus Blue Jackets","CBJ","3",
"2000-11-14","St. Louis Blues","STL","0","Edmonton Oilers","EDM","3",
"2000-11-14","Tampa Bay Lightning","TBL","1","Montreal Canadiens","MTL","0",
"2000-11-14","San Jose Sharks","SJS","3","New Jersey Devils","NJD","2",
"2000-11-14","Chicago Blackhawks","CHI","2","Vancouver Canucks","VAN","4",
"2000-11-14","Phoenix Coyotes","PHX","2","Washington Capitals","WSH","2",
"2000-11-15","Nashville Predators","NSH","0","Atlanta Thrashers","ATL","1",
"2000-11-15","Dallas Stars","DAL","2","Buffalo Sabres","BUF","2",
"2000-11-15","Florida Panthers","FLA","4","Carolina Hurricanes","CAR","1",
"2000-11-15","San Jose Sharks","SJS","1","Detroit Red Wings","DET","4",
"2000-11-15","Colorado Avalanche","COL","3","Mighty Ducks of Anaheim","MDA","0",
"2000-11-15","New York Rangers","NYR","3","Minnesota Wild","MIN","2",
"2000-11-15","Philadelphia Flyers","PHI","2","Toronto Maple Leafs","TOR","1",
"2000-11-16","New Jersey Devils","NJD","3","Boston Bruins","BOS","2",
"2000-11-16","Chicago Blackhawks","CHI","5","Calgary Flames","CGY","2",
"2000-11-16","New York Islanders","NYI","1","Los Angeles Kings","LAK","5",
"2000-11-16","Columbus Blue Jackets","CBJ","5","Nashville Predators","NSH","1",
"2000-11-16","Carolina Hurricanes","CAR","1","Ottawa Senators","OTT","0",
"2000-11-16","Colorado Avalanche","COL","3","Phoenix Coyotes","PHX","6",
"2000-11-16","Pittsburgh Penguins","PIT","3","St. Louis Blues","STL","4",
"2000-11-17","Philadelphia Flyers","PHI","3","Atlanta Thrashers","ATL","2",
"2000-11-17","Minnesota Wild","MIN","1","Buffalo Sabres","BUF","3",
"2000-11-17","Florida Panthers","FLA","3","Columbus Blue Jackets","CBJ","0",
"2000-11-17","Dallas Stars","DAL","1","Detroit Red Wings","DET","0",
"2000-11-17","Chicago Blackhawks","CHI","3","Edmonton Oilers","EDM","3",
"2000-11-17","Tampa Bay Lightning","TBL","2","Toronto Maple Leafs","TOR","2",
"2000-11-17","New York Rangers","NYR","3","Vancouver Canucks","VAN","4",
"2000-11-17","Montreal Canadiens","MTL","3","Washington Capitals","WSH","4",
"2000-11-18","Minnesota Wild","MIN","6","Boston Bruins","BOS","1",
"2000-11-18","New York Rangers","NYR","5","Calgary Flames","CGY","4",
"2000-11-18","Colorado Avalanche","COL","4","Los Angeles Kings","LAK","6",
"2000-11-18","Toronto Maple Leafs","TOR","6","Montreal Canadiens","MTL","1",
"2000-11-18","Carolina Hurricanes","CAR","2","New Jersey Devils","NJD","3",
"2000-11-18","Detroit Red Wings","DET","2","Nashville Predators","NSH","3",
"2000-11-18","Florida Panthers","FLA","2","Ottawa Senators","OTT","5",
"2000-11-18","Washington Capitals","WSH","3","Philadelphia Flyers","PHI","5",
"2000-11-18","Mighty Ducks of Anaheim","MDA","6","Phoenix Coyotes","PHX","2",
"2000-11-18","Atlanta Thrashers","ATL","1","Pittsburgh Penguins","PIT","3",
"2000-11-18","New York Islanders","NYI","3","San Jose Sharks","SJS","5",
"2000-11-18","Buffalo Sabres","BUF","1","St. Louis Blues","STL","4",
"2000-11-19","Vancouver Canucks","VAN","6","Columbus Blue Jackets","CBJ","1",
"2000-11-19","Calgary Flames","CGY","0","Edmonton Oilers","EDM","2",
"2000-11-19","New York Islanders","NYI","1","Mighty Ducks of Anaheim","MDA","2",
"2000-11-20","Tampa Bay Lightning","TBL","2","Dallas Stars","DAL","6",
"2000-11-20","Nashville Predators","NSH","3","Detroit Red Wings","DET","6",
"2000-11-21","Florida Panthers","FLA","4","Montreal Canadiens","MTL","1",
"2000-11-21","Toronto Maple Leafs","TOR","3","New York Rangers","NYR","1",
"2000-11-21","Boston Bruins","BOS","1","Ottawa Senators","OTT","2",
"2000-11-21","Chicago Blackhawks","CHI","4","Phoenix Coyotes","PHX","1",
"2000-11-21","Vancouver Canucks","VAN","4","St. Louis Blues","STL","3",
"2000-11-22","Philadelphia Flyers","PHI","3","Buffalo Sabres","BUF","1",
"2000-11-22","Columbus Blue Jackets","CBJ","2","Colorado Avalanche","COL","5",
"2000-11-22","Boston Bruins","BOS","5","Detroit Red Wings","DET","4",
"2000-11-22","New Jersey Devils","NJD","5","Mighty Ducks of Anaheim","MDA","2",
"2000-11-22","Calgary Flames","CGY","1","Minnesota Wild","MIN","1",
"2000-11-22","Dallas Stars","DAL","1","Nashville Predators","NSH","0",
"2000-11-22","New York Rangers","NYR","4","New York Islanders","NYI","3",
"2000-11-22","Carolina Hurricanes","CAR","3","Pittsburgh Penguins","PIT","1",
"2000-11-22","Chicago Blackhawks","CHI","1","San Jose Sharks","SJS","4",
"2000-11-22","Atlanta Thrashers","ATL","2","Tampa Bay Lightning","TBL","8",
"2000-11-22","Edmonton Oilers","EDM","3","Toronto Maple Leafs","TOR","4",
"2000-11-22","Vancouver Canucks","VAN","2","Washington Capitals","WSH","3",
"2000-11-23","Montreal Canadiens","MTL","6","Atlanta Thrashers","ATL","0",
"2000-11-23","New Jersey Devils","NJD","6","Los Angeles Kings","LAK","1",
"2000-11-23","Edmonton Oilers","EDM","5","Ottawa Senators","OTT","3",
"2000-11-24","Carolina Hurricanes","CAR","3","Boston Bruins","BOS","1",
"2000-11-24","New York Rangers","NYR","2","Buffalo Sabres","BUF","3",
"2000-11-24","Mighty Ducks of Anaheim","MDA","2","Calgary Flames","CGY","2",
"2000-11-24","Columbus Blue Jackets","CBJ","0","Dallas Stars","DAL","3",
"2000-11-24","Vancouver Canucks","VAN","2","Detroit Red Wings","DET","3",
"2000-11-24","Chicago Blackhawks","CHI","0","Minnesota Wild","MIN","2",
"2000-11-24","St. Louis Blues","STL","4","Nashville Predators","NSH","0",
"2000-11-24","Pittsburgh Penguins","PIT","1","Philadelphia Flyers","PHI","0",
"2000-11-24","Florida Panthers","FLA","1","Tampa Bay Lightning","TBL","2",
"2000-11-24","New York Islanders","NYI","0","Washington Capitals","WSH","1",
"2000-11-25","Washington Capitals","WSH","1","Atlanta Thrashers","ATL","2",
"2000-11-25","Dallas Stars","DAL","4","Columbus Blue Jackets","CBJ","2",
"2000-11-25","Calgary Flames","CGY","2","Colorado Avalanche","COL","3",
"2000-11-25","Mighty Ducks of Anaheim","MDA","2","Edmonton Oilers","EDM","3",
"2000-11-25","Tampa Bay Lightning","TBL","1","Florida Panthers","FLA","2",
"2000-11-25","Buffalo Sabres","BUF","5","Montreal Canadiens","MTL","3",
"2000-11-25","Detroit Red Wings","DET","4","New York Islanders","NYI","3",
"2000-11-25","Los Angeles Kings","LAK","2","Pittsburgh Penguins","PIT","2",
"2000-11-25","New Jersey Devils","NJD","3","San Jose Sharks","SJS","2",
"2000-11-25","Phoenix Coyotes","PHX","1","St. Louis Blues","STL","5",
"2000-11-25","Ottawa Senators","OTT","4","Toronto Maple Leafs","TOR","2",
"2000-11-26","Los Angeles Kings","LAK","4","Boston Bruins","BOS","4",
"2000-11-26","Nashville Predators","NSH","7","Carolina Hurricanes","CAR","4",
"2000-11-26","Vancouver Canucks","VAN","2","Minnesota Wild","MIN","4",
"2000-11-26","Ottawa Senators","OTT","2","New York Rangers","NYR","3",
"2000-11-26","Phoenix Coyotes","PHX","2","Philadelphia Flyers","PHI","1",
