rank,player,age,teamName,position,gamesPlayed,goals,assists,points,plusMinus,penaltyMinutes,evenStrengthGoals,powerPlayGoals,shortHandedGoals,gameWinningPoints,evenStrengthAssists,powerPlayAssits,shortHandedAssists,shots,shootingPercentage,timeOnIce,averageTimeOnIce
"1","Antti Aalto","25","MDA","C","12","1","1","2","1","2","1","0","0","0","1","0","0","18","5.6","127","10:37"
"2","Bryan Adams","23","ATL","LW","9","0","1","1","-4","2","0","0","0","0","1","0","0","3","0.0","87","9:37"
"3","Craig Adams","23","CAR","RW","44","1","0","1","-7","20","1","0","0","0","0","0","0","15","6.7","198","4:30"
"4","Greg Adams","37","FLA","LW","60","11","12","23","-3","10","9","2","0","1","12","0","0","66","16.7","863","14:23"
"5","Kevyn Adams","26","TOT","C","78","11","18","29","3","54","11","0","0","3","17","0","1","105","10.5","1219","15:38"
"6","Dmitry Afanasenkov","20","TBL","LW","9","1","1","2","1","4","1","0","0","0","1","0","0","8","12.5","103","11:24"
"7","Maxim Afinogenov","21","BUF","RW","78","14","22","36","1","40","11","3","0","5","15","7","0","190","7.4","1134","14:32"
"8","Mika Alatalo","29","PHX","LW","70","7","12","19","1","22","7","0","0","1","11","1","0","64","10.9","769","10:59"
"9","Tommy Albelin","36","CGY","D","77","1","19","20","2","22","0","1","0","0","9","10","0","69","1.4","1608","20:53"
"10","Daniel Alfredsson","28","OTT","RW","68","24","46","70","11","30","14","10","0","3","31","15","0","206","11.7","1277","18:47"
"11","Bryan Allen","20","VAN","D","6","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","56","9:20"
"12","Jamie Allison","25","CHI","D","44","1","3","4","7","53","1","0","0","0","3","0","0","16","6.3","640","14:33"
"13","Jason Allison","25","BOS","C","82","36","59","95","-8","85","22","11","3","6","25","33","1","185","19.5","1915","23:21"
"14","Tony Amonte","30","CHI","RW","82","35","29","64","-22","54","25","9","1","3","15","14","0","256","13.7","1816","22:09"
"15","Niklas Andersson","29","CGY","LW","11","0","1","1","0","4","0","0","0","0","1","0","0","8","0.0","123","11:10"
"16","Dave Andreychuk","37","BUF","LW","74","20","13","33","0","32","12","8","0","4","6","7","0","119","16.8","887","11:00"
"17","Nik Antropov","20","TOR","C","52","6","11","17","5","30","6","0","0","1","8","3","0","71","8.5","522","10:02"
"18","Denis Arkhipov","21","NSH","C","40","6","7","13","0","4","6","0","0","0","6","1","0","42","14.3","397","9:56"
"19","Chris Armstrong","25","MIN","D","3","0","0","0","-3","0","0","0","0","0","0","0","0","4","0.0","54","18:06"
"20","Derek Armstrong","27","NYR","C","3","0","0","0","0","0","0","0","0","0","0","0","0","6","0.0","34","11:22"
"21","Jason Arnott","26","NJD","C","54","21","34","55","23","75","13","8","0","3","27","7","0","138","15.2","875","16:12"
"22","Magnus Arvedson","29","OTT","LW","51","17","16","33","23","24","14","1","2","4","16","0","0","79","21.5","817","16:01"
"23","Arron Asham","22","MTL","RW","46","2","3","5","-9","59","2","0","0","0","2","1","0","32","6.3","389","8:28"
"24","Kaspars Astashenko","25","TBL","D","15","1","1","2","-4","4","1","0","0","0","1","0","0","4","25.0","103","6:50"
"25","Blair Atcheynum","31","CHI","RW","19","1","2","3","-7","2","1","0","0","0","2","0","0","18","5.6","173","9:06"
"26","Serge Aubin","25","CBJ","C","81","13","17","30","-20","107","13","0","0","2","16","0","1","110","11.8","1324","16:20"
"27","Adrian Aucoin","27","TOT","D","73","4","24","28","5","45","2","2","0","0","9","15","0","159","2.5","1475","20:12"
"28","Donald Audette","31","TOT","RW","76","34","45","79","-2","76","19","14","1","3","28","17","0","225","15.1","1508","19:50"
"29","P.J. Axelsson","25","BOS","LW","81","8","15","23","-12","27","8","0","0","2","15","0","0","146","5.5","1013","12:30"
"30","Yuri Babenko","23","COL","C","3","0","0","0","0","0","0","0","0","0","0","0","0","2","0.0","32","10:34"
"31","Drew Bannister","26","NYR","D","3","0","0","0","-1","0","0","0","0","0","0","0","0","3","0.0","32","10:47"
"32","Matthew Barnaby","27","TOT","RW","76","5","8","13","-10","265","4","1","0","0","5","3","0","67","7.5","732","9:38"
"33","Stu Barnes","30","BUF","C","75","19","24","43","-2","26","14","3","2","5","16","8","0","160","11.9","1433","19:06"
"34","Murray Baron","33","VAN","D","82","3","8","11","-13","63","3","0","0","1","6","0","2","56","5.4","1591","19:24"
"35","Len Barrie","31","FLA","LW","60","5","18","23","4","135","4","0","1","2","15","3","0","48","10.4","754","12:34"
"36","Lubos Bartecko","24","STL","LW","50","5","8","13","-1","12","5","0","0","3","7","1","0","51","9.8","521","10:25"
"37","Peter Bartos","27","MIN","RW","13","4","2","6","2","6","3","1","0","1","1","1","0","18","22.2","180","13:50"
"38","Andrei Bashkirov","30","MTL","LW","18","0","3","3","-2","0","0","0","0","0","3","0","0","22","0.0","210","11:41"
"39","Shawn Bates","25","BOS","C","45","2","3","5","-12","26","2","0","0","0","1","2","0","59","3.4","419","9:19"
"40","Bates Battaglia","25","CAR","LW","80","12","15","27","-14","76","10","2","0","3","14","1","0","133","9.0","1157","14:28"
"41","Nolan Baumgartner","24","CHI","D","8","0","0","0","-4","6","0","0","0","0","0","0","0","7","0.0","101","12:40"
"42","Kris Beech","19","WSH","C","4","0","0","0","-2","2","0","0","0","0","0","0","0","0","","30","7:29"
"43","Steve Begin","22","CGY","C","4","0","0","0","0","21","0","0","0","0","0","0","0","3","0.0","24","6:04"
